"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (119)",33,,2,29,,2,,
"Suministro de electricidad, gas y agua (120)",1,1,,,,,,
"Construcción (121)",4,,3,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",330,22,,235,15,58,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",1,,,,1,,,
"Comercio al por mayor (124)",10,3,,4,,3,,
"Comercio al por menor (125)",319,19,,231,14,55,,
"Hoteles y restaurantes (126)",116,11,6,83,6,10,,
"Trans., almac. y comunicaciones (127)",7,2,3,2,,,,
"Intermediación financiera (128)",2,1,,,,1,,
"Activid.inmobil., empres. y alquileres (129)",12,8,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",125,114,11,,,,,
"Enseñanza (131)",328,313,,15,,,,
"Servicios sociales y de salud (132)",45,45,,,,,,
"Otras activ. serv.comun.soc y personales (133)",38,12,1,24,1,,,
"Hogares privados con servicio doméstico (134)",88,,,,,,88,
"Actividad economica no especificada (136)",99,10,6,52,7,24,,
"Desocupado (137)",53,,,,,,,53
,,,,,,,,
"RURAL (138)",6239,665,2152,2351,54,894,30,93
"Agric., ganadería, caza y silvicultura (139)",3266,3,364,2024,43,832,,
"Pesca (140)",10,,6,2,1,1,,
"Explotación de minas y canteras (141)",1487,218,1262,4,2,1,,
"Industrias manufactureras (142)",100,5,32,58,1,4,,
"Suministro de electricidad, gas y agua (143)",311,93,218,,,,,
"Construcción (144)",234,38,177,17,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",156,16,4,118,3,15,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",7,1,4,2,,,,
"Comercio al por mayor (147)",6,3,,2,,1,,
"Comercio al por menor (148)",143,12,,114,3,14,,
"Hoteles y restaurantes (149)",109,47,14,37,3,8,,
"Trans., almac. y comunicaciones (150)",43,7,23,12,1,,,
"Activid.inmobil., empres. y alquileres (152)",35,30,4,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",64,49,15,,,,,
"Enseñanza (154)",126,110,,16,,,,
"Servicios sociales y de salud (155)",24,17,7,,,,,
"Otras activ. serv.comun.soc y personales (156)",27,12,5,10,,,,
"Hogares privados con servicio doméstico (157)",30,,,,,,30,
"Actividad economica no especificada (159)",124,20,21,52,,31,,
"Desocupado (160)",93,,,,,,,93
"Hombres (161)",4582,514,2001,1616,48,339,1,63
"Agric., ganadería, caza y silvicultura (162)",2066,2,251,1448,40,325,,
"Pesca (163)",8,,6,1,1,,,
"Explotación de minas y canteras (164)",1479,213,1259,4,2,1,,
"Industrias manufactureras (165)",75,1,29,43,1,1,,
"Suministro de electricidad, gas y agua (166)",294,88,206,,,,,
"Construcción (167)",227,36,172,17,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",85,11,4,62,2,6,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,1,4,2,,,,
"Comercio al por mayor (170)",5,3,,2,,,,
"Comercio al por menor (171)",73,7,,58,2,6,,
"Hoteles y restaurantes (172)",40,22,11,4,1,2,,
"Trans., almac. y comunicaciones (173)",43,7,23,12,1,,,
"Activid.inmobil., empres. y alquileres (175)",33,29,3,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",45,31,14,,,,,
"Enseñanza (177)",57,52,,5,,,,
"Servicios sociales y de salud (178)",14,10,4,,,,,
"Otras activ. serv.comun.soc y personales (179)",12,3,3,6,,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,1,
"Actividad economica no especificada (182)",40,9,16,13,,2,,
"Desocupado (183)",63,,,,,,,63
"Mujeres (184)",1657,151,151,735,6,555,29,30
"Agric., ganadería, caza y silvicultura (185)",1200,1,113,576,3,507,,
"Pesca (186)",2,,,1,,1,,
"Explotación de minas y canteras (187)",8,5,3,,,,,
"Industrias manufactureras (188)",25,4,3,15,,3,,
"Suministro de electricidad, gas y agua (189)",17,5,12,,,,,
"Construcción (190)",7,2,5,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",71,5,,56,1,9,,
"Comercio al por mayor (193)",1,,,,,1,,
"Comercio al por menor (194)",70,5,,56,1,8,,
"Hoteles y restaurantes (195)",69,25,3,33,2,6,,
"Activid.inmobil., empres. y alquileres (198)",2,1,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,18,1,,,,,
"Enseñanza (200)",69,58,,11,,,,
"Servicios sociales y de salud (201)",10,7,3,,,,,
"Otras activ. serv.comun.soc y personales (202)",15,9,2,4,,,,
"Hogares privados con servicio doméstico (203)",29,,,,,,29,
"Actividad economica no especificada (205)",84,11,5,39,,29,,
"Desocupado (206)",30,,,,,,,30
