"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",426,,140,171,100,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",15014,265,5488,5390,3385,486
"Otra (034)",115,,75,29,11,
"Ocupación no especificada (035)",1304,4,461,527,264,48
,,,,,,
"URBANA (036)",105217,692,34162,42511,24770,3082
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",282,,18,104,148,12
"Profes., científicos e intelectuales (038)",13080,,2802,6873,3249,156
"Técnicos de nivel medio y trab. asimilados (039)",6596,4,2324,2740,1389,139
"Jefes y empleados de oficina (040)",6213,,2358,2468,1344,43
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",24702,82,8405,9840,5642,733
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3189,,645,1020,1123,401
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",9747,55,4046,3597,1767,282
"Obreros construc., conf., papel, fab., instr. (044)",13111,11,3314,5753,3663,370
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",24220,529,9022,8453,5363,853
"Otra (046)",1437,,294,656,487,
"Ocupación no especificada (047)",2640,11,934,1007,595,93
"Hombres (048)",59401,408,18781,23534,14670,2008
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",190,,10,68,104,8
"Profes., científicos e intelectuales (050)",6114,,1134,3027,1835,118
"Técnicos de nivel medio y trab. asimilados (051)",4076,3,1374,1696,901,102
"Jefes y empleados de oficina (052)",2871,,939,1157,744,31
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",9525,36,3407,3685,2083,314
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2281,,468,703,807,303
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",8197,53,3500,2930,1461,253
"Obreros construc., conf., papel, fab., instr. (056)",12699,11,3179,5586,3567,356
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",10748,298,4065,3562,2351,472
"Otra (058)",1323,,219,628,476,
"Ocupación no especificada (059)",1377,7,486,492,341,51
"Mujeres (060)",45816,284,15381,18977,10100,1074
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",92,,8,36,44,4
"Profes., científicos e intelectuales (062)",6966,,1668,3846,1414,38
"Técnicos de nivel medio y trab. asimilados (063)",2520,1,950,1044,488,37
"Jefes y empleados de oficina (064)",3342,,1419,1311,600,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",15177,46,4998,6155,3559,419
"Agricult. trabaj. calif.agrop. y pesqueros (066)",908,,177,317,316,98
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1550,2,546,667,306,29
"Obreros construc., conf., papel, fab., instr. (068)",412,,135,167,96,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",13472,231,4957,4891,3012,381
"Otra (070)",114,,75,28,11,
"Ocupación no especificada (071)",1263,4,448,515,254,42
,,,,,,
"RURAL (072)",8412,88,2590,2772,2231,731
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",11,,3,5,3,
"Profes., científicos e intelectuales (074)",196,,62,95,38,1
"Técnicos de nivel medio y trab. asimilados (075)",125,,47,50,24,4
"Jefes y empleados de oficina (076)",123,,57,47,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",534,,153,203,158,20
"Agricult. trabaj. calif.agrop. y pesqueros (078)",2783,2,466,850,983,482
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",211,2,88,74,41,6
"Obreros construc., conf., papel, fab., instr. (080)",396,,98,177,115,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3905,84,1562,1229,827,203
"Otra (082)",36,,20,15,1,
"Ocupación no especificada (083)",92,,34,27,23,8
"Hombres (084)",5577,53,1713,1818,1483,510
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,2,3,3,
"Profes., científicos e intelectuales (086)",89,,19,46,24,
"Técnicos de nivel medio y trab. asimilados (087)",87,,32,32,19,4
"Jefes y empleados de oficina (088)",57,,21,25,10,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",214,,59,89,55,11
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2118,1,346,633,755,383
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",173,2,69,58,38,6
"Obreros construc., conf., papel, fab., instr. (092)",382,,93,173,111,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2363,50,1031,730,454,98
"Otra (094)",35,,20,14,1,
"Ocupación no especificada (095)",51,,21,15,13,2
"Mujeres (096)",2835,35,877,954,748,221
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,1,2,,
"Profes., científicos e intelectuales (098)",107,,43,49,14,1
"Técnicos de nivel medio y trab. asimilados (099)",38,,15,18,5,
"Jefes y empleados de oficina (100)",66,,36,22,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",320,,94,114,103,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",665,1,120,217,228,99
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",38,,19,16,3,
"Obreros construc., conf., papel, fab., instr. (104)",14,,5,4,4,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1542,34,531,499,373,105
"Otra (106)",1,,,1,,
"Ocupación no especificada (107)",41,,13,12,10,6
