"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",26,,,4,,,,10,,12,,,
"Industrias manufactureras (142)",882,1,9,19,9,1,,723,89,31,,,
"Suministro de electricidad, gas y agua (143)",23,,2,3,1,,,6,3,8,,,
"Construcción (144)",283,,3,6,1,,,15,193,65,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1271,,2,23,6,858,,94,5,283,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",127,,1,5,3,25,,83,5,5,,,
"Comercio al por mayor (147)",68,,1,3,1,55,,,,8,,,
"Comercio al por menor (148)",1076,,,15,2,778,,11,,270,,,
"Hoteles y restaurantes (149)",493,,5,6,,316,,,,166,,,
"Trans., almac. y comunicaciones (150)",933,,,14,4,3,,1,810,101,,,
"Intermediación financiera (151)",8,,1,1,5,,,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",181,1,34,33,38,23,,1,9,42,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",226,13,10,10,76,3,,,6,40,68,,
"Enseñanza (154)",774,11,744,4,8,,,,,7,,,
"Servicios sociales y de salud (155)",134,,50,65,1,12,,1,2,3,,,
"Otras activ. serv.comun.soc y personales (156)",117,1,11,23,9,24,,,,49,,,
"Hogares privados con servicio doméstico (157)",436,,,,,,,,,436,,,
"Actividad economica no especificada (159)",741,,,,1,,,,,4,,736,
"Desocupado (160)",1044,,,,,,,,,,,,1044
"Hombres (161)",39866,23,460,164,83,389,21235,706,1080,14830,64,107,725
"Agric., ganadería, caza y silvicultura (162)",35627,1,15,17,1,2,21227,1,9,14354,,,
"Pesca (163)",9,,,,,,8,,,1,,,
"Explotación de minas y canteras (164)",26,,,4,,,,10,,12,,,
"Industrias manufactureras (165)",694,1,8,17,7,,,580,51,30,,,
"Suministro de electricidad, gas y agua (166)",22,,2,3,1,,,6,3,7,,,
"Construcción (167)",275,,3,6,1,,,15,191,59,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",555,,1,18,1,313,,91,5,126,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",108,,1,4,,14,,80,5,4,,,
"Comercio al por mayor (170)",35,,,3,,26,,,,6,,,
"Comercio al por menor (171)",412,,,11,1,273,,11,,116,,,
"Hoteles y restaurantes (172)",76,,1,4,,39,,,,32,,,
"Trans., almac. y comunicaciones (173)",914,,,12,2,3,,1,803,93,,,
"Intermediación financiera (174)",5,,1,1,2,,,,1,,,,
"Activid.inmobil., empres. y alquileres (175)",127,1,26,24,16,23,,1,9,27,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",170,10,9,8,44,3,,,6,26,64,,
"Enseñanza (177)",381,9,358,4,3,,,,,7,,,
"Servicios sociales y de salud (178)",62,,26,28,,5,,1,2,,,,
"Otras activ. serv.comun.soc y personales (179)",53,1,10,18,5,1,,,,18,,,
"Hogares privados con servicio doméstico (180)",34,,,,,,,,,34,,,
"Actividad economica no especificada (182)",111,,,,,,,,,4,,107,
"Desocupado (183)",725,,,,,,,,,,,,725
"Mujeres (184)",8971,6,428,66,77,859,1726,146,47,4664,4,629,319
"Agric., ganadería, caza y silvicultura (185)",5628,1,2,2,,6,1726,,,3891,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",188,,1,2,2,1,,143,38,1,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",8,,,,,,,,2,6,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",716,,1,5,5,545,,3,,157,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",19,,,1,3,11,,3,,1,,,
"Comercio al por mayor (193)",33,,1,,1,29,,,,2,,,
"Comercio al por menor (194)",664,,,4,1,505,,,,154,,,
"Hoteles y restaurantes (195)",417,,4,2,,277,,,,134,,,
"Trans., almac. y comunicaciones (196)",19,,,2,2,,,,7,8,,,
"Intermediación financiera (197)",3,,,,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",54,,8,9,22,,,,,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",56,3,1,2,32,,,,,14,4,,
"Enseñanza (200)",393,2,386,,5,,,,,,,,
"Servicios sociales y de salud (201)",72,,24,37,1,7,,,,3,,,
"Otras activ. serv.comun.soc y personales (202)",64,,1,5,4,23,,,,31,,,
"Hogares privados con servicio doméstico (203)",402,,,,,,,,,402,,,
"Actividad economica no especificada (205)",630,,,,1,,,,,,,629,
"Desocupado (206)",319,,,,,,,,,,,,319
