"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",55,51,1,36,11,3,,,,,4,67
"De 25 a 29 años (024)",93,92,5,57,23,6,1,,,,1,125
"De 30 a 34 años (025)",103,103,8,44,24,16,10,1,,,,190
"De 35 a 39 años (026)",104,101,3,31,28,16,19,4,,,3,242
"De 40 a 44 años (027)",90,89,5,26,19,10,16,11,2,,1,252
"De 45 a 49 años (028)",73,73,4,12,17,11,21,7,1,,,226
"De 50 y más años (029)",178,177,23,27,25,19,47,20,15,1,1,610
"Casado(a) (030)",13416,13323,653,1486,2400,2111,3278,2043,903,449,93,52899
"De 12 a 14 años (031)",3,2,1,,1,,,,,,1,2
"De 15 a 19 años (032)",113,98,37,45,10,5,1,,,,15,84
"De 20 a 24 años (033)",707,683,99,329,191,54,10,,,,24,916
"De 25 a 29 años (034)",1297,1280,66,366,525,235,82,5,1,,17,2502
"De 30 a 34 años (035)",1354,1340,30,205,467,353,245,37,3,,14,3508
"De 35 a 39 años (036)",1609,1606,39,121,399,411,466,135,28,7,3,5352
"De 40 a 44 años (037)",1545,1544,45,95,263,312,512,240,66,11,1,6016
"De 45 a 49 años (038)",1479,1477,44,63,167,222,494,309,133,45,2,6841
"De 50 y más años (039)",5309,5293,292,262,377,519,1468,1317,672,386,16,27678
"Viudo(a) (040)",2625,2588,181,170,257,291,732,538,242,177,37,12285
"De 15 a 19 años (042)",4,3,,2,,1,,,,,1,5
"De 20 a 24 años (043)",12,11,,3,5,3,,,,,1,22
"De 25 a 29 años (044)",17,16,1,8,5,1,,,1,,1,30
"De 30 a 34 años (045)",40,40,3,6,11,8,10,2,,,,107
"De 35 a 39 años (046)",54,53,,9,16,12,10,6,,,1,159
"De 40 a 44 años (047)",103,102,6,9,18,12,30,20,5,2,1,411
"De 45 a 49 años (048)",152,151,2,18,20,26,41,30,10,4,1,632
"De 50 y más años (049)",2243,2212,169,115,182,228,641,480,226,171,31,10919
"Divorciado(a) (050)",140,133,11,32,23,17,28,11,10,1,7,419
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 20 a 24 años (053)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (054)",6,5,1,3,1,,,,,,1,5
"De 30 a 34 años (055)",13,13,1,6,3,1,2,,,,,23
"De 35 a 39 años (056)",17,17,,5,6,3,3,,,,,38
"De 40 a 44 años (057)",13,13,1,5,2,2,2,1,,,,31
"De 45 a 49 años (058)",12,12,,2,2,1,5,,2,,,49
"De 50 y más años (059)",71,69,7,8,9,10,16,10,8,1,2,270
"Soltero(a) (060)",8791,7954,7456,337,89,46,26,,,,837,757
"De 12 a 14 años (061)",2593,2592,2588,4,,,,,,,1,4
"De 15 a 19 años (062)",3117,3117,3077,37,2,,1,,,,,45
"De 20 a 24 años (063)",1420,1099,1017,72,7,2,1,,,,321,96
"De 25 a 29 años (064)",637,369,303,46,14,4,2,,,,268,94
"De 30 a 34 años (065)",301,193,119,55,11,5,3,,,,108,104
"De 35 a 39 años (066)",196,141,95,27,13,5,1,,,,55,72
"De 40 a 44 años (067)",154,128,64,37,10,12,5,,,,26,113
"De 45 a 49 años (068)",88,76,48,10,12,4,2,,,,12,54
"De 50 y más años (069)",285,239,145,49,20,14,11,,,,46,175
,,,,,,,,,,,,
"URBANA (080)",9616,9158,3168,1416,1542,1061,1151,552,171,97,458,18754
"De 12 a 14 años (081)",854,846,841,4,1,,,,,,8,6
"De 15 a 19 años (082)",1428,1394,1278,95,16,3,2,,,,34,144
"De 20 a 24 años (083)",1207,1044,549,342,122,25,4,2,,,163,690
"De 25 a 29 años (084)",1145,1016,186,347,316,125,38,4,,,129,1537
"De 30 a 34 años (085)",1006,953,79,197,353,206,96,21,1,,53,2070
"De 35 a 39 años (086)",997,970,55,135,298,237,193,45,6,1,27,2625
"De 40 a 44 años (087)",804,794,52,107,174,174,192,80,9,6,10,2449
"De 45 a 49 años (088)",598,596,22,49,98,109,185,98,26,9,2,2329
"De 50 y más años (089)",1577,1545,106,140,164,182,441,302,129,81,32,6904
"Conviviente (090)",2181,2094,315,632,530,297,200,85,19,16,87,4309
"De 12 a 14 años (091)",15,8,7,1,,,,,,,7,1
"De 15 a 19 años (092)",200,176,95,70,10,1,,,,,24,93
"De 20 a 24 años (093)",436,405,109,204,70,17,3,2,,,31,420
"De 25 a 29 años (094)",452,440,38,170,150,61,18,3,,,12,748
"De 30 a 34 años (095)",389,383,25,81,149,83,36,8,1,,6,837
"De 35 a 39 años (096)",304,300,13,55,92,64,59,13,4,,4,804
"De 40 a 44 años (097)",156,155,11,22,29,38,33,19,1,2,1,480
"De 45 a 49 años (098)",98,98,6,10,15,18,22,19,5,3,,386
"De 50 y más años (099)",131,129,11,19,15,15,29,21,8,11,2,540
"Separado(a) (100)",315,308,16,98,81,43,51,14,4,1,7,750
"De 15 a 19 años (102)",11,7,2,5,,,,,,,4,5
"De 20 a 24 años (103)",20,19,1,12,6,,,,,,1,24
"De 25 a 29 años (104)",45,45,2,25,12,5,1,,,,,68
"De 30 a 34 años (105)",44,44,2,11,15,11,5,,,,,96
"De 35 a 39 años (106)",49,48,,17,15,5,10,1,,,1,112
"De 40 a 44 años (107)",42,42,2,15,14,4,5,2,,,,90
"De 45 a 49 años (108)",34,34,,2,8,6,14,4,,,,124
"De 50 y más años (109)",70,69,7,11,11,12,16,7,4,1,1,231
"Casado(a) (110)",3437,3398,147,483,837,629,758,377,113,54,39,11318
"De 12 a 14 años (111)",2,2,1,,1,,,,,,,2
"De 15 a 19 años (112)",32,26,10,9,5,1,1,,,,6,26
"De 20 a 24 años (113)",188,180,28,99,44,8,1,,,,8,215
"De 25 a 29 años (114)",386,376,20,128,151,57,19,1,,,10,685
"De 30 a 34 años (115)",440,435,6,76,179,108,53,13,,,5,1067
"De 35 a 39 años (116)",543,542,14,45,177,157,116,30,2,1,1,1590
"De 40 a 44 años (117)",503,503,20,45,116,117,140,55,7,3,,1671
"De 45 a 49 años (118)",399,399,6,24,66,74,137,68,20,4,,1631
"De 50 y más años (119)",944,935,42,57,98,107,291,210,84,46,9,4431
"Viudo(a) (120)",451,444,21,55,56,58,123,74,32,25,7,1921
"De 15 a 19 años (122)",3,3,,2,,1,,,,,,5
"De 25 a 29 años (124)",4,4,,4,,,,,,,,4
"De 30 a 34 años (125)",8,8,,2,3,2,1,,,,,19
"De 35 a 39 años (126)",23,22,,4,8,4,5,1,,,1,60
"De 40 a 44 años (127)",35,35,1,4,8,6,11,3,1,1,,126
"De 45 a 49 años (128)",42,42,,8,6,9,9,7,1,2,,158
"De 50 y más años (129)",336,330,20,31,31,36,97,63,30,22,6,1549
"Divorciado(a) (130)",46,44,1,13,8,6,10,2,3,1,2,141
"De 20 a 24 años (133)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 30 a 34 años (135)",4,4,,3,1,,,,,,,5
"De 35 a 39 años (136)",7,7,,,3,2,2,,,,,20
"De 40 a 44 años (137)",8,8,1,3,1,1,1,1,,,,20
"De 45 a 49 años (138)",3,3,,,1,,2,,,,,11
"De 50 y más años (139)",20,19,,4,2,3,5,1,3,1,1,82
"Soltero(a) (140)",3186,2870,2668,135,30,28,9,,,,316,315
"De 12 a 14 años (141)",837,836,833,3,,,,,,,1,3
"De 15 a 19 años (142)",1182,1182,1171,9,1,,1,,,,,15
"De 20 a 24 años (143)",561,439,411,26,2,,,,,,122,30
"De 25 a 29 años (144)",256,149,126,18,3,2,,,,,107,30
"De 30 a 34 años (145)",121,79,46,24,6,2,1,,,,42,46
"De 35 a 39 años (146)",71,51,28,14,3,5,1,,,,20,39
"De 40 a 44 años (147)",60,51,17,18,6,8,2,,,,9,62
"De 45 a 49 años (148)",22,20,10,5,2,2,1,,,,2,19
"De 50 y más años (149)",76,63,26,18,7,9,3,,,,13,71
,,,,,,,,,,,,
"RURAL (160)",21456,20723,5950,2394,2612,2199,3613,2311,1070,574,733,60504
"De 12 a 14 años (161)",1780,1774,1767,6,1,,,,,,6,8
"De 15 a 19 años (162)",2325,2272,2038,193,29,7,5,,,,53,292
"De 20 a 24 años (163)",2200,1938,828,651,346,93,18,2,,,262,1712
"De 25 a 29 años (164)",2040,1853,291,525,615,308,107,5,2,,187,3175
"De 30 a 34 años (165)",1654,1574,140,298,447,355,286,42,4,2,80,3800
"De 35 a 39 años (166)",1626,1582,117,163,335,340,457,136,28,6,44,5012
"De 40 a 44 años (167)",1436,1416,92,102,194,237,460,243,75,13,20,5558
"De 45 a 49 años (168)",1447,1432,97,82,150,197,438,283,136,49,15,6402
"De 50 y más años (169)",6948,6882,580,374,495,662,1842,1600,825,504,66,34545
"Conviviente (170)",3206,3090,450,911,708,417,385,143,49,27,116,6864
"De 12 a 14 años (171)",22,17,12,4,1,,,,,,5,6
"De 15 a 19 años (172)",302,259,103,126,23,3,4,,,,43,197
"De 20 a 24 años (173)",770,730,151,346,184,39,8,2,,,40,878
"De 25 a 29 años (174)",683,667,63,222,213,126,42,1,,,16,1208
"De 30 a 34 años (175)",460,455,33,98,135,95,76,15,1,2,5,1101
"De 35 a 39 años (176)",339,334,22,50,79,66,92,23,2,,5,970
"De 40 a 44 años (177)",179,179,12,15,27,25,54,32,10,4,,704
"De 45 a 49 años (178)",143,141,15,16,15,24,38,16,11,6,2,543
"De 50 y más años (179)",308,308,39,34,31,39,71,54,25,15,,1257
"Separado(a) (180)",398,391,36,144,66,38,64,29,14,,7,975
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",5,5,1,3,,,1,,,,,7
"De 20 a 24 años (183)",35,32,,24,5,3,,,,,3,43
"De 25 a 29 años (184)",48,47,3,32,11,1,,,,,1,57
"De 30 a 34 años (185)",59,59,6,33,9,5,5,1,,,,94
"De 35 a 39 años (186)",55,53,3,14,13,11,9,3,,,2,130
"De 40 a 44 años (187)",48,47,3,11,5,6,11,9,2,,1,162
"De 45 a 49 años (188)",39,39,4,10,9,5,7,3,1,,,102
"De 50 y más años (189)",108,108,16,16,14,7,31,13,11,,,379
"Casado(a) (190)",9979,9925,506,1003,1563,1482,2520,1666,790,395,54,41581
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",81,72,27,36,5,4,,,,,9,58
"De 20 a 24 años (193)",519,503,71,230,147,46,9,,,,16,701
"De 25 a 29 años (194)",911,904,46,238,374,178,63,4,1,,7,1817
"De 30 a 34 años (195)",914,905,24,129,288,245,192,24,3,,9,2441
"De 35 a 39 años (196)",1066,1064,25,76,222,254,350,105,26,6,2,3762
"De 40 a 44 años (197)",1042,1041,25,50,147,195,372,185,59,8,1,4345
"De 45 a 49 años (198)",1080,1078,38,39,101,148,357,241,113,41,2,5210
"De 50 y más años (199)",4365,4358,250,205,279,412,1177,1107,588,340,7,23247
"Viudo(a) (200)",2174,2144,160,115,201,233,609,464,210,152,30,10364
"De 15 a 19 años (202)",1,,,,,,,,,,1,
"De 20 a 24 años (203)",12,11,,3,5,3,,,,,1,22
"De 25 a 29 años (204)",13,12,1,4,5,1,,,1,,1,26
"De 30 a 34 años (205)",32,32,3,4,8,6,9,2,,,,88
"De 35 a 39 años (206)",31,31,,5,8,8,5,5,,,,99
"De 40 a 44 años (207)",68,67,5,5,10,6,19,17,4,1,1,285
"De 45 a 49 años (208)",110,109,2,10,14,17,32,23,9,2,1,474
"De 50 y más años (209)",1907,1882,149,84,151,192,544,417,196,149,25,9370
"Divorciado(a) (210)",94,89,10,19,15,11,18,9,7,,5,278
"De 15 a 19 años (212)",1,1,1,,,,,,,,,
"De 20 a 24 años (213)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (214)",4,3,1,1,1,,,,,,1,3
"De 30 a 34 años (215)",9,9,1,3,2,1,2,,,,,18
"De 35 a 39 años (216)",10,10,,5,3,1,1,,,,,18
"De 40 a 44 años (217)",5,5,,2,1,1,1,,,,,11
"De 45 a 49 años (218)",9,9,,2,1,1,3,,2,,,38
"De 50 y más años (219)",51,50,7,4,7,7,11,9,5,,1,188
"Soltero(a) (220)",5605,5084,4788,202,59,18,17,,,,521,442
"De 12 a 14 años (221)",1756,1756,1755,1,,,,,,,,1
"De 15 a 19 años (222)",1935,1935,1906,28,1,,,,,,,30
"De 20 a 24 años (223)",859,660,606,46,5,2,1,,,,199,66
"De 25 a 29 años (224)",381,220,177,28,11,2,2,,,,161,64
"De 30 a 34 años (225)",180,114,73,31,5,3,2,,,,66,58
"De 35 a 39 años (226)",125,90,67,13,10,,,,,,35,33
"De 40 a 44 años (227)",94,77,47,19,4,4,3,,,,17,51
"De 45 a 49 años (228)",66,56,38,5,10,2,1,,,,10,35
"De 50 y más años (229)",209,176,119,31,13,5,8,,,,33,104
