"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
,,TOTAL,SOBREVIVIENTES,,TOTAL,"ULTIMO AÑO",
,,,,,,,
"Provincia DOS DE MAYO (000)",16240,52151,44795,,920,85.9,1.8
"De 12 a 14 años (001)",2045,7,7,,2,100,28.6
"De 15 a 19 años (002)",2490,396,390,109,98.5,27.5,
"De 20 a 24 años (003)",1849,1876,1800,236,95.9,12.6,
"De 25 a 29 años (004)",1481,2936,2802,180,95.4,6.1,
"De 30 a 34 años (005)",1364,4438,4145,153,93.4,3.4,
"De 35 a 39 años (006)",1358,6177,5664,152,91.7,2.5,
"De 40 a 44 años (007)",1146,6566,5973,67,91,1,
"De 45 a 49 años (008)",1007,6398,5590,21,87.4,0.3,
"De 50 y más años (009)",3500,23357,18424,,78.9,,
"Sin nivel (010)",3205,18841,15045,137,79.9,0.7,
"De 12 a 14 años (011)",19,,,,,,
"De 15 a 19 años (012)",56,27,27,8,100,29.6,
"De 20 a 24 años (013)",147,225,210,24,93.3,10.7,
"De 25 a 29 años (014)",153,408,377,25,92.4,6.1,
"De 30 a 34 años (015)",180,690,604,21,87.5,3,
"De 35 a 39 años (016)",225,1296,1140,35,88,2.7,
"De 40 a 44 años (017)",288,1938,1695,12,87.5,0.6,
"De 45 a 49 años (018)",333,2284,1951,12,85.4,0.5,
"De 50 y más años (019)",1804,11973,9041,,75.5,,
"Educacion Inicial (020)",32,84,66,3,78.6,3.6,
"De 12 a 14 años (021)",5,,,,,,
"De 15 a 19 años (022)",4,1,1,,100,,
"De 20 a 24 años (023)",7,6,6,1,100,16.7,
"De 25 a 29 años (024)",7,18,16,1,88.9,5.6,
"De 30 a 34 años (025)",5,27,18,,66.7,,
"De 35 a 39 años (026)",4,32,25,1,78.1,3.1,
"Primaria (030)",7480,26013,22840,494,87.8,1.9,
"De 12 a 14 años (031)",1365,4,4,2,100,50,
"De 15 a 19 años (032)",827,208,203,57,97.6,27.4,
"De 20 a 24 años (033)",718,994,953,113,95.9,11.4,
"De 25 a 29 años (034)",657,1642,1555,92,94.7,5.6,
"De 30 a 34 años (035)",700,2708,2536,89,93.6,3.3,
"De 35 a 39 años (036)",715,3567,3275,86,91.8,2.4,
"De 40 a 44 años (037)",599,3656,3347,46,91.5,1.3,
"De 45 a 49 años (038)",500,3325,2921,9,87.8,0.3,
"De 50 y más años (039)",1399,9909,8046,,81.2,,
