"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"URBANA (036)",2694,39,735,1038,688,194
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",44,,13,18,13,
"Profes., científicos e intelectuales (038)",529,,85,291,153,
"Técnicos de nivel medio y trab. asimilados (039)",71,,20,38,13,
"Jefes y empleados de oficina (040)",136,,42,63,31,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",297,4,76,112,74,31
"Agricult. trabaj. calif.agrop. y pesqueros (042)",485,1,74,140,174,96
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",192,,64,74,45,9
"Obreros construc., conf., papel, fab., instr. (044)",136,,50,63,20,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",716,34,281,207,149,45
"Otra (046)",19,,5,13,1,
"Ocupación no especificada (047)",69,,25,19,15,10
"Hombres (048)",1779,29,463,688,473,126
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",35,,10,14,11,
"Profes., científicos e intelectuales (050)",317,,33,175,109,
"Técnicos de nivel medio y trab. asimilados (051)",43,,10,27,6,
"Jefes y empleados de oficina (052)",93,,23,47,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",82,3,17,29,23,10
"Agricult. trabaj. calif.agrop. y pesqueros (054)",402,1,63,116,145,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",164,,56,65,36,7
"Obreros construc., conf., papel, fab., instr. (056)",135,,50,63,19,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",458,25,186,129,92,26
"Otra (058)",19,,5,13,1,
"Ocupación no especificada (059)",31,,10,10,8,3
"Mujeres (060)",915,10,272,350,215,68
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,3,4,2,
"Profes., científicos e intelectuales (062)",212,,52,116,44,
"Técnicos de nivel medio y trab. asimilados (063)",28,,10,11,7,
"Jefes y empleados de oficina (064)",43,,19,16,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",215,1,59,83,51,21
"Agricult. trabaj. calif.agrop. y pesqueros (066)",83,,11,24,29,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",28,,8,9,9,2
"Obreros construc., conf., papel, fab., instr. (068)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",258,9,95,78,57,19
"Ocupación no especificada (071)",38,,15,9,7,7
,,,,,,
"RURAL (072)",3096,34,708,1044,915,395
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,1,5,3,
"Profes., científicos e intelectuales (074)",160,,44,75,41,
"Técnicos de nivel medio y trab. asimilados (075)",29,,12,11,6,
"Jefes y empleados de oficina (076)",16,,4,9,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",88,,29,36,17,6
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1537,,206,490,550,291
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",176,,51,74,40,11
"Obreros construc., conf., papel, fab., instr. (080)",125,,35,57,28,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",873,34,303,266,211,59
"Otra (082)",1,,1,,,
"Ocupación no especificada (083)",82,,22,21,16,23
"Hombres (084)",2457,18,553,831,747,308
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,1,5,2,
"Profes., científicos e intelectuales (086)",115,,26,51,38,
"Técnicos de nivel medio y trab. asimilados (087)",22,,9,7,6,
"Jefes y empleados de oficina (088)",15,,4,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",37,,9,16,8,4
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1363,,189,446,487,241
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",149,,47,59,32,11
"Obreros construc., conf., papel, fab., instr. (092)",121,,35,55,26,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",580,18,219,174,136,33
"Otra (094)",1,,1,,,
"Ocupación no especificada (095)",46,,13,10,9,14
"Mujeres (096)",639,16,155,213,168,87
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",45,,18,24,3,
"Técnicos de nivel medio y trab. asimilados (099)",7,,3,4,,
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",51,,20,20,9,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",174,,17,44,63,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",27,,4,15,8,
"Obreros construc., conf., papel, fab., instr. (104)",4,,,2,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",293,16,84,92,75,26
"Ocupación no especificada (107)",36,,9,11,7,9
