"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",5204,4854,196,50,104
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",412,377,14,14,7
,,,,,
"URBANA (036)",20376,15172,1648,1797,1759
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",44,4,8,15,17
"Profes., científicos e intelectuales (038)",3201,738,633,1231,599
"Técnicos de nivel medio y trab. asimilados (039)",745,428,65,63,189
"Jefes y empleados de oficina (040)",606,120,58,95,333
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",3616,3380,132,29,75
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2805,2629,175,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1725,1503,119,68,35
"Obreros construc.,conf.,papel, fab., instr. (044)",2070,1705,158,114,93
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",4959,4293,271,146,249
"Otra (046)",158,,,,158
"Ocupación no especificada (047)",447,372,29,35,11
"Hombres (048)",11572,8299,1010,1146,1117
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",34,4,5,11,14
"Profes., científicos e intelectuales (050)",1772,378,343,720,331
"Técnicos de nivel medio y trab. asimilados (051)",447,279,43,41,84
"Jefes y empleados de oficina (052)",286,52,21,45,168
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1211,1070,58,20,63
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1955,1824,130,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",1343,1160,96,56,31
"Obreros construc.,conf.,papel, fab., instr. (056)",1985,1630,149,113,93
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",2198,1762,149,116,171
"Otra (058)",157,,,,157
"Ocupación no especificada (059)",184,140,16,23,5
"Mujeres (060)",8804,6873,638,651,642
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",10,,3,4,3
"Profes., científicos e intelectuales (062)",1429,360,290,511,268
"Técnicos de nivel medio y trab. asimilados (063)",298,149,22,22,105
"Jefes y empleados de oficina (064)",320,68,37,50,165
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2405,2310,74,9,12
"Agricult.trabaj.calif.agrop.y pesqueros (066)",850,805,45,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",382,343,23,12,4
"Obreros construc.,conf.,papel, fab., instr. (068)",85,75,9,1,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",2761,2531,122,30,78
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",263,232,13,12,6
,,,,,
"RURAL (072)",13174,11969,602,315,288
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",11,,,1,10
"Profes., científicos e intelectuales (074)",231,103,48,62,18
"Técnicos de nivel medio y trab. asimilados (075)",77,49,8,8,12
"Jefes y empleados de oficina (076)",71,7,7,17,40
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",484,444,26,6,8
"Agricult.trabaj.calif.agrop.y pesqueros (078)",6441,6275,164,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",497,410,40,33,14
"Obreros construc.,conf.,papel, fab., instr. (080)",685,486,102,61,36
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",4471,4007,203,121,140
"Otra (082)",5,,,,5
"Ocupación no especificada (083)",201,188,4,5,4
"Hombres (084)",8236,7281,459,262,234
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",10,,,1,9
"Profes., científicos e intelectuales (086)",152,54,37,48,13
"Técnicos de nivel medio y trab. asimilados (087)",52,33,5,7,7
"Jefes y empleados de oficina (088)",54,4,6,15,29
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",166,142,14,3,7
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4733,4600,133,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",323,250,35,26,12
"Obreros construc.,conf.,papel, fab., instr. (092)",661,471,97,58,35
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",2028,1684,129,101,114
"Otra (094)",5,,,,5
"Ocupación no especificada (095)",52,43,3,3,3
"Mujeres (096)",4938,4688,143,53,54
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",79,49,11,14,5
"Técnicos de nivel medio y trab. asimilados (099)",25,16,3,1,5
"Jefes y empleados de oficina (100)",17,3,1,2,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",318,302,12,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1708,1675,31,1,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",174,160,5,7,2
"Obreros construc.,conf.,papel, fab., instr. (104)",24,15,5,3,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2443,2323,74,20,26
"Ocupación no especificada (107)",149,145,1,2,1
