"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Industrias manufactureras (118)",98,4,32,51,4,7,,
"Construcción (120)",41,12,26,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",779,101,4,496,28,150,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",31,8,3,13,1,6,,
"Comercio al por mayor (123)",21,2,,12,,7,,
"Comercio al por menor (124)",727,91,1,471,27,137,,
"Hoteles y restaurantes (125)",507,168,9,283,16,31,,
"Trans., almac. y comunicaciones (126)",54,28,8,14,2,2,,
"Intermediación financiera (127)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (128)",74,59,2,10,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",94,63,31,,,,,
"Enseñanza (130)",235,208,,26,,1,,
"Servicios sociales y de salud (131)",59,53,,5,1,,,
"Otras activ. serv.comun.soc y personales (132)",97,52,5,40,,,,
"Hogares privados con servicio doméstico (133)",209,,,,,,209,
"Actividad economica no especificada (135)",172,72,37,41,3,19,,
,,,,,,,,
"RURAL (136)",9303,321,1609,5311,230,1551,115,166
"Agric., ganadería, caza y silvicultura (137)",7698,9,1300,4709,212,1468,,
"Pesca (138)",4,,1,1,,2,,
"Explotación de minas y canteras (139)",6,,4,1,1,,,
"Industrias manufactureras (140)",162,2,73,79,3,5,,
"Suministro de electricidad, gas y agua (141)",1,,1,,,,,
"Construcción (142)",148,4,119,19,1,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",250,32,3,196,5,14,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",39,11,3,24,1,,,
"Comercio al por mayor (145)",14,1,,9,4,,,
"Comercio al por menor (146)",197,20,,163,,14,,
"Hoteles y restaurantes (147)",150,35,16,91,2,6,,
"Trans., almac. y comunicaciones (148)",156,28,34,91,1,2,,
"Activid.inmobil., empres. y alquileres (150)",34,21,10,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",20,19,1,,,,,
"Enseñanza (152)",121,104,,16,,1,,
"Servicios sociales y de salud (153)",26,24,,2,,,,
"Otras activ. serv.comun.soc y personales (154)",33,20,4,9,,,,
"Hogares privados con servicio doméstico (155)",115,,,,,,115,
"Actividad economica no especificada (157)",213,23,43,94,5,48,,
"Desocupado (158)",166,,,,,,,166
"Hombres (159)",7466,180,1371,4696,208,871,19,121
"Agric., ganadería, caza y silvicultura (160)",6523,7,1108,4370,192,846,,
"Pesca (161)",3,,,1,,2,,
"Explotación de minas y canteras (162)",6,,4,1,1,,,
"Industrias manufactureras (163)",132,2,63,60,3,4,,
"Suministro de electricidad, gas y agua (164)",1,,1,,,,,
"Construcción (165)",143,3,116,19,1,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",115,19,3,86,5,2,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",38,11,3,23,1,,,
"Comercio al por mayor (168)",11,1,,6,4,,,
"Comercio al por menor (169)",66,7,,57,,2,,
"Hoteles y restaurantes (170)",11,7,,4,,,,
"Trans., almac. y comunicaciones (171)",153,27,34,89,1,2,,
"Activid.inmobil., empres. y alquileres (173)",25,14,10,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",17,17,,,,,,
"Enseñanza (175)",63,56,,6,,1,,
"Servicios sociales y de salud (176)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (177)",15,9,3,3,,,,
"Hogares privados con servicio doméstico (178)",19,,,,,,19,
"Actividad economica no especificada (180)",112,12,29,56,5,10,,
"Desocupado (181)",121,,,,,,,121
"Mujeres (182)",1837,141,238,615,22,680,96,45
"Agric., ganadería, caza y silvicultura (183)",1175,2,192,339,20,622,,
"Pesca (184)",1,,1,,,,,
"Industrias manufactureras (186)",30,,10,19,,1,,
"Construcción (188)",5,1,3,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",135,13,,110,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por mayor (191)",3,,,3,,,,
"Comercio al por menor (192)",131,13,,106,,12,,
"Hoteles y restaurantes (193)",139,28,16,87,2,6,,
"Trans., almac. y comunicaciones (194)",3,1,,2,,,,
"Activid.inmobil., empres. y alquileres (196)",9,7,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",3,2,1,,,,,
"Enseñanza (198)",58,48,,10,,,,
"Servicios sociales y de salud (199)",19,17,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",18,11,1,6,,,,
"Hogares privados con servicio doméstico (201)",96,,,,,,96,
"Actividad economica no especificada (203)",101,11,14,38,,38,,
