"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Hogares privados con servicio doméstico (107)",210,,,,,,210
"Organiz. y organos extraterritoriales (108)",8,8,,,,,
"Actividad economica no especificada (109)",2915,802,994,895,69,155,
"Mujeres (110)",36033,13044,2004,14684,561,2403,3337
"Agric., ganadería, caza y silvicultura (111)",1582,52,416,690,30,394,
"Pesca (112)",62,,27,30,1,4,
"Explotación de minas y canteras (113)",17,11,4,2,,,
"Industrias manufactureras (114)",2145,182,357,1511,56,39,
"Suministro de electricidad, gas y agua (115)",31,25,5,,1,,
"Construcción (116)",220,29,155,29,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",11263,1919,35,7564,214,1531,
"Venta, mant.y rep. veh.autom y motoc. (118)",299,156,20,83,10,30,
"Comercio al por mayor (119)",364,144,5,142,13,60,
"Comercio al por menor (120)",10600,1619,10,7339,191,1441,
"Hoteles y restaurantes (121)",4972,1451,236,2962,128,195,
"Trans., almac. y comunicaciones (122)",604,366,42,156,15,25,
"Intermediación financiera (123)",157,145,,12,,,
"Activid.inmobil., empres. y alquileres (124)",1787,1479,73,176,38,21,
"Admin.pub. y defensa; p. segur soc.afil (125)",1288,1054,234,,,,
"Enseñanza (126)",3828,3589,,221,6,12,
"Servicios sociales y de salud (127)",1239,1121,15,85,9,9,
"Otras activ. serv.comun.soc y personales (128)",1516,779,92,611,21,13,
"Hogares privados con servicio doméstico (129)",3337,,,,,,3337
"Organiz. y organos extraterritoriales (130)",2,2,,,,,
"Actividad economica no especificada (131)",1983,840,313,635,35,160,
,,,,,,,
"RURAL (132)",17602,682,3070,10212,413,2994,231
"Agric., ganadería, caza y silvicultura (133)",13935,21,2203,8559,347,2805,
"Pesca (134)",193,1,122,62,1,7,
"Explotación de minas y canteras (135)",45,,19,23,3,,
"Industrias manufactureras (136)",731,10,224,456,18,23,
"Suministro de electricidad, gas y agua (137)",2,1,,,,1,
"Construcción (138)",138,,77,55,2,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",564,33,19,446,19,47,
"Venta, mant.y rep. veh.autom y motoc. (140)",31,3,16,12,,,
"Comercio al por mayor (141)",17,1,,12,3,1,
"Comercio al por menor (142)",516,29,3,422,16,46,
"Hoteles y restaurantes (143)",181,35,38,91,2,15,
"Trans., almac. y comunicaciones (144)",205,11,54,125,11,4,
"Intermediación financiera (145)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (146)",54,38,12,4,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",87,80,7,,,,
"Enseñanza (148)",375,341,,32,,2,
"Servicios sociales y de salud (149)",65,43,5,9,5,3,
"Otras activ. serv.comun.soc y personales (150)",76,45,16,15,,,
"Hogares privados con servicio doméstico (151)",231,,,,,,231
"Actividad economica no especificada (153)",719,22,274,335,5,83,
"Hombres (154)",13250,462,2544,8375,355,1488,26
"Agric., ganadería, caza y silvicultura (155)",11126,19,1798,7578,303,1428,
"Pesca (156)",189,1,121,60,1,6,
"Explotación de minas y canteras (157)",36,,18,15,3,,
"Industrias manufactureras (158)",364,10,199,133,16,6,
"Suministro de electricidad, gas y agua (159)",2,1,,,,1,
"Construcción (160)",137,,77,54,2,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",304,20,19,237,11,17,
"Venta, mant.y rep. veh.autom y motoc. (162)",30,3,16,11,,,
"Comercio al por mayor (163)",13,,,10,3,,
"Comercio al por menor (164)",261,17,3,216,8,17,
"Hoteles y restaurantes (165)",25,12,5,7,1,,
"Trans., almac. y comunicaciones (166)",201,9,54,123,11,4,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",45,33,9,3,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",78,73,5,,,,
"Enseñanza (170)",231,212,,18,,1,
"Servicios sociales y de salud (171)",31,24,2,2,3,,
"Otras activ. serv.comun.soc y personales (172)",58,32,16,10,,,
"Hogares privados con servicio doméstico (173)",26,,,,,,26
"Actividad economica no especificada (175)",396,15,221,135,4,21,
"Mujeres (176)",4352,220,526,1837,58,1506,205
"Agric., ganadería, caza y silvicultura (177)",2809,2,405,981,44,1377,
"Pesca (178)",4,,1,2,,1,
"Explotación de minas y canteras (179)",9,,1,8,,,
"Industrias manufactureras (180)",367,,25,323,2,17,
"Construcción (182)",1,,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",260,13,,209,8,30,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",4,1,,2,,1,
"Comercio al por menor (186)",255,12,,206,8,29,
"Hoteles y restaurantes (187)",156,23,33,84,1,15,
"Trans., almac. y comunicaciones (188)",4,2,,2,,,
"Activid.inmobil., empres. y alquileres (190)",9,5,3,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",9,7,2,,,,
"Enseñanza (192)",144,129,,14,,1,
"Servicios sociales y de salud (193)",34,19,3,7,2,3,
"Otras activ. serv.comun.soc y personales (194)",18,13,,5,,,
"Hogares privados con servicio doméstico (195)",205,,,,,,205
"Actividad economica no especificada (197)",323,7,53,200,1,62,
