"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia GRAU (000)",24865,9850,15015
"Casa independiente (001)",23647,9770,13877
"Vivienda en casa de vecindad (004)",55,55,
"Choza o cabaña (005)",1132,,1132
"Vivienda improvisada (006)",23,23,
"Local no dest.para hab. humana (007)",4,2,2
"Otro tipo (008)",4,,4
