"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Comercio al por mayor (119)",71,31,,34,,6,
"Comercio al por menor (120)",1709,272,,1235,23,179,
"Hoteles y restaurantes (121)",722,172,23,467,16,44,
"Trans., almac. y comunicaciones (122)",225,142,35,38,1,9,
"Intermediación financiera (123)",38,35,1,1,1,,
"Activid.inmobil., empres. y alquileres (124)",218,167,26,22,,3,
"Admin.pub. y defensa; p. segur soc.afil (125)",179,159,20,,,,
"Enseñanza (126)",597,555,,41,1,,
"Servicios sociales y de salud (127)",183,165,7,9,,2,
"Otras activ. serv.comun.soc y personales (128)",413,108,30,273,2,,
"Hogares privados con servicio doméstico (129)",332,,,,,,332
"Actividad economica no especificada (131)",216,73,35,72,5,31,
,,,,,,,
"RURAL (132)",2499,240,1448,490,140,172,9
"Agric., ganadería, caza y silvicultura (133)",1634,8,1003,334,135,154,
"Pesca (134)",196,3,186,7,,,
"Explotación de minas y canteras (135)",111,22,89,,,,
"Industrias manufactureras (136)",108,27,65,16,,,
"Suministro de electricidad, gas y agua (137)",3,1,2,,,,
"Construcción (138)",30,4,20,5,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",110,14,9,78,,9,
"Venta, mant.y rep. veh.autom y motoc. (140)",17,4,7,6,,,
"Comercio al por mayor (141)",6,,,3,,3,
"Comercio al por menor (142)",87,10,2,69,,6,
"Hoteles y restaurantes (143)",36,7,14,11,1,3,
"Trans., almac. y comunicaciones (144)",53,15,13,23,1,1,
"Intermediación financiera (145)",1,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",56,32,23,,,1,
"Admin.pub. y defensa; p. segur soc.afil (147)",80,74,6,,,,
"Enseñanza (148)",18,17,,1,,,
"Servicios sociales y de salud (149)",12,9,1,2,,,
"Otras activ. serv.comun.soc y personales (150)",26,5,11,10,,,
"Hogares privados con servicio doméstico (151)",9,,,,,,9
"Actividad economica no especificada (153)",16,2,6,3,2,3,
"Hombres (154)",1839,190,1086,375,112,73,3
"Agric., ganadería, caza y silvicultura (155)",1138,7,662,289,108,72,
"Pesca (156)",195,3,185,7,,,
"Explotación de minas y canteras (157)",111,22,89,,,,
"Industrias manufactureras (158)",97,22,63,12,,,
"Suministro de electricidad, gas y agua (159)",3,1,2,,,,
"Construcción (160)",29,4,20,5,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",46,12,9,25,,,
"Venta, mant.y rep. veh.autom y motoc. (162)",16,4,7,5,,,
"Comercio al por mayor (163)",2,,,2,,,
"Comercio al por menor (164)",28,8,2,18,,,
"Hoteles y restaurantes (165)",15,4,8,3,,,
"Trans., almac. y comunicaciones (166)",50,14,12,23,1,,
"Intermediación financiera (167)",1,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",51,27,23,,,1,
"Admin.pub. y defensa; p. segur soc.afil (169)",69,64,5,,,,
"Enseñanza (170)",6,5,,1,,,
"Servicios sociales y de salud (171)",2,,,2,,,
"Otras activ. serv.comun.soc y personales (172)",16,4,5,7,,,
"Hogares privados con servicio doméstico (173)",3,,,,,,3
"Actividad economica no especificada (175)",7,1,3,1,2,,
"Mujeres (176)",660,50,362,115,28,99,6
"Agric., ganadería, caza y silvicultura (177)",496,1,341,45,27,82,
"Pesca (178)",1,,1,,,,
"Industrias manufactureras (180)",11,5,2,4,,,
"Construcción (182)",1,,,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",64,2,,53,,9,
"Venta, mant.y rep. veh.autom y motoc. (184)",1,,,1,,,
"Comercio al por mayor (185)",4,,,1,,3,
"Comercio al por menor (186)",59,2,,51,,6,
"Hoteles y restaurantes (187)",21,3,6,8,1,3,
"Trans., almac. y comunicaciones (188)",3,1,1,,,1,
"Activid.inmobil., empres. y alquileres (190)",5,5,,,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",11,10,1,,,,
"Enseñanza (192)",12,12,,,,,
"Servicios sociales y de salud (193)",10,9,1,,,,
"Otras activ. serv.comun.soc y personales (194)",10,1,6,3,,,
"Hogares privados con servicio doméstico (195)",6,,,,,,6
"Actividad economica no especificada (197)",9,1,3,2,,3,
