"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Primaria (030)",1966,1876,4,234,331,334,471,282,141,79,90,7833
"De 12 a 14 años (031)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (032)",36,25,,25,,,,,,,11,25
"De 20 a 24 años (033)",129,112,,64,33,10,4,1,,,17,182
"De 25 a 29 años (034)",192,179,,44,67,45,23,,,,13,410
"De 30 a 34 años (035)",222,214,,26,78,54,48,7,1,,8,602
"De 35 a 39 años (036)",216,214,,10,51,57,68,24,3,1,2,763
"De 40 a 44 años (037)",231,223,,8,38,53,79,30,11,4,8,914
"De 45 a 49 años (038)",217,208,,11,14,41,69,53,16,4,9,988
"De 50 y más años (039)",721,699,4,45,49,74,180,167,110,70,22,3946
"Secundaria (040)",1494,1361,1,453,393,260,197,37,14,6,133,3288
"De 12 a 14 años (041)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (042)",122,91,,80,11,,,,,,31,102
"De 20 a 24 años (043)",313,263,,189,64,10,,,,,50,347
"De 25 a 29 años (044)",286,264,1,92,120,39,12,,,,22,497
"De 30 a 34 años (045)",227,219,,32,87,55,42,1,2,,8,571
"De 35 a 39 años (046)",163,159,,15,45,55,41,3,,,4,468
"De 40 a 44 años (047)",128,125,,11,30,41,36,6,,1,3,402
"De 45 a 49 años (048)",86,82,,9,13,26,24,8,2,,4,283
"De 50 y más años (049)",164,157,,25,22,34,42,19,10,5,7,616
"Sup. no Univ. incompleta (050)",213,179,,74,50,37,14,2,2,,34,375
"De 15 a 19 años (052)",14,8,,7,,,1,,,,6,11
"De 20 a 24 años (053)",52,38,,32,6,,,,,,14,44
"De 25 a 29 años (054)",49,42,,23,9,9,1,,,,7,73
"De 30 a 34 años (055)",34,33,,8,16,8,1,,,,1,69
"De 35 a 39 años (056)",24,23,,2,10,9,2,,,,1,58
"De 40 a 44 años (057)",13,13,,1,2,6,4,,,,,39
"De 45 a 49 años (058)",11,11,,,4,3,3,1,,,,36
"De 50 y más años (059)",16,11,,1,3,2,2,1,2,,5,45
"Sup. no Univ. completa (060)",385,311,1,116,103,57,28,5,1,,74,648
"De 20 a 24 años (063)",49,26,,24,1,1,,,,,23,29
"De 25 a 29 años (064)",74,57,1,39,16,1,,,,,17,74
"De 30 a 34 años (065)",77,64,,22,27,13,2,,,,13,123
"De 35 a 39 años (066)",70,66,,13,28,18,7,,,,4,151
"De 40 a 44 años (067)",45,38,,8,17,10,3,,,,7,84
"De 45 a 49 años (068)",32,26,,5,7,6,7,1,,,6,73
"De 50 y más años (069)",38,34,,5,7,8,9,4,1,,4,114
"Sup. Univ. incompleta (070)",100,79,1,37,21,12,8,,,,21,149
"De 15 a 19 años (072)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (073)",30,20,,17,2,1,,,,,10,24
"De 25 a 29 años (074)",19,14,,8,4,2,,,,,5,22
"De 30 a 34 años (075)",9,6,,2,2,1,1,,,,3,13
"De 35 a 39 años (076)",16,13,,4,6,2,1,,,,3,26
"De 40 a 44 años (077)",7,7,,3,1,1,2,,,,,17
"De 45 a 49 años (078)",7,7,,,3,2,2,,,,,20
"De 50 y más años (079)",9,9,,1,3,3,2,,,,,25
"Sup. Univ. completa (080)",181,122,,51,39,16,14,2,,,59,249
"De 20 a 24 años (083)",21,9,,9,,,,,,,12,9
"De 25 a 29 años (084)",30,14,,8,6,,,,,,16,20
"De 30 a 34 años (085)",33,19,,13,6,,,,,,14,25
"De 35 a 39 años (086)",22,19,,8,5,3,3,,,,3,39
"De 40 a 44 años (087)",23,17,,5,6,3,3,,,,6,38
"De 45 a 49 años (088)",17,16,,3,7,3,2,1,,,1,41
"De 50 y más años (089)",35,28,,5,9,7,6,1,,,7,77
,,,,,,,,,,,,
"URBANA (100)",3584,3222,3,780,746,579,637,278,144,55,362,10383
"De 12 a 14 años (101)",5,2,,,2,,,,,,3,4
"De 15 a 19 años (102)",148,103,1,93,8,,1,,,,45,113
"De 20 a 24 años (103)",497,387,,279,85,17,5,1,,,110,526
"De 25 a 29 años (104)",541,474,1,173,186,80,34,,,,67,927
"De 30 a 34 años (105)",485,445,,80,169,108,79,7,2,,40,1139
"De 35 a 39 años (106)",402,388,,40,106,119,97,22,3,1,14,1200
"De 40 a 44 años (107)",372,350,,28,72,89,115,32,11,3,22,1269
"De 45 a 49 años (108)",313,293,,22,39,61,99,52,16,4,20,1226
"De 50 y más años (109)",821,780,1,65,79,105,207,164,112,47,41,3979
"Sin nivel (110)",156,143,,13,12,11,41,31,28,7,13,768
"De 15 a 19 años (112)",1,1,,,1,,,,,,,2
"De 20 a 24 años (113)",6,4,,3,1,,,,,,2,5
"De 25 a 29 años (114)",7,7,,2,1,3,1,,,,,17
"De 30 a 34 años (115)",6,4,,1,,1,2,,,,2,13
"De 35 a 39 años (116)",6,6,,,2,1,3,,,,,21
"De 40 a 44 años (117)",14,12,,,,2,6,3,1,,2,60
"De 45 a 49 años (118)",14,12,,1,,,8,3,,,2,55
"De 50 y más años (119)",102,97,,6,7,4,21,25,27,7,5,595
"Educacion Inicial (120)",4,2,,,,1,1,,,,2,7
"De 20 a 24 años (123)",2,1,,,,,1,,,,1,4
"De 30 a 34 años (125)",1,,,,,,,,,,1,
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",1447,1378,1,162,243,251,369,207,101,44,69,5677
"De 12 a 14 años (131)",1,1,,,1,,,,,,,2
"De 15 a 19 años (132)",30,19,,19,,,,,,,11,19
"De 20 a 24 años (133)",104,88,,50,26,7,4,1,,,16,145
"De 25 a 29 años (134)",152,142,,33,54,34,21,,,,10,332
"De 30 a 34 años (135)",166,161,,15,60,45,35,6,,,5,459
"De 35 a 39 años (136)",168,166,,7,35,46,55,19,3,1,2,605
"De 40 a 44 años (137)",176,172,,5,27,36,67,24,10,3,4,730
"De 45 a 49 años (138)",164,157,,6,10,27,56,40,14,4,7,772
"De 50 y más años (139)",486,472,1,27,30,56,131,117,74,36,14,2613
"Secundaria (140)",1217,1105,1,366,307,208,171,35,13,4,112,2720
"De 12 a 14 años (141)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (142)",101,72,,65,7,,,,,,29,79
"De 20 a 24 años (143)",257,213,,156,49,8,,,,,44,278
"De 25 a 29 años (144)",230,215,1,72,100,31,11,,,,15,409
"De 30 a 34 años (145)",177,172,,24,64,43,38,1,2,,5,463
"De 35 a 39 años (146)",118,116,,11,30,43,29,3,,,2,346
"De 40 a 44 años (147)",108,105,,8,24,35,33,5,,,3,338
"De 45 a 49 años (148)",75,71,,8,12,20,22,7,2,,4,248
"De 50 y más años (149)",147,140,,22,20,28,38,19,9,4,7,557
"Sup. no Univ. incompleta (150)",186,156,,62,43,34,13,2,2,,30,336
"De 15 a 19 años (152)",13,8,,7,,,1,,,,5,11
"De 20 a 24 años (153)",45,33,,27,6,,,,,,12,39
"De 25 a 29 años (154)",42,35,,17,8,9,1,,,,7,65
"De 30 a 34 años (155)",30,29,,7,14,7,1,,,,1,61
"De 35 a 39 años (156)",21,21,,2,9,8,2,,,,,53
"De 40 a 44 años (157)",11,11,,1,2,5,3,,,,,32
"De 45 a 49 años (158)",8,8,,,1,3,3,1,,,,30
"De 50 y más años (159)",16,11,,1,3,2,2,1,2,,5,45
"Sup. no Univ. completa (160)",325,261,,100,86,50,23,2,,,64,529
"De 20 a 24 años (163)",39,23,,21,1,1,,,,,16,26
"De 25 a 29 años (164)",66,50,,35,14,1,,,,,16,66
"De 30 a 34 años (165)",65,54,,18,23,11,2,,,,11,105
"De 35 a 39 años (166)",59,55,,11,22,17,5,,,,4,126
"De 40 a 44 años (167)",37,30,,6,13,8,3,,,,7,68
"De 45 a 49 años (168)",30,24,,5,6,6,6,1,,,6,67
"De 50 y más años (169)",29,25,,4,7,6,7,1,,,4,71
"Sup. Univ. incompleta (170)",88,69,1,32,18,11,7,,,,19,130
"De 15 a 19 años (172)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (173)",26,18,,15,2,1,,,,,8,22
"De 25 a 29 años (174)",18,13,,8,3,2,,,,,5,20
"De 30 a 34 años (175)",9,6,,2,2,1,1,,,,3,13
"De 35 a 39 años (176)",10,7,,1,4,1,1,,,,3,16
"De 40 a 44 años (177)",6,6,,3,1,1,1,,,,,12
"De 45 a 49 años (178)",7,7,,,3,2,2,,,,,20
"De 50 y más años (179)",9,9,,1,3,3,2,,,,,25
"Sup. Univ. completa (180)",161,108,,45,37,13,12,1,,,53,216
"De 20 a 24 años (183)",18,7,,7,,,,,,,11,7
"De 25 a 29 años (184)",26,12,,6,6,,,,,,14,18
"De 30 a 34 años (185)",31,19,,13,6,,,,,,12,25
"De 35 a 39 años (186)",19,16,,8,4,2,2,,,,3,30
"De 40 a 44 años (187)",20,14,,5,5,2,2,,,,6,29
"De 45 a 49 años (188)",15,14,,2,7,3,2,,,,1,34
"De 50 y más años (189)",32,26,,4,9,6,6,1,,,6,73
,,,,,,,,,,,,
"RURAL (200)",987,920,5,202,206,155,149,92,54,57,67,3421
"De 12 a 14 años (201)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (202)",28,25,,21,4,,,,,,3,29
"De 20 a 24 años (203)",106,87,,60,22,5,,,,,19,119
"De 25 a 29 años (204)",118,104,1,43,37,19,4,,,,14,191
"De 30 a 34 años (205)",127,116,,24,47,26,17,1,1,,11,283
"De 35 a 39 años (206)",120,117,,12,42,28,29,6,,,3,345
"De 40 a 44 años (207)",90,86,,8,22,27,19,7,1,2,4,289
"De 45 a 49 años (208)",75,72,,7,9,22,17,15,2,,3,280
"De 50 y más años (209)",321,312,4,26,23,28,63,63,50,55,9,1884
"Sin nivel (210)",70,68,1,4,3,6,12,10,12,20,2,480
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,1,,,,,1,,,,,5
"De 30 a 34 años (215)",3,2,,,,2,,,,,1,6
"De 35 a 39 años (216)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (217)",1,1,,,,,1,,,,,4
"De 45 a 49 años (218)",4,3,,,,2,1,,,,1,10
"De 50 y más años (219)",57,57,1,3,2,1,8,10,12,20,,445
"Educacion Inicial (220)",2,1,,,,,,1,,,1,7
"De 25 a 29 años (224)",1,,,,,,,,,,1,
"De 35 a 39 años (226)",1,1,,,,,,1,,,,7
"Primaria (230)",519,498,3,72,88,83,102,75,40,35,21,2156
"De 12 a 14 años (231)",1,1,,1,,,,,,,,1
"De 15 a 19 años (232)",6,6,,6,,,,,,,,6
"De 20 a 24 años (233)",25,24,,14,7,3,,,,,1,37
"De 25 a 29 años (234)",40,37,,11,13,11,2,,,,3,78
"De 30 a 34 años (235)",56,53,,11,18,9,13,1,1,,3,143
"De 35 a 39 años (236)",48,48,,3,16,11,13,5,,,,158
"De 40 a 44 años (237)",55,51,,3,11,17,12,6,1,1,4,184
"De 45 a 49 años (238)",53,51,,5,4,14,13,13,2,,2,216
"De 50 y más años (239)",235,227,3,18,19,18,49,50,36,34,8,1333
"Secundaria (240)",277,256,,87,86,52,26,2,1,2,21,568
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",21,19,,15,4,,,,,,2,23
"De 20 a 24 años (243)",56,50,,33,15,2,,,,,6,69
"De 25 a 29 años (244)",56,49,,20,20,8,1,,,,7,88
"De 30 a 34 años (245)",50,47,,8,23,12,4,,,,3,108
"De 35 a 39 años (246)",45,43,,4,15,12,12,,,,2,122
"De 40 a 44 años (247)",20,20,,3,6,6,3,1,,1,,64
"De 45 a 49 años (248)",11,11,,1,1,6,2,1,,,,35
"De 50 y más años (249)",17,17,,3,2,6,4,,1,1,,59
"Sup. no Univ. incompleta (250)",27,23,,12,7,3,1,,,,4,39
"De 15 a 19 años (252)",1,,,,,,,,,,1,
"De 20 a 24 años (253)",7,5,,5,,,,,,,2,5
"De 25 a 29 años (254)",7,7,,6,1,,,,,,,8
"De 30 a 34 años (255)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (256)",3,2,,,1,1,,,,,1,5
"De 40 a 44 años (257)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (258)",3,3,,,3,,,,,,,6
"Sup. no Univ. completa (260)",60,50,1,16,17,7,5,3,1,,10,119
"De 20 a 24 años (263)",10,3,,3,,,,,,,7,3
"De 25 a 29 años (264)",8,7,1,4,2,,,,,,1,8
"De 30 a 34 años (265)",12,10,,4,4,2,,,,,2,18
"De 35 a 39 años (266)",11,11,,2,6,1,2,,,,,25
"De 40 a 44 años (267)",8,8,,2,4,2,,,,,,16
"De 45 a 49 años (268)",2,2,,,1,,1,,,,,6
"De 50 y más años (269)",9,9,,1,,2,2,3,1,,,43
"Sup. Univ. incompleta (270)",12,10,,5,3,1,1,,,,2,19
"De 20 a 24 años (273)",4,2,,2,,,,,,,2,2
"De 25 a 29 años (274)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",6,6,,3,2,1,,,,,,10
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",20,14,,6,2,3,2,1,,,6,33
"De 20 a 24 años (283)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (284)",4,2,,2,,,,,,,2,2
"De 30 a 34 años (285)",2,,,,,,,,,,2,
"De 35 a 39 años (286)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (287)",3,3,,,1,1,1,,,,,9
"De 45 a 49 años (288)",2,2,,1,,,,1,,,,7
"De 50 y más años (289)",3,2,,1,,1,,,,,1,4
