"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",1045,7267,6145,,84.6,,
"Viudo(a) (040)",846,5399,4255,4,78.8,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 20 a 24 años (043)",2,3,2,,66.7,,
"De 25 a 29 años (044)",6,21,20,,95.2,,
"De 30 a 34 años (045)",8,27,26,,96.3,,
"De 35 a 39 años (046)",17,81,80,3,98.8,3.7,
"De 40 a 44 años (047)",61,211,179,1,84.8,0.5,
"De 45 a 49 años (048)",39,247,215,,87,,
"De 50 y más años (049)",712,4809,3733,,77.6,,
"Divorciado(a) (050)",24,105,92,1,87.6,1,
"De 25 a 29 años (054)",2,5,5,,100,,
"De 30 a 34 años (055)",2,6,6,,100,,
"De 35 a 39 años (056)",4,18,17,,94.4,,
"De 40 a 44 años (057)",3,9,9,1,100,11.1,
"De 45 a 49 años (058)",1,3,2,,66.7,,
"De 50 y más años (059)",12,64,53,,82.8,,
"Soltero(a) (060)",2033,636,615,27,96.7,4.2,
"De 12 a 14 años (061)",650,4,4,2,100,50,
"De 15 a 19 años (062)",651,32,32,7,100,21.9,
"De 20 a 24 años (063)",245,73,72,6,98.6,8.2,
"De 25 a 29 años (064)",142,119,112,6,94.1,5,
"De 30 a 34 años (065)",95,120,119,5,99.2,4.2,
"De 35 a 39 años (066)",60,71,70,1,98.6,1.4,
"De 40 a 44 años (067)",51,53,53,,100,,
"De 45 a 49 años (068)",29,41,38,,92.7,,
"De 50 y más años (069)",110,123,115,,93.5,,
,,,,,,,
"URBANA (080)",2148,6206,5634,80,90.8,1.3,
"De 12 a 14 años (081)",201,3,3,2,100,66.7,
"De 15 a 19 años (082)",248,29,29,8,100,27.6,
"De 20 a 24 años (083)",200,170,167,17,98.2,10,
"De 25 a 29 años (084)",196,298,284,19,95.3,6.4,
"De 30 a 34 años (085)",200,464,450,13,97,2.8,
"De 35 a 39 años (086)",192,656,633,15,96.5,2.3,
"De 40 a 44 años (087)",186,627,595,5,94.9,0.8,
"De 45 a 49 años (088)",108,490,458,1,93.5,0.2,
"De 50 y más años (089)",617,3469,3015,,86.9,,
"Conviviente (090)",436,1217,1160,50,95.3,4.1,
"De 12 a 14 años (091)",2,1,1,,100,,
"De 15 a 19 años (092)",26,17,17,6,100,35.3,
"De 20 a 24 años (093)",78,113,112,13,99.1,11.5,
"De 25 a 29 años (094)",80,152,144,13,94.7,8.6,
"De 30 a 34 años (095)",78,221,213,9,96.4,4.1,
"De 35 a 39 años (096)",58,198,194,7,98,3.5,
"De 40 a 44 años (097)",49,165,161,2,97.6,1.2,
"De 45 a 49 años (098)",20,105,94,,89.5,,
"De 50 y más años (099)",45,245,224,,91.4,,
"Separado(a) (100)",79,251,237,2,94.4,0.8,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",4,3,3,1,100,33.3,
"De 20 a 24 años (103)",14,16,16,1,100,6.3,
"De 25 a 29 años (104)",10,23,22,,95.7,,
"De 30 a 34 años (105)",7,20,19,,95,,
"De 35 a 39 años (106)",8,32,31,,96.9,,
"De 40 a 44 años (107)",13,51,51,,100,,
"De 45 a 49 años (108)",8,34,29,,85.3,,
"De 50 y más años (109)",14,72,66,,91.7,,
"Casado(a) (110)",630,3011,2760,17,91.7,0.6,
"De 20 a 24 años (113)",16,23,22,3,95.7,13,
"De 25 a 29 años (114)",34,77,74,2,96.1,2.6,
"De 30 a 34 años (115)",60,165,160,2,97,1.2,
"De 35 a 39 años (116)",88,354,337,7,95.2,2,
"De 40 a 44 años (117)",90,362,337,2,93.1,0.6,
"De 45 a 49 años (118)",54,274,263,1,96,0.4,
"De 50 y más años (119)",288,1756,1567,,89.2,,
"Viudo(a) (120)",260,1452,1207,1,83.1,0.1,
"De 20 a 24 años (123)",2,3,2,,66.7,,
"De 25 a 29 años (124)",2,4,4,,100,,
"De 30 a 34 años (125)",5,10,10,,100,,
"De 35 a 39 años (126)",5,20,20,1,100,5,
"De 40 a 44 años (127)",8,22,19,,86.4,,
"De 45 a 49 años (128)",10,55,51,,92.7,,
"De 50 y más años (129)",228,1338,1101,,82.3,,
"Divorciado(a) (130)",6,24,24,1,100,4.2,
"De 35 a 39 años (136)",1,6,6,,100,,
"De 40 a 44 años (137)",2,5,5,1,100,20,
"De 50 y más años (139)",3,13,13,,100,,
"Soltero(a) (140)",737,251,246,9,98,3.6,
"De 12 a 14 años (141)",198,2,2,2,100,100,
"De 15 a 19 años (142)",218,9,9,1,100,11.1,
"De 20 a 24 años (143)",90,15,15,,100,,
"De 25 a 29 años (144)",70,42,40,4,95.2,9.5,
"De 30 a 34 años (145)",50,48,48,2,100,4.2,
"De 35 a 39 años (146)",32,46,45,,97.8,,
"De 40 a 44 años (147)",24,22,22,,100,,
"De 45 a 49 años (148)",16,22,21,,95.5,,
"De 50 y más años (149)",39,45,44,,97.8,,
,,,,,,,
"RURAL (160)",4571,17753,15241,239,85.9,1.3,
"De 12 a 14 años (161)",459,3,3,,100,,
"De 15 a 19 años (162)",529,105,105,30,100,28.6,
"De 20 a 24 años (163)",368,398,384,53,96.5,13.3,
"De 25 a 29 años (164)",361,852,821,52,96.4,6.1,
"De 30 a 34 años (165)",356,1209,1152,46,95.3,3.8,
"De 35 a 39 años (166)",334,1566,1460,38,93.2,2.4,
"De 40 a 44 años (167)",382,1704,1545,16,90.7,0.9,
"De 45 a 49 años (168)",279,1748,1545,4,88.4,0.2,
"De 50 y más años (169)",1503,10168,8226,,80.9,,
"Conviviente (170)",977,3618,3324,143,91.9,4,
"De 12 a 14 años (171)",5,,,,,,
"De 15 a 19 años (172)",66,57,57,17,100,29.8,
"De 20 a 24 años (173)",155,238,229,37,96.2,15.5,
"De 25 a 29 años (174)",174,466,450,35,96.6,7.5,
"De 30 a 34 años (175)",172,646,607,23,94,3.6,
"De 35 a 39 años (176)",128,641,588,23,91.7,3.6,
"De 40 a 44 años (177)",89,438,409,7,93.4,1.6,
"De 45 a 49 años (178)",62,370,326,1,88.1,0.3,
"De 50 y más años (179)",126,762,658,,86.4,,
"Separado(a) (180)",221,748,672,18,89.8,2.4,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",20,16,16,5,100,31.3,
"De 20 a 24 años (183)",27,48,45,5,93.8,10.4,
"De 25 a 29 años (184)",32,65,62,2,95.4,3.1,
"De 30 a 34 años (185)",33,93,88,5,94.6,5.4,
"De 35 a 39 años (186)",16,62,60,1,96.8,1.6,
"De 40 a 44 años (187)",27,118,106,,89.8,,
"De 45 a 49 años (188)",9,50,47,,94,,
"De 50 y más años (189)",56,295,247,,83.7,,
"Casado(a) (190)",1473,8974,7760,57,86.5,0.6,
"De 15 a 19 años (192)",10,9,9,2,100,22.2,
"De 20 a 24 años (193)",31,54,53,5,98.1,9.3,
"De 25 a 29 años (194)",77,222,216,13,97.3,5.9,
"De 30 a 34 años (195)",101,375,364,15,97.1,4,
"De 35 a 39 años (196)",147,765,716,11,93.6,1.4,
"De 40 a 44 años (197)",185,924,835,8,90.4,0.9,
"De 45 a 49 años (198)",165,1114,989,3,88.8,0.3,
"De 50 y más años (199)",757,5511,4578,,83.1,,
"Viudo(a) (200)",586,3947,3048,3,77.2,0.1,
"De 12 a 14 años (201)",1,,,,,,
"De 25 a 29 años (204)",4,17,16,,94.1,,
"De 30 a 34 años (205)",3,17,16,,94.1,,
"De 35 a 39 años (206)",12,61,60,2,98.4,3.3,
"De 40 a 44 años (207)",53,189,160,1,84.7,0.5,
"De 45 a 49 años (208)",29,192,164,,85.4,,
"De 50 y más años (209)",484,3471,2632,,75.8,,
"Divorciado(a) (210)",18,81,68,,84,,
"De 25 a 29 años (214)",2,5,5,,100,,
"De 30 a 34 años (215)",2,6,6,,100,,
"De 35 a 39 años (216)",3,12,11,,91.7,,
"De 40 a 44 años (217)",1,4,4,,100,,
"De 45 a 49 años (218)",1,3,2,,66.7,,
"De 50 y más años (219)",9,51,40,,78.4,,
"Soltero(a) (220)",1296,385,369,18,95.8,4.7,
"De 12 a 14 años (221)",452,2,2,,100,,
"De 15 a 19 años (222)",433,23,23,6,100,26.1,
"De 20 a 24 años (223)",155,58,57,6,98.3,10.3,
"De 25 a 29 años (224)",72,77,72,2,93.5,2.6,
"De 30 a 34 años (225)",45,72,71,3,98.6,4.2,
"De 35 a 39 años (226)",28,25,25,1,100,4,
"De 40 a 44 años (227)",27,31,31,,100,,
"De 45 a 49 años (228)",13,19,17,,89.5,,
"De 50 y más años (229)",71,78,71,,91,,
