"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",33,,,,,1,13,19
"De 30 a 34 años (055)",25,,,,,5,13,7
"De 35 a 39 años (056)",17,,,,1,2,10,4
"De 40 a 44 años (057)",9,,,,,5,3,1
"De 45 a 49 años (058)",6,,,,2,3,1,
"De 50 y más años (059)",6,,1,2,2,1,,
"Sup. no Univ. completa (060)",330,1,1,9,9,65,131,114
"De 20 a 24 años (063)",14,,,,,,6,8
"De 25 a 29 años (064)",61,,,,,4,25,32
"De 30 a 34 años (065)",66,,,,,7,36,23
"De 35 a 39 años (066)",73,,,,,16,34,23
"De 40 a 44 años (067)",46,,,,1,12,23,10
"De 45 a 49 años (068)",34,,,,3,16,7,8
"De 50 y más años (069)",36,1,1,9,5,10,,10
"Sup. Univ. incompleta (070)",76,1,,1,8,13,34,19
"De 20 a 24 años (073)",17,,,,,,7,10
"De 25 a 29 años (074)",8,,,,,1,6,1
"De 30 a 34 años (075)",17,,,,,2,11,4
"De 35 a 39 años (076)",16,,,,1,2,10,3
"De 40 a 44 años (077)",4,,,,1,2,,1
"De 45 a 49 años (078)",6,,,,2,4,,
"De 50 y más años (079)",8,1,,1,4,2,,
"Sup. Univ. completa (080)",264,,2,5,24,56,94,83
"De 20 a 24 años (083)",10,,,,,,1,9
"De 25 a 29 años (084)",30,,,,,1,18,11
"De 30 a 34 años (085)",53,,,,,2,28,23
"De 35 a 39 años (086)",55,,,,1,14,25,15
"De 40 a 44 años (087)",39,,,,1,17,16,5
"De 45 a 49 años (088)",29,,,,6,10,6,7
"De 50 y más años (089)",48,,2,5,16,12,,13
,,,,,,,,
"URBANA (100)",2667,25,88,191,328,541,743,751
"De 12 a 14 años (101)",6,,,,,,1,5
"De 15 a 19 años (102)",47,,,,,,26,21
"De 20 a 24 años (103)",203,,,,,5,103,95
"De 25 a 29 años (104)",290,,,,,25,161,104
"De 30 a 34 años (105)",334,,,,,53,176,105
"De 35 a 39 años (106)",372,,,,5,122,163,82
"De 40 a 44 años (107)",302,,,,22,136,76,68
"De 45 a 49 años (108)",255,,,4,59,101,31,60
"De 50 y más años (109)",858,25,88,187,242,99,6,211
"Sin nivel (110)",413,12,34,60,83,65,43,116
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",6,,,,,1,4,1
"De 25 a 29 años (114)",13,,,,,1,8,4
"De 30 a 34 años (115)",17,,,,,3,7,7
"De 35 a 39 años (116)",24,,,,,6,12,6
"De 40 a 44 años (117)",37,,,,5,16,8,8
"De 45 a 49 años (118)",20,,,,3,12,1,4
"De 50 y más años (119)",295,12,34,60,75,26,2,86
"Primaria (130)",1068,10,44,104,158,235,249,268
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",14,,,,,,7,7
"De 20 a 24 años (133)",56,,,,,3,30,23
"De 25 a 29 años (134)",91,,,,,8,53,30
"De 30 a 34 años (135)",102,,,,,17,56,29
"De 35 a 39 años (136)",134,,,,1,49,55,29
"De 40 a 44 años (137)",129,,,,9,61,31,28
"De 45 a 49 años (138)",125,,,4,30,47,15,29
"De 50 y más años (139)",414,10,44,100,118,50,2,90
"Secundaria (140)",663,1,6,14,57,135,254,196
"De 12 a 14 años (141)",3,,,,,,1,2
"De 15 a 19 años (142)",30,,,,,,17,13
"De 20 a 24 años (143)",100,,,,,1,53,46
"De 25 a 29 años (144)",105,,,,,11,62,32
"De 30 a 34 años (145)",115,,,,,25,59,31
"De 35 a 39 años (146)",109,,,,2,44,45,18
"De 40 a 44 años (147)",71,,,,8,31,11,21
"De 45 a 49 años (148)",53,,,,17,16,4,16
"De 50 y más años (149)",77,1,6,14,30,7,2,17
"Sup. no Univ. incompleta (150)",60,,1,1,3,10,24,21
"De 15 a 19 años (152)",2,,,,,,1,1
"De 20 a 24 años (153)",12,,,,,,5,7
"De 25 a 29 años (154)",18,,,,,1,7,10
"De 30 a 34 años (155)",10,,,,,2,6,2
"De 35 a 39 años (156)",5,,,,1,1,3,
"De 40 a 44 años (157)",5,,,,,3,1,1
"De 45 a 49 años (158)",5,,,,1,3,1,
"De 50 y más años (159)",3,,1,1,1,,,
"Sup. no Univ. completa (160)",214,1,1,8,5,43,84,72
"De 20 a 24 años (163)",8,,,,,,4,4
"De 25 a 29 años (164)",37,,,,,3,16,18
"De 30 a 34 años (165)",40,,,,,4,20,16
"De 35 a 39 años (166)",50,,,,,11,23,16
"De 40 a 44 años (167)",30,,,,,9,16,5
"De 45 a 49 años (168)",24,,,,3,12,5,4
"De 50 y más años (169)",25,1,1,8,2,4,,9
"Sup. Univ. incompleta (170)",50,1,,,5,8,23,13
"De 20 a 24 años (173)",13,,,,,,6,7
"De 25 a 29 años (174)",4,,,,,,3,1
"De 30 a 34 años (175)",11,,,,,2,7,2
"De 35 a 39 años (176)",10,,,,1,,7,2
"De 40 a 44 años (177)",3,,,,,2,,1
"De 45 a 49 años (178)",3,,,,1,2,,
"De 50 y más años (179)",6,1,,,3,2,,
"Sup. Univ. completa (180)",199,,2,4,17,45,66,65
"De 20 a 24 años (183)",8,,,,,,1,7
"De 25 a 29 años (184)",22,,,,,1,12,9
"De 30 a 34 años (185)",39,,,,,,21,18
"De 35 a 39 años (186)",40,,,,,11,18,11
"De 40 a 44 años (187)",27,,,,,14,9,4
"De 45 a 49 años (188)",25,,,,4,9,5,7
"De 50 y más años (189)",38,,2,4,13,10,,9
,,,,,,,,
"RURAL (200)",13424,113,414,1034,1863,2777,4074,3149
"De 12 a 14 años (201)",13,,,,,,3,10
"De 15 a 19 años (202)",350,,,,,,213,137
"De 20 a 24 años (203)",1233,,,,,7,737,489
"De 25 a 29 años (204)",1499,,,,,103,913,483
"De 30 a 34 años (205)",1464,,,,2,270,869,323
"De 35 a 39 años (206)",1550,,,,16,531,705,298
"De 40 a 44 años (207)",1213,,,2,81,503,421,206
"De 45 a 49 años (208)",1145,,,9,232,542,177,185
"De 50 y más años (209)",4957,113,414,1023,1532,821,36,1018
"Sin nivel (210)",4177,93,301,681,894,718,457,1033
"De 15 a 19 años (212)",17,,,,,,9,8
"De 20 a 24 años (213)",79,,,,,,39,40
"De 25 a 29 años (214)",109,,,,,6,62,41
"De 30 a 34 años (215)",160,,,,,27,86,47
"De 35 a 39 años (216)",250,,,,3,71,120,56
"De 40 a 44 años (217)",242,,,,8,89,84,61
"De 45 a 49 años (218)",325,,,2,55,152,43,73
"De 50 y más años (219)",2995,93,301,679,828,373,14,707
"Educacion Inicial (220)",9,,,,,1,4,4
"De 20 a 24 años (223)",3,,,,,,1,2
"De 25 a 29 años (224)",1,,,,,,,1
"De 30 a 34 años (225)",4,,,,,1,3,
"De 35 a 39 años (226)",1,,,,,,,1
"Primaria (230)",7432,20,113,338,901,1764,2711,1585
"De 12 a 14 años (231)",6,,,,,,2,4
"De 15 a 19 años (232)",218,,,,,,134,84
"De 20 a 24 años (233)",807,,,,,7,492,308
"De 25 a 29 años (234)",993,,,,,66,616,311
"De 30 a 34 años (235)",947,,,,2,182,566,197
"De 35 a 39 años (236)",1029,,,,9,383,464,173
"De 40 a 44 años (237)",826,,,2,61,354,290,119
"De 45 a 49 años (238)",743,,,6,160,350,126,101
"De 50 y más años (239)",1863,20,113,330,669,422,21,288
"Secundaria (240)",1538,,,11,52,249,791,435
"De 12 a 14 años (241)",7,,,,,,1,6
"De 15 a 19 años (242)",115,,,,,,70,45
"De 20 a 24 años (243)",321,,,,,,199,122
"De 25 a 29 años (244)",345,,,,,29,211,105
"De 30 a 34 años (245)",292,,,,,52,180,60
"De 35 a 39 años (246)",214,,,,3,66,93,52
"De 40 a 44 años (247)",112,,,,9,52,31,20
"De 45 a 49 años (248)",59,,,1,13,33,5,7
"De 50 y más años (249)",73,,,10,27,17,1,18
"Sup. no Univ. incompleta (250)",61,,,1,2,7,25,26
"De 20 a 24 años (253)",11,,,,,,3,8
"De 25 a 29 años (254)",15,,,,,,6,9
"De 30 a 34 años (255)",15,,,,,3,7,5
"De 35 a 39 años (256)",12,,,,,1,7,4
"De 40 a 44 años (257)",4,,,,,2,2,
"De 45 a 49 años (258)",1,,,,1,,,
"De 50 y más años (259)",3,,,1,1,1,,
"Sup. no Univ. completa (260)",116,,,1,4,22,47,42
"De 20 a 24 años (263)",6,,,,,,2,4
"De 25 a 29 años (264)",24,,,,,1,9,14
"De 30 a 34 años (265)",26,,,,,3,16,7
"De 35 a 39 años (266)",23,,,,,5,11,7
"De 40 a 44 años (267)",16,,,,1,3,7,5
"De 45 a 49 años (268)",10,,,,,4,2,4
"De 50 y más años (269)",11,,,1,3,6,,1
"Sup. Univ. incompleta (270)",26,,,1,3,5,11,6
"De 20 a 24 años (273)",4,,,,,,1,3
"De 25 a 29 años (274)",4,,,,,1,3,
"De 30 a 34 años (275)",6,,,,,,4,2
"De 35 a 39 años (276)",6,,,,,2,3,1
"De 40 a 44 años (277)",1,,,,1,,,
"De 45 a 49 años (278)",3,,,,1,2,,
"De 50 y más años (279)",2,,,1,1,,,
"Sup. Univ. completa (280)",65,,,1,7,11,28,18
"De 20 a 24 años (283)",2,,,,,,,2
"De 25 a 29 años (284)",8,,,,,,6,2
"De 30 a 34 años (285)",14,,,,,2,7,5
"De 35 a 39 años (286)",15,,,,1,3,7,4
"De 40 a 44 años (287)",12,,,,1,3,7,1
"De 45 a 49 años (288)",4,,,,2,1,1,
"De 50 y más años (289)",10,,,1,3,2,,4
