"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Primaria (033)",177,6,59,57,41,14
"Secundaria (034)",171,1,106,54,10,
"Superior no univ. incompleta (035)",6,,4,2,,
"Superior no univ. completa (036)",29,,16,13,,
"Superior univ. incompleta (037)",2,,1,1,,
"Superior univ. completa (038)",7,,3,3,1,
"No PEA (040)",20117,7996,4779,2448,2500,2394
"Sin nivel (041)",4141,183,159,502,1484,1813
"Educación inicial (042)",419,395,12,12,,
"Primaria (043)",10684,6430,1506,1399,844,505
"Secundaria (044)",4330,988,2765,407,127,43
"Superior no univ. incompleta (045)",231,,187,35,7,2
"Superior no univ. completa (046)",160,,67,64,15,14
"Superior univ. incompleta (047)",88,,69,9,8,2
"Superior univ. completa (048)",64,,14,20,15,15
,,,,,,
"URBANA (060)",10545,2837,2828,2264,1612,1004
"Sin nivel (061)",1489,41,57,242,524,625
"Educación inicial (062)",144,130,7,7,,
"Primaria (063)",4713,2214,650,900,655,294
"Secundaria (064)",2944,452,1662,572,210,48
"Superior no univ. incompleta (065)",289,,169,77,38,5
"Superior no univ. completa (066)",490,,139,263,77,11
"Superior univ. incompleta (067)",133,,77,36,19,1
"Superior univ. completa (068)",343,,67,167,89,20
"PEA (070)",3734,78,1040,1437,890,289
"Sin nivel (071)",369,1,13,81,156,118
"Educación inicial (072)",3,,1,2,,
"Primaria (073)",1321,60,237,494,395,135
"Secundaria (074)",1151,17,556,407,148,23
"Superior no univ. incompleta (075)",145,,52,56,33,4
"Superior no univ. completa (076)",382,,99,216,65,2
"Superior univ. incompleta (077)",67,,24,28,15,
"Superior univ. completa (078)",296,,58,153,78,7
"Ocupada (080)",3608,76,978,1394,875,285
"Sin nivel (081)",364,1,11,80,155,117
"Educación inicial (082)",3,,1,2,,
"Primaria (083)",1277,58,225,479,383,132
"Secundaria (084)",1098,17,520,391,147,23
"Superior no univ. incompleta (085)",142,,50,55,33,4
"Superior no univ. completa (086)",365,,91,207,65,2
"Superior univ. incompleta (087)",66,,23,28,15,
"Superior univ. completa (088)",293,,57,152,77,7
"Desocupada (090)",126,2,62,43,15,4
"Sin nivel (091)",5,,2,1,1,1
"Primaria (093)",44,2,12,15,12,3
"Secundaria (094)",53,,36,16,1,
"Superior no univ. incompleta (095)",3,,2,1,,
"Superior no univ. completa (096)",17,,8,9,,
"Superior univ. incompleta (097)",1,,1,,,
"Superior univ. completa (098)",3,,1,1,1,
"No PEA (100)",6811,2759,1788,827,722,715
"Sin nivel (101)",1120,40,44,161,368,507
"Educación inicial (102)",141,130,6,5,,
"Primaria (103)",3392,2154,413,406,260,159
"Secundaria (104)",1793,435,1106,165,62,25
"Superior no univ. incompleta (105)",144,,117,21,5,1
"Superior no univ. completa (106)",108,,40,47,12,9
"Superior univ. incompleta (107)",66,,53,8,4,1
"Superior univ. completa (108)",47,,9,14,11,13
,,,,,,
"RURAL (120)",19496,5404,4938,3553,3315,2286
"Sin nivel (121)",4088,147,168,546,1588,1639
"Educación inicial (122)",292,268,11,13,,
"Primaria (123)",10379,4411,1909,2031,1427,601
"Secundaria (124)",4265,578,2623,787,243,34
"Superior no univ. incompleta (125)",159,,101,45,12,1
"Superior no univ. completa (126)",189,,82,90,12,5
"Superior univ. incompleta (127)",41,,24,10,6,1
"Superior univ. completa (128)",83,,20,31,27,5
"PEA (130)",6190,167,1947,1932,1537,607
"Sin nivel (131)",1067,4,53,205,472,333
"Educación inicial (132)",14,3,5,6,,
"Primaria (133)",3087,135,816,1038,843,255
"Secundaria (134)",1728,25,964,545,178,16
"Superior no univ. incompleta (135)",72,,31,31,10,
"Superior no univ. completa (136)",137,,55,73,9,
"Superior univ. incompleta (137)",19,,8,9,2,
"Superior univ. completa (138)",66,,15,25,23,3
"Ocupada (140)",5901,162,1817,1841,1493,588
"Sin nivel (141)",1049,4,52,202,466,325
"Educación inicial (142)",14,3,5,6,,
"Primaria (143)",2954,131,769,996,814,244
"Secundaria (144)",1610,24,894,507,169,16
"Superior no univ. incompleta (145)",69,,29,30,10,
"Superior no univ. completa (146)",125,,47,69,9,
"Superior univ. incompleta (147)",18,,8,8,2,
"Superior univ. completa (148)",62,,13,23,23,3
"Desocupada (150)",289,5,130,91,44,19
"Sin nivel (151)",18,,1,3,6,8
"Primaria (153)",133,4,47,42,29,11
"Secundaria (154)",118,1,70,38,9,
"Superior no univ. incompleta (155)",3,,2,1,,
"Superior no univ. completa (156)",12,,8,4,,
"Superior univ. incompleta (157)",1,,,1,,
"Superior univ. completa (158)",4,,2,2,,
"No PEA (160)",13306,5237,2991,1621,1778,1679
"Sin nivel (161)",3021,143,115,341,1116,1306
"Educación inicial (162)",278,265,6,7,,
"Primaria (163)",7292,4276,1093,993,584,346
"Secundaria (164)",2537,553,1659,242,65,18
"Superior no univ. incompleta (165)",87,,70,14,2,1
"Superior no univ. completa (166)",52,,27,17,3,5
"Superior univ. incompleta (167)",22,,16,1,4,1
"Superior univ. completa (168)",17,,5,6,4,2
