"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Industrias manufactureras (048)",86,,,1,,,,82,2,1,,
"Suministro de electricidad, gas y agua (049)",4,1,1,,1,,,,,1,,
"Construcción (050)",54,,1,,,,,1,9,43,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",981,,,4,,816,,,,161,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,,,8,,,,1,,
"Comercio al por mayor (053)",40,,,,,40,,,,,,
"Comercio al por menor (054)",932,,,4,,768,,,,160,,
"Hoteles y restaurantes (055)",254,,1,8,1,147,,,,97,,
"Trans., almac. y comunicaciones (056)",25,,1,5,2,,,1,4,12,,
"Activid.inmobil., empres. y alquileres (058)",30,,10,4,6,1,,,1,8,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",91,5,4,6,53,,,,,23,,
"Enseñanza (060)",335,1,313,1,16,,,,,4,,
"Servicios sociales y de salud (061)",96,,39,46,4,4,,,,3,,
"Otras activ. serv.comun.soc y personales (062)",69,,2,8,1,11,,,1,46,,
"Hogares privados con servicio doméstico (063)",114,,,,,,,,,114,,
"Actividad economica no especificada (065)",228,,,,5,,,,,,,223
,,,,,,,,,,,,
"URBANA (066)",8088,21,779,195,230,1139,2096,476,640,2281,25,206
"Agric., ganadería, caza y silvicultura (067)",3191,,5,7,1,,2088,,1,1089,,
"Pesca (068)",8,,,,,,8,,,,,
"Explotación de minas y canteras (069)",294,,29,1,1,,,154,3,106,,
"Industrias manufactureras (070)",226,,4,7,1,,,202,8,4,,
"Suministro de electricidad, gas y agua (071)",21,,1,1,2,,,16,,1,,
"Construcción (072)",838,,16,7,9,,,26,301,479,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1246,,1,14,2,966,,64,5,194,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",62,,,6,,10,,43,3,,,
"Comercio al por mayor (075)",55,,,1,,54,,,,,,
"Comercio al por menor (076)",1129,,1,7,2,902,,21,2,194,,
"Hoteles y restaurantes (077)",230,,1,13,2,123,,,,91,,
"Trans., almac. y comunicaciones (078)",354,1,1,12,8,,,2,279,51,,
"Intermediación financiera (079)",5,,,1,3,,,,,1,,
"Activid.inmobil., empres. y alquileres (080)",143,,44,18,12,22,,5,13,29,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",344,17,28,20,135,5,,4,23,87,25,
"Enseñanza (082)",623,3,577,4,27,,,,,12,,
"Servicios sociales y de salud (083)",159,,66,61,15,8,,2,3,4,,
"Otras activ. serv.comun.soc y personales (084)",114,,6,27,3,15,,1,4,58,,
"Hogares privados con servicio doméstico (085)",75,,,,,,,,,75,,
"Actividad economica no especificada (087)",217,,,2,9,,,,,,,206
"Hombres (088)",5020,17,494,132,153,394,1494,400,624,1184,25,103
"Agric., ganadería, caza y silvicultura (089)",1872,,4,7,,,1488,,1,372,,
"Pesca (090)",6,,,,,,6,,,,,
"Explotación de minas y canteras (091)",282,,27,1,1,,,147,3,103,,
"Industrias manufactureras (092)",156,,4,6,1,,,135,6,4,,
"Suministro de electricidad, gas y agua (093)",20,,1,1,2,,,16,,,,
"Construcción (094)",791,,15,7,9,,,25,292,443,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",468,,1,12,2,315,,64,5,69,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",55,,,6,,3,,43,3,,,
"Comercio al por mayor (097)",19,,,1,,18,,,,,,
"Comercio al por menor (098)",394,,1,5,2,294,,21,2,69,,
"Hoteles y restaurantes (099)",71,,,7,1,44,,,,19,,
"Trans., almac. y comunicaciones (100)",330,1,,7,6,,,1,276,39,,
"Intermediación financiera (101)",5,,,1,3,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",119,,36,15,7,21,,5,12,23,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",265,14,24,14,89,5,,4,23,67,25,
"Enseñanza (104)",377,2,345,4,15,,,,,11,,
"Servicios sociales y de salud (105)",83,,33,28,11,4,,2,3,2,,
"Otras activ. serv.comun.soc y personales (106)",51,,4,20,2,5,,1,3,16,,
"Hogares privados con servicio doméstico (107)",15,,,,,,,,,15,,
"Actividad economica no especificada (109)",109,,,2,4,,,,,,,103
"Mujeres (110)",3068,4,285,63,77,745,602,76,16,1097,,103
"Agric., ganadería, caza y silvicultura (111)",1319,,1,,1,,600,,,717,,
"Pesca (112)",2,,,,,,2,,,,,
"Explotación de minas y canteras (113)",12,,2,,,,,7,,3,,
"Industrias manufactureras (114)",70,,,1,,,,67,2,,,
"Suministro de electricidad, gas y agua (115)",1,,,,,,,,,1,,
"Construcción (116)",47,,1,,,,,1,9,36,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",778,,,2,,651,,,,125,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",7,,,,,7,,,,,,
"Comercio al por mayor (119)",36,,,,,36,,,,,,
"Comercio al por menor (120)",735,,,2,,608,,,,125,,
"Hoteles y restaurantes (121)",159,,1,6,1,79,,,,72,,
"Trans., almac. y comunicaciones (122)",24,,1,5,2,,,1,3,12,,
"Activid.inmobil., empres. y alquileres (124)",24,,8,3,5,1,,,1,6,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",79,3,4,6,46,,,,,20,,
"Enseñanza (126)",246,1,232,,12,,,,,1,,
"Servicios sociales y de salud (127)",76,,33,33,4,4,,,,2,,
"Otras activ. serv.comun.soc y personales (128)",63,,2,7,1,10,,,1,42,,
"Hogares privados con servicio doméstico (129)",60,,,,,,,,,60,,
"Actividad economica no especificada (131)",108,,,,5,,,,,,,103
,,,,,,,,,,,,
"RURAL (132)",15996,10,236,93,55,384,7549,1006,190,6223,30,220
"Agric., ganadería, caza y silvicultura (133)",13040,,1,16,,,7542,,1,5480,,
"Pesca (134)",8,,,,,,7,,,1,,
"Explotación de minas y canteras (135)",1261,,3,24,,4,,923,28,279,,
"Industrias manufactureras (136)",61,,1,2,,,,49,7,2,,
"Suministro de electricidad, gas y agua (137)",24,1,4,7,2,,,5,3,2,,
"Construcción (138)",267,,,3,2,,,15,65,182,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",394,,,5,,289,,10,,90,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,,,1,,5,,3,,
"Comercio al por mayor (141)",12,,,,,12,,,,,,
"Comercio al por menor (142)",373,,,5,,276,,5,,87,,
"Hoteles y restaurantes (143)",119,,,2,,87,,,,30,,
"Trans., almac. y comunicaciones (144)",91,,,1,,,,,83,7,,
"Activid.inmobil., empres. y alquileres (146)",32,,13,4,4,,,1,1,9,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",130,9,,3,31,2,,1,1,53,30,
"Enseñanza (148)",227,,206,3,13,,,,,5,,
"Servicios sociales y de salud (149)",33,,8,20,2,1,,1,,1,,
"Otras activ. serv.comun.soc y personales (150)",20,,,3,,1,,1,1,14,,
"Hogares privados con servicio doméstico (151)",68,,,,,,,,,68,,
"Actividad economica no especificada (153)",221,,,,1,,,,,,,220
"Hombres (154)",10127,7,146,69,42,146,5935,961,189,2502,30,100
"Agric., ganadería, caza y silvicultura (155)",7849,,1,14,,,5929,,1,1904,,
"Pesca (156)",7,,,,,,6,,,1,,
"Explotación de minas y canteras (157)",1216,,3,22,,,,893,28,270,,
"Industrias manufactureras (158)",45,,1,2,,,,34,7,1,,
"Suministro de electricidad, gas y agua (159)",21,,3,7,1,,,5,3,2,,
"Construcción (160)",260,,,3,2,,,15,65,175,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",191,,,3,,124,,10,,54,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",7,,,,,,,5,,2,,
"Comercio al por mayor (163)",8,,,,,8,,,,,,
"Comercio al por menor (164)",176,,,3,,116,,5,,52,,
"Hoteles y restaurantes (165)",24,,,,,19,,,,5,,
"Trans., almac. y comunicaciones (166)",90,,,1,,,,,82,7,,
"Activid.inmobil., empres. y alquileres (168)",26,,11,3,3,,,1,1,7,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",118,7,,3,24,2,,1,1,50,30,
"Enseñanza (170)",138,,125,2,9,,,,,2,,
"Servicios sociales y de salud (171)",13,,2,7,2,1,,1,,,,
"Otras activ. serv.comun.soc y personales (172)",14,,,2,,,,1,1,10,,
"Hogares privados con servicio doméstico (173)",14,,,,,,,,,14,,
"Actividad economica no especificada (175)",101,,,,1,,,,,,,100
"Mujeres (176)",5869,3,90,24,13,238,1614,45,1,3721,,120
"Agric., ganadería, caza y silvicultura (177)",5191,,,2,,,1613,,,3576,,
"Pesca (178)",1,,,,,,1,,,,,
"Explotación de minas y canteras (179)",45,,,2,,4,,30,,9,,
"Industrias manufactureras (180)",16,,,,,,,15,,1,,
"Suministro de electricidad, gas y agua (181)",3,1,1,,1,,,,,,,
"Construcción (182)",7,,,,,,,,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",203,,,2,,165,,,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,1,,,,1,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",197,,,2,,160,,,,35,,
"Hoteles y restaurantes (187)",95,,,2,,68,,,,25,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (190)",6,,2,1,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",12,2,,,7,,,,,3,,
"Enseñanza (192)",89,,81,1,4,,,,,3,,
"Servicios sociales y de salud (193)",20,,6,13,,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",6,,,1,,1,,,,4,,
"Hogares privados con servicio doméstico (195)",54,,,,,,,,,54,,
"Actividad economica no especificada (197)",120,,,,,,,,,,,120
