"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia NAZCA (000)",23122,6234,6500,8682,408,767,531
"Agric., ganadería, caza y silvicultura (001)",3736,52,1958,1364,80,282,
"Pesca (002)",289,,33,247,7,2,
"Explotación de minas y canteras (003)",2706,518,1610,539,37,2,
"Industrias manufactureras (004)",1088,114,406,533,22,13,
"Suministro de electricidad, gas y agua (005)",70,29,36,5,,,
"Construcción (006)",1664,93,1074,465,24,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4359,844,256,2838,103,318,
"Venta, mant.y rep. veh.autom y motoc. (008)",583,90,202,244,26,21,
"Comercio al por mayor (009)",228,102,19,89,4,14,
"Comercio al por menor (010)",3548,652,35,2505,73,283,
"Hoteles y restaurantes (011)",1433,616,91,619,58,49,
"Trans., almac. y comunicaciones (012)",2281,634,365,1223,31,28,
"Intermediación financiera (013)",117,111,4,1,1,,
"Activid.inmobil., empres. y alquileres (014)",1162,797,135,202,23,5,
"Admin.pub. y defensa; p. segur soc.afil (015)",734,626,108,,,,
"Enseñanza (016)",1058,1007,2,47,1,1,
"Servicios sociales y de salud (017)",343,279,8,53,2,1,
"Otras activ. serv.comun.soc y personales (018)",788,336,94,338,8,12,
"Hogares privados con servicio doméstico (019)",531,,,,,,531
"Organiz. y organos extraterritoriales (020)",1,1,,,,,
"Actividad economica no especificada (021)",762,177,320,208,11,46,
"Hombres (022)",15525,3492,5681,5670,270,336,76
"Agric., ganadería, caza y silvicultura (023)",2803,45,1440,1103,65,150,
"Pesca (024)",274,,33,232,7,2,
"Explotación de minas y canteras (025)",2560,441,1581,503,33,2,
"Industrias manufactureras (026)",882,92,376,387,17,10,
"Suministro de electricidad, gas y agua (027)",66,26,35,5,,,
"Construcción (028)",1623,82,1052,460,21,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",1984,394,249,1197,52,92,
"Venta, mant.y rep. veh.autom y motoc. (030)",527,69,198,224,23,13,
"Comercio al por mayor (031)",136,64,19,49,3,1,
"Comercio al por menor (032)",1321,261,32,924,26,78,
"Hoteles y restaurantes (033)",406,204,35,134,21,12,
"Trans., almac. y comunicaciones (034)",2068,495,354,1171,27,21,
"Intermediación financiera (035)",58,54,3,,1,,
"Activid.inmobil., empres. y alquileres (036)",823,554,112,139,14,4,
"Admin.pub. y defensa; p. segur soc.afil (037)",468,396,72,,,,
"Enseñanza (038)",366,349,2,15,,,
"Servicios sociales y de salud (039)",122,89,3,30,,,
"Otras activ. serv.comun.soc y personales (040)",442,180,76,174,4,8,
"Hogares privados con servicio doméstico (041)",76,,,,,,76
"Organiz. y organos extraterritoriales (042)",1,1,,,,,
"Actividad economica no especificada (043)",503,90,258,120,8,27,
"Mujeres (044)",7597,2742,819,3012,138,431,455
"Agric., ganadería, caza y silvicultura (045)",933,7,518,261,15,132,
"Pesca (046)",15,,,15,,,
"Explotación de minas y canteras (047)",146,77,29,36,4,,
"Industrias manufactureras (048)",206,22,30,146,5,3,
"Suministro de electricidad, gas y agua (049)",4,3,1,,,,
"Construcción (050)",41,11,22,5,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2375,450,7,1641,51,226,
"Venta, mant.y rep. veh.autom y motoc. (052)",56,21,4,20,3,8,
"Comercio al por mayor (053)",92,38,,40,1,13,
"Comercio al por menor (054)",2227,391,3,1581,47,205,
"Hoteles y restaurantes (055)",1027,412,56,485,37,37,
"Trans., almac. y comunicaciones (056)",213,139,11,52,4,7,
"Intermediación financiera (057)",59,57,1,1,,,
"Activid.inmobil., empres. y alquileres (058)",339,243,23,63,9,1,
"Admin.pub. y defensa; p. segur soc.afil (059)",266,230,36,,,,
"Enseñanza (060)",692,658,,32,1,1,
"Servicios sociales y de salud (061)",221,190,5,23,2,1,
"Otras activ. serv.comun.soc y personales (062)",346,156,18,164,4,4,
"Hogares privados con servicio doméstico (063)",455,,,,,,455
"Actividad economica no especificada (065)",259,87,62,88,3,19,
,,,,,,,
"URBANA (066)",20376,6022,5132,7750,383,589,500
"Agric., ganadería, caza y silvicultura (067)",1883,39,904,759,63,118,
"Pesca (068)",285,,33,243,7,2,
"Explotación de minas y canteras (069)",2504,500,1508,459,36,1,
"Industrias manufactureras (070)",1052,108,391,518,22,13,
"Suministro de electricidad, gas y agua (071)",68,27,36,5,,,
"Construcción (072)",1622,92,1046,452,24,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4223,818,250,2740,101,314,
"Venta, mant.y rep. veh.autom y motoc. (074)",561,83,198,234,25,21,
"Comercio al por mayor (075)",224,102,19,85,4,14,
"Comercio al por menor (076)",3438,633,33,2421,72,279,
"Hoteles y restaurantes (077)",1400,603,84,607,58,48,
"Trans., almac. y comunicaciones (078)",2196,622,350,1167,29,28,
"Intermediación financiera (079)",116,110,4,1,1,,
"Activid.inmobil., empres. y alquileres (080)",1112,756,131,199,21,5,
"Admin.pub. y defensa; p. segur soc.afil (081)",718,613,105,,,,
"Enseñanza (082)",1018,969,2,45,1,1,
"Servicios sociales y de salud (083)",338,275,8,52,2,1,
"Otras activ. serv.comun.soc y personales (084)",750,321,84,325,8,12,
"Hogares privados con servicio doméstico (085)",500,,,,,,500
"Organiz. y organos extraterritoriales (086)",1,1,,,,,
"Actividad economica no especificada (087)",590,168,196,178,10,38,
"Hombres (088)",13469,3365,4624,4925,248,236,71
"Agric., ganadería, caza y silvicultura (089)",1384,33,654,588,50,59,
"Pesca (090)",270,,33,228,7,2,
"Explotación de minas y canteras (091)",2368,429,1482,424,32,1,
"Industrias manufactureras (092)",855,86,365,377,17,10,
"Suministro de electricidad, gas y agua (093)",65,25,35,5,,,
"Construcción (094)",1582,81,1025,447,21,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1927,384,243,1160,50,90,
"Venta, mant.y rep. veh.autom y motoc. (096)",508,64,194,215,22,13,
"Comercio al por mayor (097)",133,64,19,46,3,1,
"Comercio al por menor (098)",1286,256,30,899,25,76,
"Hoteles y restaurantes (099)",400,202,32,133,21,12,
"Trans., almac. y comunicaciones (100)",1989,487,339,1117,25,21,
"Intermediación financiera (101)",57,53,3,,1,,
"Activid.inmobil., empres. y alquileres (102)",781,519,108,137,13,4,
"Admin.pub. y defensa; p. segur soc.afil (103)",459,389,70,,,,
"Enseñanza (104)",352,336,2,14,,,
"Servicios sociales y de salud (105)",121,88,3,30,,,
"Otras activ. serv.comun.soc y personales (106)",415,169,68,166,4,8,
"Hogares privados con servicio doméstico (107)",71,,,,,,71
"Organiz. y organos extraterritoriales (108)",1,1,,,,,
"Actividad economica no especificada (109)",372,83,162,99,7,21,
"Mujeres (110)",6907,2657,508,2825,135,353,429
"Agric., ganadería, caza y silvicultura (111)",499,6,250,171,13,59,
"Pesca (112)",15,,,15,,,
"Explotación de minas y canteras (113)",136,71,26,35,4,,
"Industrias manufactureras (114)",197,22,26,141,5,3,
