"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",264,,,2,7,27,136,92
"De 15 a 19 años (052)",11,,,,,,6,5
"De 20 a 24 años (053)",84,,,,,,42,42
"De 25 a 29 años (054)",54,,,,,3,31,20
"De 30 a 34 años (055)",49,,,,,5,29,15
"De 35 a 39 años (056)",30,,,,,8,17,5
"De 40 a 44 años (057)",18,,,,1,7,9,1
"De 45 a 49 años (058)",6,,,,2,2,1,1
"De 50 y más años (059)",12,,,2,4,2,1,3
"Sup. no Univ. completa (060)",341,,1,2,16,77,139,106
"De 20 a 24 años (063)",42,,,,,,13,29
"De 25 a 29 años (064)",70,,,,,6,33,31
"De 30 a 34 años (065)",77,,,,,10,45,22
"De 35 a 39 años (066)",71,,,,,24,31,16
"De 40 a 44 años (067)",40,,,,2,22,13,3
"De 45 a 49 años (068)",25,,,1,7,8,4,5
"De 50 y más años (069)",16,,1,1,7,7,,
"Sup. Univ. incompleta (070)",115,,1,1,5,15,38,55
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",32,,,,,,11,21
"De 25 a 29 años (074)",21,,,,,,8,13
"De 30 a 34 años (075)",17,,,,,2,8,7
"De 35 a 39 años (076)",16,,,,,5,6,5
"De 40 a 44 años (077)",11,,,,1,2,4,4
"De 45 a 49 años (078)",7,,,,2,3,1,1
"De 50 y más años (079)",9,,1,1,2,3,,2
"Sup. Univ. completa (080)",462,1,4,10,22,91,162,172
"De 20 a 24 años (083)",25,,,,,,9,16
"De 25 a 29 años (084)",71,,,,,4,26,41
"De 30 a 34 años (085)",83,,,,,6,46,31
"De 35 a 39 años (086)",92,,,,,20,46,26
"De 40 a 44 años (087)",91,,,,3,39,29,20
"De 45 a 49 años (088)",45,,,,8,15,5,17
"De 50 y más años (089)",55,1,4,10,11,7,1,21
,,,,,,,,
"URBANA (100)",6573,34,117,291,590,1340,2338,1863
"De 12 a 14 años (101)",22,,,,,,,22
"De 15 a 19 años (102)",141,,,,,,76,65
"De 20 a 24 años (103)",670,,,,,6,376,288
"De 25 a 29 años (104)",792,,,,,40,481,271
"De 30 a 34 años (105)",816,,,,,135,482,199
"De 35 a 39 años (106)",835,,,,5,248,418,164
"De 40 a 44 años (107)",742,,,,35,260,320,127
"De 45 a 49 años (108)",596,,,2,69,270,153,102
"De 50 y más años (109)",1959,34,117,289,481,381,32,625
"Sin nivel (110)",1506,24,70,178,241,279,236,478
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",18,,,,,,8,10
"De 25 a 29 años (114)",32,,,,,2,22,8
"De 30 a 34 años (115)",53,,,,,7,34,12
"De 35 a 39 años (116)",83,,,,,19,46,18
"De 40 a 44 años (117)",130,,,,2,41,65,22
"De 45 a 49 años (118)",123,,,2,7,55,39,20
"De 50 y más años (119)",1066,24,70,176,232,155,21,388
"Educacion Inicial (120)",16,,,,,3,9,4
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",4,,,,,,2,2
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",4,,,,,1,3,
"De 35 a 39 años (126)",3,,,,,2,1,
"Primaria (130)",2605,5,35,80,241,644,1016,584
"De 12 a 14 años (131)",11,,,,,,,11
"De 15 a 19 años (132)",47,,,,,,26,21
"De 20 a 24 años (133)",198,,,,,2,119,77
"De 25 a 29 años (134)",286,,,,,17,191,78
"De 30 a 34 años (135)",358,,,,,67,219,72
"De 35 a 39 años (136)",387,,,,4,119,207,57
"De 40 a 44 años (137)",361,,,,17,122,169,53
"De 45 a 49 años (138)",295,,,,28,143,79,45
"De 50 y más años (139)",662,5,35,80,192,174,6,170
"Secundaria (140)",1576,4,6,20,73,253,728,492
"De 12 a 14 años (141)",11,,,,,,,11
"De 15 a 19 años (142)",81,,,,,,43,38
"De 20 a 24 años (143)",320,,,,,4,187,129
"De 25 a 29 años (144)",320,,,,,10,199,111
"De 30 a 34 años (145)",249,,,,,45,140,64
"De 35 a 39 años (146)",198,,,,1,64,86,47
"De 40 a 44 años (147)",129,,,,12,47,44,26
"De 45 a 49 años (148)",114,,,,20,49,26,19
"De 50 y más años (149)",154,4,6,20,40,34,3,47
"Sup. no Univ. incompleta (150)",174,,,1,3,26,90,54
"De 15 a 19 años (152)",9,,,,,,6,3
"De 20 a 24 años (153)",58,,,,,,34,24
"De 25 a 29 años (154)",34,,,,,3,16,15
"De 30 a 34 años (155)",27,,,,,4,17,6
"De 35 a 39 años (156)",23,,,,,8,12,3
"De 40 a 44 años (157)",11,,,,,7,3,1
"De 45 a 49 años (158)",6,,,,2,2,1,1
"De 50 y más años (159)",6,,,1,1,2,1,1
"Sup. no Univ. completa (160)",269,,1,1,14,58,110,85
"De 20 a 24 años (163)",31,,,,,,11,20
"De 25 a 29 años (164)",53,,,,,4,24,25
"De 30 a 34 años (165)",61,,,,,7,33,21
"De 35 a 39 años (166)",60,,,,,19,28,13
"De 40 a 44 años (167)",32,,,,2,15,12,3
"De 45 a 49 años (168)",16,,,,5,6,2,3
"De 50 y más años (169)",16,,1,1,7,7,,
"Sup. Univ. incompleta (170)",84,,1,1,4,12,31,35
"De 15 a 19 años (172)",2,,,,,,,2
"De 20 a 24 años (173)",23,,,,,,8,15
"De 25 a 29 años (174)",13,,,,,,6,7
"De 30 a 34 años (175)",9,,,,,1,6,2
"De 35 a 39 años (176)",14,,,,,5,6,3
"De 40 a 44 años (177)",10,,,,,2,4,4
"De 45 a 49 años (178)",4,,,,2,1,1,
"De 50 y más años (179)",9,,1,1,2,3,,2
"Sup. Univ. completa (180)",343,1,4,10,14,65,118,131
"De 20 a 24 años (183)",18,,,,,,7,11
"De 25 a 29 años (184)",50,,,,,4,20,26
"De 30 a 34 años (185)",55,,,,,3,30,22
"De 35 a 39 años (186)",67,,,,,12,32,23
"De 40 a 44 años (187)",69,,,,2,26,23,18
"De 45 a 49 años (188)",38,,,,5,14,5,14
"De 50 y más años (189)",46,1,4,10,7,6,1,17
,,,,,,,,
"RURAL (200)",19151,73,300,843,1746,3664,8125,4400
"De 12 a 14 años (201)",40,,,,,,2,38
"De 15 a 19 años (202)",679,,,,,,444,235
"De 20 a 24 años (203)",2311,,,,,4,1466,841
"De 25 a 29 años (204)",2473,,,,,79,1763,631
"De 30 a 34 años (205)",2190,,,,1,305,1505,379
"De 35 a 39 años (206)",2124,,,,13,531,1285,295
"De 40 a 44 años (207)",1870,,,,57,653,936,224
"De 45 a 49 años (208)",1662,,,8,123,747,571,213
"De 50 y más años (209)",5802,73,300,835,1552,1345,153,1544
"Sin nivel (210)",7338,69,264,709,1275,1646,1587,1788
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",33,,,,,,24,9
"De 20 a 24 años (213)",136,,,,,,75,61
"De 25 a 29 años (214)",233,,,,,9,175,49
"De 30 a 34 años (215)",372,,,,1,45,256,70
"De 35 a 39 años (216)",535,,,,3,122,317,93
"De 40 a 44 años (217)",673,,,,23,192,350,108
"De 45 a 49 años (218)",832,,,4,61,358,290,119
"De 50 y más años (219)",4523,69,264,705,1187,920,100,1278
"Educacion Inicial (220)",38,,,,,5,23,10
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",14,,,,,,7,7
"De 25 a 29 años (224)",7,,,,,1,5,1
"De 30 a 34 años (225)",4,,,,,,3,1
"De 35 a 39 años (226)",11,,,,,4,7,
"Primaria (230)",8898,4,36,119,412,1703,4934,1690
"De 12 a 14 años (231)",25,,,,,,2,23
"De 15 a 19 años (232)",394,,,,,,268,126
"De 20 a 24 años (233)",1305,,,,,3,871,431
"De 25 a 29 años (234)",1533,,,,,44,1139,350
"De 30 a 34 años (235)",1426,,,,,202,1006,218
"De 35 a 39 años (236)",1275,,,,7,313,812,143
"De 40 a 44 años (237)",1024,,,,26,383,524,91
"De 45 a 49 años (238)",741,,,2,46,357,260,76
"De 50 y más años (239)",1175,4,36,117,333,401,52,232
"Secundaria (240)",2565,,,13,44,261,1455,792
"De 12 a 14 años (241)",13,,,,,,,13
"De 15 a 19 años (242)",249,,,,,,151,98
"De 20 a 24 años (243)",803,,,,,1,498,304
"De 25 a 29 años (244)",634,,,,,23,412,199
"De 30 a 34 años (245)",314,,,,,50,198,66
"De 35 a 39 años (246)",258,,,,3,79,127,49
"De 40 a 44 años (247)",135,,,,5,58,49,23
"De 45 a 49 años (248)",70,,,1,11,27,19,12
"De 50 y más años (249)",89,,,12,25,23,1,28
"Sup. no Univ. incompleta (250)",90,,,1,4,1,46,38
"De 15 a 19 años (252)",2,,,,,,,2
"De 20 a 24 años (253)",26,,,,,,8,18
"De 25 a 29 años (254)",20,,,,,,15,5
"De 30 a 34 años (255)",22,,,,,1,12,9
"De 35 a 39 años (256)",7,,,,,,5,2
"De 40 a 44 años (257)",7,,,,1,,6,
"De 50 y más años (259)",6,,,1,3,,,2
"Sup. no Univ. completa (260)",72,,,1,2,19,29,21
"De 20 a 24 años (263)",11,,,,,,2,9
"De 25 a 29 años (264)",17,,,,,2,9,6
"De 30 a 34 años (265)",16,,,,,3,12,1
"De 35 a 39 años (266)",11,,,,,5,3,3
"De 40 a 44 años (267)",8,,,,,7,1,
"De 45 a 49 años (268)",9,,,1,2,2,2,2
"Sup. Univ. incompleta (270)",31,,,,1,3,7,20
"De 20 a 24 años (273)",9,,,,,,3,6
"De 25 a 29 años (274)",8,,,,,,2,6
"De 30 a 34 años (275)",8,,,,,1,2,5
"De 35 a 39 años (276)",2,,,,,,,2
"De 40 a 44 años (277)",1,,,,1,,,
"De 45 a 49 años (278)",3,,,,,2,,1
"Sup. Univ. completa (280)",119,,,,8,26,44,41
"De 20 a 24 años (283)",7,,,,,,2,5
"De 25 a 29 años (284)",21,,,,,,6,15
"De 30 a 34 años (285)",28,,,,,3,16,9
"De 35 a 39 años (286)",25,,,,,8,14,3
"De 40 a 44 años (287)",22,,,,1,13,6,2
"De 45 a 49 años (288)",7,,,,3,1,,3
"De 50 y más años (289)",9,,,,4,1,,4
