"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",482,,5,435,41,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",21,,10,11,,,,
"Obreros construc.,conf.,papel, fab., instr. (099)",58,3,8,47,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",488,27,226,12,,223,,
"Otra (101)",1,1,,,,,,
"Ocupación no especificada (102)",1,1,,,,,,
"Desocupado (103)",49,,,,,,,49
"Mujeres (104)",247,29,20,118,3,59,14,4
"Profes., científicos e intelectuales (106)",18,17,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",3,3,,,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",83,3,,54,,26,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",20,,,19,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",6,,1,5,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",29,,3,23,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",76,3,15,15,,29,14,
"Ocupación no especificada (115)",5,,1,1,2,1,,
"Desocupado (116)",4,,,,,,,4
