"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",21,20,1,4,10,3,2,,,,1,41
"De 30 a 34 años (025)",22,22,,2,11,1,8,,,,,60
"De 35 a 39 años (026)",19,18,,2,5,2,4,4,1,,1,69
"De 40 a 44 años (027)",27,27,1,3,4,3,8,5,1,2,,111
"De 45 a 49 años (028)",19,19,1,1,3,2,6,5,1,,,80
"De 50 y más años (029)",49,47,1,2,4,4,12,12,10,2,2,257
"Casado(a) (030)",3558,3529,79,266,515,501,831,584,404,349,29,17636
"De 12 a 14 años (031)",3,2,2,,,,,,,,1,
"De 15 a 19 años (032)",60,53,12,30,8,1,2,,,,7,57
"De 20 a 24 años (033)",247,244,12,91,97,31,12,1,,,3,436
"De 25 a 29 años (034)",404,402,7,60,133,116,78,8,,,2,1051
"De 30 a 34 años (035)",443,442,12,25,111,113,142,34,5,,1,1460
"De 35 a 39 años (036)",508,508,5,13,75,94,188,104,24,5,,2209
"De 40 a 44 años (037)",442,441,9,16,37,61,143,102,57,16,1,2213
"De 45 a 49 años (038)",411,411,5,9,19,36,107,118,69,48,,2514
"De 50 y más años (039)",1040,1026,15,22,35,49,159,217,249,280,14,7696
"Viudo(a) (040)",418,405,3,13,18,24,64,85,96,102,13,2961
"De 15 a 19 años (042)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (043)",6,5,,2,3,,,,,,1,8
"De 25 a 29 años (044)",5,5,,,3,1,,1,,,,15
"De 30 a 34 años (045)",7,7,,1,1,1,1,2,1,,,31
"De 35 a 39 años (046)",16,16,,1,2,3,5,3,2,,,70
"De 40 a 44 años (047)",18,18,,,2,4,4,5,1,2,,99
"De 45 a 49 años (048)",24,24,,1,1,4,4,9,4,1,,133
"De 50 y más años (049)",340,328,3,7,5,11,50,65,88,99,12,2602
"Divorciado(a) (050)",22,21,3,5,2,3,5,2,,1,1,63
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",4,4,1,1,2,,,,,,,5
"De 30 a 34 años (055)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (056)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (057)",2,2,,,,,2,,,,,9
"De 45 a 49 años (058)",3,2,,,,1,,,,1,1,15
"De 50 y más años (059)",6,6,2,1,,,1,2,,,,17
"Soltero(a) (060)",2531,2429,2151,163,61,35,19,,,,102,466
"De 12 a 14 años (061)",1207,1206,1205,1,,,,,,,1,1
"De 15 a 19 años (062)",820,820,772,47,1,,,,,,,49
"De 20 a 24 años (063)",214,179,117,45,13,3,1,,,,35,84
"De 25 a 29 años (064)",109,80,27,25,21,6,1,,,,29,89
"De 30 a 34 años (065)",53,43,12,13,11,7,,,,,10,56
"De 35 a 39 años (066)",41,29,5,15,2,5,2,,,,12,42
"De 40 a 44 años (067)",23,19,3,8,3,2,3,,,,4,32
"De 45 a 49 años (068)",9,6,1,1,1,1,2,,,,3,14
"De 50 y más años (069)",55,47,9,8,9,11,10,,,,8,99
,,,,,,,,,,,,
"URBANA (080)",4527,4388,1119,613,710,498,632,355,264,197,139,13063
"De 12 a 14 años (081)",538,531,527,3,1,,,,,,7,5
"De 15 a 19 años (082)",631,585,415,143,24,2,1,,,,46,201
"De 20 a 24 años (083)",500,465,78,200,149,28,7,3,,,35,631
"De 25 a 29 años (084)",484,464,33,126,164,100,35,5,1,,20,939
"De 30 a 34 años (085)",431,427,17,47,151,109,88,10,5,,4,1160
"De 35 a 39 años (086)",442,438,10,32,100,100,139,47,9,1,4,1537
"De 40 a 44 años (087)",369,367,15,24,52,72,122,56,18,8,2,1476
"De 45 a 49 años (088)",281,278,4,8,27,34,73,75,40,17,3,1508
"De 50 y más años (089)",851,833,20,30,42,53,167,159,191,171,18,5606
"Conviviente (090)",1484,1417,101,372,381,197,193,85,52,36,67,3972
"De 12 a 14 años (091)",12,6,3,2,1,,,,,,6,4
"De 15 a 19 años (092)",201,162,39,101,20,1,1,,,,39,148
"De 20 a 24 años (093)",320,304,24,136,112,24,5,3,,,16,473
"De 25 a 29 años (094)",258,255,11,80,88,51,19,5,1,,3,528
"De 30 a 34 años (095)",195,194,7,25,71,47,38,3,3,,1,515
"De 35 a 39 años (096)",169,169,3,15,46,39,44,18,3,1,,575
"De 40 a 44 años (097)",108,108,5,4,22,24,32,12,5,4,,426
"De 45 a 49 años (098)",72,72,2,3,12,4,20,14,12,5,,384
"De 50 y más años (099)",149,147,7,6,9,7,34,30,28,26,2,919
"Separado(a) (100)",122,117,2,27,30,7,27,16,7,1,5,391
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",14,12,,11,1,,,,,,2,13
"De 20 a 24 años (103)",13,13,,7,5,1,,,,,,20
"De 25 a 29 años (104)",12,12,,3,8,1,,,,,,22
"De 30 a 34 años (105)",11,11,,1,6,,4,,,,,30
"De 35 a 39 años (106)",13,12,,2,4,,3,2,1,,1,44
"De 40 a 44 años (107)",16,16,1,2,3,1,5,3,,1,,59
"De 45 a 49 años (108)",11,11,,,,1,6,3,1,,,56
"De 50 y más años (109)",31,29,,1,3,3,9,8,5,,2,147
"Casado(a) (110)",1538,1527,39,118,254,258,364,223,158,113,11,7060
"De 12 a 14 años (111)",2,2,2,,,,,,,,,
"De 15 a 19 años (112)",17,12,4,6,1,1,,,,,5,11
"De 20 a 24 años (113)",71,70,3,35,28,3,1,,,,1,104
"De 25 a 29 años (114)",147,147,4,28,54,45,16,,,,,337
"De 30 a 34 años (115)",198,197,6,15,65,58,45,7,1,,1,566
"De 35 a 39 años (116)",232,232,4,7,47,54,90,26,4,,,861
"De 40 a 44 años (117)",212,212,6,11,24,42,79,36,12,2,,887
"De 45 a 49 años (118)",185,185,2,5,15,26,44,55,27,11,,1017
"De 50 y más años (119)",474,470,8,11,20,29,89,99,114,100,4,3277
"Viudo(a) (120)",195,190,2,5,11,14,33,31,47,47,5,1354
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 20 a 24 años (123)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (124)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (125)",4,4,,,1,1,1,,1,,,18
"De 35 a 39 años (126)",7,7,,,2,2,1,1,1,,,28
"De 40 a 44 años (127)",12,12,,,1,3,1,5,1,1,,66
"De 45 a 49 años (128)",7,7,,,,1,2,3,,1,,41
"De 50 y más años (129)",159,155,2,5,3,6,28,22,44,45,4,1190
"Divorciado(a) (130)",9,9,,3,1,2,3,,,,,24
"De 20 a 24 años (133)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (137)",2,2,,,,,2,,,,,9
"De 45 a 49 años (138)",1,1,,,,1,,,,,,3
"De 50 y más años (139)",1,1,,1,,,,,,,,1
"Soltero(a) (140)",1179,1128,975,88,33,20,12,,,,51,262
"De 12 a 14 años (141)",523,522,521,1,,,,,,,1,1
"De 15 a 19 años (142)",398,398,372,25,1,,,,,,,27
"De 20 a 24 años (143)",93,76,51,22,2,,1,,,,17,30
"De 25 a 29 años (144)",64,47,18,15,12,2,,,,,17,45
"De 30 a 34 años (145)",22,20,4,5,8,3,,,,,2,30
"De 35 a 39 años (146)",18,15,3,7,1,4,,,,,3,21
"De 40 a 44 años (147)",19,17,3,7,2,2,3,,,,2,29
"De 45 a 49 años (148)",5,2,,,,1,1,,,,3,7
"De 50 y más años (149)",37,31,3,6,7,8,7,,,,6,72
,,,,,,,,,,,,
"RURAL (160)",6079,5906,1403,816,794,620,872,611,413,377,173,19866
"De 12 a 14 años (161)",707,694,687,7,,,,,,,13,7
"De 15 a 19 años (162)",900,849,505,275,63,4,2,,,,51,421
"De 20 a 24 años (163)",898,857,123,309,277,116,30,2,,,41,1350
"De 25 a 29 años (164)",707,686,22,116,214,195,122,17,,,21,1752
"De 30 a 34 años (165)",585,576,19,39,111,131,208,60,8,,9,2003
"De 35 a 39 años (166)",527,518,6,33,58,74,175,129,34,9,9,2365
"De 40 a 44 años (167)",404,400,6,9,25,37,109,117,70,27,4,2296
"De 45 a 49 años (168)",363,362,8,8,18,24,97,91,61,55,1,2270
"De 50 y más años (169)",988,964,27,20,28,39,129,195,240,286,24,7402
"Conviviente (170)",2376,2283,180,556,477,340,352,184,112,82,93,7138
"De 12 a 14 años (171)",22,10,3,7,,,,,,,12,7
"De 15 a 19 años (172)",425,376,97,219,56,4,,,,,49,343
"De 20 a 24 años (173)",570,550,47,213,187,83,19,1,,,20,921
"De 25 a 29 años (174)",394,388,9,73,123,118,57,8,,,6,967
"De 30 a 34 años (175)",293,292,5,19,57,70,106,31,4,,1,1033
"De 35 a 39 años (176)",213,213,3,18,28,30,70,47,13,4,,929
"De 40 a 44 años (177)",153,152,3,2,9,15,39,49,24,11,1,882
"De 45 a 49 años (178)",106,106,3,1,9,10,31,20,15,17,,638
"De 50 y más años (179)",200,196,10,4,8,10,30,28,56,50,4,1418
"Separado(a) (180)",95,93,3,27,20,11,13,10,6,3,2,302
"De 15 a 19 años (182)",8,8,,8,,,,,,,,8
"De 20 a 24 años (183)",24,23,,14,7,2,,,,,1,34
"De 25 a 29 años (184)",9,8,1,1,2,2,2,,,,1,19
"De 30 a 34 años (185)",11,11,,1,5,1,4,,,,,30
"De 35 a 39 años (186)",6,6,,,1,2,1,2,,,,25
"De 40 a 44 años (187)",11,11,,1,1,2,3,2,1,1,,52
"De 45 a 49 años (188)",8,8,1,1,3,1,,2,,,,24
"De 50 y más años (189)",18,18,1,1,1,1,3,4,5,2,,110
"Casado(a) (190)",2020,2002,40,148,261,243,467,361,246,236,18,10576
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",43,41,8,24,7,,2,,,,2,46
"De 20 a 24 años (193)",176,174,9,56,69,28,11,1,,,2,332
"De 25 a 29 años (194)",257,255,3,32,79,71,62,8,,,2,714
"De 30 a 34 años (195)",245,245,6,10,46,55,97,27,4,,,894
"De 35 a 39 años (196)",276,276,1,6,28,40,98,78,20,5,,1348
"De 40 a 44 años (197)",230,229,3,5,13,19,64,66,45,14,1,1326
"De 45 a 49 años (198)",226,226,3,4,4,10,63,63,42,37,,1497
"De 50 y más años (199)",566,556,7,11,15,20,70,118,135,180,10,4419
"Viudo(a) (200)",223,215,1,8,7,10,31,54,49,55,8,1607
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 20 a 24 años (203)",4,4,,2,2,,,,,,,6
"De 25 a 29 años (204)",2,2,,,1,,,1,,,,8
"De 30 a 34 años (205)",3,3,,1,,,,2,,,,13
"De 35 a 39 años (206)",9,9,,1,,1,4,2,1,,,42
"De 40 a 44 años (207)",6,6,,,1,1,3,,,1,,33
"De 45 a 49 años (208)",17,17,,1,1,3,2,6,4,,,92
"De 50 y más años (209)",181,173,1,2,2,5,22,43,44,54,8,1412
"Divorciado(a) (210)",13,12,3,2,1,1,2,2,,1,1,39
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (215)",2,2,,,,1,1,,,,,7
"De 45 a 49 años (218)",2,1,,,,,,,,1,1,12
"De 50 y más años (219)",5,5,2,,,,1,2,,,,16
"Soltero(a) (220)",1352,1301,1176,75,28,15,7,,,,51,204
"De 12 a 14 años (221)",684,684,684,,,,,,,,,
"De 15 a 19 años (222)",422,422,400,22,,,,,,,,22
"De 20 a 24 años (223)",121,103,66,23,11,3,,,,,18,54
"De 25 a 29 años (224)",45,33,9,10,9,4,1,,,,12,44
"De 30 a 34 años (225)",31,23,8,8,3,4,,,,,8,26
"De 35 a 39 años (226)",23,14,2,8,1,1,2,,,,9,21
"De 40 a 44 años (227)",4,2,,1,1,,,,,,2,3
"De 45 a 49 años (228)",4,4,1,1,1,,1,,,,,7
"De 50 y más años (229)",18,16,6,2,2,3,3,,,,2,27
