"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Enseñanza (131)",2504,23,2367,7,86,,,,,21,,,
"Servicios sociales y de salud (132)",922,1,294,331,76,81,,1,,138,,,
"Otras activ. serv.comun.soc y personales (133)",852,,36,63,98,246,,4,1,404,,,
"Hogares privados con servicio doméstico (134)",1885,,,2,,6,,,,1877,,,
"Actividad economica no especificada (136)",536,,,2,13,,,,,1,,520,
"Desocupado (137)",885,,,,,,,,,,,,885
,,,,,,,,,,,,,
"RURAL (138)",13943,26,492,347,214,1070,2475,532,1083,7229,51,108,316
"Agric., ganadería, caza y silvicultura (139)",8420,,36,57,16,,2405,1,28,5877,,,
"Pesca (140)",87,,,,,,70,,,17,,,
"Explotación de minas y canteras (141)",66,,2,4,7,,,39,7,7,,,
"Industrias manufactureras (142)",492,,16,33,12,,,337,51,43,,,
"Suministro de electricidad, gas y agua (143)",26,,,2,1,,,1,10,12,,,
"Construcción (144)",949,6,33,59,29,,,55,528,239,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",947,3,8,38,11,595,,89,14,189,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",110,2,2,4,2,17,,68,10,5,,,
"Comercio al por mayor (147)",57,1,2,4,4,43,,1,,2,,,
"Comercio al por menor (148)",780,,4,30,5,535,,20,4,182,,,
"Hoteles y restaurantes (149)",297,,4,6,9,191,,,,87,,,
"Trans., almac. y comunicaciones (150)",556,2,2,5,12,2,,2,405,126,,,
"Intermediación financiera (151)",7,,,2,4,,,,,1,,,
"Activid.inmobil., empres. y alquileres (152)",519,2,53,47,42,242,,1,14,118,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",190,8,24,24,42,4,,,6,31,51,,
"Enseñanza (154)",271,5,254,,11,,,,,1,,,
"Servicios sociales y de salud (155)",109,,42,34,5,7,,,2,19,,,
"Otras activ. serv.comun.soc y personales (156)",326,,13,33,10,29,,7,18,216,,,
"Hogares privados con servicio doméstico (157)",248,,1,1,,,,,,246,,,
"Actividad economica no especificada (159)",117,,4,2,3,,,,,,,108,
"Desocupado (160)",316,,,,,,,,,,,,316
"Hombres (161)",9821,19,247,252,123,498,2120,456,1064,4715,50,63,214
"Agric., ganadería, caza y silvicultura (162)",6095,,32,56,14,,2059,1,28,3905,,,
"Pesca (163)",75,,,,,,61,,,14,,,
"Explotación de minas y canteras (164)",63,,1,3,7,,,38,7,7,,,
"Industrias manufactureras (165)",386,,12,25,8,,,267,45,29,,,
"Suministro de electricidad, gas y agua (166)",25,,,2,,,,1,10,12,,,
"Construcción (167)",935,6,31,56,26,,,54,524,238,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",402,1,4,25,4,197,,86,14,71,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",99,,2,3,,13,,66,10,5,,,
"Comercio al por mayor (170)",35,1,1,2,3,26,,1,,1,,,
"Comercio al por menor (171)",268,,1,20,1,158,,19,4,65,,,
"Hoteles y restaurantes (172)",94,,4,4,4,53,,,,29,,,
"Trans., almac. y comunicaciones (173)",510,2,1,2,5,1,,2,398,99,,,
"Intermediación financiera (174)",4,,,1,2,,,,,1,,,
"Activid.inmobil., empres. y alquileres (175)",441,2,39,30,23,239,,1,13,94,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",132,5,6,11,22,4,,,6,28,50,,
"Enseñanza (177)",93,3,88,,2,,,,,,,,
"Servicios sociales y de salud (178)",29,,16,8,1,1,,,2,1,,,
"Otras activ. serv.comun.soc y personales (179)",239,,11,28,4,3,,6,17,170,,,
"Hogares privados con servicio doméstico (180)",17,,,,,,,,,17,,,
"Actividad economica no especificada (182)",67,,2,1,1,,,,,,,63,
"Desocupado (183)",214,,,,,,,,,,,,214
"Mujeres (184)",4122,7,245,95,91,572,355,76,19,2514,1,45,102
"Agric., ganadería, caza y silvicultura (185)",2325,,4,1,2,,346,,,1972,,,
"Pesca (186)",12,,,,,,9,,,3,,,
"Explotación de minas y canteras (187)",3,,1,1,,,,1,,,,,
"Industrias manufactureras (188)",106,,4,8,4,,,70,6,14,,,
"Suministro de electricidad, gas y agua (189)",1,,,,1,,,,,,,,
"Construcción (190)",14,,2,3,3,,,1,4,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",545,2,4,13,7,398,,3,,118,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",11,2,,1,2,4,,2,,,,,
"Comercio al por mayor (193)",22,,1,2,1,17,,,,1,,,
"Comercio al por menor (194)",512,,3,10,4,377,,1,,117,,,
"Hoteles y restaurantes (195)",203,,,2,5,138,,,,58,,,
"Trans., almac. y comunicaciones (196)",46,,1,3,7,1,,,7,27,,,
"Intermediación financiera (197)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",78,,14,17,19,3,,,1,24,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",58,3,18,13,20,,,,,3,1,,
"Enseñanza (200)",178,2,166,,9,,,,,1,,,
"Servicios sociales y de salud (201)",80,,26,26,4,6,,,,18,,,
"Otras activ. serv.comun.soc y personales (202)",87,,2,5,6,26,,1,1,46,,,
"Hogares privados con servicio doméstico (203)",231,,1,1,,,,,,229,,,
"Actividad economica no especificada (205)",50,,2,1,2,,,,,,,45,
"Desocupado (206)",102,,,,,,,,,,,,102
