"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Industrias manufactureras (114)",235,9,43,141,8,34,
"Suministro de electricidad, gas y agua (115)",5,2,2,1,,,
"Construcción (116)",50,3,43,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2382,280,3,1668,25,406,
"Venta, mant.y rep. veh.autom.y motoc. (118)",25,8,1,11,,5,
"Comercio al por mayor (119)",57,16,1,33,1,6,
"Comercio al por menor (120)",2300,256,1,1624,24,395,
"Hoteles y restaurantes (121)",758,181,33,466,11,67,
"Trans., almac. y comunicaciones (122)",120,82,9,19,,10,
"Intermediación financiera (123)",37,35,,1,1,,
"Activid.inmobil., empres. y alquileres (124)",154,113,1,34,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (125)",298,214,84,,,,
"Enseñanza (126)",1336,1300,,32,,4,
"Servicios sociales y de salud (127)",543,520,4,14,1,4,
"Otras activ. serv.comun.soc y personales (128)",231,89,11,114,,17,
"Hogares privados con servicio doméstico (129)",480,,,,,,480
"Actividad economica no especificada (131)",445,171,29,177,9,59,
,,,,,,,
"RURAL (132)",20308,629,5354,8388,346,5472,119
"Agric., ganadería, caza y silvicultura (133)",17537,9,4725,7272,322,5209,
"Pesca (134)",5,,1,3,,1,
"Explotación de minas y canteras (135)",26,2,19,4,,1,
"Industrias manufactureras (136)",401,5,121,195,5,75,
"Suministro de electricidad, gas y agua (137)",10,3,1,3,,3,
"Construcción (138)",412,2,298,70,7,35,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",537,47,9,411,3,67,
"Venta, mant.y rep. veh.autom.y motoc. (140)",34,6,8,18,1,1,
"Comercio al por mayor (141)",9,2,,5,,2,
"Comercio al por menor (142)",494,39,1,388,2,64,
"Hoteles y restaurantes (143)",136,41,16,60,1,18,
"Trans., almac. y comunicaciones (144)",286,54,49,177,2,4,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",25,18,2,4,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",184,123,61,,,,
"Enseñanza (148)",204,169,,33,2,,
"Servicios sociales y de salud (149)",127,111,9,5,1,1,
"Otras activ. serv.comun.soc y personales (150)",33,18,3,12,,,
"Hogares privados con servicio doméstico (151)",119,,,,,,119
"Actividad economica no especificada (153)",264,25,40,139,2,58,
"Hombres (154)",14823,390,4626,6659,314,2827,7
"Agric., ganadería, caza y silvicultura (155)",13098,9,4055,6041,297,2696,
"Pesca (156)",4,,1,2,,1,
"Explotación de minas y canteras (157)",25,2,18,4,,1,
"Industrias manufactureras (158)",314,4,111,135,4,60,
"Suministro de electricidad, gas y agua (159)",9,3,,3,,3,
"Construcción (160)",406,2,296,69,7,32,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",201,34,9,141,2,15,
"Venta, mant.y rep. veh.autom.y motoc. (162)",30,6,8,14,1,1,
"Comercio al por mayor (163)",5,2,,3,,,
"Comercio al por menor (164)",166,26,1,124,1,14,
"Hoteles y restaurantes (165)",19,8,3,6,,2,
"Trans., almac. y comunicaciones (166)",282,51,49,177,2,3,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",23,17,2,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",146,97,49,,,,
"Enseñanza (170)",134,119,,15,,,
"Servicios sociales y de salud (171)",24,17,2,5,,,
"Otras activ. serv.comun.soc y personales (172)",18,10,1,7,,,
"Hogares privados con servicio doméstico (173)",7,,,,,,7
"Actividad economica no especificada (175)",111,15,30,50,2,14,
"Mujeres (176)",5485,239,728,1729,32,2645,112
"Agric., ganadería, caza y silvicultura (177)",4439,,670,1231,25,2513,
"Pesca (178)",1,,,1,,,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",87,1,10,60,1,15,
"Suministro de electricidad, gas y agua (181)",1,,1,,,,
"Construcción (182)",6,,2,1,,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",336,13,,270,1,52,
"Venta, mant.y rep. veh.autom.y motoc. (184)",4,,,4,,,
"Comercio al por mayor (185)",4,,,2,,2,
"Comercio al por menor (186)",328,13,,264,1,50,
"Hoteles y restaurantes (187)",117,33,13,54,1,16,
"Trans., almac. y comunicaciones (188)",4,3,,,,1,
"Activid.inmobil., empres. y alquileres (190)",2,1,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",38,26,12,,,,
"Enseñanza (192)",70,50,,18,2,,
"Servicios sociales y de salud (193)",103,94,7,,1,1,
"Otras activ. serv.comun.soc y personales (194)",15,8,2,5,,,
"Hogares privados con servicio doméstico (195)",112,,,,,,112
"Actividad economica no especificada (197)",153,10,10,89,,44,
