"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",10,6,,3,3,,,,,,4,9
"De 25 a 29 años (024)",16,15,,7,3,5,,,,,1,28
"De 30 a 34 años (025)",10,9,,2,1,3,2,1,,,1,28
"De 35 a 39 años (026)",5,5,,,2,2,1,,,,,15
"Primaria (030)",8045,7817,27,1085,1534,1549,2049,1029,424,120,228,29281
"De 12 a 14 años (031)",20,12,,11,1,,,,,,8,13
"De 15 a 19 años (032)",154,142,2,116,19,4,1,,,,12,170
"De 20 a 24 años (033)",436,397,,222,132,39,4,,,,39,620
"De 25 a 29 años (034)",657,636,3,184,266,131,49,3,,,21,1334
"De 30 a 34 años (035)",779,756,1,130,256,227,129,13,,,23,1959
"De 35 a 39 años (036)",887,863,2,79,237,268,227,45,5,,24,2669
"De 40 a 44 años (037)",818,793,4,65,165,203,277,70,8,1,25,2740
"De 45 a 49 años (038)",818,809,3,53,138,205,266,101,37,6,9,3129
"De 50 y más años (039)",3476,3409,12,225,320,472,1096,797,374,113,67,16647
"Secundaria (040)",7436,7009,25,1987,2010,1473,1124,282,81,27,427,18039
"De 12 a 14 años (041)",10,3,1,2,,,,,,,7,2
"De 15 a 19 años (042)",412,346,1,314,25,5,1,,,,66,383
"De 20 a 24 años (043)",946,847,3,605,201,33,5,,,,99,1127
"De 25 a 29 años (044)",1112,1036,2,426,433,148,27,,,,76,1847
"De 30 a 34 años (045)",990,950,1,224,394,231,90,10,,,40,2148
"De 35 a 39 años (046)",926,894,4,121,318,279,154,17,1,,32,2360
"De 40 a 44 años (047)",850,819,7,78,227,276,196,30,5,,31,2423
"De 45 a 49 años (048)",722,703,1,80,166,191,211,42,10,2,19,2257
"De 50 y más años (049)",1468,1411,5,137,246,310,440,183,65,25,57,5492
"Sup. no Univ. incompleta (050)",1648,1459,9,547,433,248,155,49,11,7,189,3302
"De 15 a 19 años (052)",41,30,3,27,,,,,,,11,27
"De 20 a 24 años (053)",331,247,1,201,40,5,,,,,84,296
"De 25 a 29 años (054)",256,208,1,114,67,24,,2,,,48,333
"De 30 a 34 años (055)",277,261,2,79,125,41,14,,,,16,508
"De 35 a 39 años (056)",192,182,,44,68,52,16,2,,,10,417
"De 40 a 44 años (057)",169,164,,30,60,47,22,4,1,,5,416
"De 45 a 49 años (058)",149,139,,28,39,37,27,5,2,1,10,391
"De 50 y más años (059)",233,228,2,24,34,42,76,36,8,6,5,914
"Sup. no Univ. completa (060)",3804,3374,8,1159,1066,618,357,121,30,15,430,7867
"De 20 a 24 años (063)",355,238,2,194,35,3,2,2,,,117,295
"De 25 a 29 años (064)",627,495,2,326,140,26,1,,,,132,688
"De 30 a 34 años (065)",623,557,,234,226,79,17,1,,,66,1000
"De 35 a 39 años (066)",637,603,2,173,237,133,50,6,,2,34,1315
"De 40 a 44 años (067)",505,477,,105,181,133,48,9,1,,28,1130
"De 45 a 49 años (068)",328,309,,51,102,80,58,16,1,1,19,866
"De 50 y más años (069)",729,695,2,76,145,164,181,87,28,12,34,2573
"Sup. Univ. incompleta (070)",727,588,2,239,178,96,53,16,4,,139,1241
"De 15 a 19 años (072)",26,23,,21,2,,,,,,3,25
"De 20 a 24 años (073)",177,105,1,85,19,,,,,,72,123
"De 25 a 29 años (074)",132,95,,54,31,9,1,,,,37,147
"De 30 a 34 años (075)",98,89,,29,37,15,8,,,,9,181
"De 35 a 39 años (076)",96,87,1,18,31,29,8,,,,9,200
"De 40 a 44 años (077)",56,52,,9,19,12,10,2,,,4,137
"De 45 a 49 años (078)",60,57,,11,18,17,9,2,,,3,148
"De 50 y más años (079)",82,80,,12,21,14,17,12,4,,2,280
"Sup. Univ. completa (080)",2005,1724,6,547,523,335,213,63,28,9,281,4268
"De 20 a 24 años (083)",122,60,,51,7,1,1,,,,62,73
"De 25 a 29 años (084)",321,229,,145,61,18,5,,,,92,343
"De 30 a 34 años (085)",291,236,2,108,94,23,9,,,,55,401
"De 35 a 39 años (086)",299,275,,78,113,58,22,3,1,,24,601
"De 40 a 44 años (087)",278,261,1,53,92,75,38,2,,,17,639
"De 45 a 49 años (088)",212,201,1,39,62,59,28,8,4,,11,546
"De 50 y más años (089)",482,462,2,73,94,101,110,50,23,9,20,1665
,,,,,,,,,,,,
"URBANA (100)",25494,23772,85,5562,5880,4560,4586,2008,836,255,1722,73725
"De 12 a 14 años (101)",30,14,1,11,2,,,,,,16,15
"De 15 a 19 años (102)",592,502,6,440,43,10,3,,,,90,568
"De 20 a 24 años (103)",2269,1805,7,1283,427,74,12,2,,,464,2423
"De 25 a 29 años (104)",3027,2621,8,1224,956,346,82,5,,,406,4551
"De 30 a 34 años (105)",3126,2914,8,817,1152,637,273,25,2,,212,6363
"De 35 a 39 años (106)",3142,3007,10,524,1034,830,523,77,6,3,135,7897
"De 40 a 44 años (107)",2813,2698,11,347,765,772,644,131,26,2,115,8037
"De 45 a 49 años (108)",2474,2394,4,274,531,623,670,214,65,13,80,8162
"De 50 y más años (109)",8021,7817,30,642,970,1268,2379,1554,737,237,204,35709
"Sin nivel (110)",3146,3060,11,304,418,490,868,582,298,89,86,13671
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",14,10,,7,1,1,1,,,,4,16
"De 20 a 24 años (113)",80,74,1,33,35,4,1,,,,6,119
"De 25 a 29 años (114)",126,108,,45,32,19,12,,,,18,218
"De 30 a 34 años (115)",234,226,2,49,78,62,30,3,2,,8,554
"De 35 a 39 años (116)",257,249,1,26,62,64,76,17,2,1,8,808
"De 40 a 44 años (117)",265,259,,16,40,64,95,32,11,1,6,1004
"De 45 a 49 años (118)",298,289,,18,30,64,99,58,17,3,9,1254
"De 50 y más años (119)",1870,1844,7,110,139,212,554,472,266,84,26,9696
"Educacion Inicial (120)",39,34,,14,7,9,3,1,,,5,75
"De 15 a 19 años (122)",2,2,,2,,,,,,,,2
"De 20 a 24 años (123)",10,6,,3,3,,,,,,4,9
"De 25 a 29 años (124)",12,12,,7,1,4,,,,,,21
"De 30 a 34 años (125)",10,9,,2,1,3,2,1,,,1,28
"De 35 a 39 años (126)",5,5,,,2,2,1,,,,,15
"Primaria (130)",7258,7046,25,972,1383,1391,1863,915,389,108,212,26432
"De 12 a 14 años (131)",18,10,,9,1,,,,,,8,11
"De 15 a 19 años (132)",139,128,2,104,17,4,1,,,,11,154
"De 20 a 24 años (133)",366,332,,187,109,32,4,,,,34,518
"De 25 a 29 años (134)",555,537,3,158,222,114,37,3,,,18,1119
"De 30 a 34 años (135)",706,684,1,120,237,203,112,11,,,22,1755
"De 35 a 39 años (136)",795,773,2,70,222,239,203,34,3,,22,2354
"De 40 a 44 años (137)",741,717,3,63,157,184,245,56,8,1,24,2441
"De 45 a 49 años (138)",737,728,2,49,122,183,245,88,33,6,9,2819
"De 50 y más años (139)",3201,3137,12,212,296,432,1016,723,345,101,64,15261
"Secundaria (140)",7031,6622,24,1831,1915,1397,1081,268,79,27,409,17176
"De 12 a 14 años (141)",10,3,1,2,,,,,,,7,2
"De 15 a 19 años (142)",375,313,1,283,23,5,1,,,,62,348
"De 20 a 24 años (143)",858,761,2,542,183,30,4,,,,97,1014
"De 25 a 29 años (144)",1031,961,2,390,410,133,26,,,,70,1716
"De 30 a 34 años (145)",931,893,1,209,373,217,84,9,,,38,2017
"De 35 a 39 años (146)",881,849,4,119,303,257,149,16,1,,32,2234
"De 40 a 44 años (147)",813,782,7,73,220,264,187,26,5,,31,2305
"De 45 a 49 años (148)",697,678,1,78,161,185,204,39,8,2,19,2163
"De 50 y más años (149)",1435,1382,5,135,242,306,426,178,65,25,53,5377
"Sup. no Univ. incompleta (150)",1606,1425,9,534,420,242,153,49,11,7,181,3237
"De 15 a 19 años (152)",37,27,3,24,,,,,,,10,24
"De 20 a 24 años (153)",319,238,1,196,37,4,,,,,81,282
"De 25 a 29 años (154)",247,202,1,112,64,23,,2,,,45,322
"De 30 a 34 años (155)",265,249,2,76,118,40,13,,,,16,484
"De 35 a 39 años (156)",189,180,,44,68,50,16,2,,,9,411
"De 40 a 44 años (157)",168,163,,30,60,47,21,4,1,,5,412
"De 45 a 49 años (158)",148,138,,28,39,36,27,5,2,1,10,388
"De 50 y más años (159)",233,228,2,24,34,42,76,36,8,6,5,914
"Sup. no Univ. completa (160)",3701,3285,8,1123,1039,604,352,116,28,15,416,7666
"De 20 a 24 años (163)",340,230,2,187,34,3,2,2,,,110,286
"De 25 a 29 años (164)",606,478,2,313,136,26,1,,,,128,667
"De 30 a 34 años (165)",595,530,,224,216,74,15,1,,,65,947
"De 35 a 39 años (166)",623,591,2,169,233,132,48,5,,2,32,1286
"De 40 a 44 años (167)",493,465,,103,177,127,48,9,1,,28,1102
"De 45 a 49 años (168)",323,304,,51,99,80,58,14,1,1,19,847
"De 50 y más años (169)",721,687,2,76,144,162,180,85,26,12,34,2531
"Sup. Univ. incompleta (170)",714,580,2,237,177,92,53,15,4,,134,1219
"De 15 a 19 años (172)",25,22,,20,2,,,,,,3,24
"De 20 a 24 años (173)",175,104,1,84,19,,,,,,71,122
"De 25 a 29 años (174)",131,95,,54,31,9,1,,,,36,147
"De 30 a 34 años (175)",95,88,,29,36,15,8,,,,7,179
"De 35 a 39 años (176)",94,86,1,18,31,28,8,,,,8,197
"De 40 a 44 años (177)",55,51,,9,19,11,10,2,,,4,134
"De 45 a 49 años (178)",59,56,,11,18,16,9,2,,,3,145
"De 50 y más años (179)",80,78,,12,21,13,17,11,4,,2,271
"Sup. Univ. completa (180)",1999,1720,6,547,521,335,213,62,27,9,279,4249
"De 20 a 24 años (183)",121,60,,51,7,1,1,,,,61,73
"De 25 a 29 años (184)",319,228,,145,60,18,5,,,,91,341
"De 30 a 34 años (185)",290,235,2,108,93,23,9,,,,55,399
"De 35 a 39 años (186)",298,274,,78,113,58,22,3,,,24,592
"De 40 a 44 años (187)",278,261,1,53,92,75,38,2,,,17,639
"De 45 a 49 años (188)",212,201,1,39,62,59,28,8,4,,11,546
"De 50 y más años (189)",481,461,2,73,94,101,110,49,23,9,20,1659
,,,,,,,,,,,,
"RURAL (200)",1809,1733,4,361,331,307,370,244,84,32,76,6172
"De 12 a 14 años (201)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (202)",62,56,,52,4,,,,,,6,60
"De 20 a 24 años (203)",203,181,2,117,49,12,1,,,,22,256
"De 25 a 29 años (204)",250,228,,88,82,39,19,,,,22,448
"De 30 a 34 años (205)",211,204,,45,71,50,32,5,1,,7,511
"De 35 a 39 años (206)",189,179,,16,37,58,44,20,4,,10,612
"De 40 a 44 años (207)",167,166,1,12,24,40,64,23,2,,1,617
"De 45 a 49 años (208)",148,148,1,7,24,32,44,31,9,,,616
"De 50 y más años (209)",576,569,,22,40,76,166,165,68,32,7,3050
"Sin nivel (210)",449,437,1,41,40,48,134,109,44,20,12,2146
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",5,5,,5,,,,,,,,5
"De 20 a 24 años (213)",15,12,1,6,4,1,,,,,3,17
"De 25 a 29 años (214)",30,27,,11,5,5,6,,,,3,61
"De 30 a 34 años (215)",35,34,,7,12,6,6,2,1,,1,95
"De 35 a 39 años (216)",32,28,,1,3,3,13,7,1,,4,124
"De 40 a 44 años (217)",39,39,,3,5,2,22,5,2,,,165
"De 45 a 49 años (218)",35,35,,1,,2,16,13,3,,,187
"De 50 y más años (219)",257,257,,7,11,29,71,82,37,20,,1492
"Educacion Inicial (220)",4,3,,,2,1,,,,,1,7
"De 25 a 29 años (224)",4,3,,,2,1,,,,,1,7
"Primaria (230)",787,771,2,113,151,158,186,114,35,12,16,2849
"De 12 a 14 años (231)",2,2,,2,,,,,,,,2
"De 15 a 19 años (232)",15,14,,12,2,,,,,,1,16
"De 20 a 24 años (233)",70,65,,35,23,7,,,,,5,102
"De 25 a 29 años (234)",102,99,,26,44,17,12,,,,3,215
"De 30 a 34 años (235)",73,72,,10,19,24,17,2,,,1,204
"De 35 a 39 años (236)",92,90,,9,15,29,24,11,2,,2,315
"De 40 a 44 años (237)",77,76,1,2,8,19,32,14,,,1,299
"De 45 a 49 años (238)",81,81,1,4,16,22,21,13,4,,,310
"De 50 y más años (239)",275,272,,13,24,40,80,74,29,12,3,1386
"Secundaria (240)",405,387,1,156,95,76,43,14,2,,18,863
"De 15 a 19 años (242)",37,33,,31,2,,,,,,4,35
"De 20 a 24 años (243)",88,86,1,63,18,3,1,,,,2,113
"De 25 a 29 años (244)",81,75,,36,23,15,1,,,,6,131
"De 30 a 34 años (245)",59,57,,15,21,14,6,1,,,2,131
"De 35 a 39 años (246)",45,45,,2,15,22,5,1,,,,126
"De 40 a 44 años (247)",37,37,,5,7,12,9,4,,,,118
"De 45 a 49 años (248)",25,25,,2,5,6,7,3,2,,,94
"De 50 y más años (249)",33,29,,2,4,4,14,5,,,4,115
"Sup. no Univ. incompleta (250)",42,34,,13,13,6,2,,,,8,65
"De 15 a 19 años (252)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (253)",12,9,,5,3,1,,,,,3,14
"De 25 a 29 años (254)",9,6,,2,3,1,,,,,3,11
"De 30 a 34 años (255)",12,12,,3,7,1,1,,,,,24
"De 35 a 39 años (256)",3,2,,,,2,,,,,1,6
"De 40 a 44 años (257)",1,1,,,,,1,,,,,4
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",103,89,,36,27,14,5,5,2,,14,201
"De 20 a 24 años (263)",15,8,,7,1,,,,,,7,9
"De 25 a 29 años (264)",21,17,,13,4,,,,,,4,21
"De 30 a 34 años (265)",28,27,,10,10,5,2,,,,1,53
"De 35 a 39 años (266)",14,12,,4,4,1,2,1,,,2,29
"De 40 a 44 años (267)",12,12,,2,4,6,,,,,,28
"De 45 a 49 años (268)",5,5,,,3,,,2,,,,19
"De 50 y más años (269)",8,8,,,1,2,1,2,2,,,42
"Sup. Univ. incompleta (270)",13,8,,2,1,4,,1,,,5,22
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (274)",1,,,,,,,,,,1,
"De 30 a 34 años (275)",3,1,,,1,,,,,,2,2
"De 35 a 39 años (276)",2,1,,,,1,,,,,1,3
"De 40 a 44 años (277)",1,1,,,,1,,,,,,3
"De 45 a 49 años (278)",1,1,,,,1,,,,,,3
"De 50 y más años (279)",2,2,,,,1,,1,,,,9
"Sup. Univ. completa (280)",6,4,,,2,,,1,1,,2,19
"De 20 a 24 años (283)",1,,,,,,,,,,1,
"De 25 a 29 años (284)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (285)",1,1,,,1,,,,,,,2
"De 35 a 39 años (286)",1,1,,,,,,,1,,,9
"De 50 y más años (289)",1,1,,,,,,1,,,,6
