"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",4838,11465,11167,489,97.4,4.3,
"De 35 a 39 años (036)",4936,14686,14183,306,96.6,2.1,
"De 40 a 44 años (037)",4814,17086,16211,116,94.9,0.7,
"De 45 a 49 años (038)",4293,18156,16965,14,93.4,0.1,
"De 50 y más años (039)",11754,71883,63058,,87.7,,
"Viudo(a) (040)",5562,35428,29447,19,83.1,0.1,
"De 15 a 19 años (042)",8,15,14,1,93.3,6.7,
"De 20 a 24 años (043)",19,27,27,3,100,11.1,
"De 25 a 29 años (044)",45,85,83,2,97.6,2.4,
"De 30 a 34 años (045)",81,198,195,7,98.5,3.5,
"De 35 a 39 años (046)",120,395,377,4,95.4,1,
"De 40 a 44 años (047)",156,586,553,1,94.4,0.2,
"De 45 a 49 años (048)",241,1063,974,1,91.6,0.1,
"De 50 y más años (049)",4892,33059,27224,,82.3,,
"Divorciado(a) (050)",325,1049,963,2,91.8,0.2,
"De 15 a 19 años (052)",3,1,1,,100,,
"De 20 a 24 años (053)",10,9,9,,100,,
"De 25 a 29 años (054)",15,16,16,,100,,
"De 30 a 34 años (055)",25,42,42,1,100,2.4,
"De 35 a 39 años (056)",27,64,62,,96.9,,
"De 40 a 44 años (057)",40,99,96,1,97,1,
"De 45 a 49 años (058)",45,142,134,,94.4,,
"De 50 y más años (059)",160,676,603,,89.2,,
"Soltero(a) (060)",36942,5360,5166,211,96.4,3.9,
"De 12 a 14 años (061)",9126,21,21,1,100,4.8,
"De 15 a 19 años (062)",12269,152,151,38,99.3,25,
"De 20 a 24 años (063)",5847,508,501,76,98.6,15,
"De 25 a 29 años (064)",3032,775,759,45,97.9,5.8,
"De 30 a 34 años (065)",1830,790,780,33,98.7,4.2,
"De 35 a 39 años (066)",1234,700,683,11,97.6,1.6,
"De 40 a 44 años (067)",896,621,601,4,96.8,0.6,
"De 45 a 49 años (068)",786,551,520,3,94.4,0.5,
"De 50 y más años (069)",1922,1242,1150,,92.6,,
,,,,,,,
"URBANA (080)",100715,241560,220628,4396,91.3,1.8,
"De 12 a 14 años (081)",8188,51,47,6,92.2,11.8,
"De 15 a 19 años (082)",13296,1619,1587,453,98,28,
"De 20 a 24 años (083)",11786,8251,8139,1120,98.6,13.6,
"De 25 a 29 años (084)",11201,15557,15253,1132,98,7.3,
"De 30 a 34 años (085)",10610,21631,21083,925,97.5,4.3,
"De 35 a 39 años (086)",9295,24446,23622,550,96.6,2.2,
"De 40 a 44 años (087)",8079,25744,24432,188,94.9,0.7,
"De 45 a 49 años (088)",6998,26190,24441,22,93.3,0.1,
"De 50 y más años (089)",21262,118071,102024,,86.4,,
"Conviviente (090)",22456,59408,55890,2260,94.1,3.8,
"De 12 a 14 años (091)",95,25,21,4,84,16,
"De 15 a 19 años (092)",1671,1079,1060,311,98.2,28.8,
"De 20 a 24 años (093)",3976,4980,4917,667,98.7,13.4,
"De 25 a 29 años (094)",4288,7911,7745,571,97.9,7.2,
"De 30 a 34 años (095)",3676,8997,8742,407,97.2,4.5,
"De 35 a 39 años (096)",2780,8435,8148,223,96.6,2.6,
"De 40 a 44 años (097)",1926,6998,6629,69,94.7,1,
"De 45 a 49 años (098)",1422,6164,5729,8,92.9,0.1,
"De 50 y más años (099)",2622,14819,12899,,87,,
"Separado(a) (100)",5502,16437,15238,241,92.7,1.5,
"De 12 a 14 años (101)",5,2,2,1,100,50,
"De 15 a 19 años (102)",149,127,126,36,99.2,28.3,
"De 20 a 24 años (103)",493,603,597,71,99,11.8,
"De 25 a 29 años (104)",663,1090,1072,48,98.3,4.4,
"De 30 a 34 años (105)",726,1453,1430,44,98.4,3,
"De 35 a 39 años (106)",712,1813,1738,31,95.9,1.7,
"De 40 a 44 años (107)",671,2044,1938,9,94.8,0.4,
"De 45 a 49 años (108)",599,2086,1933,1,92.7,,
"De 50 y más años (109)",1484,7219,6402,,88.7,,
"Casado(a) (110)",33720,127350,116923,1681,91.8,1.3,
"De 12 a 14 años (111)",7,6,6,,100,,
"De 15 a 19 años (112)",383,266,256,75,96.2,28.2,
"De 20 a 24 años (113)",1893,2167,2130,307,98.3,14.2,
"De 25 a 29 años (114)",3383,5739,5634,470,98.2,8.2,
"De 30 a 34 años (115)",4410,10221,9963,434,97.5,4.2,
"De 35 a 39 años (116)",4517,13106,12679,282,96.7,2.2,
"De 40 a 44 años (117)",4459,15473,14688,104,94.9,0.7,
"De 45 a 49 años (118)",3970,16310,15269,9,93.6,0.1,
"De 50 y más años (119)",10698,64062,56298,,87.9,,
"Viudo(a) (120)",5120,32347,26818,17,82.9,0.1,
"De 15 a 19 años (122)",6,14,13,,92.9,,
"De 20 a 24 años (123)",19,27,27,3,100,11.1,
"De 25 a 29 años (124)",40,78,76,2,97.4,2.6,
"De 30 a 34 años (125)",73,182,179,6,98.4,3.3,
"De 35 a 39 años (126)",116,378,362,4,95.8,1.1,
"De 40 a 44 años (127)",147,535,504,1,94.2,0.2,
"De 45 a 49 años (128)",225,965,880,1,91.2,0.1,
"De 50 y más años (129)",4494,30168,24777,,82.1,,
"Divorciado(a) (130)",307,981,902,2,91.9,0.2,
"De 15 a 19 años (132)",3,1,1,,100,,
"De 20 a 24 años (133)",9,8,8,,100,,
"De 25 a 29 años (134)",12,13,13,,100,,
"De 30 a 34 años (135)",23,38,38,1,100,2.6,
"De 35 a 39 años (136)",27,64,62,,96.9,,
"De 40 a 44 años (137)",40,99,96,1,97,1,
"De 45 a 49 años (138)",43,138,131,,94.9,,
"De 50 y más años (139)",150,620,553,,89.2,,
"Soltero(a) (140)",33610,5037,4857,195,96.4,3.9,
"De 12 a 14 años (141)",8081,18,18,1,100,5.6,
"De 15 a 19 años (142)",11084,132,131,31,99.2,23.5,
"De 20 a 24 años (143)",5396,466,460,72,98.7,15.5,
"De 25 a 29 años (144)",2815,726,713,41,98.2,5.6,
"De 30 a 34 años (145)",1702,740,731,33,98.8,4.5,
"De 35 a 39 años (146)",1143,650,633,10,97.4,1.5,
"De 40 a 44 años (147)",836,595,577,4,97,0.7,
"De 45 a 49 años (148)",739,527,499,3,94.7,0.6,
"De 50 y más años (149)",1814,1183,1095,,92.6,,
,,,,,,,
"RURAL (160)",10254,29032,26408,524,91,1.8,
"De 12 a 14 años (161)",1057,5,5,,100,,
"De 15 a 19 años (162)",1521,246,243,72,98.8,29.3,
"De 20 a 24 años (163)",1185,1017,996,124,97.9,12.2,
"De 25 a 29 años (164)",1104,1819,1767,126,97.1,6.9,
"De 30 a 34 años (165)",1025,2613,2508,114,96,4.4,
"De 35 a 39 años (166)",905,3051,2906,61,95.2,2,
"De 40 a 44 años (167)",731,2978,2809,20,94.3,0.7,
"De 45 a 49 años (168)",617,3185,2934,7,92.1,0.2,
"De 50 y más años (169)",2109,14118,12240,,86.7,,
"Conviviente (170)",2908,9467,8817,282,93.1,3,
"De 12 a 14 años (171)",11,1,1,,100,,
"De 15 a 19 años (172)",259,175,173,50,98.9,28.6,
"De 20 a 24 años (173)",452,608,591,72,97.2,11.8,
"De 25 a 29 años (174)",476,957,931,65,97.3,6.8,
"De 30 a 34 años (175)",416,1206,1147,53,95.1,4.4,
"De 35 a 39 años (176)",358,1315,1250,34,95.1,2.6,
"De 40 a 44 años (177)",271,1178,1107,8,94,0.7,
"De 45 a 49 años (178)",197,1053,967,,91.8,,
"De 50 y más años (179)",468,2974,2650,,89.1,,
"Separado(a) (180)",308,898,839,26,93.4,2.9,
"De 15 a 19 años (182)",19,14,14,7,100,50,
"De 20 a 24 años (183)",35,46,45,6,97.8,13,
"De 25 a 29 años (184)",41,69,68,4,98.6,5.8,
"De 30 a 34 años (185)",43,93,88,4,94.6,4.3,
"De 35 a 39 años (186)",33,89,87,3,97.8,3.4,
"De 40 a 44 años (187)",36,110,106,,96.4,,
"De 45 a 49 años (188)",32,160,153,2,95.6,1.3,
"De 50 y más años (189)",69,317,278,,87.7,,
"Casado(a) (190)",3246,15195,13753,199,90.5,1.3,
"De 12 a 14 años (191)",1,1,1,,100,,
"De 15 a 19 años (192)",56,36,35,7,97.2,19.4,
"De 20 a 24 años (193)",246,320,318,42,99.4,13.1,
"De 25 a 29 años (194)",362,734,712,53,97,7.2,
"De 30 a 34 años (195)",428,1244,1204,56,96.8,4.5,
"De 35 a 39 años (196)",419,1580,1504,24,95.2,1.5,
"De 40 a 44 años (197)",355,1613,1523,12,94.4,0.7,
"De 45 a 49 años (198)",323,1846,1696,5,91.9,0.3,
"De 50 y más años (199)",1056,7821,6760,,86.4,,
"Viudo(a) (200)",442,3081,2629,2,85.3,0.1,
"De 15 a 19 años (202)",2,1,1,1,100,100,
"De 25 a 29 años (204)",5,7,7,,100,,
"De 30 a 34 años (205)",8,16,16,1,100,6.3,
"De 35 a 39 años (206)",4,17,15,,88.2,,
"De 40 a 44 años (207)",9,51,49,,96.1,,
"De 45 a 49 años (208)",16,98,94,,95.9,,
"De 50 y más años (209)",398,2891,2447,,84.6,,
"Divorciado(a) (210)",18,68,61,,89.7,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 25 a 29 años (214)",3,3,3,,100,,
"De 30 a 34 años (215)",2,4,4,,100,,
"De 45 a 49 años (218)",2,4,3,,75,,
"De 50 y más años (219)",10,56,50,,89.3,,
"Soltero(a) (220)",3332,323,309,15,95.7,4.6,
"De 12 a 14 años (221)",1045,3,3,,100,,
"De 15 a 19 años (222)",1185,20,20,7,100,35,
"De 20 a 24 años (223)",451,42,41,4,97.6,9.5,
"De 25 a 29 años (224)",217,49,46,4,93.9,8.2,
"De 30 a 34 años (225)",128,50,49,,98,,
"De 35 a 39 años (226)",91,50,50,,100,,
"De 40 a 44 años (227)",60,26,24,,92.3,,
"De 45 a 49 años (228)",47,24,21,,87.5,,
"De 50 y más años (229)",108,59,55,,93.2,,
