"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comercio al por menor (124)",268,9,,228,3,28,,
"Hoteles y restaurantes (125)",176,11,9,145,4,7,,
"Trans., almac. y comunicaciones (126)",3,,1,2,,,,
"Intermediación financiera (127)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (128)",16,9,4,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",92,84,8,,,,,
"Enseñanza (130)",189,159,,29,1,,,
"Servicios sociales y de salud (131)",55,51,4,,,,,
"Otras activ. serv.comun.soc y personales (132)",27,4,3,19,,1,,
"Hogares privados con servicio doméstico (133)",55,,,,,,55,
"Actividad economica no especificada (135)",130,9,16,67,2,36,,
,,,,,,,,
"RURAL (136)",1865,115,277,1116,10,264,2,81
"Agric., ganadería, caza y silvicultura (137)",1339,2,122,990,6,219,,
"Pesca (138)",4,,4,,,,,
"Explotación de minas y canteras (139)",21,,20,1,,,,
"Industrias manufactureras (140)",18,,9,7,,2,,
"Construcción (142)",142,4,90,31,3,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",30,2,,24,1,3,,
"Comercio al por mayor (145)",3,,,3,,,,
"Comercio al por menor (146)",27,2,,21,1,3,,
"Hoteles y restaurantes (147)",23,2,2,19,,,,
"Trans., almac. y comunicaciones (148)",12,3,5,4,,,,
"Activid.inmobil., empres. y alquileres (150)",4,1,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",37,19,18,,,,,
"Enseñanza (152)",76,64,,12,,,,
"Servicios sociales y de salud (153)",15,13,2,,,,,
"Otras activ. serv.comun.soc y personales (154)",5,1,,2,,2,,
"Hogares privados con servicio doméstico (155)",2,,,,,,2,
"Actividad economica no especificada (157)",56,4,3,25,,24,,
"Desocupado (158)",81,,,,,,,81
"Hombres (159)",1340,78,212,849,9,143,,49
"Agric., ganadería, caza y silvicultura (160)",976,2,71,777,6,120,,
"Pesca (161)",3,,3,,,,,
"Explotación de minas y canteras (162)",21,,20,1,,,,
"Industrias manufactureras (163)",16,,9,6,,1,,
"Construcción (165)",129,4,78,31,2,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",18,2,,14,1,1,,
"Comercio al por mayor (168)",3,,,3,,,,
"Comercio al por menor (169)",15,2,,11,1,1,,
"Hoteles y restaurantes (170)",4,1,2,1,,,,
"Trans., almac. y comunicaciones (171)",11,3,4,4,,,,
"Activid.inmobil., empres. y alquileres (173)",3,,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",36,18,18,,,,,
"Enseñanza (175)",48,40,,8,,,,
"Servicios sociales y de salud (176)",8,6,2,,,,,
"Otras activ. serv.comun.soc y personales (177)",2,1,,,,1,,
"Actividad economica no especificada (180)",16,1,3,6,,6,,
"Desocupado (181)",49,,,,,,,49
"Mujeres (182)",525,37,65,267,1,121,2,32
"Agric., ganadería, caza y silvicultura (183)",363,,51,213,,99,,
"Pesca (184)",1,,1,,,,,
"Industrias manufactureras (186)",2,,,1,,1,,
"Construcción (188)",13,,12,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",12,,,10,,2,,
"Comercio al por menor (192)",12,,,10,,2,,
"Hoteles y restaurantes (193)",19,1,,18,,,,
"Trans., almac. y comunicaciones (194)",1,,1,,,,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",1,1,,,,,,
"Enseñanza (198)",28,24,,4,,,,
"Servicios sociales y de salud (199)",7,7,,,,,,
"Otras activ. serv.comun.soc y personales (200)",3,,,2,,1,,
"Hogares privados con servicio doméstico (201)",2,,,,,,2,
"Actividad economica no especificada (203)",40,3,,19,,18,,
