"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Explotación de minas y canteras (141)",326,,1,8,,,,18,3,296,,,
"Industrias manufactureras (142)",504,1,6,6,9,2,,438,36,6,,,
"Suministro de electricidad, gas y agua (143)",58,,2,8,3,,,7,17,21,,,
"Construcción (144)",1400,,28,26,19,,,47,624,656,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1581,,6,17,3,1262,,70,8,215,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",81,,,3,,27,,46,2,3,,,
"Comercio al por mayor (147)",69,,2,1,2,59,,,3,2,,,
"Comercio al por menor (148)",1431,,4,13,1,1176,,24,3,210,,,
"Hoteles y restaurantes (149)",541,,,17,7,357,,1,,159,,,
"Trans., almac. y comunicaciones (150)",519,,2,4,28,16,,2,379,88,,,
"Intermediación financiera (151)",12,,1,1,4,,,,1,5,,,
"Activid.inmobil., empres. y alquileres (152)",192,,25,33,25,35,,2,8,64,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",1170,10,23,24,127,6,,14,97,820,49,,
"Enseñanza (154)",1001,14,968,3,3,,,,,13,,,
"Servicios sociales y de salud (155)",195,,54,112,5,11,,1,4,8,,,
"Otras activ. serv.comun.soc y personales (156)",153,,14,27,10,12,,1,15,74,,,
"Hogares privados con servicio doméstico (157)",506,,,,,,,,,506,,,
"Actividad economica no especificada (159)",1275,,4,4,11,,,,,3,,1253,
"Desocupado (160)",639,,,,,,,,,,,,639
"Hombres (161)",34857,20,624,208,152,564,20832,529,1197,9773,48,437,473
"Agric., ganadería, caza y silvicultura (162)",28633,,17,34,2,,20824,8,18,7730,,,
"Pesca (163)",12,,,,,,8,,,4,,,
"Explotación de minas y canteras (164)",325,,1,8,,,,18,3,295,,,
"Industrias manufactureras (165)",416,1,2,5,8,,,363,31,6,,,
"Suministro de electricidad, gas y agua (166)",58,,2,8,3,,,7,17,21,,,
"Construcción (167)",1351,,27,25,12,,,45,620,622,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",600,,3,12,2,444,,67,8,64,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",69,,,3,,16,,45,2,3,,,
"Comercio al por mayor (170)",40,,1,,2,32,,,3,2,,,
"Comercio al por menor (171)",491,,2,9,,396,,22,3,59,,,
"Hoteles y restaurantes (172)",94,,,3,2,61,,1,,27,,,
"Trans., almac. y comunicaciones (173)",494,,2,3,14,15,,2,376,82,,,
"Intermediación financiera (174)",9,,1,,2,,,,1,5,,,
"Activid.inmobil., empres. y alquileres (175)",163,,19,25,16,35,,2,8,58,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",996,8,19,17,74,5,,14,96,715,48,,
"Enseñanza (177)",526,11,500,2,2,,,,,11,,,
"Servicios sociales y de salud (178)",71,,15,42,2,4,,1,4,3,,,
"Otras activ. serv.comun.soc y personales (179)",105,,12,21,8,,,1,15,48,,,
"Hogares privados con servicio doméstico (180)",80,,,,,,,,,80,,,
"Actividad economica no especificada (182)",451,,4,3,5,,,,,2,,437,
"Desocupado (183)",473,,,,,,,,,,,,473
"Mujeres (184)",9013,5,531,117,104,1137,1970,81,15,4070,1,816,166
"Agric., ganadería, caza y silvicultura (185)",5152,,4,1,,,1970,1,2,3174,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (187)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",88,,4,1,1,2,,75,5,,,,
"Construcción (190)",49,,1,1,7,,,2,4,34,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",981,,3,5,1,818,,3,,151,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",12,,,,,11,,1,,,,,
"Comercio al por mayor (193)",29,,1,1,,27,,,,,,,
"Comercio al por menor (194)",940,,2,4,1,780,,2,,151,,,
"Hoteles y restaurantes (195)",447,,,14,5,296,,,,132,,,
"Trans., almac. y comunicaciones (196)",25,,,1,14,1,,,3,6,,,
"Intermediación financiera (197)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",29,,6,8,9,,,,,6,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",174,2,4,7,53,1,,,1,105,1,,
"Enseñanza (200)",475,3,468,1,1,,,,,2,,,
"Servicios sociales y de salud (201)",124,,39,70,3,7,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",48,,2,6,2,12,,,,26,,,
"Hogares privados con servicio doméstico (203)",426,,,,,,,,,426,,,
"Actividad economica no especificada (205)",824,,,1,6,,,,,1,,816,
"Desocupado (206)",166,,,,,,,,,,,,166
