"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CANDARAVE (000)",4034,400,988,1840,35,757,14
"Agric., ganadería, caza y silvicultura (001)",2647,9,441,1509,27,661,
"Pesca (002)",10,,7,3,,,
"Explotación de minas y canteras (003)",1,,1,,,,
"Industrias manufactureras (004)",111,1,25,25,1,59,
"Suministro de electricidad, gas y agua (005)",19,4,15,,,,
"Construcción (006)",351,8,327,10,3,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",172,9,1,146,2,14,
"Venta, mant.y rep. veh.autom y motoc. (008)",6,,,6,,,
"Comercio al por mayor (009)",5,2,,3,,,
"Comercio al por menor (010)",161,7,1,137,2,14,
"Hoteles y restaurantes (011)",55,8,4,35,1,7,
"Trans., almac. y comunicaciones (012)",58,24,9,24,,1,
"Intermediación financiera (013)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",37,29,4,4,,,
"Admin.pub. y defensa; p. segur soc.afil (015)",248,110,138,,,,
"Enseñanza (016)",172,136,1,35,,,
"Servicios sociales y de salud (017)",30,28,,2,,,
"Otras activ. serv.comun.soc y personales (018)",6,6,,,,,
"Hogares privados con servicio doméstico (019)",14,,,,,,14
"Actividad economica no especificada (021)",102,27,15,47,1,12,
"Hombres (022)",2536,253,794,1223,24,239,3
"Agric., ganadería, caza y silvicultura (023)",1627,7,295,1086,19,220,
"Pesca (024)",10,,7,3,,,
"Industrias manufactureras (026)",45,1,22,16,1,5,
"Suministro de electricidad, gas y agua (027)",19,4,15,,,,
"Construcción (028)",329,7,306,10,3,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",73,5,1,62,1,4,
"Venta, mant.y rep. veh.autom y motoc. (030)",6,,,6,,,
"Comercio al por mayor (031)",3,2,,1,,,
"Comercio al por menor (032)",64,3,1,55,1,4,
"Hoteles y restaurantes (033)",11,4,1,2,,4,
"Trans., almac. y comunicaciones (034)",55,22,9,23,,1,
"Intermediación financiera (035)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (036)",26,20,3,3,,,
"Admin.pub. y defensa; p. segur soc.afil (037)",220,97,123,,,,
"Enseñanza (038)",62,56,1,5,,,
"Servicios sociales y de salud (039)",9,9,,,,,
"Otras activ. serv.comun.soc y personales (040)",2,2,,,,,
"Hogares privados con servicio doméstico (041)",3,,,,,,3
"Actividad economica no especificada (043)",44,18,11,13,,2,
"Mujeres (044)",1498,147,194,617,11,518,11
"Agric., ganadería, caza y silvicultura (045)",1020,2,146,423,8,441,
"Explotación de minas y canteras (047)",1,,1,,,,
"Industrias manufactureras (048)",66,,3,9,,54,
"Construcción (050)",22,1,21,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",99,4,,84,1,10,
"Comercio al por mayor (053)",2,,,2,,,
"Comercio al por menor (054)",97,4,,82,1,10,
"Hoteles y restaurantes (055)",44,4,3,33,1,3,
"Trans., almac. y comunicaciones (056)",3,2,,1,,,
"Activid.inmobil., empres. y alquileres (058)",11,9,1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (059)",28,13,15,,,,
"Enseñanza (060)",110,80,,30,,,
"Servicios sociales y de salud (061)",21,19,,2,,,
"Otras activ. serv.comun.soc y personales (062)",4,4,,,,,
"Hogares privados con servicio doméstico (063)",11,,,,,,11
"Actividad economica no especificada (065)",58,9,4,34,1,10,
,,,,,,,
"URBANA (066)",2621,324,624,1146,31,486,10
"Agric., ganadería, caza y silvicultura (067)",1572,9,265,871,24,403,
"Pesca (068)",4,,3,1,,,
"Explotación de minas y canteras (069)",1,,1,,,,
"Industrias manufactureras (070)",80,1,12,17,1,49,
"Suministro de electricidad, gas y agua (071)",13,4,9,,,,
"Construcción (072)",278,7,257,9,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",150,7,,128,2,13,
"Venta, mant.y rep. veh.autom y motoc. (074)",6,,,6,,,
"Comercio al por mayor (075)",4,1,,3,,,
"Comercio al por menor (076)",140,6,,119,2,13,
"Hoteles y restaurantes (077)",49,7,4,30,1,7,
"Trans., almac. y comunicaciones (078)",45,17,5,22,,1,
"Intermediación financiera (079)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (080)",26,21,1,4,,,
"Admin.pub. y defensa; p. segur soc.afil (081)",144,89,55,,,,
"Enseñanza (082)",134,112,1,21,,,
"Servicios sociales y de salud (083)",22,20,,2,,,
"Otras activ. serv.comun.soc y personales (084)",4,4,,,,,
"Hogares privados con servicio doméstico (085)",10,,,,,,10
"Actividad economica no especificada (087)",88,25,11,41,1,10,
"Hombres (088)",1620,198,509,738,20,153,2
"Agric., ganadería, caza y silvicultura (089)",970,7,182,629,16,136,
"Pesca (090)",4,,3,1,,,
"Industrias manufactureras (092)",25,1,11,9,1,3,
"Suministro de electricidad, gas y agua (093)",13,4,9,,,,
"Construcción (094)",256,6,236,9,2,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",61,4,,52,1,4,
"Venta, mant.y rep. veh.autom y motoc. (096)",6,,,6,,,
"Comercio al por mayor (097)",2,1,,1,,,
"Comercio al por menor (098)",53,3,,45,1,4,
"Hoteles y restaurantes (099)",10,3,1,2,,4,
"Trans., almac. y comunicaciones (100)",43,16,5,21,,1,
"Intermediación financiera (101)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (102)",18,14,1,3,,,
"Admin.pub. y defensa; p. segur soc.afil (103)",127,76,51,,,,
"Enseñanza (104)",46,44,1,1,,,
"Servicios sociales y de salud (105)",5,5,,,,,
"Otras activ. serv.comun.soc y personales (106)",1,1,,,,,
"Hogares privados con servicio doméstico (107)",2,,,,,,2
"Actividad economica no especificada (109)",38,16,9,11,,2,
"Mujeres (110)",1001,126,115,408,11,333,8
"Agric., ganadería, caza y silvicultura (111)",602,2,83,242,8,267,
"Explotación de minas y canteras (113)",1,,1,,,,
"Industrias manufactureras (114)",55,,1,8,,46,
"Construcción (116)",22,1,21,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",89,3,,76,1,9,
"Comercio al por mayor (119)",2,,,2,,,
"Comercio al por menor (120)",87,3,,74,1,9,
"Hoteles y restaurantes (121)",39,4,3,28,1,3,
"Trans., almac. y comunicaciones (122)",2,1,,1,,,
"Activid.inmobil., empres. y alquileres (124)",8,7,,1,,,
"Admin.pub. y defensa; p. segur soc.afil (125)",17,13,4,,,,
"Enseñanza (126)",88,68,,20,,,
"Servicios sociales y de salud (127)",17,15,,2,,,
"Otras activ. serv.comun.soc y personales (128)",3,3,,,,,
"Hogares privados con servicio doméstico (129)",8,,,,,,8
"Actividad economica no especificada (131)",50,9,2,30,1,8,
,,,,,,,
"RURAL (132)",1413,76,364,694,4,271,4
"Agric., ganadería, caza y silvicultura (133)",1075,,176,638,3,258,
"Pesca (134)",6,,4,2,,,
"Industrias manufactureras (136)",31,,13,8,,10,
