"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",3,,,,,,3,
"De 35 a 39 años (056)",9,,,,,3,4,2
"De 40 a 44 años (057)",8,,,,,4,3,1
"De 45 a 49 años (058)",9,,,,5,1,2,1
"De 50 y más años (059)",31,,3,3,12,9,,4
"Soltero(a) (060)",1244,5,11,25,51,129,268,755
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",46,,,,,,29,17
"De 20 a 24 años (063)",309,,,,,,78,231
"De 25 a 29 años (064)",285,,,,,7,69,209
"De 30 a 34 años (065)",200,,,,,35,49,116
"De 35 a 39 años (066)",122,,,,3,37,24,58
"De 40 a 44 años (067)",81,,,,9,21,14,37
"De 45 a 49 años (068)",68,,,1,9,23,5,30
"De 50 y más años (069)",130,5,11,24,30,6,,54
,,,,,,,,
"URBANA (080)",11220,29,181,500,1108,2529,4067,2806
"De 12 a 14 años (081)",19,,,,,,,19
"De 15 a 19 años (082)",224,,,,,,134,90
"De 20 a 24 años (083)",1215,,,,,1,698,516
"De 25 a 29 años (084)",1510,,,,,87,935,488
"De 30 a 34 años (085)",1607,,,,,285,935,387
"De 35 a 39 años (086)",1571,,,,14,533,727,297
"De 40 a 44 años (087)",1414,,,,73,657,448,236
"De 45 a 49 años (088)",1089,,,6,205,534,161,183
"De 50 y más años (089)",2571,29,181,494,816,432,29,590
"Conviviente (090)",3570,1,7,19,89,574,2014,866
"De 12 a 14 años (091)",16,,,,,,,16
"De 15 a 19 años (092)",152,,,,,,94,58
"De 20 a 24 años (093)",728,,,,,,480,248
"De 25 a 29 años (094)",813,,,,,58,566,189
"De 30 a 34 años (095)",708,,,,,115,454,139
"De 35 a 39 años (096)",516,,,,2,151,260,103
"De 40 a 44 años (097)",300,,,,7,122,127,44
"De 45 a 49 años (098)",170,,,,24,87,30,29
"De 50 y más años (099)",167,1,7,19,56,41,3,40
"Separado(a) (100)",662,1,7,20,75,198,202,159
"De 15 a 19 años (102)",11,,,,,,7,4
"De 20 a 24 años (103)",66,,,,,1,46,19
"De 25 a 29 años (104)",75,,,,,11,43,21
"De 30 a 34 años (105)",96,,,,,36,33,27
"De 35 a 39 años (106)",88,,,,3,35,35,15
"De 40 a 44 años (107)",113,,,,7,57,28,21
"De 45 a 49 años (108)",71,,,1,10,33,10,17
"De 50 y más años (109)",142,1,7,19,55,25,,35
"Casado(a) (110)",5055,2,61,276,732,1522,1547,915
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",16,,,,,,6,10
"De 20 a 24 años (113)",150,,,,,,104,46
"De 25 a 29 años (114)",363,,,,,12,256,95
"De 30 a 34 años (115)",608,,,,,98,392,118
"De 35 a 39 años (116)",815,,,,6,302,390,117
"De 40 a 44 años (117)",875,,,,50,433,263,129
"De 45 a 49 años (118)",738,,,4,146,369,113,106
"De 50 y más años (119)",1489,2,61,272,530,308,23,293
"Viudo(a) (120)",797,21,95,160,152,101,55,213
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",2,,,,,,1,1
"De 25 a 29 años (124)",11,,,,,1,8,2
"De 30 a 34 años (125)",19,,,,,2,11,6
"De 35 a 39 años (126)",32,,,,,7,15,10
"De 40 a 44 años (127)",46,,,,1,22,15,8
"De 45 a 49 años (128)",47,,,,12,24,2,9
"De 50 y más años (129)",639,21,95,160,139,45,3,176
"Divorciado(a) (130)",56,,2,3,13,16,14,8
"De 15 a 19 años (132)",1,,,,,,1,
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",3,,,,,,3,
"De 35 a 39 años (136)",9,,,,,3,4,2
"De 40 a 44 años (137)",8,,,,,4,3,1
"De 45 a 49 años (138)",7,,,,4,1,2,
"De 50 y más años (139)",26,,2,3,9,8,,4
"Soltero(a) (140)",1080,4,9,22,47,118,235,645
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",43,,,,,,26,17
"De 20 a 24 años (143)",268,,,,,,67,201
"De 25 a 29 años (144)",247,,,,,5,61,181
"De 30 a 34 años (145)",173,,,,,34,42,97
"De 35 a 39 años (146)",111,,,,3,35,23,50
"De 40 a 44 años (147)",72,,,,8,19,12,33
"De 45 a 49 años (148)",56,,,1,9,20,4,22
"De 50 y más años (149)",108,4,9,21,27,5,,42
,,,,,,,,
"RURAL (160)",1359,14,35,92,188,230,492,308
"De 12 a 14 años (161)",2,,,,,,,2
"De 15 a 19 años (162)",31,,,,,,25,6
"De 20 a 24 años (163)",146,,,,,,92,54
"De 25 a 29 años (164)",173,,,,,4,117,52
"De 30 a 34 años (165)",162,,,,,20,103,39
"De 35 a 39 años (166)",138,,,,1,35,83,19
"De 40 a 44 años (167)",131,,,,7,55,46,23
"De 45 a 49 años (168)",118,,,1,23,50,22,22
"De 50 y más años (169)",458,14,35,91,157,66,4,91
"Conviviente (170)",487,,,6,21,69,309,82
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",23,,,,,,18,5
"De 20 a 24 años (173)",85,,,,,,66,19
"De 25 a 29 años (174)",101,,,,,2,81,18
"De 30 a 34 años (175)",93,,,,,14,66,13
"De 35 a 39 años (176)",65,,,,1,11,48,5
"De 40 a 44 años (177)",46,,,,2,14,21,9
"De 45 a 49 años (178)",29,,,1,5,12,9,2
"De 50 y más años (179)",44,,,5,13,16,,10
"Separado(a) (180)",69,1,2,3,8,17,19,19
"De 15 a 19 años (182)",2,,,,,,1,1
"De 20 a 24 años (183)",10,,,,,,5,5
"De 25 a 29 años (184)",6,,,,,,2,4
"De 30 a 34 años (185)",6,,,,,1,3,2
"De 35 a 39 años (186)",7,,,,,3,3,1
"De 40 a 44 años (187)",10,,,,,6,3,1
"De 45 a 49 años (188)",7,,,,3,2,1,1
"De 50 y más años (189)",21,1,2,3,5,5,1,4
"Casado(a) (190)",474,3,16,40,108,119,121,67
"De 15 a 19 años (192)",3,,,,,,3,
"De 20 a 24 años (193)",10,,,,,,10,
"De 25 a 29 años (194)",23,,,,,,22,1
"De 30 a 34 años (195)",36,,,,,4,27,5
"De 35 a 39 años (196)",49,,,,,17,29,3
"De 40 a 44 años (197)",59,,,,3,32,17,7
"De 45 a 49 años (198)",63,,,,14,30,10,9
"De 50 y más años (199)",231,3,16,40,91,36,3,42
"Viudo(a) (200)",158,9,14,40,43,13,10,29
"De 25 a 29 años (204)",5,,,,,,4,1
"De 35 a 39 años (206)",6,,,,,2,2,2
"De 40 a 44 años (207)",7,,,,1,1,3,2
"De 45 a 49 años (208)",5,,,,,3,1,1
"De 50 y más años (209)",135,9,14,40,42,7,,23
"Divorciado(a) (210)",7,,1,,4,1,,1
"De 45 a 49 años (218)",2,,,,1,,,1
"De 50 y más años (219)",5,,1,,3,1,,
"Soltero(a) (220)",164,1,2,3,4,11,33,110
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",3,,,,,,3,
"De 20 a 24 años (223)",41,,,,,,11,30
"De 25 a 29 años (224)",38,,,,,2,8,28
"De 30 a 34 años (225)",27,,,,,1,7,19
"De 35 a 39 años (226)",11,,,,,2,1,8
"De 40 a 44 años (227)",9,,,,1,2,2,4
"De 45 a 49 años (228)",12,,,,,3,1,8
"De 50 y más años (229)",22,1,2,3,3,1,,12
