"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",3416,3267,94,18,37
"Otra (034)",2,,,,2
"Ocupación no especificada (035)",792,762,20,9,1
,,,,,
"URBANA (036)",11575,8149,1310,772,1344
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",59,,10,6,43
"Profes., científicos e intelectuales (038)",2498,713,800,515,470
"Técnicos de nivel medio y trab. asimilados (039)",569,264,50,60,195
"Jefes y empleados de oficina (040)",530,95,54,63,318
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1732,1607,71,21,33
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1843,1781,60,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",753,665,64,12,12
"Obreros construc.,conf.,papel, fab., instr. (044)",864,700,79,36,49
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2156,1942,90,32,92
"Otra (046)",130,,,,130
"Ocupación no especificada (047)",441,382,32,25,2
"Hombres (048)",7479,5252,856,479,892
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",44,,7,5,32
"Profes., científicos e intelectuales (050)",1427,348,482,304,293
"Técnicos de nivel medio y trab. asimilados (051)",338,183,34,43,78
"Jefes y empleados de oficina (052)",280,44,23,25,188
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",800,718,42,10,30
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1647,1594,51,2,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",572,498,51,11,12
"Obreros construc.,conf.,papel, fab., instr. (056)",845,683,77,36,49
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1235,1060,69,25,81
"Otra (058)",128,,,,128
"Ocupación no especificada (059)",163,124,20,18,1
"Mujeres (060)",4096,2897,454,293,452
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",15,,3,1,11
"Profes., científicos e intelectuales (062)",1071,365,318,211,177
"Técnicos de nivel medio y trab. asimilados (063)",231,81,16,17,117
"Jefes y empleados de oficina (064)",250,51,31,38,130
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",932,889,29,11,3
"Agricult.trabaj.calif.agrop.y pesqueros (066)",196,187,9,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",181,167,13,1,
"Obreros construc.,conf.,papel, fab., instr. (068)",19,17,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",921,882,21,7,11
"Otra (070)",2,,,,2
"Ocupación no especificada (071)",278,258,12,7,1
,,,,,
"RURAL (072)",33821,31513,1098,349,861
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",17,,3,,14
"Profes., científicos e intelectuales (074)",723,309,200,62,152
"Técnicos de nivel medio y trab. asimilados (075)",185,75,8,6,96
"Jefes y empleados de oficina (076)",150,19,11,9,111
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",653,595,14,5,39
"Agricult.trabaj.calif.agrop.y pesqueros (078)",16676,16432,234,5,5
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",1045,914,19,27,85
"Obreros construc.,conf.,papel, fab., instr. (080)",637,473,41,38,85
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",13027,12031,554,185,257
"Otra (082)",8,,,,8
"Ocupación no especificada (083)",700,665,14,12,9
"Hombres (084)",28240,26234,942,316,748
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",14,,3,,11
"Profes., científicos e intelectuales (086)",498,176,159,49,114
"Técnicos de nivel medio y trab. asimilados (087)",143,55,6,5,77
"Jefes y empleados de oficina (088)",114,13,6,8,87
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",301,248,10,5,38
"Agricult.trabaj.calif.agrop.y pesqueros (090)",15455,15230,215,5,5
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",433,311,15,23,84
"Obreros construc.,conf.,papel, fab., instr. (092)",556,394,41,37,84
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",10532,9646,481,174,231
"Otra (094)",8,,,,8
"Ocupación no especificada (095)",186,161,6,10,9
"Mujeres (096)",5581,5279,156,33,113
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",3,,,,3
"Profes., científicos e intelectuales (098)",225,133,41,13,38
"Técnicos de nivel medio y trab. asimilados (099)",42,20,2,1,19
"Jefes y empleados de oficina (100)",36,6,5,1,24
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",352,347,4,,1
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1221,1202,19,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",612,603,4,4,1
"Obreros construc.,conf.,papel, fab., instr. (104)",81,79,,1,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",2495,2385,73,11,26
"Ocupación no especificada (107)",514,504,8,2,
