"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",1547,5967,5620,44,94.2,0.7,
"De 45 a 49 años (038)",1473,6655,6208,14,93.3,0.2,
"De 50 y más años (039)",5604,31273,27677,,88.5,,
"Viudo(a) (040)",3338,17829,15008,7,84.2,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",1,1,1,,100,,
"De 20 a 24 años (043)",7,10,10,1,100,10,
"De 25 a 29 años (044)",29,66,63,1,95.5,1.5,
"De 30 a 34 años (045)",41,110,104,,94.5,,
"De 35 a 39 años (046)",92,257,243,5,94.6,1.9,
"De 40 a 44 años (047)",138,519,479,,92.3,,
"De 45 a 49 años (048)",171,756,701,,92.7,,
"De 50 y más años (049)",2858,16110,13407,,83.2,,
"Divorciado(a) (050)",189,627,586,5,93.5,0.8,
"De 15 a 19 años (052)",4,2,2,,100,,
"De 20 a 24 años (053)",6,12,12,2,100,16.7,
"De 25 a 29 años (054)",7,11,9,1,81.8,9.1,
"De 30 a 34 años (055)",11,24,24,2,100,8.3,
"De 35 a 39 años (056)",18,37,36,,97.3,,
"De 40 a 44 años (057)",20,52,51,,98.1,,
"De 45 a 49 años (058)",27,77,74,,96.1,,
"De 50 y más años (059)",96,412,378,,91.7,,
"Soltero(a) (060)",15448,2987,2872,116,96.1,3.9,
"De 12 a 14 años (061)",3831,6,6,1,100,16.7,
"De 15 a 19 años (062)",5075,130,126,40,96.9,30.8,
"De 20 a 24 años (063)",2422,342,338,45,98.8,13.2,
"De 25 a 29 años (064)",1293,403,399,17,99,4.2,
"De 30 a 34 años (065)",723,360,351,8,97.5,2.2,
"De 35 a 39 años (066)",560,405,388,2,95.8,0.5,
"De 40 a 44 años (067)",393,362,353,2,97.5,0.6,
"De 45 a 49 años (068)",317,264,251,1,95.1,0.4,
"De 50 y más años (069)",834,715,660,,92.3,,
,,,,,,,
"URBANA (080)",29337,66524,61209,965,92,1.5,
"De 12 a 14 años (081)",2407,7,7,1,100,14.3,
"De 15 a 19 años (082)",3844,395,382,106,96.7,26.8,
"De 20 a 24 años (083)",3104,1938,1891,247,97.6,12.7,
"De 25 a 29 años (084)",2911,3639,3567,240,98,6.6,
"De 30 a 34 años (085)",2738,5221,5072,171,97.1,3.3,
"De 35 a 39 años (086)",2826,6928,6669,142,96.3,2,
"De 40 a 44 años (087)",2389,7328,6979,50,95.2,0.7,
"De 45 a 49 años (088)",1958,7021,6628,8,94.4,0.1,
"De 50 y más años (089)",7160,34047,30014,,88.2,,
"Conviviente (090)",7269,17680,16946,624,95.8,3.5,
"De 12 a 14 años (091)",20,3,3,1,100,33.3,
"De 15 a 19 años (092)",393,245,239,64,97.6,26.1,
"De 20 a 24 años (093)",1132,1368,1335,178,97.6,13,
"De 25 a 29 años (094)",1397,2375,2330,172,98.1,7.2,
"De 30 a 34 años (095)",1287,2937,2864,104,97.5,3.5,
"De 35 a 39 años (096)",1141,3264,3163,84,96.9,2.6,
"De 40 a 44 años (097)",738,2524,2424,18,96,0.7,
"De 45 a 49 años (098)",477,1893,1794,3,94.8,0.2,
"De 50 y más años (099)",684,3071,2794,,91,,
"Separado(a) (100)",1382,3634,3404,40,93.7,1.1,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",40,33,33,9,100,27.3,
"De 20 a 24 años (103)",106,120,117,15,97.5,12.5,
"De 25 a 29 años (104)",153,225,222,7,98.7,3.1,
"De 30 a 34 años (105)",179,352,332,7,94.3,2,
"De 35 a 39 años (106)",206,497,478,1,96.2,0.2,
"De 40 a 44 años (107)",186,502,471,,93.8,,
"De 45 a 49 años (108)",126,430,403,1,93.7,0.2,
"De 50 y más años (109)",385,1475,1348,,91.4,,
"Casado(a) (110)",8003,31883,29301,213,91.9,0.7,
"De 12 a 14 años (111)",6,1,1,,100,,
"De 15 a 19 años (112)",34,32,28,6,87.5,18.8,
"De 20 a 24 años (113)",165,212,202,22,95.3,10.4,
"De 25 a 29 años (114)",410,711,693,47,97.5,6.6,
"De 30 a 34 años (115)",701,1568,1520,51,96.9,3.3,
"De 35 a 39 años (116)",978,2669,2553,52,95.7,1.9,
"De 40 a 44 años (117)",1079,3708,3520,31,94.9,0.8,
"De 45 a 49 años (118)",992,3995,3781,4,94.6,0.1,
"De 50 y más años (119)",3638,18987,17003,,89.6,,
"Viudo(a) (120)",2091,10737,9075,4,84.5,,
"De 20 a 24 años (123)",3,3,3,,100,,
"De 25 a 29 años (124)",19,41,40,,97.6,,
"De 30 a 34 años (125)",28,65,64,,98.5,,
"De 35 a 39 años (126)",63,177,166,4,93.8,2.3,
"De 40 a 44 años (127)",87,298,275,,92.3,,
"De 45 a 49 años (128)",105,449,408,,90.9,,
"De 50 y más años (129)",1786,9704,8119,,83.7,,
"Divorciado(a) (130)",149,458,430,4,93.9,0.9,
"De 15 a 19 años (132)",3,1,1,,100,,
"De 20 a 24 años (133)",4,9,9,1,100,11.1,
"De 25 a 29 años (134)",7,11,9,1,81.8,9.1,
"De 30 a 34 años (135)",11,24,24,2,100,8.3,
"De 35 a 39 años (136)",18,37,36,,97.3,,
"De 40 a 44 años (137)",15,44,43,,97.7,,
"De 45 a 49 años (138)",22,62,59,,95.2,,
"De 50 y más años (139)",69,270,249,,92.2,,
"Soltero(a) (140)",10443,2132,2053,80,96.3,3.8,
"De 12 a 14 años (141)",2380,3,3,,100,,
"De 15 a 19 años (142)",3374,84,81,27,96.4,32.1,
"De 20 a 24 años (143)",1694,226,225,31,99.6,13.7,
"De 25 a 29 años (144)",925,276,273,13,98.9,4.7,
"De 30 a 34 años (145)",532,275,268,7,97.5,2.5,
"De 35 a 39 años (146)",420,284,273,1,96.1,0.4,
"De 40 a 44 años (147)",284,252,246,1,97.6,0.4,
"De 45 a 49 años (148)",236,192,183,,95.3,,
"De 50 y más años (149)",598,540,501,,92.8,,
,,,,,,,
"RURAL (160)",14960,41707,37520,588,90,1.4,
"De 12 a 14 años (161)",1464,5,5,1,100,20,
"De 15 a 19 años (162)",2015,287,272,79,94.8,27.5,
"De 20 a 24 años (163)",1641,1378,1343,152,97.5,11,
"De 25 a 29 años (164)",1429,2277,2216,138,97.3,6.1,
"De 30 a 34 años (165)",1222,2881,2782,102,96.6,3.5,
"De 35 a 39 años (166)",1300,4174,3952,73,94.7,1.7,
"De 40 a 44 años (167)",1073,4376,4089,29,93.4,0.7,
"De 45 a 49 años (168)",965,4563,4189,14,91.8,0.3,
"De 50 y más años (169)",3851,21766,18672,,85.8,,
"Conviviente (170)",4146,11624,10949,400,94.2,3.4,
"De 12 a 14 años (171)",10,2,2,,100,,
"De 15 a 19 años (172)",280,206,192,61,93.2,29.6,
"De 20 a 24 años (173)",764,1039,1009,122,97.1,11.7,
"De 25 a 29 años (174)",790,1593,1547,101,97.1,6.3,
"De 30 a 34 años (175)",658,1765,1713,64,97.1,3.6,
"De 35 a 39 años (176)",611,2096,2006,36,95.7,1.7,
"De 40 a 44 años (177)",370,1559,1470,13,94.3,0.8,
"De 45 a 49 años (178)",277,1294,1186,3,91.7,0.2,
"De 50 y más años (179)",386,2070,1824,,88.1,,
"Separado(a) (180)",592,1652,1505,19,91.1,1.2,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",22,23,23,4,100,17.4,
"De 20 a 24 años (183)",68,89,89,3,100,3.4,
"De 25 a 29 años (184)",67,112,109,6,97.3,5.4,
"De 30 a 34 años (185)",77,133,126,4,94.7,3,
"De 35 a 39 años (186)",68,174,160,1,92,0.6,
"De 40 a 44 años (187)",70,219,200,1,91.3,0.5,
"De 45 a 49 años (188)",55,215,200,,93,,
"De 50 y más años (189)",164,687,598,,87,,
"Casado(a) (190)",3930,20315,18158,129,89.4,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",10,10,10,1,100,10,
"De 20 a 24 años (193)",75,124,122,11,98.4,8.9,
"De 25 a 29 años (194)",194,420,411,26,97.9,6.2,
"De 30 a 34 años (195)",283,853,820,33,96.1,3.9,
"De 35 a 39 años (196)",452,1703,1594,34,93.6,2,
"De 40 a 44 años (197)",468,2259,2100,14,93,0.6,
"De 45 a 49 años (198)",481,2660,2427,10,91.2,0.4,
"De 50 y más años (199)",1966,12286,10674,,86.9,,
"Viudo(a) (200)",1247,7092,5933,3,83.7,,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",1,1,1,,100,,
"De 20 a 24 años (203)",4,7,7,1,100,14.3,
"De 25 a 29 años (204)",10,25,23,1,92,4,
"De 30 a 34 años (205)",13,45,40,,88.9,,
"De 35 a 39 años (206)",29,80,77,1,96.3,1.3,
"De 40 a 44 años (207)",51,221,204,,92.3,,
"De 45 a 49 años (208)",66,307,293,,95.4,,
"De 50 y más años (209)",1072,6406,5288,,82.5,,
"Divorciado(a) (210)",40,169,156,1,92.3,0.6,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",2,3,3,1,100,33.3,
"De 40 a 44 años (217)",5,8,8,,100,,
"De 45 a 49 años (218)",5,15,15,,100,,
"De 50 y más años (219)",27,142,129,,90.8,,
"Soltero(a) (220)",5005,855,819,36,95.8,4.2,
"De 12 a 14 años (221)",1451,3,3,1,100,33.3,
"De 15 a 19 años (222)",1701,46,45,13,97.8,28.3,
"De 20 a 24 años (223)",728,116,113,14,97.4,12.1,
"De 25 a 29 años (224)",368,127,126,4,99.2,3.1,
"De 30 a 34 años (225)",191,85,83,1,97.6,1.2,
"De 35 a 39 años (226)",140,121,115,1,95,0.8,
"De 40 a 44 años (227)",109,110,107,1,97.3,0.9,
"De 45 a 49 años (228)",81,72,68,1,94.4,1.4,
"De 50 y más años (229)",236,175,159,,90.9,,
