"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",5207,2882,2325,2665,1385,1280,2542,1497,1045
"35 años (046)",1004,558,446,504,263,241,500,295,205
"36 años (047)",933,510,423,477,243,234,456,267,189
"37 años (048)",1073,598,475,555,290,265,518,308,210
"38 años (049)",1146,622,524,582,290,292,564,332,232
"39 años (050)",1051,594,457,547,299,248,504,295,209
"De 40 a 44 años (051)",4978,2870,2108,2640,1422,1218,2338,1448,890
"40 años (052)",1351,754,597,671,335,336,680,419,261
"41 años (053)",793,463,330,445,247,198,348,216,132
"42 años (054)",1119,670,449,584,327,257,535,343,192
"43 años (055)",891,518,373,498,275,223,393,243,150
"44 años (056)",824,465,359,442,238,204,382,227,155
"De 45 a 49 años (057)",3803,2308,1495,2008,1161,847,1795,1147,648
"45 años (058)",919,556,363,468,283,185,451,273,178
"46 años (059)",748,447,301,414,231,183,334,216,118
"47 años (060)",848,507,341,463,257,206,385,250,135
"48 años (061)",711,426,285,356,201,155,355,225,130
"49 años (062)",577,372,205,307,189,118,270,183,87
"De 50 a 54 años (063)",2586,1549,1037,1390,784,606,1196,765,431
"50 años (064)",724,422,302,363,197,166,361,225,136
"51 años (065)",382,238,144,225,133,92,157,105,52
"52 años (066)",585,343,242,312,174,138,273,169,104
"53 años (067)",464,284,180,245,141,104,219,143,76
"54 años (068)",431,262,169,245,139,106,186,123,63
"De 55 a 59 años (069)",1798,1084,714,932,537,395,866,547,319
"55 años (070)",440,241,199,222,115,107,218,126,92
"56 años (071)",401,250,151,210,121,89,191,129,62
"57 años (072)",333,221,112,170,106,64,163,115,48
"58 años (073)",347,196,151,191,109,82,156,87,69
"59 años (074)",277,176,101,139,86,53,138,90,48
"De 60 a 64 años (075)",1371,855,516,681,406,275,690,449,241
"60 años (076)",449,250,199,214,121,93,235,129,106
"61 años (077)",208,141,67,119,76,43,89,65,24
"62 años (078)",258,163,95,125,68,57,133,95,38
"63 años (079)",236,153,83,116,70,46,120,83,37
"64 años (080)",220,148,72,107,71,36,113,77,36
"De 65 y más años (081)",2387,1304,1083,1193,602,591,1194,702,492
"65 años (082)",293,182,111,136,84,52,157,98,59
"66 años (083)",174,101,73,103,58,45,71,43,28
"67 años (084)",199,125,74,106,64,42,93,61,32
"68 años (085)",156,86,70,70,40,30,86,46,40
"69 años (086)",99,54,45,49,22,27,50,32,18
"70 años (087)",250,132,118,114,58,56,136,74,62
"71 años (088)",72,47,25,43,26,17,29,21,8
"72 años (089)",129,72,57,60,24,36,69,48,21
"73 años (090)",87,48,39,42,20,22,45,28,17
"74 años (091)",102,45,57,59,26,33,43,19,24
"75 años (092)",131,62,69,63,27,36,68,35,33
"76 años (093)",74,41,33,40,21,19,34,20,14
"77 años (094)",71,43,28,32,20,12,39,23,16
"78 años (095)",82,47,35,41,18,23,41,29,12
"79 años (096)",45,21,24,20,11,9,25,10,15
"80 años (097)",111,46,65,46,18,28,65,28,37
"81 años (098)",28,13,15,15,5,10,13,8,5
"82 años (099)",35,14,21,22,6,16,13,8,5
"83 años (100)",22,11,11,10,3,7,12,8,4
"84 años (101)",38,18,20,22,10,12,16,8,8
"85 años (102)",51,24,27,24,7,17,27,17,10
"86 años (103)",22,12,10,14,7,7,8,5,3
"87 años (104)",25,18,7,10,7,3,15,11,4
"88 años (105)",14,8,6,9,4,5,5,4,1
"89 años (106)",5,3,2,1,1,,4,2,2
"90 años (107)",20,9,11,8,3,5,12,6,6
"91 años (108)",4,,4,3,,3,1,,1
"92 años (109)",4,3,1,3,2,1,1,1,
"93 años (110)",8,6,2,4,2,2,4,4,
"94 años (111)",2,1,1,2,1,1,,,
"95 años (112)",4,,4,3,,3,1,,1
"96 años (113)",7,1,6,5,,5,2,1,1
"97 años (114)",1,1,,,,,1,1,
"98 y más años (115)",22,10,12,14,7,7,8,3,5
