"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",102,,76,23,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",110,17,62,23,5,3,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",1075,10,425,22,1,616,1,
"Otra (101)",1,1,,,,,,
"Ocupaciñn no especificada (102)",112,17,30,43,2,20,,
"Desocupado (103)",256,,,,,,,256
"Mujeres (104)",2126,62,83,855,29,1041,23,33
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,2,,,,,,
"Profes., científicos e intelectuales (106)",40,29,,10,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",14,6,,7,1,,,
"Jefes y empleados de oficina (108)",5,5,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",104,6,1,74,8,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",682,,,666,16,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",11,,2,8,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",1083,4,68,30,2,956,23,
"Ocupaciñn no especificada (115)",152,10,12,60,2,68,,
"Desocupado (116)",33,,,,,,,33
