"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",996,,,,29,52,278,63,574
"Técnicos de nivel medio ytrab.asimilados (039)",270,,,7,41,43,137,18,24
"Jefes y empleados de oficina (040)",257,,,5,63,47,86,20,36
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1046,28,,288,468,89,97,38,38
"Agricult.trabaj. calif.agrop. y pesquros (042)",1640,148,1,818,563,37,32,23,18
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",453,14,,100,231,37,50,10,11
"Obreros. construc., conf., papel, fab., instr (044)",660,6,,122,384,60,38,31,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1782,113,5,724,751,74,56,36,23
"Otra (046)",113,,,,8,13,61,3,28
"Ocupación no especificada (047)",308,26,,107,123,13,17,9,13
"Hombres (048)",5231,204,5,1596,1977,301,525,150,473
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",14,,,,3,,2,,9
"Profes., científicos e intelectuales (050)",494,,,,6,18,130,27,313
"Técnicos de nivel medio ytrab.asimilados (051)",177,,,5,32,28,87,13,12
"Jefes y empleados de oficina (052)",104,,,3,31,19,30,11,10
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",518,9,,129,231,47,54,18,30
"Agricult.trabaj. calif.agrop. y pesquros (054)",1487,117,1,740,523,37,32,20,17
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",370,10,,80,191,29,43,6,11
"Obreros. construc., conf., papel, fab., instr (056)",649,6,,122,376,60,36,30,19
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1192,59,4,485,519,46,44,18,17
"Otra (058)",112,,,,8,12,61,3,28
"Ocupación no especificada (059)",114,3,,32,57,5,6,4,7
"Mujeres (060)",2313,131,1,575,687,164,330,101,324
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",5,,,,,,1,,4
"Profes., científicos e intelectuales (062)",502,,,,23,34,148,36,261
"Técnicos de nivel medio ytrab.asimilados (063)",93,,,2,9,15,50,5,12
"Jefes y empleados de oficina (064)",153,,,2,32,28,56,9,26
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",528,19,,159,237,42,43,20,8
"Agricult.trabaj. calif.agrop. y pesquros (066)",153,31,,78,40,,,3,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",83,4,,20,40,8,7,4,
"Obreros. construc., conf., papel, fab., instr (068)",11,,,,8,,2,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",590,54,1,239,232,28,12,18,6
"Otra (070)",1,,,,,1,,,
"Ocupación no especificada (071)",194,23,,75,66,8,11,5,6
,,,,,,,,,
"RURAL (072)",36295,3996,35,22157,8521,369,554,185,478
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",14,,,3,2,1,2,1,5
"Profes., científicos e intelectuales (074)",922,,,,86,54,312,77,393
"Técnicos de nivel medio ytrab.asimilados (075)",118,,,9,14,10,70,10,5
"Jefes y empleados de oficina (076)",68,,,1,22,13,14,7,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",821,36,,406,313,23,26,7,10
"Agricult.trabaj. calif.agrop. y pesquros (078)",17620,2093,11,11691,3588,134,50,27,26
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",311,18,,157,105,13,8,3,7
"Obreros. construc., conf., papel, fab., instr (080)",474,8,,158,267,19,13,8,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",14973,1665,23,9167,3929,94,46,36,13
"Otra (082)",14,,,,4,,5,4,1
"Ocupación no especificada (083)",960,176,1,565,191,8,8,5,6
"Hombres (084)",29932,2815,27,18578,7483,275,349,130,275
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",11,,,2,2,,2,1,4
"Profes., científicos e intelectuales (086)",448,,,,16,12,170,37,213
"Técnicos de nivel medio ytrab.asimilados (087)",74,,,7,11,8,39,6,3
"Jefes y empleados de oficina (088)",39,,,1,10,10,8,4,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",429,10,,197,189,10,13,5,5
"Agricult.trabaj. calif.agrop. y pesquros (090)",16481,1771,10,11044,3428,130,48,26,24
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",238,8,,120,89,8,7,1,5
"Obreros. construc., conf., papel, fab., instr (092)",472,8,,158,266,19,12,8,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",11560,999,17,6974,3411,75,39,35,10
"Otra (094)",14,,,,4,,5,4,1
"Ocupación no especificada (095)",166,19,,75,57,3,6,3,3
"Mujeres (096)",6363,1181,8,3579,1038,94,205,55,203
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,1,,1,,,1
"Profes., científicos e intelectuales (098)",474,,,,70,42,142,40,180
"Técnicos de nivel medio ytrab.asimilados (099)",44,,,2,3,2,31,4,2
"Jefes y empleados de oficina (100)",29,,,,12,3,6,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",392,26,,209,124,13,13,2,5
"Agricult.trabaj. calif.agrop. y pesquros (102)",1139,322,1,647,160,4,2,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",73,10,,37,16,5,1,2,2
"Obreros. construc., conf., papel, fab., instr (104)",2,,,,1,,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",3413,666,6,2193,518,19,7,1,3
"Ocupación no especificada (107)",794,157,1,490,134,5,2,2,3
