"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",67,1,,8,6,10,14,4,24
"Profes., científicos e intelectuales (038)",1518,,,,112,154,376,220,656
"Técnicos de nivel medio ytrab.asimilados (039)",1499,4,,41,392,211,520,102,229
"Jefes y empleados de oficina (040)",1487,1,1,45,386,226,517,112,199
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",4102,215,7,1332,1491,312,412,155,178
"Agricult.trabaj. calif.agrop. y pesquros (042)",5185,448,5,2499,1696,184,181,65,107
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",4590,114,4,1252,2080,352,500,124,164
"Obreros. construc., conf., papel, fab., instr (044)",3929,100,7,1018,1888,329,317,132,138
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",9747,512,22,3528,4099,555,583,208,240
"Otra (046)",226,,,,33,7,145,15,26
"Ocupación no especificada (047)",762,59,3,290,261,47,53,21,28
"Hombres (048)",24583,1041,34,7655,9856,1676,2271,765,1285
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",51,,,8,5,9,8,3,18
"Profes., científicos e intelectuales (050)",655,,,,36,51,133,98,337
"Técnicos de nivel medio ytrab.asimilados (051)",1016,,,23,277,158,323,71,164
"Jefes y empleados de oficina (052)",757,1,,32,267,107,181,67,102
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",1793,55,4,475,772,154,170,73,90
"Agricult.trabaj. calif.agrop. y pesquros (054)",5111,439,5,2470,1671,180,178,61,107
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",3500,77,1,877,1631,278,416,92,128
"Obreros. construc., conf., papel, fab., instr (056)",3844,98,7,991,1849,324,312,129,134
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",7320,360,16,2673,3189,388,382,145,167
"Otra (058)",221,,,,30,7,144,15,25
"Ocupación no especificada (059)",315,11,1,106,129,20,24,11,13
"Mujeres (060)",8529,413,15,2358,2588,711,1347,393,704
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",16,1,,,1,1,6,1,6
"Profes., científicos e intelectuales (062)",863,,,,76,103,243,122,319
"Técnicos de nivel medio ytrab.asimilados (063)",483,4,,18,115,53,197,31,65
"Jefes y empleados de oficina (064)",730,,1,13,119,119,336,45,97
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2309,160,3,857,719,158,242,82,88
"Agricult.trabaj. calif.agrop. y pesquros (066)",74,9,,29,25,4,3,4,
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",1090,37,3,375,449,74,84,32,36
"Obreros. construc., conf., papel, fab., instr (068)",85,2,,27,39,5,5,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",2427,152,6,855,910,167,201,63,73
"Otra (070)",5,,,,3,,1,,1
"Ocupación no especificada (071)",447,48,2,184,132,27,29,10,15
,,,,,,,,,
"RURAL (072)",1490,132,4,733,406,55,101,19,40
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",3,,,,1,,1,,1
"Profes., científicos e intelectuales (074)",25,,,,2,3,13,2,5
"Técnicos de nivel medio ytrab.asimilados (075)",16,,,,5,1,4,3,3
"Jefes y empleados de oficina (076)",40,,,4,20,3,10,1,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",103,12,,57,15,4,8,4,3
"Agricult.trabaj. calif.agrop. y pesquros (078)",442,63,2,288,77,4,6,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",146,1,1,40,53,20,18,3,10
"Obreros. construc., conf., papel, fab., instr (080)",95,2,,38,35,4,12,2,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",609,53,1,305,191,15,28,4,12
"Otra (082)",3,,,,2,,1,,
"Ocupación no especificada (083)",8,1,,1,5,1,,,
"Hombres (084)",1311,110,4,656,379,41,78,17,26
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,,1,,,,
"Profes., científicos e intelectuales (086)",7,,,,,,4,1,2
"Técnicos de nivel medio ytrab.asimilados (087)",13,,,,3,1,4,3,2
"Jefes y empleados de oficina (088)",32,,,3,19,3,5,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",59,,,29,14,4,6,4,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",438,63,2,284,77,4,6,,2
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",117,1,1,29,51,15,12,3,5
"Obreros. construc., conf., papel, fab., instr (092)",95,2,,38,35,4,12,2,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",539,43,1,272,173,9,28,3,10
"Otra (094)",3,,,,2,,1,,
"Ocupación no especificada (095)",7,1,,1,4,1,,,
"Mujeres (096)",179,22,,77,27,14,23,2,14
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,1,,1
"Profes., científicos e intelectuales (098)",18,,,,2,3,9,1,3
"Técnicos de nivel medio ytrab.asimilados (099)",3,,,,2,,,,1
"Jefes y empleados de oficina (100)",8,,,1,1,,5,,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",44,12,,28,1,,2,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",4,,,4,,,,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",29,,,11,2,5,6,,5
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",70,10,,33,18,6,,1,2
"Ocupación no especificada (107)",1,,,,1,,,,
