"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,4,,,,
"Comercio al por mayor (124)",13,2,,8,,3,,
"Comercio al por menor (125)",387,16,,307,1,63,,
"Hoteles y restaurantes (126)",122,21,2,93,1,5,,
"Trans., almac. y comunicaciones (127)",6,5,1,,,,,
"Activid.inmobil., empres. y alquileres (129)",16,13,,1,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",37,33,4,,,,,
"Enseñanza (131)",231,215,,14,,2,,
"Servicios sociales y de salud (132)",65,60,1,4,,,,
"Otras activ. serv.comun.soc y personales (133)",29,10,,19,,,,
"Hogares privados con servicio doméstico (134)",42,,,,,,42,
"Actividad economica no especificada (136)",102,27,6,55,,14,,
"Desocupado (137)",134,,,,,,,134
,,,,,,,,
"RURAL (138)",11057,320,951,5206,54,3900,28,598
"Agric., ganadería, caza y silvicultura (139)",9314,4,797,4674,43,3796,,
"Pesca (140)",3,,,1,,2,,
"Explotación de minas y canteras (141)",21,4,9,,7,1,,
"Industrias manufactureras (142)",53,3,10,36,,4,,
"Suministro de electricidad, gas y agua (143)",4,,4,,,,,
"Construcción (144)",111,3,81,18,,9,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",259,27,1,207,,24,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,1,1,6,,1,,
"Comercio al por mayor (147)",8,2,,6,,,,
"Comercio al por menor (148)",242,24,,195,,23,,
"Hoteles y restaurantes (149)",45,10,2,32,,1,,
"Trans., almac. y comunicaciones (150)",51,16,8,26,,1,,
"Activid.inmobil., empres. y alquileres (152)",16,11,1,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",61,43,18,,,,,
"Enseñanza (154)",139,125,,9,2,3,,
"Servicios sociales y de salud (155)",40,37,2,1,,,,
"Otras activ. serv.comun.soc y personales (156)",20,11,,8,,1,,
"Hogares privados con servicio doméstico (157)",28,,,,,,28,
"Actividad economica no especificada (159)",294,26,18,190,2,58,,
"Desocupado (160)",598,,,,,,,598
"Hombres (161)",7781,219,690,4268,44,2079,6,475
"Agric., ganadería, caza y silvicultura (162)",6563,4,555,3937,35,2032,,
"Pesca (163)",1,,,,,1,,
"Explotación de minas y canteras (164)",21,4,9,,7,1,,
"Industrias manufactureras (165)",43,3,9,27,,4,,
"Suministro de electricidad, gas y agua (166)",4,,4,,,,,
"Construcción (167)",106,3,79,17,,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",173,14,1,147,,11,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",9,1,1,6,,1,,
"Comercio al por mayor (170)",6,1,,5,,,,
"Comercio al por menor (171)",158,12,,136,,10,,
"Hoteles y restaurantes (172)",16,2,1,12,,1,,
"Trans., almac. y comunicaciones (173)",50,16,8,25,,1,,
"Activid.inmobil., empres. y alquileres (175)",12,9,1,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",50,36,14,,,,,
"Enseñanza (177)",98,87,,7,2,2,,
"Servicios sociales y de salud (178)",18,17,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",15,10,,5,,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,6,
"Actividad economica no especificada (182)",130,14,9,88,,19,,
"Desocupado (183)",475,,,,,,,475
"Mujeres (184)",3276,101,261,938,10,1821,22,123
"Agric., ganadería, caza y silvicultura (185)",2751,,242,737,8,1764,,
"Pesca (186)",2,,,1,,1,,
"Industrias manufactureras (188)",10,,1,9,,,,
"Construcción (190)",5,,2,1,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",86,13,,60,,13,,
"Comercio al por mayor (193)",2,1,,1,,,,
"Comercio al por menor (194)",84,12,,59,,13,,
"Hoteles y restaurantes (195)",29,8,1,20,,,,
"Trans., almac. y comunicaciones (196)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",4,2,,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,7,4,,,,,
"Enseñanza (200)",41,38,,2,,1,,
"Servicios sociales y de salud (201)",22,20,2,,,,,
"Otras activ. serv.comun.soc y personales (202)",5,1,,3,,1,,
"Hogares privados con servicio doméstico (203)",22,,,,,,22,
"Actividad economica no especificada (205)",164,12,9,102,2,39,,
"Desocupado (206)",123,,,,,,,123
