"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",3,3,,,1,1,1,,,,,9
"De 25 a 29 años (024)",9,9,,,1,1,6,1,,,,37
"De 30 a 34 años (025)",9,9,,1,1,,5,2,,,,38
"De 35 a 39 años (026)",3,3,,,,,,2,1,,,22
"Primaria (030)",4574,4489,19,755,716,630,1089,751,400,129,85,18484
"De 12 a 14 años (031)",19,10,2,7,1,,,,,,9,9
"De 15 a 19 años (032)",540,506,7,361,112,23,3,,,,34,666
"De 20 a 24 años (033)",940,919,2,236,333,210,124,14,,,21,2137
"De 25 a 29 años (034)",935,925,2,89,151,232,355,85,11,,10,3272
"De 30 a 34 años (035)",680,678,3,30,54,67,272,200,45,7,2,3284
"De 35 a 39 años (036)",631,628,1,10,25,47,183,213,126,23,3,3706
"De 40 a 44 años (037)",348,346,1,6,16,25,76,93,89,40,2,2246
"De 45 a 49 años (038)",228,227,,7,10,16,31,73,68,22,1,1505
"De 50 y más años (039)",253,250,1,9,14,10,45,73,61,37,3,1659
"Secundaria (040)",1165,1109,5,393,281,171,176,62,17,4,56,2820
"De 12 a 14 años (041)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (042)",200,189,2,158,26,3,,,,,11,219
"De 20 a 24 años (043)",358,330,3,156,120,42,9,,,,28,559
"De 25 a 29 años (044)",265,253,,58,76,65,48,6,,,12,647
"De 30 a 34 años (045)",160,158,,13,35,34,55,18,2,1,2,565
"De 35 a 39 años (046)",96,96,,2,18,15,41,16,4,,,402
"De 40 a 44 años (047)",47,46,,4,3,6,14,12,6,1,1,234
"De 45 a 49 años (048)",19,19,,1,2,1,5,5,4,1,,105
"De 50 y más años (049)",17,17,,1,,5,4,5,1,1,,87
"Sup. no Univ. incompleta (050)",95,86,1,32,24,11,12,6,,,9,206
"De 15 a 19 años (052)",2,2,,2,,,,,,,,2
"De 20 a 24 años (053)",19,14,,8,4,2,,,,,5,22
"De 25 a 29 años (054)",24,22,1,13,6,2,,,,,2,31
"De 30 a 34 años (055)",21,21,,6,7,4,3,1,,,,50
"De 35 a 39 años (056)",18,17,,3,6,3,3,2,,,1,51
"De 40 a 44 años (057)",3,3,,,1,,1,1,,,,14
"De 45 a 49 años (058)",3,3,,,,,2,1,,,,17
"De 50 y más años (059)",5,4,,,,,3,1,,,1,19
"Sup. no Univ. completa (060)",127,110,,31,35,12,25,4,3,,17,296
"De 20 a 24 años (063)",15,9,,7,2,,,,,,6,11
"De 25 a 29 años (064)",24,17,,11,4,1,1,,,,7,27
"De 30 a 34 años (065)",36,34,,8,16,5,5,,,,2,76
"De 35 a 39 años (066)",23,22,,3,6,1,10,1,1,,1,74
"De 40 a 44 años (067)",16,16,,1,5,4,5,1,,,,51
"De 45 a 49 años (068)",5,5,,,1,1,2,1,,,,21
"De 50 y más años (069)",8,7,,1,1,,2,1,2,,1,36
"Sup. Univ. incompleta (070)",18,13,,5,1,5,,2,,,5,35
"De 20 a 24 años (073)",2,,,,,,,,,,2,
"De 25 a 29 años (074)",5,4,,3,,1,,,,,1,6
"De 30 a 34 años (075)",2,1,,1,,,,,,,1,1
"De 35 a 39 años (076)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (077)",2,2,,,,1,,1,,,,9
"De 45 a 49 años (078)",3,2,,,,1,,1,,,1,10
"De 50 y más años (079)",2,2,,,,2,,,,,,6
"Sup. Univ. completa (080)",57,38,,17,11,6,3,1,,,19,77
"De 20 a 24 años (083)",3,,,,,,,,,,3,
"De 25 a 29 años (084)",9,2,,2,,,,,,,7,2
"De 30 a 34 años (085)",20,17,,10,5,2,,,,,3,26
"De 35 a 39 años (086)",12,11,,3,2,3,3,,,,1,30
"De 40 a 44 años (087)",6,6,,1,3,1,,1,,,,16
"De 45 a 49 años (088)",1,1,,1,,,,,,,,1
"De 50 y más años (089)",6,1,,,1,,,,,,5,2
,,,,,,,,,,,,
"URBANA (100)",1298,1217,5,244,231,177,249,167,113,31,81,4696
"De 12 a 14 años (101)",4,1,,,1,,,,,,3,2
"De 15 a 19 años (102)",85,76,,61,12,3,,,,,9,94
"De 20 a 24 años (103)",240,211,,87,79,31,12,2,,,29,403
"De 25 a 29 años (104)",236,218,1,53,56,50,50,6,2,,18,584
"De 30 a 34 años (105)",189,183,,22,36,35,54,22,12,2,6,695
"De 35 a 39 años (106)",163,159,1,8,23,20,47,41,17,2,4,755
"De 40 a 44 años (107)",112,109,1,3,9,18,32,25,17,4,3,566
"De 45 a 49 años (108)",92,91,,3,2,9,22,25,23,7,1,562
"De 50 y más años (109)",177,169,2,7,13,11,32,46,42,16,8,1035
"Sin nivel (110)",158,149,1,8,15,10,33,38,37,7,9,850
"De 20 a 24 años (113)",12,7,,2,2,1,1,1,,,5,19
"De 25 a 29 años (114)",13,12,,1,3,2,3,1,2,,1,51
"De 30 a 34 años (115)",9,8,,1,,2,1,2,2,,1,41
"De 35 a 39 años (116)",10,10,,,1,,2,4,3,,,64
"De 40 a 44 años (117)",18,17,,,1,2,8,3,3,,1,90
"De 45 a 49 años (118)",31,31,,1,1,,8,8,8,5,,211
"De 50 y más años (119)",65,64,1,3,7,3,10,19,19,2,1,374
"Educacion Inicial (120)",8,8,,1,1,,3,2,1,,,37
"De 25 a 29 años (124)",3,3,,,,,2,1,,,,15
"De 30 a 34 años (125)",3,3,,1,1,,1,,,,,7
"De 35 a 39 años (126)",2,2,,,,,,1,1,,,15
"Primaria (130)",582,568,4,81,81,81,131,103,64,23,14,2508
"De 12 a 14 años (131)",2,,,,,,,,,,2,
"De 15 a 19 años (132)",45,41,,30,8,3,,,,,4,55
"De 20 a 24 años (133)",99,95,,31,34,19,10,1,,,4,207
"De 25 a 29 años (134)",89,88,1,12,16,28,28,3,,,1,266
"De 30 a 34 años (135)",87,86,,3,11,10,35,17,8,2,1,402
"De 35 a 39 años (136)",79,78,1,2,5,6,20,31,11,2,1,431
"De 40 a 44 años (137)",54,53,1,,1,5,14,16,12,4,1,326
"De 45 a 49 años (138)",45,45,,1,1,6,8,14,13,2,,278
"De 50 y más años (139)",82,82,1,2,5,4,16,21,20,13,,543
"Secundaria (140)",389,369,,112,99,65,63,20,9,1,20,999
"De 12 a 14 años (141)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (142)",40,35,,31,4,,,,,,5,39
"De 20 a 24 años (143)",105,97,,46,40,10,1,,,,8,160
"De 25 a 29 años (144)",96,91,,26,30,18,16,1,,,5,213
"De 30 a 34 años (145)",51,51,,5,11,16,14,3,2,,,173
"De 35 a 39 años (146)",51,51,,2,12,11,20,4,2,,,194
"De 40 a 44 años (147)",20,19,,1,1,5,6,4,2,,1,88
"De 45 a 49 años (148)",10,10,,,,1,4,3,2,,,56
"De 50 y más años (149)",14,14,,1,,4,2,5,1,1,,74
"Sup. no Univ. incompleta (150)",39,32,,12,11,4,5,,,,7,68
"De 20 a 24 años (153)",7,4,,2,1,1,,,,,3,7
"De 25 a 29 años (154)",14,12,,9,3,,,,,,2,15
"De 30 a 34 años (155)",8,8,,1,4,2,1,,,,,19
"De 35 a 39 años (156)",5,4,,,2,1,1,,,,1,12
"De 40 a 44 años (157)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",3,2,,,,,2,,,,1,8
"Sup. no Univ. completa (160)",71,60,,17,17,10,12,2,2,,11,165
"De 20 a 24 años (163)",13,8,,6,2,,,,,,5,10
"De 25 a 29 años (164)",13,10,,4,4,1,1,,,,3,20
"De 30 a 34 años (165)",18,17,,4,7,4,2,,,,1,39
"De 35 a 39 años (166)",7,6,,1,2,,2,1,,,1,19
"De 40 a 44 años (167)",10,10,,1,2,4,3,,,,,30
"De 45 a 49 años (168)",3,3,,,,1,2,,,,,13
"De 50 y más años (169)",7,6,,1,,,2,1,2,,1,34
"Sup. Univ. incompleta (170)",9,6,,2,,3,,1,,,3,17
"De 20 a 24 años (173)",1,,,,,,,,,,1,
"De 25 a 29 años (174)",2,1,,,,1,,,,,1,3
"De 30 a 34 años (175)",1,1,,1,,,,,,,,1
"De 35 a 39 años (176)",1,1,,1,,,,,,,,1
"De 40 a 44 años (177)",2,2,,,,1,,1,,,,9
"De 45 a 49 años (178)",2,1,,,,1,,,,,1,3
"Sup. Univ. completa (180)",42,25,,11,7,4,2,1,,,17,52
"De 20 a 24 años (183)",3,,,,,,,,,,3,
"De 25 a 29 años (184)",6,1,,1,,,,,,,5,1
"De 30 a 34 años (185)",12,9,,6,2,1,,,,,3,13
"De 35 a 39 años (186)",8,7,,2,1,2,2,,,,1,19
"De 40 a 44 años (187)",6,6,,1,3,1,,1,,,,16
"De 45 a 49 años (188)",1,1,,1,,,,,,,,1
"De 50 y más años (189)",6,1,,,1,,,,,,5,2
,,,,,,,,,,,,
"RURAL (200)",7207,7041,37,1205,1076,939,1739,1192,625,228,166,29307
"De 12 a 14 años (201)",20,11,2,8,1,,,,,,9,10
"De 15 a 19 años (202)",752,707,9,520,147,28,3,,,,45,910
"De 20 a 24 años (203)",1323,1270,5,353,438,287,171,16,,,53,2908
"De 25 a 29 años (204)",1315,1288,2,145,220,312,464,124,21,,27,4524
"De 30 a 34 años (205)",946,940,4,59,93,107,353,261,55,8,6,4373
"De 35 a 39 años (206)",923,920,,27,53,72,290,285,156,37,3,5209
"De 40 a 44 años (207)",544,539,2,15,35,43,116,151,126,51,5,3340
"De 45 a 49 años (208)",442,439,,22,27,25,87,128,106,44,3,2753
"De 50 y más años (209)",942,927,13,56,62,65,255,227,161,88,15,5280
"Sin nivel (210)",2283,2236,16,206,219,268,638,490,280,119,47,11121
"De 12 a 14 años (211)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (212)",91,82,,59,19,4,,,,,9,109
"De 20 a 24 años (213)",211,199,,31,55,62,48,3,,,12,554
"De 25 a 29 años (214)",267,262,,21,35,58,101,37,10,,5,1035
"De 30 a 34 años (215)",198,197,1,11,11,28,66,60,18,2,1,987
"De 35 a 39 años (216)",291,290,,13,17,23,95,88,38,16,1,1612
"De 40 a 44 años (217)",216,212,2,6,15,22,44,64,45,14,4,1246
"De 45 a 49 años (218)",244,242,,15,15,15,61,64,49,23,2,1445
"De 50 y más años (219)",763,751,13,49,52,56,223,174,120,64,12,4132
"Educacion Inicial (220)",20,20,,1,4,3,9,3,,,,77
"De 15 a 19 años (222)",4,4,,1,2,1,,,,,,8
"De 20 a 24 años (223)",3,3,,,1,1,1,,,,,9
"De 25 a 29 años (224)",6,6,,,1,1,4,,,,,22
"De 30 a 34 años (225)",6,6,,,,,4,2,,,,31
"De 35 a 39 años (226)",1,1,,,,,,1,,,,7
"Primaria (230)",3992,3921,15,674,635,549,958,648,336,106,71,15976
"De 12 a 14 años (231)",17,10,2,7,1,,,,,,7,9
"De 15 a 19 años (232)",495,465,7,331,104,20,3,,,,30,611
"De 20 a 24 años (233)",841,824,2,205,299,191,114,13,,,17,1930
"De 25 a 29 años (234)",846,837,1,77,135,204,327,82,11,,9,3006
"De 30 a 34 años (235)",593,592,3,27,43,57,237,183,37,5,1,2882
"De 35 a 39 años (236)",552,550,,8,20,41,163,182,115,21,2,3275
"De 40 a 44 años (237)",294,293,,6,15,20,62,77,77,36,1,1920
"De 45 a 49 años (238)",183,182,,6,9,10,23,59,55,20,1,1227
"De 50 y más años (239)",171,168,,7,9,6,29,52,41,24,3,1116
"Secundaria (240)",776,740,5,281,182,106,113,42,8,3,36,1821
"De 12 a 14 años (241)",1,,,,,,,,,,1,
"De 15 a 19 años (242)",160,154,2,127,22,3,,,,,6,180
"De 20 a 24 años (243)",253,233,3,110,80,32,8,,,,20,399
"De 25 a 29 años (244)",169,162,,32,46,47,32,5,,,7,434
"De 30 a 34 años (245)",109,107,,8,24,18,41,15,,1,2,392
"De 35 a 39 años (246)",45,45,,,6,4,21,12,2,,,208
"De 40 a 44 años (247)",27,27,,3,2,1,8,8,4,1,,146
"De 45 a 49 años (248)",9,9,,1,2,,1,2,2,1,,49
"De 50 y más años (249)",3,3,,,,1,2,,,,,13
"Sup. no Univ. incompleta (250)",56,54,1,20,13,7,7,6,,,2,138
"De 15 a 19 años (252)",2,2,,2,,,,,,,,2
"De 20 a 24 años (253)",12,10,,6,3,1,,,,,2,15
"De 25 a 29 años (254)",10,10,1,4,3,2,,,,,,16
"De 30 a 34 años (255)",13,13,,5,3,2,2,1,,,,31
"De 35 a 39 años (256)",13,13,,3,4,2,2,2,,,,39
"De 40 a 44 años (257)",1,1,,,,,,1,,,,7
"De 45 a 49 años (258)",3,3,,,,,2,1,,,,17
"De 50 y más años (259)",2,2,,,,,1,1,,,,11
"Sup. no Univ. completa (260)",56,50,,14,18,2,13,2,1,,6,131
"De 20 a 24 años (263)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (264)",11,7,,7,,,,,,,4,7
"De 30 a 34 años (265)",18,17,,4,9,1,3,,,,1,37
"De 35 a 39 años (266)",16,16,,2,4,1,8,,1,,,55
"De 40 a 44 años (267)",6,6,,,3,,2,1,,,,21
"De 45 a 49 años (268)",2,2,,,1,,,1,,,,8
"De 50 y más años (269)",1,1,,,1,,,,,,,2
"Sup. Univ. incompleta (270)",9,7,,3,1,2,,1,,,2,18
"De 20 a 24 años (273)",1,,,,,,,,,,1,
"De 25 a 29 años (274)",3,3,,3,,,,,,,,3
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 45 a 49 años (278)",1,1,,,,,,1,,,,7
"De 50 y más años (279)",2,2,,,,2,,,,,,6
"Sup. Univ. completa (280)",15,13,,6,4,2,1,,,,2,25
"De 25 a 29 años (284)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (285)",8,8,,4,3,1,,,,,,13
"De 35 a 39 años (286)",4,4,,1,1,1,1,,,,,11
