"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",2205,49,522,862,531,241
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",17,,1,10,6,
"Profes., científicos e intelectuales (038)",365,,62,205,97,1
"Técnicos de nivel medio y trab. asimilados (039)",49,,16,27,6,
"Jefes y empleados de oficina (040)",84,,12,40,29,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",227,2,72,98,39,16
"Agricult. trabaj. calif.agrop. y pesqueros (042)",589,3,102,187,162,135
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",76,,27,32,14,3
"Obreros construc., conf., papel, fab., instr. (044)",86,1,20,47,18,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",536,42,159,159,114,62
"Otra (046)",8,,3,5,,
"Ocupación no especificada (047)",168,1,48,52,46,21
"Hombres (048)",1530,25,345,585,389,186
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",13,,1,7,5,
"Profes., científicos e intelectuales (050)",224,,27,117,79,1
"Técnicos de nivel medio y trab. asimilados (051)",37,,9,23,5,
"Jefes y empleados de oficina (052)",64,,9,26,26,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",68,,24,31,8,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",529,1,90,170,145,123
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",66,,23,27,13,3
"Obreros construc., conf., papel, fab., instr. (056)",80,1,18,44,17,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",354,23,120,104,65,42
"Otra (058)",8,,3,5,,
"Ocupación no especificada (059)",87,,21,31,26,9
"Mujeres (060)",675,24,177,277,142,55
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,3,1,
"Profes., científicos e intelectuales (062)",141,,35,88,18,
"Técnicos de nivel medio y trab. asimilados (063)",12,,7,4,1,
"Jefes y empleados de oficina (064)",20,,3,14,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",159,2,48,67,31,11
"Agricult. trabaj. calif.agrop. y pesqueros (066)",60,2,12,17,17,12
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",10,,4,5,1,
"Obreros construc., conf., papel, fab., instr. (068)",6,,2,3,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",182,19,39,55,49,20
"Ocupación no especificada (071)",81,1,27,21,20,12
,,,,,,
"RURAL (072)",3732,116,1034,1185,894,503
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,1,4,4,
"Profes., científicos e intelectuales (074)",155,,34,71,49,1
"Técnicos de nivel medio y trab. asimilados (075)",18,,7,9,2,
"Jefes y empleados de oficina (076)",21,,8,6,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",91,1,34,22,26,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",1653,4,337,544,444,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",73,,26,32,12,3
"Obreros construc., conf., papel, fab., instr. (080)",113,,27,54,25,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1401,109,497,388,274,133
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",197,2,63,54,52,26
"Hombres (084)",2984,81,829,979,696,399
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,1,4,3,
"Profes., científicos e intelectuales (086)",113,,14,54,44,1
"Técnicos de nivel medio y trab. asimilados (087)",15,,7,6,2,
"Jefes y empleados de oficina (088)",15,,6,3,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",30,1,14,7,5,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",1505,4,320,510,386,285
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",68,,24,30,11,3
"Obreros construc., conf., papel, fab., instr. (092)",112,,26,54,25,7
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1022,74,384,284,190,90
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",95,2,33,26,25,9
"Mujeres (096)",748,35,205,206,198,104
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",42,,20,17,5,
"Técnicos de nivel medio y trab. asimilados (099)",3,,,3,,
"Jefes y empleados de oficina (100)",6,,2,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",61,,20,15,21,5
"Agricult. trabaj. calif.agrop. y pesqueros (102)",148,,17,34,58,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",5,,2,2,1,
"Obreros construc., conf., papel, fab., instr. (104)",1,,1,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",379,35,113,104,84,43
"Ocupación no especificada (107)",102,,30,28,27,17
