"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Primaria (030)",1579,1541,3,161,256,267,432,243,132,47,38,6561
"De 12 a 14 años (031)",7,1,,1,,,,,,,6,1
"De 15 a 19 años (032)",24,22,,17,4,1,,,,,2,28
"De 20 a 24 años (033)",122,115,,48,47,15,4,1,,,7,211
"De 25 a 29 años (034)",146,141,,30,44,37,28,2,,,5,358
"De 30 a 34 años (035)",164,164,1,14,49,43,48,9,,,,514
"De 35 a 39 años (036)",197,196,1,13,33,52,68,22,6,1,1,732
"De 40 a 44 años (037)",190,190,,8,30,40,74,28,8,2,,782
"De 45 a 49 años (038)",147,139,,6,12,22,45,39,12,3,8,680
"De 50 y más años (039)",582,573,1,24,37,57,165,142,106,41,9,3255
"Secundaria (040)",1039,992,1,311,278,189,143,49,17,4,47,2561
"De 12 a 14 años (041)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (042)",64,60,1,51,7,,1,,,,4,69
"De 20 a 24 años (043)",224,209,,141,58,7,3,,,,15,291
"De 25 a 29 años (044)",194,187,,55,86,33,12,1,,,7,381
"De 30 a 34 años (045)",144,134,,29,43,41,20,1,,,10,329
"De 35 a 39 años (046)",134,131,,11,45,45,23,6,1,,3,381
"De 40 a 44 años (047)",94,93,,8,16,29,33,7,,,1,316
"De 45 a 49 años (048)",61,59,,6,7,12,22,11,1,,2,235
"De 50 y más años (049)",121,118,,9,16,22,29,23,15,4,3,558
"Sup. no Univ. incompleta (050)",252,239,,81,63,35,36,17,6,1,13,639
"De 15 a 19 años (052)",7,6,,6,,,,,,,1,6
"De 20 a 24 años (053)",52,46,,40,6,,,,,,6,52
"De 25 a 29 años (054)",38,33,,17,13,1,2,,,,5,55
"De 30 a 34 años (055)",38,37,,7,15,10,4,1,,,1,89
"De 35 a 39 años (056)",35,35,,4,11,9,9,2,,,,104
"De 40 a 44 años (057)",25,25,,1,11,6,5,2,,,,75
"De 45 a 49 años (058)",21,21,,3,4,6,7,,1,,,68
"De 50 y más años (059)",36,36,,3,3,3,9,12,5,1,,190
"Sup. no Univ. completa (060)",346,315,,126,91,49,30,7,10,2,31,732
"De 20 a 24 años (063)",41,31,,27,3,1,,,,,10,36
"De 25 a 29 años (064)",77,67,,45,18,3,1,,,,10,94
"De 30 a 34 años (065)",62,57,,18,25,10,4,,,,5,114
"De 35 a 39 años (066)",51,50,,14,21,5,7,1,1,1,1,127
"De 40 a 44 años (067)",38,35,,11,12,9,3,,,,3,74
"De 45 a 49 años (068)",26,25,,6,5,10,3,,1,,1,68
"De 50 y más años (069)",51,50,,5,7,11,12,6,8,1,1,219
"Sup. Univ. incompleta (070)",73,63,,19,19,16,6,2,1,,10,150
"De 15 a 19 años (072)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (073)",15,7,,6,1,,,,,,8,8
"De 25 a 29 años (074)",7,7,,4,,3,,,,,,13
"De 30 a 34 años (075)",12,11,,5,4,1,1,,,,1,20
"De 35 a 39 años (076)",12,12,,,5,6,,1,,,,34
"De 40 a 44 años (077)",9,9,,,4,3,2,,,,,25
"De 45 a 49 años (078)",6,6,,,5,1,,,,,,13
"De 50 y más años (079)",8,8,,1,,2,3,1,1,,,34
"Sup. Univ. completa (080)",184,175,1,60,56,28,20,7,3,,9,417
"De 20 a 24 años (083)",1,1,,1,,,,,,,,1
"De 25 a 29 años (084)",22,17,,10,5,2,,,,,5,26
"De 30 a 34 años (085)",25,25,,12,8,3,2,,,,,45
"De 35 a 39 años (086)",39,36,,12,14,6,4,,,,3,76
"De 40 a 44 años (087)",29,28,1,11,10,5,1,,,,1,50
"De 45 a 49 años (088)",27,27,,8,10,4,2,3,,,,69
"De 50 y más años (089)",41,41,,6,9,8,11,4,3,,,150
,,,,,,,,,,,,
"URBANA (100)",2068,2002,3,389,433,397,391,235,124,30,66,7033
"De 12 a 14 años (101)",8,3,,3,,,,,,,5,3
"De 15 a 19 años (102)",31,29,1,25,3,,,,,,2,31
"De 20 a 24 años (103)",182,163,,123,33,5,2,,,,19,213
"De 25 a 29 años (104)",216,201,,71,72,41,16,1,,,15,409
"De 30 a 34 años (105)",233,226,,45,87,57,32,5,,,7,557
"De 35 a 39 años (106)",284,277,,34,82,80,61,15,4,1,7,839
"De 40 a 44 años (107)",243,239,1,25,53,67,68,19,5,1,4,800
"De 45 a 49 años (108)",190,187,,20,34,37,51,31,12,2,3,744
"De 50 y más años (109)",681,677,1,43,69,110,161,164,103,26,4,3437
"Sin nivel (110)",390,389,,24,49,54,106,90,49,17,1,1938
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 25 a 29 años (114)",3,2,,1,,1,,,,,1,4
"De 30 a 34 años (115)",19,19,,1,6,4,7,1,,,,59
"De 35 a 39 años (116)",23,23,,1,2,5,9,5,1,,,100
"De 40 a 44 años (117)",31,31,,1,5,5,10,6,4,,,142
"De 45 a 49 años (118)",34,34,,2,5,2,10,9,5,1,,171
"De 50 y más años (119)",279,279,,17,31,37,70,69,39,16,,1461
"Educacion Inicial (120)",2,2,,2,,,,,,,,2
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 35 a 39 años (126)",1,1,,1,,,,,,,,1
"Primaria (130)",605,598,1,50,92,142,158,94,52,9,7,2483
"De 12 a 14 años (131)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (132)",5,5,,4,1,,,,,,,6
"De 20 a 24 años (133)",26,25,,14,7,4,,,,,1,40
"De 25 a 29 años (134)",45,45,,7,8,19,10,1,,,,126
"De 30 a 34 años (135)",61,61,,4,23,18,14,2,,,,180
"De 35 a 39 años (136)",87,86,,4,19,31,25,5,2,,1,291
"De 40 a 44 años (137)",89,89,,5,14,25,35,8,1,1,,331
"De 45 a 49 años (138)",56,56,,3,5,9,20,13,5,1,,263
"De 50 y más años (139)",232,230,1,8,15,36,54,65,44,7,2,1245
"Secundaria (140)",478,462,1,118,133,100,75,25,8,2,16,1258
"De 12 a 14 años (141)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (142)",21,20,1,17,2,,,,,,1,21
"De 20 a 24 años (143)",83,78,,54,22,,2,,,,5,107
"De 25 a 29 años (144)",83,81,,22,38,17,4,,,,2,165
"De 30 a 34 años (145)",61,60,,12,23,18,6,1,,,1,143
"De 35 a 39 años (146)",73,71,,4,23,25,16,2,1,,2,216
"De 40 a 44 años (147)",46,46,,1,9,16,17,3,,,,158
"De 45 a 49 años (148)",41,39,,2,6,8,16,6,1,,2,158
"De 50 y más años (149)",67,66,,5,10,16,14,13,6,2,1,289
"Sup. no Univ. incompleta (150)",158,150,,56,38,25,15,11,5,,8,384
"De 15 a 19 años (152)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (153)",41,37,,34,3,,,,,,4,40
"De 25 a 29 años (154)",21,19,,9,8,1,1,,,,2,33
"De 30 a 34 años (155)",23,22,,4,11,6,,1,,,1,50
"De 35 a 39 años (156)",19,19,,2,5,5,5,2,,,,61
"De 40 a 44 años (157)",17,17,,1,5,6,3,2,,,,55
"De 45 a 49 años (158)",12,12,,1,4,4,2,,1,,,37
"De 50 y más años (159)",21,21,,2,2,3,4,6,4,,,105
"Sup. no Univ. completa (160)",246,224,,81,64,42,22,6,7,2,22,544
"De 20 a 24 años (163)",23,18,,16,1,1,,,,,5,21
"De 25 a 29 años (164)",47,40,,24,14,1,1,,,,7,59
"De 30 a 34 años (165)",41,37,,11,14,8,4,,,,4,79
"De 35 a 39 años (166)",39,38,,12,16,5,4,,,1,1,85
"De 40 a 44 años (167)",32,29,,9,10,7,3,,,,3,62
"De 45 a 49 años (168)",20,19,,5,4,9,1,,,,1,44
"De 50 y más años (169)",44,43,,4,5,11,9,6,7,1,1,194
"Sup. Univ. incompleta (170)",49,44,,13,16,10,2,2,1,,5,104
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",7,3,,3,,,,,,,4,3
"De 25 a 29 años (174)",4,4,,3,,1,,,,,,6
"De 30 a 34 años (175)",9,8,,5,3,,,,,,1,11
"De 35 a 39 años (176)",10,10,,,5,4,,1,,,,28
"De 40 a 44 años (177)",7,7,,,4,3,,,,,,17
"De 45 a 49 años (178)",5,5,,,4,1,,,,,,11
"De 50 y más años (179)",6,6,,1,,1,2,1,1,,,27
"Sup. Univ. completa (180)",140,133,1,45,41,24,13,7,2,,7,320
"De 20 a 24 años (183)",1,1,,1,,,,,,,,1
"De 25 a 29 años (184)",13,10,,5,4,1,,,,,3,16
"De 30 a 34 años (185)",19,19,,8,7,3,1,,,,,35
"De 35 a 39 años (186)",32,29,,10,12,5,2,,,,3,57
"De 40 a 44 años (187)",21,20,1,8,6,5,,,,,1,35
"De 45 a 49 años (188)",22,22,,7,6,4,2,3,,,,60
"De 50 y más años (189)",32,32,,6,6,6,8,4,2,,,116
,,,,,,,,,,,,
"RURAL (200)",2619,2523,5,447,450,331,609,380,210,91,96,10238
"De 12 a 14 años (201)",3,,,,,,,,,,3,
"De 15 a 19 años (202)",71,64,,54,8,1,1,,,,7,77
"De 20 a 24 años (203)",282,254,,144,84,19,6,1,,,28,401
"De 25 a 29 años (204)",284,265,,93,96,43,30,2,1,,19,561
"De 30 a 34 años (205)",267,255,1,45,69,59,64,13,4,,12,757
"De 35 a 39 años (206)",254,253,1,23,60,57,66,36,9,1,1,923
"De 40 a 44 años (207)",248,245,,18,42,38,97,34,11,5,3,1011
"De 45 a 49 años (208)",199,191,,13,15,23,56,58,19,7,8,975
"De 50 y más años (209)",1011,996,3,57,76,91,289,236,166,78,15,5533
"Sin nivel (210)",820,807,3,52,70,89,227,200,116,50,13,4266
"De 15 a 19 años (212)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (213)",8,7,,3,2,1,1,,,,1,14
"De 25 a 29 años (214)",12,11,,2,1,4,3,,1,,1,37
"De 30 a 34 años (215)",36,34,,4,6,4,10,6,4,,2,144
"De 35 a 39 años (216)",45,45,,1,11,8,7,14,4,,,204
"De 40 a 44 años (217)",75,73,,3,7,8,37,10,4,4,2,347
"De 45 a 49 años (218)",67,67,,2,1,3,18,27,11,5,,415
"De 50 y más años (219)",574,568,3,35,42,61,151,143,92,41,6,3103
"Educacion Inicial (220)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (224)",1,1,,,1,,,,,,,2
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",974,943,2,111,164,125,274,149,80,38,31,4078
"De 12 a 14 años (231)",3,,,,,,,,,,3,
"De 15 a 19 años (232)",19,17,,13,3,1,,,,,2,22
"De 20 a 24 años (233)",96,90,,34,40,11,4,1,,,6,171
"De 25 a 29 años (234)",101,96,,23,36,18,18,1,,,5,232
"De 30 a 34 años (235)",103,103,1,10,26,25,34,7,,,,334
"De 35 a 39 años (236)",110,110,1,9,14,21,43,17,4,1,,441
"De 40 a 44 años (237)",101,101,,3,16,15,39,20,7,1,,451
"De 45 a 49 años (238)",91,83,,3,7,13,25,26,7,2,8,417
"De 50 y más años (239)",350,343,,16,22,21,111,77,62,34,7,2010
"Secundaria (240)",561,530,,193,145,89,68,24,9,2,31,1303
"De 15 a 19 años (242)",43,40,,34,5,,1,,,,3,48
"De 20 a 24 años (243)",141,131,,87,36,7,1,,,,10,184
"De 25 a 29 años (244)",111,106,,33,48,16,8,1,,,5,216
"De 30 a 34 años (245)",83,74,,17,20,23,14,,,,9,186
"De 35 a 39 años (246)",61,60,,7,22,20,7,4,,,1,165
"De 40 a 44 años (247)",48,47,,7,7,13,16,4,,,1,158
"De 45 a 49 años (248)",20,20,,4,1,4,6,5,,,,77
"De 50 y más años (249)",54,52,,4,6,6,15,10,9,2,2,269
"Sup. no Univ. incompleta (250)",94,89,,25,25,10,21,6,1,1,5,255
"De 15 a 19 años (252)",3,3,,3,,,,,,,,3
"De 20 a 24 años (253)",11,9,,6,3,,,,,,2,12
"De 25 a 29 años (254)",17,14,,8,5,,1,,,,3,22
"De 30 a 34 años (255)",15,15,,3,4,4,4,,,,,39
"De 35 a 39 años (256)",16,16,,2,6,4,4,,,,,43
"De 40 a 44 años (257)",8,8,,,6,,2,,,,,20
"De 45 a 49 años (258)",9,9,,2,,2,5,,,,,31
"De 50 y más años (259)",15,15,,1,1,,5,6,1,1,,85
"Sup. no Univ. completa (260)",100,91,,45,27,7,8,1,3,,9,188
"De 20 a 24 años (263)",18,13,,11,2,,,,,,5,15
"De 25 a 29 años (264)",30,27,,21,4,2,,,,,3,35
"De 30 a 34 años (265)",21,20,,7,11,2,,,,,1,35
"De 35 a 39 años (266)",12,12,,2,5,,3,1,1,,,42
"De 40 a 44 años (267)",6,6,,2,2,2,,,,,,12
"De 45 a 49 años (268)",6,6,,1,1,1,2,,1,,,24
"De 50 y más años (269)",7,7,,1,2,,3,,1,,,25
"Sup. Univ. incompleta (270)",24,19,,6,3,6,4,,,,5,46
"De 15 a 19 años (272)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (273)",8,4,,3,1,,,,,,4,5
"De 25 a 29 años (274)",3,3,,1,,2,,,,,,7
"De 30 a 34 años (275)",3,3,,,1,1,1,,,,,9
"De 35 a 39 años (276)",2,2,,,,2,,,,,,6
"De 40 a 44 años (277)",2,2,,,,,2,,,,,8
"De 45 a 49 años (278)",1,1,,,1,,,,,,,2
"De 50 y más años (279)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (280)",44,42,,15,15,4,7,,1,,2,97
"De 25 a 29 años (284)",9,7,,5,1,1,,,,,2,10
"De 30 a 34 años (285)",6,6,,4,1,,1,,,,,10
"De 35 a 39 años (286)",7,7,,2,2,1,2,,,,,19
"De 40 a 44 años (287)",8,8,,3,4,,1,,,,,15
"De 45 a 49 años (288)",5,5,,1,4,,,,,,,9
"De 50 y más años (289)",9,9,,,3,2,3,,1,,,34
