"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",3,3,,,,1,1,1,,,,13
"De 30 a 34 años (025)",2,2,,,1,,,1,,,,8
"De 35 a 39 años (026)",5,5,,,,2,2,,1,,,23
"Primaria (030)",5755,5619,1327,434,610,649,1128,790,456,225,136,20062
"De 12 a 14 años (031)",888,881,877,3,1,,,,,,7,5
"De 15 a 19 años (032)",351,336,268,52,13,3,,,,,15,87
"De 20 a 24 años (033)",417,382,69,110,121,57,24,1,,,35,630
"De 25 a 29 años (034)",616,583,22,89,150,159,148,14,1,,33,1604
"De 30 a 34 años (035)",649,634,17,56,120,138,214,76,10,3,15,2266
"De 35 a 39 años (036)",762,752,14,31,86,116,258,185,53,9,10,3434
"De 40 a 44 años (037)",677,675,17,35,33,56,203,162,116,53,2,3801
"De 45 a 49 años (038)",538,531,6,15,38,54,112,154,102,50,7,3172
"De 50 y más años (039)",857,845,37,43,48,66,169,198,174,110,12,5063
"Secundaria (040)",3467,3311,2025,449,335,202,201,61,29,9,156,3354
"De 12 a 14 años (041)",647,641,638,3,,,,,,,6,3
"De 15 a 19 años (042)",1297,1271,1181,78,10,2,,,,,26,104
"De 20 a 24 años (043)",595,517,174,199,121,16,7,,,,78,519
"De 25 a 29 años (044)",329,303,20,96,99,62,23,3,,,26,599
"De 30 a 34 años (045)",236,223,5,42,53,51,60,10,2,,13,649
"De 35 a 39 años (046)",169,164,2,17,28,43,51,16,5,2,5,594
"De 40 a 44 años (047)",80,80,1,3,9,14,32,14,5,2,,358
"De 45 a 49 años (048)",56,55,3,6,6,6,13,12,9,,1,252
"De 50 y más años (049)",58,57,1,5,9,8,15,6,8,5,1,276
"Sup. no Univ. incompleta (050)",155,131,52,40,21,12,4,1,1,,24,150
"De 15 a 19 años (052)",32,32,28,4,,,,,,,,4
"De 20 a 24 años (053)",52,39,16,18,5,,,,,,13,28
"De 25 a 29 años (054)",19,12,1,4,5,2,,,,,7,20
"De 30 a 34 años (055)",19,17,2,7,5,1,2,,,,2,29
"De 35 a 39 años (056)",18,17,1,5,3,7,1,,,,1,37
"De 40 a 44 años (057)",4,4,,2,1,1,,,,,,7
"De 45 a 49 años (058)",6,6,1,,2,1,,1,1,,,21
"De 50 y más años (059)",5,4,3,,,,1,,,,1,4
"Sup. no Univ. completa (060)",150,129,16,59,22,16,10,3,1,2,21,248
"De 20 a 24 años (063)",22,16,7,9,,,,,,,6,9
"De 25 a 29 años (064)",36,29,6,20,3,,,,,,7,26
"De 30 a 34 años (065)",26,21,1,11,7,2,,,,,5,31
"De 35 a 39 años (066)",23,21,1,9,4,3,3,1,,,2,46
"De 40 a 44 años (067)",22,22,1,7,3,6,3,2,,,,56
"De 45 a 49 años (068)",14,14,,2,4,3,2,,1,2,,62
"De 50 y más años (069)",7,6,,1,1,2,2,,,,1,18
"Sup. Univ. incompleta (070)",156,122,82,27,8,4,1,,,,34,60
"De 15 a 19 años (072)",23,23,19,3,1,,,,,,,5
"De 20 a 24 años (073)",93,69,53,15,1,,,,,,24,17
"De 25 a 29 años (074)",22,13,3,9,1,,,,,,9,11
"De 30 a 34 años (075)",6,5,4,,1,,,,,,1,2
"De 35 a 39 años (076)",5,5,1,,4,,,,,,,8
"De 40 a 44 años (077)",3,3,1,,,2,,,,,,6
"De 45 a 49 años (078)",2,2,,,,1,1,,,,,8
"De 50 y más años (079)",2,2,1,,,1,,,,,,3
"Sup. Univ. completa (080)",106,81,24,23,21,5,6,2,,,25,118
"De 20 a 24 años (083)",9,5,3,2,,,,,,,4,2
"De 25 a 29 años (084)",36,21,11,6,2,1,,1,,,15,20
"De 30 a 34 años (085)",28,23,7,8,7,,1,,,,5,26
"De 35 a 39 años (086)",9,9,2,2,3,2,,,,,,14
"De 40 a 44 años (087)",6,5,,2,3,,,,,,1,8
"De 45 a 49 años (088)",10,10,,2,4,1,3,,,,,26
"De 50 y más años (089)",8,8,1,1,2,1,2,1,,,,22
,,,,,,,,,,,,
"URBANA (100)",2234,2145,654,307,273,221,340,191,100,59,89,5779
"De 12 a 14 años (101)",239,238,236,1,1,,,,,,1,3
"De 15 a 19 años (102)",297,295,267,20,6,2,,,,,2,38
"De 20 a 24 años (103)",245,209,85,76,31,13,3,1,,,36,197
"De 25 a 29 años (104)",224,203,20,81,58,25,14,5,,,21,362
"De 30 a 34 años (105)",185,175,9,39,51,34,30,10,1,1,10,463
"De 35 a 39 años (106)",253,248,6,26,42,54,80,33,6,1,5,900
"De 40 a 44 años (107)",180,179,7,19,21,34,61,22,9,6,1,714
"De 45 a 49 años (108)",137,134,1,11,25,18,36,27,13,3,3,602
"De 50 y más años (109)",474,464,23,34,38,41,116,93,71,48,10,2500
"Sin nivel (110)",337,328,17,29,30,23,91,62,36,40,9,1733
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",2,2,1,,,1,,,,,,3
"De 20 a 24 años (113)",5,5,2,1,,,1,1,,,,11
"De 25 a 29 años (114)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (115)",6,6,,1,1,,2,2,,,,26
"De 35 a 39 años (116)",22,21,1,2,3,1,8,5,1,,1,85
"De 40 a 44 años (117)",22,21,1,4,1,1,8,1,3,2,1,101
"De 45 a 49 años (118)",14,12,,2,2,2,3,2,,1,2,53
"De 50 y más años (119)",262,257,11,17,23,18,68,51,32,37,5,1448
"Educacion Inicial (120)",5,5,1,,1,1,1,1,,,,15
"De 20 a 24 años (123)",3,3,1,,1,1,,,,,,5
"De 30 a 34 años (125)",1,1,,,,,,1,,,,6
"De 35 a 39 años (126)",1,1,,,,,1,,,,,4
"Primaria (130)",702,694,131,50,79,92,165,104,58,15,8,2539
"De 12 a 14 años (131)",98,97,95,1,1,,,,,,1,3
"De 15 a 19 años (132)",24,24,19,2,3,,,,,,,8
"De 20 a 24 años (133)",27,26,4,6,4,10,2,,,,1,54
"De 25 a 29 años (134)",56,56,,15,19,11,9,2,,,,135
"De 30 a 34 años (135)",57,56,1,5,12,14,16,6,1,1,1,201
"De 35 a 39 años (136)",106,105,,1,14,21,43,23,3,,1,458
"De 40 a 44 años (137)",89,89,4,5,8,14,36,13,5,4,,390
"De 45 a 49 años (138)",74,73,,3,9,6,22,21,11,1,1,376
"De 50 y más años (139)",171,168,8,12,9,16,37,39,38,9,3,914
"Secundaria (140)",833,813,397,129,107,80,70,22,5,3,20,1113
"De 12 a 14 años (141)",140,140,140,,,,,,,,,
"De 15 a 19 años (142)",244,242,224,15,2,1,,,,,2,22
"De 20 a 24 años (143)",101,89,24,41,22,2,,,,,12,91
"De 25 a 29 años (144)",97,95,7,38,31,12,4,3,,,2,173
"De 30 a 34 años (145)",75,72,1,17,24,19,10,1,,,3,174
"De 35 a 39 años (146)",79,78,,8,13,24,26,4,2,1,1,274
"De 40 a 44 años (147)",44,44,1,3,5,12,15,7,1,,,166
"De 45 a 49 años (148)",27,27,,4,5,5,8,4,1,,,102
"De 50 y más años (149)",26,26,,3,5,5,7,3,1,2,,111
"Sup. no Univ. incompleta (150)",69,61,21,18,14,6,2,,,,8,74
"De 15 a 19 años (152)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (153)",23,19,8,8,3,,,,,,4,14
"De 25 a 29 años (154)",7,6,,2,3,1,,,,,1,11
"De 30 a 34 años (155)",7,6,,2,3,,1,,,,1,13
"De 35 a 39 años (156)",14,13,1,4,2,5,1,,,,1,28
"De 40 a 44 años (157)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (158)",3,3,1,,2,,,,,,,4
"De 50 y más años (159)",3,2,2,,,,,,,,1,
"Sup. no Univ. completa (160)",93,87,8,39,17,12,7,2,1,1,6,175
"De 20 a 24 años (163)",11,10,4,6,,,,,,,1,6
"De 25 a 29 años (164)",18,16,3,11,2,,,,,,2,15
"De 30 a 34 años (165)",13,12,,7,4,1,,,,,1,18
"De 35 a 39 años (166)",19,18,1,9,4,2,1,1,,,1,34
"De 40 a 44 años (167)",15,15,,4,3,5,2,1,,,,40
"De 45 a 49 años (168)",11,11,,1,3,3,2,,1,1,,47
"De 50 y más años (169)",6,5,,1,1,1,2,,,,1,15
"Sup. Univ. incompleta (170)",118,94,63,21,7,3,,,,,24,44
"De 15 a 19 años (172)",17,17,14,2,1,,,,,,,4
"De 20 a 24 años (173)",71,54,41,12,1,,,,,,17,14
"De 25 a 29 años (174)",16,10,2,7,1,,,,,,6,9
"De 30 a 34 años (175)",4,3,3,,,,,,,,1,
"De 35 a 39 años (176)",5,5,1,,4,,,,,,,8
"De 40 a 44 años (177)",3,3,1,,,2,,,,,,6
"De 45 a 49 años (178)",1,1,,,,1,,,,,,3
"De 50 y más años (179)",1,1,1,,,,,,,,,
"Sup. Univ. completa (180)",77,63,16,21,18,4,4,,,,14,86
"De 20 a 24 años (183)",4,3,1,2,,,,,,,1,2
"De 25 a 29 años (184)",27,17,8,6,2,1,,,,,10,13
"De 30 a 34 años (185)",22,19,4,7,7,,1,,,,3,25
"De 35 a 39 años (186)",7,7,2,2,2,1,,,,,,9
"De 40 a 44 años (187)",5,5,,2,3,,,,,,,8
"De 45 a 49 años (188)",7,7,,1,4,1,1,,,,,17
"De 50 y más años (189)",5,5,1,1,,1,2,,,,,12
,,,,,,,,,,,,
"RURAL (200)",11109,10744,3082,940,978,925,1751,1450,937,681,365,38412
"De 12 a 14 años (201)",1304,1292,1286,6,,,,,,,12,6
"De 15 a 19 años (202)",1423,1383,1240,119,19,4,1,,,,40,173
"De 20 a 24 años (203)",981,855,250,282,224,65,31,3,,,126,1073
"De 25 a 29 años (204)",893,813,45,155,210,212,173,17,1,,80,2076
"De 30 a 34 años (205)",885,849,31,93,153,178,279,97,15,3,36,2954
"De 35 a 39 años (206)",923,906,25,55,103,131,293,219,67,13,17,4076
"De 40 a 44 años (207)",829,825,22,41,41,58,222,210,156,75,4,4807
"De 45 a 49 años (208)",748,738,16,29,41,61,152,200,149,90,10,4531
"De 50 y más años (209)",3123,3083,167,160,187,216,600,704,549,500,40,18716
"Sin nivel (210)",3201,3152,191,185,201,231,647,720,513,464,49,18414
"De 12 a 14 años (211)",7,7,6,1,,,,,,,,1
"De 15 a 19 años (212)",13,12,9,1,1,,1,,,,1,7
"De 20 a 24 años (213)",29,27,10,4,5,4,2,2,,,2,47
"De 25 a 29 años (214)",53,49,2,10,8,12,14,3,,,4,139
"De 30 a 34 años (215)",98,93,4,7,9,20,30,18,4,1,5,380
"De 35 a 39 años (216)",163,160,9,15,14,11,50,45,13,3,3,735
"De 40 a 44 años (217)",195,194,8,7,12,12,37,53,41,24,1,1184
"De 45 a 49 años (218)",245,242,7,13,10,11,54,58,49,40,3,1539
"De 50 y más años (219)",2398,2368,136,127,142,161,459,541,406,396,30,14382
"Educacion Inicial (220)",11,11,1,1,2,3,2,1,1,,,37
"De 15 a 19 años (222)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",3,3,,,,1,1,1,,,,13
"De 30 a 34 años (225)",1,1,,,1,,,,,,,2
"De 35 a 39 años (226)",4,4,,,,2,1,,1,,,19
"Primaria (230)",5053,4925,1196,384,531,557,963,686,398,210,128,17523
"De 12 a 14 años (231)",790,784,782,2,,,,,,,6,2
"De 15 a 19 años (232)",327,312,249,50,10,3,,,,,15,79
"De 20 a 24 años (233)",390,356,65,104,117,47,22,1,,,34,576
"De 25 a 29 años (234)",560,527,22,74,131,148,139,12,1,,33,1469
"De 30 a 34 años (235)",592,578,16,51,108,124,198,70,9,2,14,2065
"De 35 a 39 años (236)",656,647,14,30,72,95,215,162,50,9,9,2976
"De 40 a 44 años (237)",588,586,13,30,25,42,167,149,111,49,2,3411
"De 45 a 49 años (238)",464,458,6,12,29,48,90,133,91,49,6,2796
"De 50 y más años (239)",686,677,29,31,39,50,132,159,136,101,9,4149
"Secundaria (240)",2634,2498,1628,320,228,122,131,39,24,6,136,2241
"De 12 a 14 años (241)",507,501,498,3,,,,,,,6,3
"De 15 a 19 años (242)",1053,1029,957,63,8,1,,,,,24,82
"De 20 a 24 años (243)",494,428,150,158,99,14,7,,,,66,428
"De 25 a 29 años (244)",232,208,13,58,68,50,19,,,,24,426
"De 30 a 34 años (245)",161,151,4,25,29,32,50,9,2,,10,475
"De 35 a 39 años (246)",90,86,2,9,15,19,25,12,3,1,4,320
"De 40 a 44 años (247)",36,36,,,4,2,17,7,4,2,,192
"De 45 a 49 años (248)",29,28,3,2,1,1,5,8,8,,1,150
"De 50 y más años (249)",32,31,1,2,4,3,8,3,7,3,1,165
"Sup. no Univ. incompleta (250)",86,70,31,22,7,6,2,1,1,,16,76
"De 15 a 19 años (252)",22,22,19,3,,,,,,,,3
"De 20 a 24 años (253)",29,20,8,10,2,,,,,,9,14
"De 25 a 29 años (254)",12,6,1,2,2,1,,,,,6,9
"De 30 a 34 años (255)",12,11,2,5,2,1,1,,,,1,16
"De 35 a 39 años (256)",4,4,,1,1,2,,,,,,9
"De 40 a 44 años (257)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (258)",3,3,,,,1,,1,1,,,17
"De 50 y más años (259)",2,2,1,,,,1,,,,,4
"Sup. no Univ. completa (260)",57,42,8,20,5,4,3,1,,1,15,73
"De 20 a 24 años (263)",11,6,3,3,,,,,,,5,3
"De 25 a 29 años (264)",18,13,3,9,1,,,,,,5,11
"De 30 a 34 años (265)",13,9,1,4,3,1,,,,,4,13
"De 35 a 39 años (266)",4,3,,,,1,2,,,,1,12
"De 40 a 44 años (267)",7,7,1,3,,1,1,1,,,,16
"De 45 a 49 años (268)",3,3,,1,1,,,,,1,,15
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",38,28,19,6,1,1,1,,,,10,16
"De 15 a 19 años (272)",6,6,5,1,,,,,,,,1
"De 20 a 24 años (273)",22,15,12,3,,,,,,,7,3
"De 25 a 29 años (274)",6,3,1,2,,,,,,,3,2
"De 30 a 34 años (275)",2,2,1,,1,,,,,,,2
"De 45 a 49 años (278)",1,1,,,,,1,,,,,5
"De 50 y más años (279)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",29,18,8,2,3,1,2,2,,,11,32
"De 20 a 24 años (283)",5,2,2,,,,,,,,3,
"De 25 a 29 años (284)",9,4,3,,,,,1,,,5,7
"De 30 a 34 años (285)",6,4,3,1,,,,,,,2,1
"De 35 a 39 años (286)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (287)",1,,,,,,,,,,1,
"De 45 a 49 años (288)",3,3,,1,,,2,,,,,9
"De 50 y más años (289)",3,3,,,2,,,1,,,,10
