"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (127)",4654,20,256,693,959,195,,9,522,2000,,,
"Intermediación financiera (128)",1432,9,149,406,836,,,,,32,,,
"Activid.inmobil., empres. y alquileres (129)",9018,23,2873,2339,2399,94,,13,61,1216,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",4684,58,1075,503,2075,42,,4,20,470,437,,
"Enseñanza (131)",15279,200,13926,182,799,,,,4,168,,,
"Servicios sociales y de salud (132)",7812,3,3917,2569,539,362,,19,1,402,,,
"Otras activ. serv.comun.soc y personales (133)",7054,10,414,721,667,1980,,11,16,3235,,,
"Hogares privados con servicio doméstico (134)",11042,,,59,,20,,,,10963,,,
"Actividad economica no especificada (136)",4381,,72,145,816,,,,,7,,3341,
"Desocupado (137)",8586,,,,,,,,,,,,8586
,,,,,,,,,,,,,
"RURAL (138)",9590,10,233,167,106,460,2314,886,455,4420,91,164,284
"Agric., ganadería, caza y silvicultura (139)",6057,1,18,22,4,,2310,1,21,3680,,,
"Pesca (140)",9,,,1,,,4,,,4,,,
"Explotación de minas y canteras (141)",520,1,13,39,11,4,,298,48,106,,,
"Industrias manufactureras (142)",602,,4,6,6,,,526,38,22,,,
"Suministro de electricidad, gas y agua (143)",21,,,1,3,,,5,1,11,,,
"Construcción (144)",202,,2,3,1,,,5,126,65,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",548,1,4,19,3,330,,48,5,138,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",71,,,2,1,25,,37,1,5,,,
"Comercio al por mayor (147)",41,,2,3,1,25,,,1,9,,,
"Comercio al por menor (148)",436,1,2,14,1,280,,11,3,124,,,
"Hoteles y restaurantes (149)",169,,1,5,1,91,,,,71,,,
"Trans., almac. y comunicaciones (150)",268,,,6,5,2,,1,202,52,,,
"Intermediación financiera (151)",8,,,3,5,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",128,,31,18,22,17,,1,6,33,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",176,7,7,10,25,2,,,3,31,91,,
"Enseñanza (154)",126,,113,1,8,,,1,,3,,,
"Servicios sociales y de salud (155)",66,,35,22,4,4,,,,1,,,
"Otras activ. serv.comun.soc y personales (156)",147,,5,9,4,10,,,5,114,,,
"Hogares privados con servicio doméstico (157)",89,,,,,,,,,89,,,
"Actividad economica no especificada (159)",170,,,2,4,,,,,,,164,
"Desocupado (160)",284,,,,,,,,,,,,284
"Hombres (161)",6551,9,114,116,55,150,1902,696,433,2720,89,65,202
"Agric., ganadería, caza y silvicultura (162)",4226,1,17,16,2,,1898,1,21,2270,,,
"Pesca (163)",8,,,,,,4,,,4,,,
"Explotación de minas y canteras (164)",497,1,11,38,11,2,,284,47,103,,,
"Industrias manufactureras (165)",409,,3,4,3,,,352,26,21,,,
"Suministro de electricidad, gas y agua (166)",19,,,,2,,,5,1,11,,,
"Construcción (167)",193,,2,2,1,,,5,125,58,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",221,1,1,12,1,107,,46,5,48,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",61,,,2,,17,,36,1,5,,,
"Comercio al por mayor (170)",24,,1,2,1,10,,,1,9,,,
"Comercio al por menor (171)",136,1,,8,,80,,10,3,34,,,
"Hoteles y restaurantes (172)",31,,,2,,21,,,,8,,,
"Trans., almac. y comunicaciones (173)",246,,,4,1,1,,1,195,44,,,
"Intermediación financiera (174)",4,,,2,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",101,,25,12,11,17,,1,6,29,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",152,6,7,8,15,1,,,2,24,89,,
"Enseñanza (177)",34,,26,1,3,,,1,,3,,,
"Servicios sociales y de salud (178)",27,,19,7,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",105,,3,6,2,1,,,5,88,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",67,,,2,,,,,,,,65,
"Desocupado (183)",202,,,,,,,,,,,,202
"Mujeres (184)",3039,1,119,51,51,310,412,190,22,1700,2,99,82
"Agric., ganadería, caza y silvicultura (185)",1831,,1,6,2,,412,,,1410,,,
"Pesca (186)",1,,,1,,,,,,,,,
"Explotación de minas y canteras (187)",23,,2,1,,2,,14,1,3,,,
"Industrias manufactureras (188)",193,,1,2,3,,,174,12,1,,,
"Suministro de electricidad, gas y agua (189)",2,,,1,1,,,,,,,,
"Construcción (190)",9,,,1,,,,,1,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",327,,3,7,2,223,,2,,90,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",10,,,,1,8,,1,,,,,
"Comercio al por mayor (193)",17,,1,1,,15,,,,,,,
"Comercio al por menor (194)",300,,2,6,1,200,,1,,90,,,
"Hoteles y restaurantes (195)",138,,1,3,1,70,,,,63,,,
"Trans., almac. y comunicaciones (196)",22,,,2,4,1,,,7,8,,,
"Intermediación financiera (197)",4,,,1,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",27,,6,6,11,,,,,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",24,1,,2,10,1,,,1,7,2,,
"Enseñanza (200)",92,,87,,5,,,,,,,,
"Servicios sociales y de salud (201)",39,,16,15,3,4,,,,1,,,
"Otras activ. serv.comun.soc y personales (202)",42,,2,3,2,9,,,,26,,,
"Hogares privados con servicio doméstico (203)",80,,,,,,,,,80,,,
"Actividad economica no especificada (205)",103,,,,4,,,,,,,99,
"Desocupado (206)",82,,,,,,,,,,,,82
