"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",70,1,,8,20,8,13,1,19
"Profes., científicos e intelectuales (038)",868,,,,30,45,193,50,550
"Técnicos de nivel medio ytrab.asimilados (039)",699,10,,44,121,140,248,46,90
"Jefes y empleados de oficina (040)",468,1,,16,138,71,110,34,98
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",3142,219,,694,1192,355,326,156,200
"Agricult.trabaj. calif.agrop. y pesquros (042)",3398,384,1,1147,1159,223,214,95,175
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1599,52,2,246,668,180,258,85,108
"Obreros. construc., conf., papel, fab., instr (044)",2128,61,1,443,1010,201,188,101,123
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",8256,847,14,2618,3329,527,433,213,275
"Otra (046)",101,,,,6,2,72,14,7
"Ocupación no especificada (047)",514,44,,141,191,46,39,20,33
"Hombres (048)",12531,409,7,2896,5180,1118,1299,563,1059
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",51,1,,7,13,6,8,1,15
"Profes., científicos e intelectuales (050)",445,,,,8,24,87,26,300
"Técnicos de nivel medio ytrab.asimilados (051)",434,3,,16,80,97,146,37,55
"Jefes y empleados de oficina (052)",247,,,7,86,31,47,16,60
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",989,26,,180,395,130,110,62,86
"Agricult.trabaj. calif.agrop. y pesquros (054)",2475,156,1,833,907,184,171,85,138
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",1200,13,,166,544,134,187,68,88
"Obreros. construc., conf., papel, fab., instr (056)",2002,44,1,400,962,197,179,100,119
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",4338,157,5,1212,2079,293,276,138,178
"Otra (058)",96,,,,6,2,67,14,7
"Ocupación no especificada (059)",254,9,,75,100,20,21,16,13
"Mujeres (060)",8712,1210,11,2461,2684,680,795,252,619
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",19,,,1,7,2,5,,4
"Profes., científicos e intelectuales (062)",423,,,,22,21,106,24,250
"Técnicos de nivel medio ytrab.asimilados (063)",265,7,,28,41,43,102,9,35
"Jefes y empleados de oficina (064)",221,1,,9,52,40,63,18,38
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",2153,193,,514,797,225,216,94,114
"Agricult.trabaj. calif.agrop. y pesquros (066)",923,228,,314,252,39,43,10,37
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",399,39,2,80,124,46,71,17,20
"Obreros. construc., conf., papel, fab., instr (068)",126,17,,43,48,4,9,1,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3918,690,9,1406,1250,234,157,75,97
"Otra (070)",5,,,,,,5,,
"Ocupación no especificada (071)",260,35,,66,91,26,18,4,20
,,,,,,,,,
"RURAL (072)",11668,1436,17,3729,3646,648,881,472,839
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",10,,,3,1,,2,1,3
"Profes., científicos e intelectuales (074)",255,,,,7,10,40,6,192
"Técnicos de nivel medio ytrab.asimilados (075)",186,,,6,20,25,92,14,29
"Jefes y empleados de oficina (076)",100,,,2,23,3,22,13,37
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",312,19,1,67,105,38,34,20,28
"Agricult.trabaj. calif.agrop. y pesquros (078)",3935,572,1,1453,1024,201,237,178,269
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",523,9,,35,192,70,134,35,48
"Obreros. construc., conf., papel, fab., instr (080)",352,19,,56,145,40,57,25,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",5802,770,15,2060,2080,253,245,171,208
"Otra (082)",14,,,,,1,12,,1
"Ocupación no especificada (083)",179,47,,47,49,7,6,9,14
"Hombres (084)",7645,523,7,2283,2683,504,679,384,582
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",7,,,2,1,,1,1,2
"Profes., científicos e intelectuales (086)",131,,,,3,3,14,6,105
"Técnicos de nivel medio ytrab.asimilados (087)",136,,,3,16,19,64,13,21
"Jefes y empleados de oficina (088)",60,,,2,12,,12,11,23
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",109,2,1,15,43,16,11,13,8
"Agricult.trabaj. calif.agrop. y pesquros (090)",3057,278,,1137,866,177,208,161,230
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",451,1,,16,175,64,123,31,41
"Obreros. construc., conf., papel, fab., instr (092)",336,16,,54,138,37,56,25,10
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3273,214,6,1038,1402,183,174,119,137
"Otra (094)",14,,,,,1,12,,1
"Ocupación no especificada (095)",71,12,,16,27,4,4,4,4
"Mujeres (096)",4023,913,10,1446,963,144,202,88,257
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,1,,,1,,1
"Profes., científicos e intelectuales (098)",124,,,,4,7,26,,87
"Técnicos de nivel medio ytrab.asimilados (099)",50,,,3,4,6,28,1,8
"Jefes y empleados de oficina (100)",40,,,,11,3,10,2,14
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",203,17,,52,62,22,23,7,20
"Agricult.trabaj. calif.agrop. y pesquros (102)",878,294,1,316,158,24,29,17,39
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",72,8,,19,17,6,11,4,7
"Obreros. construc., conf., papel, fab., instr (104)",16,3,,2,7,3,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2529,556,9,1022,678,70,71,52,71
"Ocupación no especificada (107)",108,35,,31,22,3,2,5,10
