"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CARABAYA (000)",73946,38408,35538,30329,15340,14989,43617,23068,20549
"Menores de 1 año (001)",1615,835,780,656,338,318,959,497,462
"Menores de 1 mes (002)",146,86,60,53,32,21,93,54,39
"De 1 a 11 meses (003)",1469,749,720,603,306,297,866,443,423
"De 1 a 4 años (004)",7564,3911,3653,3093,1595,1498,4471,2316,2155
"1 año (005)",1718,896,822,705,369,336,1013,527,486
"2 años (006)",2017,1024,993,831,408,423,1186,616,570
"3 años (007)",1880,987,893,787,422,365,1093,565,528
"4 años (008)",1949,1004,945,770,396,374,1179,608,571
"De 5 a 9 años (009)",9317,4761,4556,3907,1979,1928,5410,2782,2628
"5 años (010)",1757,893,864,671,344,327,1086,549,537
"6 años (011)",1816,952,864,722,364,358,1094,588,506
"7 años (012)",1916,989,927,839,432,407,1077,557,520
"8 años (013)",2061,1028,1033,915,445,470,1146,583,563
"9 años (014)",1767,899,868,760,394,366,1007,505,502
"De 10 a 14 años (015)",9580,5042,4538,4212,2159,2053,5368,2883,2485
"10 años (016)",2154,1097,1057,924,462,462,1230,635,595
"11 años (017)",1695,895,800,757,391,366,938,504,434
"12 años (018)",2167,1167,1000,915,493,422,1252,674,578
"13 años (019)",1699,866,833,794,398,396,905,468,437
"14 años (020)",1865,1017,848,822,415,407,1043,602,441
"De 15 a 19 años (021)",7717,4035,3682,3264,1731,1533,4453,2304,2149
"15 años (022)",1810,945,865,862,458,404,948,487,461
"16 años (023)",1523,795,728,638,350,288,885,445,440
"17 años (024)",1525,808,717,658,356,302,867,452,415
"18 años (025)",1608,857,751,615,332,283,993,525,468
"19 años (026)",1251,630,621,491,235,256,760,395,365
"De 20 a 24 años (027)",6496,3273,3223,2551,1203,1348,3945,2070,1875
"20 años (028)",1679,840,839,643,301,342,1036,539,497
"21 años (029)",1093,550,543,452,207,245,641,343,298
"22 años (030)",1315,665,650,494,234,260,821,431,390
"23 años (031)",1208,621,587,488,228,260,720,393,327
"24 años (032)",1201,597,604,474,233,241,727,364,363
"De 25 a 29 años (033)",6111,3155,2956,2447,1171,1276,3664,1984,1680
"25 años (034)",1437,732,705,598,281,317,839,451,388
"26 años (035)",1157,572,585,445,201,244,712,371,341
"27 años (036)",1264,630,634,522,239,283,742,391,351
"28 años (037)",1267,661,606,495,239,256,772,422,350
"29 años (038)",986,560,426,387,211,176,599,349,250
"De 30 a 34 años (039)",4915,2524,2391,2132,1037,1095,2783,1487,1296
"30 años (040)",1507,789,718,619,313,306,888,476,412
"31 años (041)",719,370,349,302,144,158,417,226,191
"32 años (042)",1017,555,462,453,242,211,564,313,251
"33 años (043)",858,387,471,395,166,229,463,221,242
