"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",202,,69,54,60,19
,,,,,,
"URBANA (036)",5083,53,1396,1868,1441,325
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",26,,4,9,12,1
"Profes., científicos e intelectuales (038)",417,,90,191,130,6
"Técnicos de nivel medio y trab. asimilados (039)",161,,53,57,40,11
"Jefes y empleados de oficina (040)",123,,43,57,23,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",826,5,204,327,243,47
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1102,,150,414,391,147
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",328,3,122,105,77,21
"Obreros construc., conf., papel, fab., instr. (044)",604,,178,245,167,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1359,45,510,419,316,69
"Otra (046)",28,,11,9,8,
"Ocupación no especificada (047)",109,,31,35,34,9
"Hombres (048)",3683,36,989,1319,1074,265
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",20,,2,6,11,1
"Profes., científicos e intelectuales (050)",228,,40,96,86,6
"Técnicos de nivel medio y trab. asimilados (051)",103,,28,37,29,9
"Jefes y empleados de oficina (052)",54,,13,31,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",331,1,74,127,104,25
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1052,,139,396,377,140
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",285,3,111,84,70,17
"Obreros construc., conf., papel, fab., instr. (056)",597,,174,244,166,13
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",938,32,385,272,199,50
"Otra (058)",27,,10,9,8,
"Ocupación no especificada (059)",48,,13,17,14,4
"Mujeres (060)",1400,17,407,549,367,60
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,2,3,1,
"Profes., científicos e intelectuales (062)",189,,50,95,44,
"Técnicos de nivel medio y trab. asimilados (063)",58,,25,20,11,2
"Jefes y empleados de oficina (064)",69,,30,26,13,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",495,4,130,200,139,22
"Agricult. trabaj. calif.agrop. y pesqueros (066)",50,,11,18,14,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",43,,11,21,7,4
"Obreros construc., conf., papel, fab., instr. (068)",7,,4,1,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",421,13,125,147,117,19
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",61,,18,18,20,5
,,,,,,
"RURAL (072)",10795,293,3626,3307,2554,1015
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,1,4,5,
"Profes., científicos e intelectuales (074)",115,,35,49,31,
"Técnicos de nivel medio y trab. asimilados (075)",39,,9,14,14,2
"Jefes y empleados de oficina (076)",33,,13,13,6,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",246,,72,98,59,17
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6103,,1301,2122,1829,851
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",161,4,83,44,24,6
"Obreros construc., conf., papel, fab., instr. (080)",226,,73,87,61,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3685,289,1977,829,479,111
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",176,,62,46,46,22
"Hombres (084)",9258,215,3031,2859,2233,920
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,1,1,3,
"Profes., científicos e intelectuales (086)",77,,20,30,27,
"Técnicos de nivel medio y trab. asimilados (087)",26,,6,9,11,
"Jefes y empleados de oficina (088)",18,,4,9,4,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",106,,33,38,28,7
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5849,,1241,2049,1750,809
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",138,4,71,38,21,4
"Obreros construc., conf., papel, fab., instr. (092)",224,,71,87,61,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2779,211,1573,587,322,86
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",35,,11,10,6,8
"Mujeres (096)",1537,78,595,448,321,95
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",5,,,3,2,
"Profes., científicos e intelectuales (098)",38,,15,19,4,
"Técnicos de nivel medio y trab. asimilados (099)",13,,3,5,3,2
"Jefes y empleados de oficina (100)",15,,9,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",140,,39,60,31,10
"Agricult. trabaj. calif.agrop. y pesqueros (102)",254,,60,73,79,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",23,,12,6,3,2
"Obreros construc., conf., papel, fab., instr. (104)",2,,2,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",906,78,404,242,157,25
"Ocupación no especificada (107)",141,,51,36,40,14
