"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",12,11,,6,,3,2,,,,1,23
"De 25 a 29 años (024)",11,11,,1,3,4,3,,,,,32
"De 30 a 34 años (025)",16,16,,,5,6,4,1,,,,53
"De 35 a 39 años (026)",10,10,,,,1,5,2,2,,,54
"Primaria (030)",13337,12994,39,1971,2507,2326,3295,1780,794,282,343,49646
"De 12 a 14 años (031)",42,17,2,15,,,,,,,25,15
"De 15 a 19 años (032)",598,537,7,422,94,12,2,,,,61,654
"De 20 a 24 años (033)",1644,1537,8,656,612,217,40,4,,,107,2723
"De 25 a 29 años (034)",1925,1870,2,377,661,520,286,22,2,,55,4630
"De 30 a 34 años (035)",1969,1936,5,196,506,496,594,116,20,3,33,6200
"De 35 a 39 años (036)",1851,1837,3,105,265,410,736,269,41,8,14,7253
"De 40 a 44 años (037)",1551,1532,3,59,157,259,539,355,126,34,19,7245
"De 45 a 49 años (038)",1147,1142,2,35,66,154,405,296,145,39,5,5966
"De 50 y más años (039)",2610,2586,7,106,146,258,693,718,460,198,24,14960
"Secundaria (040)",5873,5514,23,2093,1522,927,710,183,43,13,359,12648
"De 12 a 14 años (041)",34,15,,11,4,,,,,,19,19
"De 15 a 19 años (042)",630,534,8,480,39,6,1,,,,96,580
"De 20 a 24 años (043)",1333,1208,9,803,340,44,11,1,,,125,1667
"De 25 a 29 años (044)",1223,1153,1,466,456,166,62,2,,,70,2147
"De 30 a 34 años (045)",912,887,3,167,330,240,134,12,1,,25,2199
"De 35 a 39 años (046)",689,680,1,79,188,200,174,37,1,,9,2040
"De 40 a 44 años (047)",423,420,,36,81,132,124,39,8,,3,1452
"De 45 a 49 años (048)",264,259,1,19,41,68,90,32,8,,5,969
"De 50 y más años (049)",365,358,,32,43,71,114,60,25,13,7,1575
"Sup. no Univ. incompleta (050)",479,412,2,173,120,77,32,6,1,1,67,841
"De 15 a 19 años (052)",19,16,,16,,,,,,,3,16
"De 20 a 24 años (053)",123,81,1,70,9,1,,,,,42,91
"De 25 a 29 años (054)",92,78,,43,25,8,2,,,,14,125
"De 30 a 34 años (055)",90,87,1,24,38,18,5,1,,,3,184
"De 35 a 39 años (056)",65,62,,9,23,23,7,,,,3,157
"De 40 a 44 años (057)",33,33,,3,11,12,5,2,,,,95
"De 45 a 49 años (058)",31,29,,3,9,7,6,3,,1,2,95
"De 50 y más años (059)",26,26,,5,5,8,7,,1,,,78
"Sup. no Univ. completa (060)",858,784,4,286,266,149,63,10,5,1,74,1649
"De 20 a 24 años (063)",75,49,1,46,2,,,,,,26,50
"De 25 a 29 años (064)",172,144,2,94,43,4,1,,,,28,196
"De 30 a 34 años (065)",181,168,,73,70,21,3,1,,,13,295
"De 35 a 39 años (066)",173,169,,37,81,33,18,,,,4,373
"De 40 a 44 años (067)",108,107,1,19,30,38,14,4,1,,1,289
"De 45 a 49 años (068)",64,63,,12,19,22,9,1,,,1,160
"De 50 y más años (069)",85,84,,5,21,31,18,4,4,1,1,286
"Sup. Univ. incompleta (070)",280,233,2,129,55,32,15,,,,47,400
"De 15 a 19 años (072)",14,12,,11,1,,,,,,2,13
"De 20 a 24 años (073)",88,56,1,49,5,1,,,,,32,62
"De 25 a 29 años (074)",56,49,,37,11,1,,,,,7,62
"De 30 a 34 años (075)",43,40,1,15,16,5,3,,,,3,76
"De 35 a 39 años (076)",33,31,,11,11,7,2,,,,2,62
"De 40 a 44 años (077)",19,19,,3,4,6,6,,,,,56
"De 45 a 49 años (078)",16,16,,2,4,8,2,,,,,42
"De 50 y más años (079)",11,10,,1,3,4,2,,,,1,27
"Sup. Univ. completa (080)",808,696,2,309,212,132,31,7,2,1,112,1330
"De 20 a 24 años (083)",73,43,,42,1,,,,,,30,44
"De 25 a 29 años (084)",185,134,,110,21,3,,,,,51,161
"De 30 a 34 años (085)",171,150,,83,45,22,,,,,21,239
"De 35 a 39 años (086)",159,155,,41,67,43,3,1,,,4,322
"De 40 a 44 años (087)",94,92,,15,44,23,9,1,,,2,215
"De 45 a 49 años (088)",58,58,1,6,16,28,6,,1,,,156
"De 50 y más años (089)",68,64,1,12,18,13,13,5,1,1,4,193
,,,,,,,,,,,,
"URBANA (100)",18937,18080,65,4033,3840,3170,3751,1984,910,327,857,61603
"De 12 a 14 años (101)",63,28,1,23,4,,,,,,35,31
"De 15 a 19 años (102)",825,709,11,609,75,11,3,,,,116,804
"De 20 a 24 años (103)",2378,2089,17,1268,631,144,27,2,,,289,3086
"De 25 a 29 años (104)",2856,2655,6,955,928,516,230,18,2,,201,5453
"De 30 a 34 años (105)",2757,2667,8,517,865,678,506,80,12,1,90,7070
"De 35 a 39 años (106)",2589,2555,2,263,592,649,799,221,24,5,34,8531
"De 40 a 44 años (107)",2031,2002,4,132,313,448,640,353,97,15,29,8171
"De 45 a 49 años (108)",1485,1468,4,77,153,279,479,300,137,39,17,6836
"De 50 y más años (109)",3953,3907,12,189,279,445,1067,1010,638,267,46,21621
"Sin nivel (110)",2281,2218,8,151,192,242,555,580,350,140,63,11922
"De 12 a 14 años (111)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (112)",13,12,,8,3,,1,,,,1,18
"De 20 a 24 años (113)",58,48,,20,18,7,3,,,,10,89
"De 25 a 29 años (114)",98,89,1,19,23,24,16,6,,,9,241
"De 30 a 34 años (115)",111,105,1,14,27,36,19,7,1,,6,311
"De 35 a 39 años (116)",196,189,,18,24,32,78,30,6,1,7,755
"De 40 a 44 años (117)",196,188,1,8,16,22,60,59,21,1,8,935
"De 45 a 49 años (118)",224,215,,9,8,16,55,70,42,15,9,1298
"De 50 y más años (119)",1383,1371,5,54,73,105,323,408,280,123,12,8274
"Educacion Inicial (120)",42,40,,6,8,11,12,3,,,2,127
"De 15 a 19 años (122)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (123)",8,7,,5,,1,1,,,,1,12
"De 25 a 29 años (124)",8,8,,,2,3,3,,,,,26
"De 30 a 34 años (125)",15,15,,,5,6,3,1,,,,48
"De 35 a 39 años (126)",8,8,,,,1,5,2,,,,38
"Primaria (130)",9214,8997,27,1246,1689,1697,2427,1223,513,175,217,34450
"De 12 a 14 años (131)",30,13,1,12,,,,,,,17,12
"De 15 a 19 años (132)",299,267,5,215,41,5,1,,,,32,316
"De 20 a 24 años (133)",877,815,6,363,329,101,15,1,,,62,1392
"De 25 a 29 años (134)",1237,1199,2,261,424,339,160,11,2,,38,2883
"De 30 a 34 años (135)",1354,1331,2,154,379,359,365,60,11,1,23,4042
"De 35 a 39 años (136)",1340,1334,1,80,213,325,537,157,17,4,6,5016
"De 40 a 44 años (137)",1186,1171,2,49,131,220,436,250,69,14,15,5246
"De 45 a 49 años (138)",850,848,2,28,56,133,320,200,86,23,2,4205
"De 50 y más años (139)",2041,2019,6,84,116,215,593,544,328,133,22,11338
"Secundaria (140)",5051,4762,20,1763,1311,843,620,157,39,9,289,11010
"De 12 a 14 años (141)",31,14,,10,4,,,,,,17,18
"De 15 a 19 años (142)",479,401,6,359,29,6,1,,,,78,439
"De 20 a 24 años (143)",1095,999,8,682,267,33,8,1,,,96,1355
"De 25 a 29 años (144)",1029,974,1,403,383,138,48,1,,,55,1791
"De 30 a 34 años (145)",810,788,3,159,290,216,110,10,,,22,1915
"De 35 a 39 años (146)",624,616,1,70,176,188,149,31,1,,8,1826
"De 40 a 44 años (147)",399,396,,35,78,127,112,38,6,,3,1352
"De 45 a 49 años (148)",244,240,1,17,41,66,81,26,8,,4,883
"De 50 y más años (149)",340,334,,28,43,69,111,50,24,9,6,1431
"Sup. no Univ. incompleta (150)",451,391,2,167,112,71,31,6,1,1,60,796
"De 15 a 19 años (152)",18,16,,16,,,,,,,2,16
"De 20 a 24 años (153)",117,79,1,68,9,1,,,,,38,89
"De 25 a 29 años (154)",84,70,,40,23,5,2,,,,14,109
"De 30 a 34 años (155)",82,80,1,23,35,16,4,1,,,2,166
"De 35 a 39 años (156)",62,59,,9,21,22,7,,,,3,150
"De 40 a 44 años (157)",32,32,,3,10,12,5,2,,,,93
"De 45 a 49 años (158)",30,29,,3,9,7,6,3,,1,1,95
"De 50 y más años (159)",26,26,,5,5,8,7,,1,,,78
"Sup. no Univ. completa (160)",831,763,4,276,263,146,60,8,5,1,68,1598
"De 20 a 24 años (163)",68,47,1,44,2,,,,,,21,48
"De 25 a 29 años (164)",165,138,2,91,41,3,1,,,,27,186
"De 30 a 34 años (165)",174,161,,70,69,19,2,1,,,13,279
"De 35 a 39 años (166)",171,167,,35,81,33,18,,,,4,371
"De 40 a 44 años (167)",105,104,1,19,30,38,12,3,1,,1,274
"De 45 a 49 años (168)",64,63,,12,19,22,9,1,,,1,160
"De 50 y más años (169)",84,83,,5,21,31,18,3,4,1,1,280
"Sup. Univ. incompleta (170)",270,224,2,123,53,31,15,,,,46,387
"De 15 a 19 años (172)",13,11,,10,1,,,,,,2,12
"De 20 a 24 años (173)",85,54,1,47,5,1,,,,,31,60
"De 25 a 29 años (174)",53,46,,34,11,1,,,,,7,59
"De 30 a 34 años (175)",42,39,1,15,15,5,3,,,,3,74
"De 35 a 39 años (176)",31,29,,11,10,6,2,,,,2,57
"De 40 a 44 años (177)",19,19,,3,4,6,6,,,,,56
"De 45 a 49 años (178)",16,16,,2,4,8,2,,,,,42
"De 50 y más años (179)",11,10,,1,3,4,2,,,,1,27
"Sup. Univ. completa (180)",797,685,2,301,212,129,31,7,2,1,112,1313
"De 20 a 24 años (183)",70,40,,39,1,,,,,,30,41
"De 25 a 29 años (184)",182,131,,107,21,3,,,,,51,158
"De 30 a 34 años (185)",169,148,,82,45,21,,,,,21,235
"De 35 a 39 años (186)",157,153,,40,67,42,3,1,,,4,318
"De 40 a 44 años (187)",94,92,,15,44,23,9,1,,,2,215
"De 45 a 49 años (188)",57,57,1,6,16,27,6,,1,,,153
"De 50 y más años (189)",68,64,1,12,18,13,13,5,1,1,4,193
,,,,,,,,,,,,
"RURAL (200)",6529,6290,20,1179,1183,876,1271,961,561,239,239,25288
"De 12 a 14 años (201)",16,5,1,4,,,,,,,11,4
"De 15 a 19 años (202)",480,430,5,345,71,8,1,,,,50,515
"De 20 a 24 años (203)",1093,1007,4,444,384,138,34,3,,,86,1787
"De 25 a 29 años (204)",999,964,,209,338,238,163,15,1,,35,2401
"De 30 a 34 años (205)",857,839,3,62,190,188,301,80,13,2,18,2960
"De 35 a 39 años (206)",737,723,3,41,81,119,273,160,41,5,14,3196
"De 40 a 44 años (207)",541,535,1,16,40,55,153,156,87,27,6,2957
"De 45 a 49 años (208)",469,464,,14,17,31,116,155,96,35,5,2857
"De 50 y más años (209)",1337,1323,3,44,62,99,230,392,323,170,14,8611
"Sin nivel (210)",1498,1469,5,92,140,147,307,376,274,128,29,8290
"De 12 a 14 años (211)",1,,,,,,,,,,1,
"De 15 a 19 años (212)",28,26,1,16,8,1,,,,,2,35
"De 20 a 24 años (213)",65,63,1,20,28,9,5,,,,2,124
"De 25 a 29 años (214)",93,91,,17,23,24,23,3,1,,2,260
"De 30 a 34 años (215)",121,117,,7,18,22,45,22,3,,4,473
"De 35 a 39 años (216)",150,145,1,4,14,19,49,42,15,1,5,711
"De 40 a 44 años (217)",148,146,,5,10,11,36,49,28,7,2,841
"De 45 a 49 años (218)",150,150,,5,7,7,22,53,37,19,,1007
"De 50 y más años (219)",742,731,2,18,32,54,127,207,190,101,11,4839
"Educacion Inicial (220)",10,10,,2,1,3,2,,2,,,38
"De 20 a 24 años (223)",4,4,,1,,2,1,,,,,11
"De 25 a 29 años (224)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (225)",1,1,,,,,1,,,,,5
"De 35 a 39 años (226)",2,2,,,,,,,2,,,16
"Primaria (230)",4123,3997,12,725,818,629,868,557,281,107,126,15196
"De 12 a 14 años (231)",12,4,1,3,,,,,,,8,3
"De 15 a 19 años (232)",299,270,2,207,53,7,1,,,,29,338
"De 20 a 24 años (233)",767,722,2,293,283,116,25,3,,,45,1331
"De 25 a 29 años (234)",688,671,,116,237,181,126,11,,,17,1747
"De 30 a 34 años (235)",615,605,3,42,127,137,229,56,9,2,10,2158
"De 35 a 39 años (236)",511,503,2,25,52,85,199,112,24,4,8,2237
"De 40 a 44 años (237)",365,361,1,10,26,39,103,105,57,20,4,1999
"De 45 a 49 años (238)",297,294,,7,10,21,85,96,59,16,3,1761
"De 50 y más años (239)",569,567,1,22,30,43,100,174,132,65,2,3622
"Secundaria (240)",822,752,3,330,211,84,90,26,4,4,70,1638
"De 12 a 14 años (241)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (242)",151,133,2,121,10,,,,,,18,141
"De 20 a 24 años (243)",238,209,1,121,73,11,3,,,,29,312
"De 25 a 29 años (244)",194,179,,63,73,28,14,1,,,15,356
"De 30 a 34 años (245)",102,99,,8,40,24,24,2,1,,3,284
"De 35 a 39 años (246)",65,64,,9,12,12,25,6,,,1,214
"De 40 a 44 años (247)",24,24,,1,3,5,12,1,2,,,100
"De 45 a 49 años (248)",20,19,,2,,2,9,6,,,1,86
"De 50 y más años (249)",25,24,,4,,2,3,10,1,4,1,144
"Sup. no Univ. incompleta (250)",28,21,,6,8,6,1,,,,7,45
"De 15 a 19 años (252)",1,,,,,,,,,,1,
"De 20 a 24 años (253)",6,2,,2,,,,,,,4,2
"De 25 a 29 años (254)",8,8,,3,2,3,,,,,,16
"De 30 a 34 años (255)",8,7,,1,3,2,1,,,,1,18
"De 35 a 39 años (256)",3,3,,,2,1,,,,,,7
"De 40 a 44 años (257)",1,1,,,1,,,,,,,2
"De 45 a 49 años (258)",1,,,,,,,,,,1,
"Sup. no Univ. completa (260)",27,21,,10,3,3,3,2,,,6,51
"De 20 a 24 años (263)",7,2,,2,,,,,,,5,2
"De 25 a 29 años (264)",7,6,,3,2,1,,,,,1,10
"De 30 a 34 años (265)",7,7,,3,1,2,1,,,,,16
"De 35 a 39 años (266)",2,2,,2,,,,,,,,2
"De 40 a 44 años (267)",3,3,,,,,2,1,,,,15
"De 50 y más años (269)",1,1,,,,,,1,,,,6
"Sup. Univ. incompleta (270)",10,9,,6,2,1,,,,,1,13
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (274)",3,3,,3,,,,,,,,3
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",2,2,,,1,1,,,,,,5
"Sup. Univ. completa (280)",11,11,,8,,3,,,,,,17
"De 20 a 24 años (283)",3,3,,3,,,,,,,,3
"De 25 a 29 años (284)",3,3,,3,,,,,,,,3
"De 30 a 34 años (285)",2,2,,1,,1,,,,,,4
"De 35 a 39 años (286)",2,2,,1,,1,,,,,,4
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
