"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 35 a 39 años (045)",4286,2218,2068,3806,1937,1869,480,281,199
"35 años (046)",890,473,417,791,412,379,99,61,38
"36 años (047)",785,423,362,695,365,330,90,58,32
"37 años (048)",911,463,448,813,414,399,98,49,49
"38 años (049)",879,465,414,763,396,367,116,69,47
"39 años (050)",821,394,427,744,350,394,77,44,33
"De 40 a 44 años (051)",3727,1863,1864,3309,1654,1655,418,209,209
"40 años (052)",884,427,457,783,372,411,101,55,46
"41 años (053)",604,295,309,535,272,263,69,23,46
"42 años (054)",822,420,402,744,378,366,78,42,36
"43 años (055)",740,370,370,671,335,336,69,35,34
"44 años (056)",677,351,326,576,297,279,101,54,47
"De 45 a 49 años (057)",2979,1500,1479,2604,1315,1289,375,185,190
"45 años (058)",675,332,343,589,296,293,86,36,50
"46 años (059)",524,256,268,450,224,226,74,32,42
"47 años (060)",663,335,328,588,293,295,75,42,33
"48 años (061)",592,322,270,522,278,244,70,44,26
"49 años (062)",525,255,270,455,224,231,70,31,39
"De 50 a 54 años (063)",2752,1418,1334,2427,1226,1201,325,192,133
"50 años (064)",614,303,311,536,260,276,78,43,35
"51 años (065)",449,254,195,400,218,182,49,36,13
"52 años (066)",602,307,295,543,277,266,59,30,29
"53 años (067)",563,298,265,488,254,234,75,44,31
"54 años (068)",524,256,268,460,217,243,64,39,25
"De 55 a 59 años (069)",2111,1111,1000,1820,936,884,291,175,116
"55 años (070)",510,285,225,440,238,202,70,47,23
"56 años (071)",442,234,208,386,206,180,56,28,28
"57 años (072)",460,237,223,400,197,203,60,40,20
"58 años (073)",376,190,186,321,161,160,55,29,26
"59 años (074)",323,165,158,273,134,139,50,31,19
"De 60 a 64 años (075)",1679,897,782,1406,743,663,273,154,119
"60 años (076)",455,237,218,375,194,181,80,43,37
"61 años (077)",274,158,116,228,131,97,46,27,19
"62 años (078)",336,179,157,276,144,132,60,35,25
"63 años (079)",327,164,163,287,143,144,40,21,19
"64 años (080)",287,159,128,240,131,109,47,28,19
"De 65 y más años (081)",3674,1923,1751,3023,1556,1467,651,367,284
"65 años (082)",347,188,159,285,156,129,62,32,30
"66 años (083)",211,103,108,179,87,92,32,16,16
"67 años (084)",272,162,110,227,138,89,45,24,21
"68 años (085)",254,139,115,212,112,100,42,27,15
"69 años (086)",215,120,95,183,102,81,32,18,14
"70 años (087)",249,121,128,191,88,103,58,33,25
"71 años (088)",147,83,64,126,70,56,21,13,8
"72 años (089)",205,120,85,167,95,72,38,25,13
"73 años (090)",171,89,82,151,74,77,20,15,5
"74 años (091)",165,87,78,136,73,63,29,14,15
"75 años (092)",170,94,76,129,69,60,41,25,16
"76 años (093)",115,66,49,91,53,38,24,13,11
"77 años (094)",140,67,73,114,52,62,26,15,11
"78 años (095)",155,73,82,123,56,67,32,17,15
"79 años (096)",80,43,37,69,37,32,11,6,5
"80 años (097)",133,59,74,112,51,61,21,8,13
"81 años (098)",63,35,28,50,27,23,13,8,5
"82 años (099)",73,40,33,63,33,30,10,7,3
"83 años (100)",60,25,35,48,20,28,12,5,7
"84 años (101)",71,45,26,56,33,23,15,12,3
"85 años (102)",81,37,44,68,32,36,13,5,8
"86 años (103)",50,24,26,43,19,24,7,5,2
"87 años (104)",56,23,33,44,18,26,12,5,7
"88 años (105)",37,13,24,28,7,21,9,6,3
"89 años (106)",25,9,16,20,8,12,5,1,4
"90 años (107)",34,11,23,28,9,19,6,2,4
"91 años (108)",14,5,9,13,4,9,1,1,
"92 años (109)",14,5,9,13,4,9,1,1,
"93 años (110)",18,8,10,15,6,9,3,2,1
"94 años (111)",10,8,2,8,6,2,2,2,
"95 años (112)",14,9,5,12,8,4,2,1,1
"96 años (113)",5,4,1,4,3,1,1,1,
"97 años (114)",3,1,2,1,,1,2,1,1
"98 y más años (115)",17,7,10,14,6,8,3,1,2
