"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia ANTA (000)",54165,18847,35318
"Casa independiente (001)",52585,18747,33838
"Vivienda en quinta (003)",10,10,
"Vivienda en casa de vecindad (004)",78,78,
"Choza o cabaña (005)",1469,,1469
"Local no dest.para hab. humana (007)",11,2,9
"Otro tipo (008)",12,10,2
