"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",446,2268,2041,5,90,0.2,
"De 50 y más años (039)",1626,10090,8423,,83.5,,
"Viudo(a) (040)",1126,6310,5202,3,82.4,,
"De 15 a 19 años (042)",2,1,1,,100,,
"De 20 a 24 años (043)",6,7,6,1,85.7,14.3,
"De 25 a 29 años (044)",3,3,3,,100,,
"De 30 a 34 años (045)",16,40,37,2,92.5,5,
"De 35 a 39 años (046)",28,79,75,,94.9,,
"De 40 a 44 años (047)",58,237,212,,89.5,,
"De 45 a 49 años (048)",72,303,285,,94.1,,
"De 50 y más años (049)",941,5640,4583,,81.3,,
"Divorciado(a) (050)",41,174,144,,82.8,,
"De 20 a 24 años (053)",1,1,1,,100,,
"De 25 a 29 años (054)",1,2,2,,100,,
"De 30 a 34 años (055)",1,2,2,,100,,
"De 35 a 39 años (056)",6,13,13,,100,,
"De 40 a 44 años (057)",3,4,4,,100,,
"De 45 a 49 años (058)",7,32,31,,96.9,,
"De 50 y más años (059)",22,120,91,,75.8,,
"Soltero(a) (060)",4431,1134,1081,40,95.3,3.5,
"De 12 a 14 años (061)",1141,5,5,,100,,
"De 15 a 19 años (062)",1371,27,27,10,100,37,
"De 20 a 24 años (063)",700,118,112,13,94.9,11,
"De 25 a 29 años (064)",332,111,108,10,97.3,9,
"De 30 a 34 años (065)",194,120,117,4,97.5,3.3,
"De 35 a 39 años (066)",166,175,163,3,93.1,1.7,
"De 40 a 44 años (067)",127,107,104,,97.2,,
"De 45 a 49 años (068)",114,126,120,,95.2,,
"De 50 y más años (069)",286,345,325,,94.2,,
,,,,,,,
"URBANA (080)",8799,22018,19410,270,88.2,1.2,
"De 12 a 14 años (081)",852,7,7,,100,,
"De 15 a 19 años (082)",1197,81,81,28,100,34.6,
"De 20 a 24 años (083)",906,523,509,76,97.3,14.5,
"De 25 a 29 años (084)",780,954,924,66,96.9,6.9,
"De 30 a 34 años (085)",719,1476,1392,50,94.3,3.4,
"De 35 a 39 años (086)",768,2107,1972,30,93.6,1.4,
"De 40 a 44 años (087)",723,2422,2248,18,92.8,0.7,
"De 45 a 49 años (088)",634,2565,2353,2,91.7,0.1,
"De 50 y más años (089)",2220,11883,9924,,83.5,,
"Conviviente (090)",1815,4567,4227,178,92.6,3.9,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",121,55,55,19,100,34.5,
"De 20 a 24 años (093)",285,335,328,54,97.9,16.1,
"De 25 a 29 años (094)",358,619,596,45,96.3,7.3,
"De 30 a 34 años (095)",317,805,758,35,94.2,4.3,
"De 35 a 39 años (096)",253,788,741,16,94,2,
"De 40 a 44 años (097)",217,779,726,9,93.2,1.2,
"De 45 a 49 años (098)",117,498,450,,90.4,,
"De 50 y más años (099)",143,688,573,,83.3,,
"Separado(a) (100)",435,1167,1055,10,90.4,0.9,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",9,6,6,1,100,16.7,
"De 20 a 24 años (103)",32,33,32,6,97,18.2,
"De 25 a 29 años (104)",40,57,56,2,98.2,3.5,
"De 30 a 34 años (105)",48,96,86,,89.6,,
"De 35 a 39 años (106)",68,169,152,,89.9,,
"De 40 a 44 años (107)",63,177,168,1,94.9,0.6,
"De 45 a 49 años (108)",55,215,199,,92.6,,
"De 50 y más años (109)",119,414,356,,86,,
"Casado(a) (110)",2347,10882,9563,50,87.9,0.5,
"De 12 a 14 años (111)",3,2,2,,100,,
"De 15 a 19 años (112)",9,2,2,,100,,
"De 20 a 24 años (113)",48,63,62,7,98.4,11.1,
"De 25 a 29 años (114)",117,193,189,11,97.9,5.7,
"De 30 a 34 años (115)",184,444,422,10,95,2.3,
"De 35 a 39 años (116)",283,931,873,12,93.8,1.3,
"De 40 a 44 años (117)",299,1202,1107,8,92.1,0.7,
"De 45 a 49 años (118)",323,1521,1391,2,91.5,0.1,
"De 50 y más años (119)",1081,6524,5515,,84.5,,
"Viudo(a) (120)",804,4413,3643,2,82.6,,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",4,5,4,1,80,20,
"De 25 a 29 años (124)",3,3,3,,100,,
"De 30 a 34 años (125)",13,31,28,1,90.3,3.2,
"De 35 a 39 años (126)",25,71,67,,94.4,,
"De 40 a 44 años (127)",44,179,163,,91.1,,
"De 45 a 49 años (128)",52,216,205,,94.9,,
"De 50 y más años (129)",662,3907,3172,,81.2,,
"Divorciado(a) (130)",33,154,124,,80.5,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",1,2,2,,100,,
"De 35 a 39 años (136)",3,8,8,,100,,
"De 40 a 44 años (137)",3,4,4,,100,,
"De 45 a 49 años (138)",7,32,31,,96.9,,
"De 50 y más años (139)",18,106,77,,72.6,,
"Soltero(a) (140)",3365,835,798,30,95.6,3.6,
"De 12 a 14 años (141)",844,5,5,,100,,
"De 15 a 19 años (142)",1057,17,17,8,100,47.1,
"De 20 a 24 años (143)",537,87,83,8,95.4,9.2,
"De 25 a 29 años (144)",261,80,78,8,97.5,10,
"De 30 a 34 años (145)",156,98,96,4,98,4.1,
"De 35 a 39 años (146)",136,140,131,2,93.6,1.4,
"De 40 a 44 años (147)",97,81,80,,98.8,,
"De 45 a 49 años (148)",80,83,77,,92.8,,
"De 50 y más años (149)",197,244,231,,94.7,,
,,,,,,,
"RURAL (160)",3297,10426,8923,152,85.6,1.5,
"De 12 a 14 años (161)",302,1,1,,100,,
"De 15 a 19 años (162)",379,51,51,11,100,21.6,
"De 20 a 24 años (163)",348,309,293,37,94.8,12,
"De 25 a 29 años (164)",265,457,429,38,93.9,8.3,
"De 30 a 34 años (165)",229,631,577,27,91.4,4.3,
"De 35 a 39 años (166)",280,944,844,23,89.4,2.4,
"De 40 a 44 años (167)",248,1026,927,13,90.4,1.3,
"De 45 a 49 años (168)",225,1088,964,3,88.6,0.3,
"De 50 y más años (169)",1021,5919,4837,,81.7,,
"Conviviente (170)",786,2298,2066,96,89.9,4.2,
"De 12 a 14 años (171)",4,1,1,,100,,
"De 15 a 19 años (172)",57,32,32,9,100,28.1,
"De 20 a 24 años (173)",156,238,226,24,95,10.1,
"De 25 a 29 años (174)",131,284,263,27,92.6,9.5,
"De 30 a 34 años (175)",117,367,338,18,92.1,4.9,
"De 35 a 39 años (176)",129,490,444,11,90.6,2.2,
"De 40 a 44 años (177)",71,310,281,7,90.6,2.3,
"De 45 a 49 años (178)",41,189,169,,89.4,,
"De 50 y más años (179)",80,387,312,,80.6,,
"Separado(a) (180)",94,301,272,6,90.4,2,
"De 15 a 19 años (182)",1,1,1,,100,,
"De 20 a 24 años (183)",11,15,13,2,86.7,13.3,
"De 25 a 29 años (184)",9,18,18,1,100,5.6,
"De 30 a 34 años (185)",13,34,33,1,97.1,2.9,
"De 35 a 39 años (186)",13,30,30,1,100,3.3,
"De 40 a 44 años (187)",16,63,57,1,90.5,1.6,
"De 45 a 49 años (188)",7,22,22,,100,,
"De 50 y más años (189)",24,118,98,,83.1,,
"Casado(a) (190)",1021,5611,4723,39,84.2,0.7,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",6,8,8,,100,,
"De 20 a 24 años (193)",15,22,22,6,100,27.3,
"De 25 a 29 años (194)",54,124,118,8,95.2,6.5,
"De 30 a 34 años (195)",58,199,176,7,88.4,3.5,
"De 35 a 39 años (196)",102,376,325,10,86.4,2.7,
"De 40 a 44 años (197)",117,569,516,5,90.7,0.9,
"De 45 a 49 años (198)",123,747,650,3,87,0.4,
"De 50 y más años (199)",545,3566,2908,,81.5,,
"Viudo(a) (200)",322,1897,1559,1,82.2,0.1,
"De 15 a 19 años (202)",1,,,,,,
"De 20 a 24 años (203)",2,2,2,,100,,
"De 30 a 34 años (205)",3,9,9,1,100,11.1,
"De 35 a 39 años (206)",3,8,8,,100,,
"De 40 a 44 años (207)",14,58,49,,84.5,,
"De 45 a 49 años (208)",20,87,80,,92,,
"De 50 y más años (209)",279,1733,1411,,81.4,,
"Divorciado(a) (210)",8,20,20,,100,,
"De 20 a 24 años (213)",1,1,1,,100,,
"De 35 a 39 años (216)",3,5,5,,100,,
"De 50 y más años (219)",4,14,14,,100,,
"Soltero(a) (220)",1066,299,283,10,94.6,3.3,
"De 12 a 14 años (221)",297,,,,,,
"De 15 a 19 años (222)",314,10,10,2,100,20,
"De 20 a 24 años (223)",163,31,29,5,93.5,16.1,
"De 25 a 29 años (224)",71,31,30,2,96.8,6.5,
"De 30 a 34 años (225)",38,22,21,,95.5,,
"De 35 a 39 años (226)",30,35,32,1,91.4,2.9,
"De 40 a 44 años (227)",30,26,24,,92.3,,
"De 45 a 49 años (228)",34,43,43,,100,,
"De 50 y más años (229)",89,101,94,,93.1,,
