"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",234,227,4,168,49,4,2,,,,7,287
"De 25 a 29 años (024)",241,236,4,107,94,22,9,,,,5,400
"De 30 a 34 años (025)",231,230,4,71,78,40,32,5,,,1,518
"De 35 a 39 años (026)",197,196,,43,43,41,48,18,3,,1,594
"De 40 a 44 años (027)",166,162,2,36,25,28,40,25,4,2,4,563
"De 45 a 49 años (028)",121,121,,16,23,11,32,27,7,5,,526
"De 50 y más años (029)",315,309,5,25,32,32,79,75,30,31,6,1627
"Casado(a) (030)",5298,5214,147,648,892,834,1171,755,489,278,84,22202
"De 12 a 14 años (031)",2,1,1,,,,,,,,1,
"De 15 a 19 años (032)",76,65,20,31,9,4,1,,,,11,65
"De 20 a 24 años (033)",366,348,33,184,93,25,10,3,,,18,507
"De 25 a 29 años (034)",584,572,33,187,197,102,50,3,,,12,1116
"De 30 a 34 años (035)",650,634,15,107,202,164,122,21,3,,16,1687
"De 35 a 39 años (036)",675,669,7,42,136,196,206,68,9,5,6,2357
"De 40 a 44 años (037)",651,645,13,26,111,132,205,99,46,13,6,2695
"De 45 a 49 años (038)",545,543,2,24,50,78,184,116,68,21,2,2725
"De 50 y más años (039)",1749,1737,23,47,94,133,393,445,363,239,12,11050
"Viudo(a) (040)",1019,1000,15,53,75,85,226,231,175,140,19,6011
"De 15 a 19 años (042)",1,1,1,,,,,,,,,
"De 20 a 24 años (043)",11,10,1,3,5,1,,,,,1,16
"De 25 a 29 años (044)",13,13,1,6,3,3,,,,,,21
"De 30 a 34 años (045)",27,25,,5,5,7,8,,,,2,69
"De 35 a 39 años (046)",31,29,,7,6,4,11,1,,,2,84
"De 40 a 44 años (047)",50,49,2,7,3,8,17,9,1,2,1,194
"De 45 a 49 años (048)",53,53,1,4,6,8,14,14,4,2,,252
"De 50 y más años (049)",833,820,9,21,47,54,176,207,170,136,13,5375
"Divorciado(a) (050)",62,57,1,12,9,6,11,6,6,6,5,252
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",7,6,,5,1,,,,,,1,7
"De 25 a 29 años (054)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (055)",6,5,,3,,2,,,,,1,9
"De 35 a 39 años (056)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (057)",8,8,,,1,2,2,3,,,,34
"De 45 a 49 años (058)",5,5,,,,,2,1,1,1,,34
"De 50 y más años (059)",27,26,1,1,5,1,6,2,5,5,1,154
"Soltero(a) (060)",8316,7485,6735,483,151,72,44,,,,831,1177
"De 12 a 14 años (061)",2544,2544,2531,11,2,,,,,,,15
"De 15 a 19 años (062)",2905,2905,2831,62,7,4,1,,,,,92
"De 20 a 24 años (063)",1419,1075,908,143,23,1,,,,,344,192
"De 25 a 29 años (064)",597,372,219,110,29,13,1,,,,225,211
"De 30 a 34 años (065)",262,169,78,49,29,8,5,,,,93,151
"De 35 a 39 años (066)",176,121,55,33,12,16,5,,,,55,125
"De 40 a 44 años (067)",132,98,40,24,16,9,9,,,,34,119
"De 45 a 49 años (068)",97,69,16,22,17,7,7,,,,28,105
"De 50 y más años (069)",184,132,57,29,16,14,16,,,,52,167
,,,,,,,,,,,,
"URBANA (080)",20988,19936,6189,3697,3051,2104,2469,1334,699,393,1052,45823
"De 12 a 14 años (081)",1997,1983,1965,15,3,,,,,,14,21
"De 15 a 19 años (082)",3221,3109,2475,544,69,16,5,,,,112,750
"De 20 a 24 años (083)",3602,3198,1067,1406,563,135,22,5,,,404,3065
"De 25 a 29 años (084)",2900,2679,319,878,907,388,178,9,,,221,4665
"De 30 a 34 años (085)",2149,2044,108,386,630,485,373,54,5,3,105,5129
"De 35 a 39 años (086)",1776,1711,71,166,366,443,492,143,28,2,65,5516
"De 40 a 44 años (087)",1408,1375,62,102,206,269,438,213,68,17,33,5360
"De 45 a 49 años (088)",1053,1029,27,75,113,130,326,228,94,36,24,4791
"De 50 y más años (089)",2882,2808,95,125,194,238,635,682,504,335,74,16526
"Conviviente (090)",8375,8074,755,2270,1851,1165,1177,517,227,112,301,21100
"De 12 a 14 años (091)",31,19,13,5,1,,,,,,12,7
"De 15 a 19 años (092)",808,712,245,402,55,8,2,,,,96,544
"De 20 a 24 años (093)",1931,1826,279,987,432,112,13,3,,,105,2262
"De 25 a 29 años (094)",1717,1685,104,530,628,283,133,7,,,32,3241
"De 30 a 34 años (095)",1200,1173,31,188,365,307,241,34,4,3,27,3166
"De 35 a 39 años (096)",935,920,27,72,209,233,277,81,21,,15,3085
"De 40 a 44 años (097)",617,614,18,31,81,113,216,114,36,5,3,2577
"De 45 a 49 años (098)",431,429,11,26,37,52,142,104,40,17,2,2074
"De 50 y más años (099)",705,696,27,29,43,57,153,174,126,87,9,4144
"Separado(a) (100)",1300,1273,21,448,277,151,204,112,34,26,27,3650
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",81,75,5,66,2,1,1,,,,6,77
"De 20 a 24 años (103)",187,181,4,135,37,3,2,,,,6,227
"De 25 a 29 años (104)",206,202,3,92,84,16,7,,,,4,337
"De 30 a 34 años (105)",189,188,4,60,62,33,25,4,,,1,416
"De 35 a 39 años (106)",163,162,,36,32,37,42,13,2,,1,488
"De 40 a 44 años (107)",131,128,1,24,20,25,35,19,2,2,3,456
"De 45 a 49 años (108)",100,100,,14,18,7,27,24,7,3,,437
"De 50 y más años (109)",242,237,4,21,22,29,65,52,23,21,5,1212
"Casado(a) (110)",3981,3910,119,526,726,651,872,539,322,155,71,15688
"De 12 a 14 años (111)",2,1,1,,,,,,,,1,
"De 15 a 19 años (112)",59,50,16,24,6,3,1,,,,9,49
"De 20 a 24 años (113)",292,276,28,149,71,19,7,2,,,16,392
"De 25 a 29 años (114)",471,463,29,156,163,76,37,2,,,8,880
"De 30 a 34 años (115)",534,520,10,90,175,132,96,16,1,,14,1359
"De 35 a 39 años (116)",521,516,7,30,112,155,157,48,5,2,5,1762
"De 40 a 44 años (117)",513,507,11,22,90,113,162,71,30,8,6,2038
"De 45 a 49 años (118)",409,408,2,19,39,59,140,91,44,14,1,2009
"De 50 y más años (119)",1180,1169,15,36,70,94,272,309,242,131,11,7199
"Viudo(a) (120)",743,728,9,43,62,73,172,161,112,96,15,4223
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",8,7,,2,4,1,,,,,1,13
"De 25 a 29 años (124)",13,13,1,6,3,3,,,,,,21
"De 30 a 34 años (125)",22,21,,4,4,7,6,,,,1,58
"De 35 a 39 años (126)",23,21,,5,3,2,10,1,,,2,66
"De 40 a 44 años (127)",39,38,1,5,3,7,14,6,,2,1,150
"De 45 a 49 años (128)",42,42,1,4,5,7,11,9,3,2,,191
"De 50 y más años (129)",595,585,5,17,40,46,131,145,109,92,10,3724
"Divorciado(a) (130)",51,47,1,10,9,5,9,5,4,4,4,193
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 20 a 24 años (133)",6,5,,4,1,,,,,,1,6
"De 25 a 29 años (134)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (135)",5,4,,2,,2,,,,,1,8
"De 35 a 39 años (136)",3,3,,1,,1,1,,,,,8
"De 40 a 44 años (137)",8,8,,,1,2,2,3,,,,34
"De 45 a 49 años (138)",2,2,,,,,2,,,,,9
"De 50 y más años (139)",22,21,1,1,5,,4,2,4,4,1,122
"Soltero(a) (140)",6538,5904,5284,400,126,59,35,,,,634,969
"De 12 a 14 años (141)",1963,1963,1951,10,2,,,,,,,14
"De 15 a 19 años (142)",2271,2271,2208,52,6,4,1,,,,,80
"De 20 a 24 años (143)",1178,903,756,129,18,,,,,,275,165
"De 25 a 29 años (144)",489,312,182,92,27,10,1,,,,177,180
"De 30 a 34 años (145)",199,138,63,42,24,4,5,,,,61,122
"De 35 a 39 años (146)",131,89,37,22,10,15,5,,,,42,107
"De 40 a 44 años (147)",100,80,31,20,11,9,9,,,,20,105
"De 45 a 49 años (148)",69,48,13,12,14,5,4,,,,21,71
"De 50 y más años (149)",138,100,43,21,14,12,10,,,,38,125
,,,,,,,,,,,,
"RURAL (160)",6022,5743,1624,824,705,553,809,575,388,265,279,17454
"De 12 a 14 años (161)",594,588,582,6,,,,,,,6,6
"De 15 a 19 años (162)",864,840,671,145,23,1,,,,,24,194
"De 20 a 24 años (163)",792,705,199,298,162,39,5,2,,,87,772
"De 25 a 29 años (164)",623,561,65,152,171,113,56,4,,,62,1088
"De 30 a 34 años (165)",540,502,30,70,134,118,128,16,5,1,38,1405
"De 35 a 39 años (166)",512,495,22,52,83,111,144,62,16,5,17,1770
"De 40 a 44 años (167)",427,411,17,34,47,55,126,86,37,9,16,1812
"De 45 a 49 años (168)",345,336,8,24,28,39,92,73,53,19,9,1738
"De 50 y más años (169)",1325,1305,30,43,57,77,258,332,277,231,20,8669
"Conviviente (170)",2335,2275,135,506,432,316,406,250,146,84,60,7926
"De 12 a 14 años (171)",12,6,2,4,,,,,,,6,4
"De 15 a 19 años (172)",196,174,43,112,19,,,,,,22,150
"De 20 a 24 años (173)",426,411,41,214,122,31,2,1,,,15,566
"De 25 a 29 años (174)",366,358,23,88,125,78,41,3,,,8,758
"De 30 a 34 años (175)",313,310,10,33,85,75,93,10,3,1,3,934
"De 35 a 39 años (176)",271,268,4,20,43,63,88,37,11,2,3,1033
"De 40 a 44 años (177)",211,210,4,12,16,32,75,49,18,4,1,990
"De 45 a 49 años (178)",146,145,5,7,8,13,37,39,27,9,1,813
"De 50 y más años (179)",394,393,3,16,14,24,70,111,87,68,1,2678
"Separado(a) (180)",305,301,4,101,69,28,39,38,10,12,4,959
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",17,17,1,16,,,,,,,,16
"De 20 a 24 años (183)",47,46,,33,12,1,,,,,1,60
"De 25 a 29 años (184)",35,34,1,15,10,6,2,,,,1,63
"De 30 a 34 años (185)",42,42,,11,16,7,7,1,,,,102
"De 35 a 39 años (186)",34,34,,7,11,4,6,5,1,,,106
"De 40 a 44 años (187)",35,34,1,12,5,3,5,6,2,,1,107
"De 45 a 49 años (188)",21,21,,2,5,4,5,3,,2,,89
"De 50 y más años (189)",73,72,1,4,10,3,14,23,7,10,1,415
"Casado(a) (190)",1317,1304,28,122,166,183,299,216,167,123,13,6514
"De 15 a 19 años (192)",17,15,4,7,3,1,,,,,2,16
"De 20 a 24 años (193)",74,72,5,35,22,6,3,1,,,2,115
"De 25 a 29 años (194)",113,109,4,31,34,26,13,1,,,4,236
"De 30 a 34 años (195)",116,114,5,17,27,32,26,5,2,,2,328
"De 35 a 39 años (196)",154,153,,12,24,41,49,20,4,3,1,595
"De 40 a 44 años (197)",138,138,2,4,21,19,43,28,16,5,,657
"De 45 a 49 años (198)",136,135,,5,11,19,44,25,24,7,1,716
"De 50 y más años (199)",569,568,8,11,24,39,121,136,121,108,1,3851
"Viudo(a) (200)",276,272,6,10,13,12,54,70,63,44,4,1788
"De 20 a 24 años (203)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (205)",5,4,,1,1,,2,,,,1,11
"De 35 a 39 años (206)",8,8,,2,3,2,1,,,,,18
"De 40 a 44 años (207)",11,11,1,2,,1,3,3,1,,,44
"De 45 a 49 años (208)",11,11,,,1,1,3,5,1,,,61
"De 50 y más años (209)",238,235,4,4,7,8,45,62,61,44,3,1651
"Divorciado(a) (210)",11,10,,2,,1,2,1,2,2,1,59
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",1,,,,,,,,,,1,
"De 30 a 34 años (215)",1,1,,1,,,,,,,,1
"De 45 a 49 años (218)",3,3,,,,,,1,1,1,,25
"De 50 y más años (219)",5,5,,,,1,2,,1,1,,32
"Soltero(a) (220)",1778,1581,1451,83,25,13,9,,,,197,208
"De 12 a 14 años (221)",581,581,580,1,,,,,,,,1
"De 15 a 19 años (222)",634,634,623,10,1,,,,,,,12
"De 20 a 24 años (223)",241,172,152,14,5,1,,,,,69,27
"De 25 a 29 años (224)",108,60,37,18,2,3,,,,,48,31
"De 30 a 34 años (225)",63,31,15,7,5,4,,,,,32,29
"De 35 a 39 años (226)",45,32,18,11,2,1,,,,,13,18
"De 40 a 44 años (227)",32,18,9,4,5,,,,,,14,14
"De 45 a 49 años (228)",28,21,3,10,3,2,3,,,,7,34
"De 50 y más años (229)",46,32,14,8,2,2,6,,,,14,42
