"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia OYON (000)",18829,12942,5887
"Casa independiente (001)",17210,11919,5291
"Departamento en edificio (002)",78,78,
"Vivienda en quinta (003)",430,430,
"Vivienda en casa de vecindad (004)",491,491,
"Choza o cabaña (005)",596,,596
"Local no dest.para hab. humana (007)",24,24,
