"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Técnicos de nivel medio y trab. asimilados (094)",197,126,,65,6,,,
"Jefes y empleados de oficina (095)",80,79,,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",597,170,8,381,16,22,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",6650,19,11,5951,669,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",1833,,1114,653,28,38,,
"Obreros construc.,conf.,papel, fab., instr. (099)",2024,181,665,1134,25,19,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",20434,166,17811,343,7,2092,15,
"Otra (101)",26,26,,,,,,
"Ocupación no especificada (102)",204,23,104,38,16,23,,
"Desocupado (103)",2044,,,,,,,2044
"Mujeres (104)",5587,511,1905,1418,85,687,527,454
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",7,7,,,,,,
"Profes., científicos e intelectuales (106)",194,160,,34,,,,
"Técnicos de nivel medio y trab. asimilados (107)",116,76,,28,8,3,1,
"Jefes y empleados de oficina (108)",74,74,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",637,90,10,479,8,50,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",377,,,352,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",538,,278,240,9,11,,
"Obreros construc.,conf.,papel, fab., instr. (112)",21,2,10,8,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2824,44,1539,204,4,507,526,
"Ocupación no especificada (115)",345,58,68,73,30,116,,
"Desocupado (116)",454,,,,,,,454
