"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",205,201,3,135,54,8,1,,,,4,271
"De 25 a 29 años (024)",177,172,3,84,50,22,12,1,,,5,308
"De 30 a 34 años (025)",167,167,,49,48,38,29,2,1,,,405
"De 35 a 39 años (026)",198,198,2,23,46,39,67,20,1,,,660
"De 40 a 44 años (027)",193,193,7,15,35,32,57,33,12,2,,775
"De 45 a 49 años (028)",136,134,,7,17,21,39,32,16,2,2,650
"De 50 y más años (029)",372,371,4,22,21,39,72,84,71,58,1,2282
"Casado(a) (030)",9795,9711,262,979,1601,1575,2235,1482,925,652,84,43502
"De 12 a 14 años (031)",13,7,4,3,,,,,,,6,3
"De 15 a 19 años (032)",163,146,44,77,22,2,1,,,,17,131
"De 20 a 24 años (033)",638,620,58,251,217,74,18,2,,,18,993
"De 25 a 29 años (034)",1077,1066,38,256,343,240,167,20,2,,11,2527
"De 30 a 34 años (035)",1407,1397,31,162,382,348,374,84,16,,10,4252
"De 35 a 39 años (036)",1492,1490,21,94,274,336,491,214,50,10,2,5681
"De 40 a 44 años (037)",1208,1201,17,46,148,218,349,253,122,48,7,5720
"De 45 a 49 años (038)",1076,1073,11,25,74,161,322,251,151,78,3,5880
"De 50 y más años (039)",2721,2711,38,65,141,196,513,658,584,516,10,18315
"Viudo(a) (040)",1451,1432,24,62,96,135,313,301,269,232,19,8905
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",9,6,1,3,2,,,,,,3,7
"De 20 a 24 años (043)",23,20,1,8,7,3,1,,,,3,36
"De 25 a 29 años (044)",16,16,,5,8,2,1,,,,,31
"De 30 a 34 años (045)",39,38,,6,7,11,11,3,,,1,119
"De 35 a 39 años (046)",68,67,1,4,10,13,30,7,2,,1,255
"De 40 a 44 años (047)",89,88,,2,11,17,29,18,6,5,1,430
"De 45 a 49 años (048)",76,74,1,1,6,12,21,18,12,3,2,390
"De 50 y más años (049)",1130,1123,20,33,45,77,220,255,249,224,7,7637
"Divorciado(a) (050)",138,133,6,23,27,21,24,16,7,9,5,502
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",6,6,,4,1,,1,,,,,10
"De 25 a 29 años (054)",9,9,,3,3,3,,,,,,18
"De 30 a 34 años (055)",17,16,2,4,6,2,2,,,,1,30
"De 35 a 39 años (056)",16,16,,2,7,4,3,,,,,41
"De 40 a 44 años (057)",15,15,1,2,2,2,7,,,1,,52
"De 45 a 49 años (058)",13,11,,1,2,2,2,3,1,,2,45
"De 50 y más años (059)",60,59,3,6,6,8,9,13,6,8,1,305
"Soltero(a) (060)",10381,9745,8557,689,252,147,100,,,,636,2034
"De 12 a 14 años (061)",3917,3911,3899,8,4,,,,,,6,16
"De 15 a 19 años (062)",3701,3700,3553,136,6,5,,,,,1,163
"De 20 a 24 años (063)",1262,1000,746,197,50,6,1,,,,262,319
"De 25 a 29 años (064)",581,392,178,140,50,19,5,,,,189,317
"De 30 a 34 años (065)",315,227,67,88,42,20,10,,,,88,272
"De 35 a 39 años (066)",219,184,42,56,36,28,22,,,,35,300
"De 40 a 44 años (067)",143,126,26,28,24,28,20,,,,17,240
"De 45 a 49 años (068)",86,75,15,14,19,14,13,,,,11,146
"De 50 y más años (069)",157,130,31,22,21,27,29,,,,27,261
,,,,,,,,,,,,
"URBANA (080)",26419,25560,7482,3935,3712,3022,3603,1966,1104,736,859,66504
"De 12 a 14 años (081)",2904,2868,2841,22,5,,,,,,36,32
"De 15 a 19 años (082)",3903,3786,3078,616,76,13,3,,,,117,819
"De 20 a 24 años (083)",3241,2952,863,1264,639,152,31,3,,,289,3144
"De 25 a 29 años (084)",3142,2941,286,943,911,508,271,19,3,,201,5581
"De 30 a 34 años (085)",2890,2800,133,506,842,670,538,88,20,3,90,7275
"De 35 a 39 años (086)",2669,2635,80,249,571,615,811,261,42,6,34,8834
"De 40 a 44 años (087)",2096,2067,65,119,295,429,622,368,131,38,29,8632
"De 45 a 49 años (088)",1522,1505,37,66,141,272,452,305,162,70,17,7294
"De 50 y más años (089)",4052,4006,99,150,232,363,875,922,746,619,46,24893
"Conviviente (090)",8455,8211,705,2164,1860,1305,1269,533,244,131,244,22288
"De 12 a 14 años (091)",53,28,18,9,1,,,,,,25,11
"De 15 a 19 años (092)",834,740,268,409,55,7,1,,,,94,544
"De 20 a 24 años (093)",1589,1522,199,804,397,101,18,3,,,67,1994
"De 25 a 29 años (094)",1658,1632,88,534,557,298,147,6,2,,26,3207
"De 30 a 34 años (095)",1350,1343,48,230,440,334,243,39,6,3,7,3496
"De 35 a 39 años (096)",1079,1074,25,92,240,261,342,98,15,1,5,3616
"De 40 a 44 años (097)",754,746,22,35,100,156,233,143,46,11,8,3160
"De 45 a 49 años (098)",444,443,15,22,37,80,129,87,55,18,1,2133
"De 50 y más años (099)",694,683,22,29,33,68,156,157,120,98,11,4127
"Separado(a) (100)",1249,1236,20,317,236,164,240,144,78,37,13,4348
"De 12 a 14 años (101)",3,3,,3,,,,,,,,3
"De 15 a 19 años (102)",65,60,4,51,4,,1,,,,5,63
"De 20 a 24 años (103)",154,153,3,102,45,2,1,,,,1,202
"De 25 a 29 años (104)",147,143,2,70,43,19,8,1,,,4,254
"De 30 a 34 años (105)",138,138,,40,38,34,24,1,1,,,335
"De 35 a 39 años (106)",175,175,1,21,40,35,59,18,1,,,589
"De 40 a 44 años (107)",160,160,7,8,32,24,52,26,10,1,,643
"De 45 a 49 años (108)",110,108,,5,14,18,33,26,10,2,2,517
"De 50 y más años (109)",297,296,3,17,20,32,62,72,56,34,1,1742
"Casado(a) (110)",7422,7352,211,783,1302,1297,1728,1042,591,398,70,31080
"De 12 a 14 años (111)",12,7,4,3,,,,,,,5,3
"De 15 a 19 años (112)",100,85,28,44,11,1,1,,,,15,73
"De 20 a 24 años (113)",444,430,42,186,150,43,9,,,,14,651
"De 25 a 29 años (114)",805,796,34,207,257,174,111,12,1,,9,1809
"De 30 a 34 años (115)",1090,1083,30,145,319,275,254,47,13,,7,3106
"De 35 a 39 años (116)",1153,1152,16,81,245,276,363,141,25,5,1,4124
"De 40 a 44 años (117)",969,962,15,44,132,205,285,186,71,24,7,4240
"De 45 a 49 años (118)",823,820,10,23,68,147,258,175,92,47,3,4187
"De 50 y más años (119)",2026,2017,32,50,120,176,447,481,389,322,9,12887
"Viudo(a) (120)",1096,1082,16,49,76,106,252,233,186,164,14,6583
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",6,4,1,2,1,,,,,,2,4
"De 20 a 24 años (123)",14,12,1,4,4,2,1,,,,2,23
"De 25 a 29 años (124)",15,15,,4,8,2,1,,,,,30
"De 30 a 34 años (125)",25,24,,5,5,6,7,1,,,1,69
"De 35 a 39 años (126)",54,54,1,4,8,13,23,4,1,,,191
"De 40 a 44 años (127)",76,75,,2,11,16,27,13,4,2,1,333
"De 45 a 49 años (128)",55,53,,1,3,11,17,14,4,3,2,270
"De 50 y más años (129)",850,845,13,27,36,56,176,201,177,159,5,5663
"Divorciado(a) (130)",113,109,4,17,24,17,22,14,5,6,4,405
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",2,2,,,1,,1,,,,,6
"De 25 a 29 años (134)",7,7,,3,3,1,,,,,,12
"De 30 a 34 años (135)",15,14,1,3,6,2,2,,,,1,29
"De 35 a 39 años (136)",16,16,,2,7,4,3,,,,,41
"De 40 a 44 años (137)",14,14,1,2,2,2,7,,,,,42
"De 45 a 49 años (138)",13,11,,1,2,2,2,3,1,,2,45
"De 50 y más años (139)",45,44,2,5,3,6,7,11,4,6,1,229
"Soltero(a) (140)",8084,7570,6526,605,214,133,92,,,,514,1800
"De 12 a 14 años (141)",2835,2830,2819,7,4,,,,,,5,15
"De 15 a 19 años (142)",2897,2896,2777,109,5,5,,,,,1,134
"De 20 a 24 años (143)",1038,833,618,168,42,4,1,,,,205,268
"De 25 a 29 años (144)",510,348,162,125,43,14,4,,,,162,269
"De 30 a 34 años (145)",272,198,54,83,34,19,8,,,,74,240
"De 35 a 39 años (146)",192,164,37,49,31,26,21,,,,28,273
"De 40 a 44 años (147)",123,110,20,28,18,26,18,,,,13,214
"De 45 a 49 años (148)",77,70,12,14,17,14,13,,,,7,142
"De 50 y más años (149)",140,121,27,22,20,25,27,,,,19,245
,,,,,,,,,,,,
"RURAL (160)",8950,8711,2421,1146,1142,824,1179,882,641,476,239,27568
"De 12 a 14 años (161)",1120,1109,1104,5,,,,,,,11,5
"De 15 a 19 años (162)",1455,1405,975,345,75,9,1,,,,50,526
"De 20 a 24 años (163)",1309,1223,216,435,388,140,40,4,,,86,1824
"De 25 a 29 años (164)",1046,1011,47,199,328,235,177,22,3,,35,2480
"De 30 a 34 años (165)",877,859,20,62,173,184,302,100,14,4,18,3077
"De 35 a 39 años (166)",758,744,21,40,76,113,256,167,61,10,14,3361
"De 40 a 44 años (167)",550,544,9,15,41,46,136,159,95,43,6,3141
"De 45 a 49 años (168)",476,471,7,9,16,25,107,130,115,62,5,3102
"De 50 y más años (169)",1359,1345,22,36,45,72,160,300,353,357,14,10052
"Conviviente (170)",3603,3513,323,753,741,464,563,344,199,126,90,11398
"De 12 a 14 años (171)",36,27,23,4,,,,,,,9,4
"De 15 a 19 años (172)",555,512,181,262,60,8,1,,,,43,410
"De 20 a 24 años (173)",827,806,72,300,301,100,31,2,,,21,1345
"De 25 a 29 años (174)",670,665,26,120,228,159,116,14,2,,5,1653
"De 30 a 34 años (175)",472,471,5,29,90,101,171,60,11,4,1,1778
"De 35 a 39 años (176)",355,350,10,18,34,47,112,89,35,5,5,1642
"De 40 a 44 años (177)",244,242,1,6,16,22,63,80,40,14,2,1396
"De 45 a 49 años (178)",167,166,2,5,2,7,33,44,42,31,1,1152
"De 50 y más años (179)",277,274,3,9,10,20,36,55,69,72,3,2018
"Separado(a) (180)",297,290,6,94,41,35,38,28,23,25,7,1095
"De 12 a 14 años (181)",1,1,1,,,,,,,,,
"De 15 a 19 años (182)",29,26,2,22,2,,,,,,3,26
"De 20 a 24 años (183)",51,48,,33,9,6,,,,,3,69
"De 25 a 29 años (184)",30,29,1,14,7,3,4,,,,1,54
"De 30 a 34 años (185)",29,29,,9,10,4,5,1,,,,70
"De 35 a 39 años (186)",23,23,1,2,6,4,8,2,,,,71
"De 40 a 44 años (187)",33,33,,7,3,8,5,7,2,1,,132
"De 45 a 49 años (188)",26,26,,2,3,3,6,6,6,,,133
"De 50 y más años (189)",75,75,1,5,1,7,10,12,15,24,,540
"Casado(a) (190)",2373,2359,51,196,299,278,507,440,334,254,14,12422
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",63,61,16,33,11,1,,,,,2,58
"De 20 a 24 años (193)",194,190,16,65,67,31,9,2,,,4,342
"De 25 a 29 años (194)",272,270,4,49,86,66,56,8,1,,2,718
"De 30 a 34 años (195)",317,314,1,17,63,73,120,37,3,,3,1146
"De 35 a 39 años (196)",339,338,5,13,29,60,128,73,25,5,1,1557
"De 40 a 44 años (197)",239,239,2,2,16,13,64,67,51,24,,1480
"De 45 a 49 años (198)",253,253,1,2,6,14,64,76,59,31,,1693
"De 50 y más años (199)",695,694,6,15,21,20,66,177,195,194,1,5428
"Viudo(a) (200)",355,350,8,13,20,29,61,68,83,68,5,2322
"De 15 a 19 años (202)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (203)",9,8,,4,3,1,,,,,1,13
"De 25 a 29 años (204)",1,1,,1,,,,,,,,1
"De 30 a 34 años (205)",14,14,,1,2,5,4,2,,,,50
"De 35 a 39 años (206)",14,13,,,2,,7,3,1,,1,64
"De 40 a 44 años (207)",13,13,,,,1,2,5,2,3,,97
"De 45 a 49 años (208)",21,21,1,,3,1,4,4,8,,,120
"De 50 y más años (209)",280,278,7,6,9,21,44,54,72,65,2,1974
"Divorciado(a) (210)",25,24,2,6,3,4,2,2,2,3,1,97
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",4,4,,4,,,,,,,,4
"De 25 a 29 años (214)",2,2,,,,2,,,,,,6
"De 30 a 34 años (215)",2,2,1,1,,,,,,,,1
"De 40 a 44 años (217)",1,1,,,,,,,,1,,10
"De 50 y más años (219)",15,15,1,1,3,2,2,2,2,2,,76
"Soltero(a) (220)",2297,2175,2031,84,38,14,8,,,,122,234
"De 12 a 14 años (221)",1082,1081,1080,1,,,,,,,1,1
"De 15 a 19 años (222)",804,804,776,27,1,,,,,,,29
"De 20 a 24 años (223)",224,167,128,29,8,2,,,,,57,51
"De 25 a 29 años (224)",71,44,16,15,7,5,1,,,,27,48
"De 30 a 34 años (225)",43,29,13,5,8,1,2,,,,14,32
"De 35 a 39 años (226)",27,20,5,7,5,2,1,,,,7,27
"De 40 a 44 años (227)",20,16,6,,6,2,2,,,,4,26
"De 45 a 49 años (228)",9,5,3,,2,,,,,,4,4
"De 50 y más años (229)",17,9,4,,1,2,2,,,,8,16
