"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Educación inicial (032)",1,1,,,,
"Primaria (033)",315,41,122,83,55,14
"Secundaria (034)",418,10,281,99,24,4
"Superior no univ. incompleta (035)",20,,11,4,4,1
"Superior no univ. completa (036)",36,,22,13,1,
"Superior univ. incompleta (037)",7,,4,3,,
"Superior univ. completa (038)",19,,12,5,2,
"No PEA (040)",31273,14893,9442,3423,2286,1229
"Sin nivel (041)",1093,355,113,106,197,322
"Educación inicial (042)",665,655,8,2,,
"Primaria (043)",19095,11925,2828,1942,1593,807
"Secundaria (044)",9451,1958,5850,1185,380,78
"Superior no univ. incompleta (045)",448,,374,50,20,4
"Superior no univ. completa (046)",283,,138,72,58,15
"Superior univ. incompleta (047)",138,,101,25,12,
"Superior univ. completa (048)",100,,30,41,26,3
,,,,,,
"URBANA (060)",31147,8866,10083,6386,4304,1508
"Sin nivel (061)",700,150,84,74,152,240
"Educación inicial (062)",383,371,8,4,,
"Primaria (063)",14468,6775,1960,2240,2420,1073
"Secundaria (064)",12506,1570,6809,2826,1146,155
"Superior no univ. incompleta (065)",887,,523,243,115,6
"Superior no univ. completa (066)",1249,,387,576,262,24
"Superior univ. incompleta (067)",348,,154,125,67,2
"Superior univ. completa (068)",606,,158,298,142,8
"PEA (070)",12525,385,4089,4362,2934,755
"Sin nivel (071)",209,7,26,34,61,81
"Educación inicial (072)",9,5,2,2,,
"Primaria (073)",4556,278,851,1331,1528,568
"Secundaria (074)",5533,95,2577,1918,857,86
"Superior no univ. incompleta (075)",479,,179,198,99,3
"Superior no univ. completa (076)",994,,260,511,213,10
"Superior univ. incompleta (077)",228,,65,104,57,2
"Superior univ. completa (078)",517,,129,264,119,5
"Ocupada (080)",11926,358,3759,4205,2862,742
"Sin nivel (081)",202,6,25,32,59,80
"Educación inicial (082)",8,4,2,2,,
"Primaria (083)",4377,260,789,1283,1484,561
"Secundaria (084)",5190,88,2352,1833,835,82
"Superior no univ. incompleta (085)",462,,168,195,97,2
"Superior no univ. completa (086)",965,,244,499,212,10
"Superior univ. incompleta (087)",223,,62,102,57,2
"Superior univ. completa (088)",499,,117,259,118,5
"Desocupada (090)",599,27,330,157,72,13
"Sin nivel (091)",7,1,1,2,2,1
"Educación inicial (092)",1,1,,,,
"Primaria (093)",179,18,62,48,44,7
"Secundaria (094)",343,7,225,85,22,4
"Superior no univ. incompleta (095)",17,,11,3,2,1
"Superior no univ. completa (096)",29,,16,12,1,
"Superior univ. incompleta (097)",5,,3,2,,
"Superior univ. completa (098)",18,,12,5,1,
"No PEA (100)",18622,8481,5994,2024,1370,753
"Sin nivel (101)",491,143,58,40,91,159
"Educación inicial (102)",374,366,6,2,,
"Primaria (103)",9912,6497,1109,909,892,505
"Secundaria (104)",6973,1475,4232,908,289,69
"Superior no univ. incompleta (105)",408,,344,45,16,3
"Superior no univ. completa (106)",255,,127,65,49,14
"Superior univ. incompleta (107)",120,,89,21,10,
"Superior univ. completa (108)",89,,29,34,23,3
,,,,,,
"RURAL (120)",22170,6768,6818,4389,3031,1164
"Sin nivel (121)",995,244,115,133,246,257
"Educación inicial (122)",305,296,6,3,,
"Primaria (123)",15038,5693,3364,2840,2272,869
"Secundaria (124)",5288,535,3136,1163,423,31
"Superior no univ. incompleta (125)",131,,58,45,24,4
"Superior no univ. completa (126)",234,,87,111,35,1
"Superior univ. incompleta (127)",79,,31,36,11,1
"Superior univ. completa (128)",100,,21,58,20,1
"PEA (130)",9519,356,3370,2990,2115,688
"Sin nivel (131)",393,32,60,67,140,94
"Educación inicial (132)",14,7,4,3,,
"Primaria (133)",5855,265,1645,1807,1571,567
"Secundaria (134)",2810,52,1518,886,332,22
"Superior no univ. incompleta (135)",91,,28,40,20,3
"Superior no univ. completa (136)",206,,76,104,26,
"Superior univ. incompleta (137)",61,,19,32,9,1
"Superior univ. completa (138)",89,,20,51,17,1
"Ocupada (140)",9287,328,3245,2936,2099,679
"Sin nivel (141)",385,30,58,65,140,92
"Educación inicial (142)",14,7,4,3,,
"Primaria (143)",5719,242,1585,1772,1560,560
"Secundaria (144)",2735,49,1462,872,330,22
"Superior no univ. incompleta (145)",88,,28,39,18,3
"Superior no univ. completa (146)",199,,70,103,26,
"Superior univ. incompleta (147)",59,,18,31,9,1
"Superior univ. completa (148)",88,,20,51,16,1
"Desocupada (150)",232,28,125,54,16,9
"Sin nivel (151)",8,2,2,2,,2
"Primaria (153)",136,23,60,35,11,7
"Secundaria (154)",75,3,56,14,2,
"Superior no univ. incompleta (155)",3,,,1,2,
"Superior no univ. completa (156)",7,,6,1,,
"Superior univ. incompleta (157)",2,,1,1,,
"Superior univ. completa (158)",1,,,,1,
"No PEA (160)",12651,6412,3448,1399,916,476
"Sin nivel (161)",602,212,55,66,106,163
"Educación inicial (162)",291,289,2,,,
"Primaria (163)",9183,5428,1719,1033,701,302
"Secundaria (164)",2478,483,1618,277,91,9
"Superior no univ. incompleta (165)",40,,30,5,4,1
"Superior no univ. completa (166)",28,,11,7,9,1
"Superior univ. incompleta (167)",18,,12,4,2,
"Superior univ. completa (168)",11,,1,7,3,
