"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia PALLASCA (000)",8426,1321,2014,3324,62,1056,90,559
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",48,48,,,,,,
"Profes., científicos e intelectuales (002)",743,686,,54,2,1,,
"Técnicos de nivel medio y trab. asimilados (003)",157,120,,35,2,,,
"Jefes y empleados de oficina (004)",216,216,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",526,54,15,374,9,74,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",2425,,6,2389,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",672,,475,178,4,15,,
"Obreros construc.,conf.,papel, fab., instr. (008)",457,55,298,87,15,2,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (009)",2390,104,1188,120,,888,90,
"Otra (010)",18,18,,,,,,
"Ocupación no especificada (011)",215,20,32,87,,76,,
"Desocupado (012)",559,,,,,,,559
"Hombres (013)",6700,785,1861,2765,59,776,2,452
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",37,37,,,,,,
"Profes., científicos e intelectuales (015)",394,356,,36,2,,,
"Técnicos de nivel medio y trab. asimilados (016)",113,84,,27,2,,,
"Jefes y empleados de oficina (017)",143,143,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",195,23,3,139,6,24,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",2289,,5,2254,30,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",624,,456,153,4,11,,
"Obreros construc.,conf.,papel, fab., instr. (021)",448,54,293,85,15,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (022)",1927,63,1088,54,,720,2,
"Otra (023)",18,18,,,,,,
"Ocupación no especificada (024)",60,7,16,17,,20,,
"Desocupado (025)",452,,,,,,,452
"Mujeres (026)",1726,536,153,559,3,280,88,107
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",11,11,,,,,,
"Profes., científicos e intelectuales (028)",349,330,,18,,1,,
"Técnicos de nivel medio y trab. asimilados (029)",44,36,,8,,,,
"Jefes y empleados de oficina (030)",73,73,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",331,31,12,235,3,50,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",136,,1,135,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",48,,19,25,,4,,
"Obreros construc.,conf.,papel, fab., instr. (034)",9,1,5,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (035)",463,41,100,66,,168,88,
"Ocupación no especificada (037)",155,13,16,70,,56,,
"Desocupado (038)",107,,,,,,,107
,,,,,,,,
"URBANA (039)",4637,1007,1245,1562,40,409,68,306
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",40,40,,,,,,
"Profes., científicos e intelectuales (041)",524,497,,25,1,1,,
"Técnicos de nivel medio y trab. asimilados (042)",119,94,,24,1,,,
"Jefes y empleados de oficina (043)",185,185,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",404,40,13,285,7,59,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",913,,1,894,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",387,,249,126,2,10,,
"Obreros construc.,conf.,papel, fab., instr. (047)",309,40,201,56,11,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (048)",1287,87,759,94,,279,68,
"Otra (049)",15,15,,,,,,
"Ocupación no especificada (050)",148,9,22,58,,59,,
"Desocupado (051)",306,,,,,,,306
"Hombres (052)",3470,603,1130,1180,37,274,1,245
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",32,32,,,,,,
"Profes., científicos e intelectuales (054)",281,264,,16,1,,,
"Técnicos de nivel medio y trab. asimilados (055)",84,64,,19,1,,,
"Jefes y empleados de oficina (056)",117,117,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",143,16,2,103,4,18,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",853,,,835,18,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",350,,238,103,2,7,,
"Obreros construc.,conf.,papel, fab., instr. (060)",304,40,199,54,11,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (061)",1005,51,681,39,,233,1,
"Otra (062)",15,15,,,,,,
"Ocupación no especificada (063)",41,4,10,11,,16,,
"Desocupado (064)",245,,,,,,,245
"Mujeres (065)",1167,404,115,382,3,135,67,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",8,8,,,,,,
"Profes., científicos e intelectuales (067)",243,233,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (068)",35,30,,5,,,,
"Jefes y empleados de oficina (069)",68,68,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",261,24,11,182,3,41,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",60,,1,59,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",37,,11,23,,3,,
"Obreros construc.,conf.,papel, fab., instr. (073)",5,,2,2,,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (074)",282,36,78,55,,46,67,
"Ocupación no especificada (076)",107,5,12,47,,43,,
"Desocupado (077)",61,,,,,,,61
,,,,,,,,
"RURAL (078)",3789,314,769,1762,22,647,22,253
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",8,8,,,,,,
"Profes., científicos e intelectuales (080)",219,189,,29,1,,,
"Técnicos de nivel medio y trab. asimilados (081)",38,26,,11,1,,,
"Jefes y empleados de oficina (082)",31,31,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",122,14,2,89,2,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",1512,,5,1495,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",285,,226,52,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (086)",148,15,97,31,4,1,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (087)",1103,17,429,26,,609,22,
"Otra (088)",3,3,,,,,,
"Ocupación no especificada (089)",67,11,10,29,,17,,
"Desocupado (090)",253,,,,,,,253
"Hombres (091)",3230,182,731,1585,22,502,1,207
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,5,,,,,,
"Profes., científicos e intelectuales (093)",113,92,,20,1,,,
"Técnicos de nivel medio y trab. asimilados (094)",29,20,,8,1,,,
"Jefes y empleados de oficina (095)",26,26,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",52,7,1,36,2,6,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",1436,,5,1419,12,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",274,,218,50,2,4,,
"Obreros construc.,conf.,papel, fab., instr. (099)",144,14,94,31,4,1,,
