"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia AMBO (000)",55483,27878,27605,18453,9111,9342,37030,18767,18263
"Menores de 1 año (001)",960,515,445,324,153,171,636,362,274
"Menores de 1 mes (002)",118,55,63,58,23,35,60,32,28
"De 1 a 11 meses (003)",842,460,382,266,130,136,576,330,246
"De 1 a 4 años (004)",5030,2622,2408,1421,753,668,3609,1869,1740
"1 año (005)",1134,592,542,310,170,140,824,422,402
"2 años (006)",1276,684,592,355,202,153,921,482,439
"3 años (007)",1239,633,606,379,197,182,860,436,424
"4 años (008)",1381,713,668,377,184,193,1004,529,475
"De 5 a 9 años (009)",6910,3506,3404,1978,1026,952,4932,2480,2452
"5 años (010)",1196,609,587,343,170,173,853,439,414
"6 años (011)",1255,656,599,331,178,153,924,478,446
"7 años (012)",1410,717,693,413,225,188,997,492,505
"8 años (013)",1510,761,749,445,221,224,1065,540,525
"9 años (014)",1539,763,776,446,232,214,1093,531,562
"De 10 a 14 años (015)",7877,3999,3878,2447,1229,1218,5430,2770,2660
"10 años (016)",1596,849,747,461,240,221,1135,609,526
"11 años (017)",1492,720,772,438,209,229,1054,511,543
"12 años (018)",1716,873,843,541,287,254,1175,586,589
"13 años (019)",1555,778,777,498,247,251,1057,531,526
"14 años (020)",1518,779,739,509,246,263,1009,533,476
"De 15 a 19 años (021)",5622,2839,2783,2068,1017,1051,3554,1822,1732
"15 años (022)",1438,716,722,527,257,270,911,459,452
"16 años (023)",1206,602,604,443,208,235,763,394,369
"17 años (024)",1144,559,585,401,190,211,743,369,374
"18 años (025)",985,524,461,374,189,185,611,335,276
"19 años (026)",849,438,411,323,173,150,526,265,261
"De 20 a 24 años (027)",4081,2028,2053,1426,697,729,2655,1331,1324
"20 años (028)",987,478,509,370,176,194,617,302,315
"21 años (029)",682,335,347,263,132,131,419,203,216
"22 años (030)",842,449,393,263,141,122,579,308,271
"23 años (031)",749,365,384,240,111,129,509,254,255
"24 años (032)",821,401,420,290,137,153,531,264,267
"De 25 a 29 años (033)",3660,1803,1857,1179,551,628,2481,1252,1229
"25 años (034)",787,386,401,242,107,135,545,279,266
"26 años (035)",697,341,356,218,113,105,479,228,251
"27 años (036)",773,376,397,252,117,135,521,259,262
"28 años (037)",715,371,344,218,102,116,497,269,228
"29 años (038)",688,329,359,249,112,137,439,217,222
"De 30 a 34 años (039)",3337,1576,1761,1139,515,624,2198,1061,1137
"30 años (040)",912,443,469,312,145,167,600,298,302
"31 años (041)",495,215,280,179,72,107,316,143,173
"32 años (042)",656,306,350,195,90,105,461,216,245
"33 años (043)",645,310,335,224,111,113,421,199,222
"34 años (044)",629,302,327,229,97,132,400,205,195
