"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",92,86,3,59,21,3,,,,,6,110
"De 25 a 29 años (024)",102,98,,45,32,18,3,,,,4,176
"De 30 a 34 años (025)",112,110,3,26,41,14,21,5,,,2,273
"De 35 a 39 años (026)",109,109,3,27,21,23,25,9,1,,,315
"De 40 a 44 años (027)",92,91,4,15,14,15,22,13,6,2,1,340
"De 45 a 49 años (028)",67,67,5,9,7,11,20,8,5,2,,259
"De 50 y más años (029)",271,266,8,20,35,26,70,49,32,26,5,1365
"Casado(a) (030)",7766,7673,214,452,873,1001,1746,1482,1046,859,93,41149
"De 12 a 14 años (031)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (032)",22,18,7,4,2,3,2,,,,4,25
"De 20 a 24 años (033)",181,172,21,68,50,20,10,3,,,9,290
"De 25 a 29 años (034)",379,376,10,81,129,94,52,9,1,,3,910
"De 30 a 34 años (035)",628,619,12,72,171,162,148,45,9,,9,1909
"De 35 a 39 años (036)",879,871,13,52,162,187,255,144,50,8,8,3474
"De 40 a 44 años (037)",940,932,15,26,110,150,298,208,82,43,8,4492
"De 45 a 49 años (038)",881,875,20,34,66,108,209,228,134,76,6,4864
"De 50 y más años (039)",3854,3808,115,114,183,277,772,845,770,732,46,25184
"Viudo(a) (040)",2303,2273,85,82,127,159,476,509,397,438,30,14608
"De 15 a 19 años (042)",3,3,,1,,1,1,,,,,8
"De 20 a 24 años (043)",5,4,,2,1,1,,,,,1,7
"De 25 a 29 años (044)",8,7,,,3,2,,2,,,1,26
"De 30 a 34 años (045)",22,21,1,1,5,6,5,2,1,,1,71
"De 35 a 39 años (046)",47,43,2,4,9,6,8,9,4,1,4,175
"De 40 a 44 años (047)",95,92,8,6,11,8,19,27,7,6,3,437
"De 45 a 49 años (048)",80,80,1,4,9,5,25,14,10,12,,461
"De 50 y más años (049)",2043,2023,73,64,89,130,418,455,375,419,20,13423
"Divorciado(a) (050)",103,98,2,9,20,15,17,13,11,11,5,465
"De 20 a 24 años (053)",2,2,,,2,,,,,,,4
"De 25 a 29 años (054)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (055)",11,10,,2,4,2,2,,,,1,24
"De 35 a 39 años (056)",7,7,,2,1,1,2,1,,,,22
"De 40 a 44 años (057)",12,12,,,3,1,2,4,2,,,58
"De 45 a 49 años (058)",6,5,,,2,,1,1,1,,1,23
"De 50 y más años (059)",63,60,2,4,7,11,10,7,8,11,3,331
"Soltero(a) (060)",7291,6696,5606,621,239,151,79,,,,595,1868
"De 12 a 14 años (061)",2185,2183,2178,4,1,,,,,,2,6
"De 15 a 19 años (062)",2312,2312,2212,91,5,4,,,,,,113
"De 20 a 24 años (063)",1048,856,643,168,36,9,,,,,192,267
"De 25 a 29 años (064)",575,398,210,128,42,17,1,,,,177,267
"De 30 a 34 años (065)",359,271,113,76,37,38,7,,,,88,292
"De 35 a 39 años (066)",212,159,59,37,37,14,12,,,,53,201
"De 40 a 44 años (067)",166,133,51,29,24,20,9,,,,33,173
"De 45 a 49 años (068)",101,85,30,25,9,7,14,,,,16,120
"De 50 y más años (069)",333,299,110,63,48,42,36,,,,34,429
,,,,,,,,,,,,
"URBANA (080)",14835,14214,4173,1733,1731,1401,2077,1460,910,729,621,43969
"De 12 a 14 años (081)",1401,1392,1384,7,1,,,,,,9,9
"De 15 a 19 años (082)",1769,1745,1541,171,25,5,3,,,,24,248
"De 20 a 24 años (083)",1450,1288,575,453,205,39,13,3,,,162,1053
"De 25 a 29 años (084)",1334,1172,199,395,341,167,59,9,2,,162,1897
"De 30 a 34 años (085)",1287,1206,112,226,353,282,189,40,4,,81,2870
"De 35 a 39 años (086)",1242,1192,65,131,279,255,305,119,36,2,50,3859
"De 40 a 44 años (087)",1113,1078,66,71,167,173,324,187,63,27,35,4363
"De 45 a 49 años (088)",890,874,49,67,92,122,226,181,93,44,16,4049
"De 50 y más años (089)",4349,4267,182,212,268,358,958,921,712,656,82,25621
"Conviviente (090)",2883,2788,232,766,687,385,397,178,82,61,95,7548
"De 12 a 14 años (091)",15,7,3,4,,,,,,,8,4
"De 15 a 19 años (092)",211,190,58,110,22,,,,,,21,154
"De 20 a 24 años (093)",529,504,71,256,146,21,10,,,,25,652
"De 25 a 29 años (094)",599,581,39,208,204,90,35,4,1,,18,1066
"De 30 a 34 años (095)",486,480,19,98,142,119,84,17,1,,6,1216
"De 35 a 39 años (096)",350,346,9,36,94,81,91,24,11,,4,1110
"De 40 a 44 años (097)",232,230,10,16,36,30,72,41,18,7,2,974
"De 45 a 49 años (098)",168,167,8,13,22,25,44,34,14,7,1,739
"De 50 y más años (099)",293,283,15,25,21,19,61,58,37,47,10,1633
"Separado(a) (100)",550,538,14,143,116,70,107,52,21,15,12,1740
"De 12 a 14 años (101)",1,1,1,,,,,,,,,
"De 15 a 19 años (102)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (103)",58,55,2,39,12,2,,,,,3,69
"De 25 a 29 años (104)",65,62,,30,18,12,2,,,,3,111
"De 30 a 34 años (105)",75,73,1,16,31,10,11,4,,,2,180
"De 35 a 39 años (106)",71,71,2,20,15,12,16,5,1,,,197
"De 40 a 44 años (107)",62,61,2,8,12,9,16,9,4,1,1,231
"De 45 a 49 años (108)",43,43,3,6,7,8,13,4,2,,,143
"De 50 y más años (109)",162,159,3,12,20,17,49,30,14,14,3,795
"Casado(a) (110)",4990,4933,127,331,680,735,1188,896,573,403,57,24352
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",11,8,3,1,,2,2,,,,3,15
"De 20 a 24 años (113)",115,111,14,46,32,13,3,3,,,4,181
"De 25 a 29 años (114)",249,246,7,63,95,55,21,4,1,,3,537
"De 30 a 34 años (115)",445,438,7,53,145,127,86,17,3,,7,1222
"De 35 a 39 años (116)",630,627,6,40,136,150,184,86,23,2,3,2322
"De 40 a 44 años (117)",628,625,13,21,89,112,217,119,36,18,3,2754
"De 45 a 49 años (118)",568,564,15,25,51,83,150,138,71,31,4,2869
"De 50 y más años (119)",2343,2313,62,81,132,193,525,529,439,352,30,14451
"Viudo(a) (120)",1425,1411,46,59,79,104,327,325,226,245,14,8821
"De 15 a 19 años (122)",2,2,,1,,,1,,,,,5
"De 20 a 24 años (123)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (124)",5,4,,,1,2,,1,,,1,15
"De 30 a 34 años (125)",15,14,,1,4,5,2,2,,,1,45
"De 35 a 39 años (126)",23,21,2,2,6,1,5,4,1,,2,71
"De 40 a 44 años (127)",57,56,6,3,10,5,13,15,3,1,1,231
"De 45 a 49 años (128)",38,38,1,3,5,2,11,5,5,6,,211
"De 50 y más años (129)",1282,1274,37,47,53,89,295,298,217,238,8,8241
"Divorciado(a) (130)",76,72,1,9,15,13,12,9,8,5,4,309
"De 20 a 24 años (133)",1,1,,,1,,,,,,,2
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",6,6,,2,2,1,1,,,,,13
"De 35 a 39 años (136)",6,6,,2,1,1,2,,,,,16
"De 40 a 44 años (137)",11,11,,,3,1,2,3,2,,,52
"De 45 a 49 años (138)",5,4,,,2,,1,,1,,1,17
"De 50 y más años (139)",46,43,1,4,6,10,6,6,5,5,3,208
"Soltero(a) (140)",4911,4472,3753,425,154,94,46,,,,439,1199
"De 12 a 14 años (141)",1384,1383,1380,2,1,,,,,,1,4
"De 15 a 19 años (142)",1532,1532,1480,47,2,3,,,,,,60
"De 20 a 24 años (143)",744,615,488,110,14,3,,,,,129,147
"De 25 a 29 años (144)",415,278,153,93,23,8,1,,,,137,167
"De 30 a 34 años (145)",260,195,85,56,29,20,5,,,,65,194
"De 35 a 39 años (146)",162,121,46,31,27,10,7,,,,41,143
"De 40 a 44 años (147)",123,95,35,23,17,16,4,,,,28,121
"De 45 a 49 años (148)",68,58,22,20,5,4,7,,,,10,70
"De 50 y más años (149)",223,195,64,43,36,30,22,,,,28,293
,,,,,,,,,,,,
"RURAL (160)",9112,8829,2247,928,917,792,1246,1082,836,781,283,33606
"De 12 a 14 años (161)",826,811,807,4,,,,,,,15,4
"De 15 a 19 años (162)",1016,996,808,152,28,6,2,,,,20,234
"De 20 a 24 años (163)",903,817,228,306,202,62,19,,,,86,975
"De 25 a 29 años (164)",828,777,96,172,227,160,97,22,3,,51,1693
"De 30 a 34 años (165)",706,676,49,89,138,139,198,55,8,,30,2079
"De 35 a 39 años (166)",668,647,36,58,88,115,176,114,50,10,21,2611
"De 40 a 44 años (167)",665,651,32,35,52,83,152,165,91,41,14,3323
"De 45 a 49 años (168)",585,577,23,23,37,53,120,151,96,74,8,3397
"De 50 y más años (169)",2915,2877,168,89,145,174,482,575,588,656,38,19290
"Conviviente (170)",2734,2666,253,511,530,372,447,276,166,111,68,9078
"De 12 a 14 años (171)",24,10,8,2,,,,,,,14,2
"De 15 a 19 años (172)",216,197,71,98,23,3,2,,,,19,161
"De 20 a 24 años (173)",496,481,65,206,151,47,12,,,,15,698
"De 25 a 29 años (174)",497,487,36,104,157,106,65,16,3,,10,1142
"De 30 a 34 años (175)",375,371,13,40,91,80,120,26,1,,4,1164
"De 35 a 39 años (176)",306,304,15,31,43,58,88,46,20,3,2,1173
"De 40 a 44 años (177)",241,239,10,14,21,32,54,59,39,10,2,1212
"De 45 a 49 años (178)",172,172,8,5,14,19,33,47,25,21,,980
"De 50 y más años (179)",407,405,27,11,30,27,73,82,78,77,2,2546
"Separado(a) (180)",317,311,14,77,56,40,54,32,23,15,6,1119
"De 15 a 19 años (182)",8,8,1,7,,,,,,,,7
"De 20 a 24 años (183)",34,31,1,20,9,1,,,,,3,41
"De 25 a 29 años (184)",37,36,,15,14,6,1,,,,1,65
"De 30 a 34 años (185)",37,37,2,10,10,4,10,1,,,,93
"De 35 a 39 años (186)",38,38,1,7,6,11,9,4,,,,118
"De 40 a 44 años (187)",30,30,2,7,2,6,6,4,2,1,,109
"De 45 a 49 años (188)",24,24,2,3,,3,7,4,3,2,,116
"De 50 y más años (189)",109,107,5,8,15,9,21,19,18,12,2,570
"Casado(a) (190)",2776,2740,87,121,193,266,558,586,473,456,36,16797
"De 12 a 14 años (191)",1,1,1,,,,,,,,,
"De 15 a 19 años (192)",11,10,4,3,2,1,,,,,1,10
"De 20 a 24 años (193)",66,61,7,22,18,7,7,,,,5,109
"De 25 a 29 años (194)",130,130,3,18,34,39,31,5,,,,373
"De 30 a 34 años (195)",183,181,5,19,26,35,62,28,6,,2,687
"De 35 a 39 años (196)",249,244,7,12,26,37,71,58,27,6,5,1152
"De 40 a 44 años (197)",312,307,2,5,21,38,81,89,46,25,5,1738
"De 45 a 49 años (198)",313,311,5,9,15,25,59,90,63,45,2,1995
"De 50 y más años (199)",1511,1495,53,33,51,84,247,316,331,380,16,10733
"Viudo(a) (200)",878,862,39,23,48,55,149,184,171,193,16,5787
"De 15 a 19 años (202)",1,1,,,,1,,,,,,3
"De 20 a 24 años (203)",2,2,,,1,1,,,,,,5
"De 25 a 29 años (204)",3,3,,,2,,,1,,,,11
"De 30 a 34 años (205)",7,7,1,,1,1,3,,1,,,26
"De 35 a 39 años (206)",24,22,,2,3,5,3,5,3,1,2,104
"De 40 a 44 años (207)",38,36,2,3,1,3,6,12,4,5,2,206
"De 45 a 49 años (208)",42,42,,1,4,3,14,9,5,6,,250
"De 50 y más años (209)",761,749,36,17,36,41,123,157,158,181,12,5182
"Divorciado(a) (210)",27,26,1,,5,2,5,4,3,6,1,156
"De 20 a 24 años (213)",1,1,,,1,,,,,,,2
"De 25 a 29 años (214)",1,1,,,1,,,,,,,2
"De 30 a 34 años (215)",5,4,,,2,1,1,,,,1,11
"De 35 a 39 años (216)",1,1,,,,,,1,,,,6
"De 40 a 44 años (217)",1,1,,,,,,1,,,,6
"De 45 a 49 años (218)",1,1,,,,,,1,,,,6
"De 50 y más años (219)",17,17,1,,1,1,4,1,3,6,,123
"Soltero(a) (220)",2380,2224,1853,196,85,57,33,,,,156,669
"De 12 a 14 años (221)",801,800,798,2,,,,,,,1,2
"De 15 a 19 años (222)",780,780,732,44,3,1,,,,,,53
"De 20 a 24 años (223)",304,241,155,58,22,6,,,,,63,120
"De 25 a 29 años (224)",160,120,57,35,19,9,,,,,40,100
"De 30 a 34 años (225)",99,76,28,20,8,18,2,,,,23,98
"De 35 a 39 años (226)",50,38,13,6,10,4,5,,,,12,58
"De 40 a 44 años (227)",43,38,16,6,7,4,5,,,,5,52
"De 45 a 49 años (228)",33,27,8,5,4,3,7,,,,6,50
"De 50 y más años (229)",110,104,46,20,12,12,14,,,,6,136
