"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",3328,598,12,1529,883,122,92,42,50
"Pesca (046)",5,,,5,,,,,
"Explotación de minas y canteras (047)",5,,,2,,,,1,2
"Industrias manufactureras (048)",1702,100,5,562,696,119,113,42,65
"Suministro de electricidad, gas y agua (049)",4,1,,,1,1,,1,
"Construcción (050)",130,16,1,57,42,5,3,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1492,164,4,514,465,106,121,40,78
"Venta, mant.y rep. veh.autom.y motoc. (052)",22,2,,6,9,,1,1,3
"Comercio al por mayor (053)",85,11,,18,31,7,12,,6
"Comercio al por menor (054)",1385,151,4,490,425,99,108,39,69
"Hoteles y restaurantes (055)",602,73,1,204,235,26,35,11,17
"Trans., almac. y comunicaciones (056)",80,2,,13,31,17,9,3,5
"Intermediación financiera (057)",22,,,,3,3,11,1,4
"Activid.inmobil., empres. y de alquiler (058)",156,5,,18,42,20,29,14,28
"Admin.pub. y defensa; p. segur.soc.afil (059)",64,3,,7,19,6,12,3,14
"Enseñanza (060)",212,1,,,21,30,62,10,88
"Servicios sociales y de salud (061)",73,1,,4,6,6,31,1,24
"Otras activ. serv.comun.soc y personales (062)",135,10,,41,50,7,16,6,5
"Hogares privados con servicio doméstico (063)",379,56,,173,119,17,6,4,4
"Actividad economica no especificada (065)",409,62,1,150,123,28,20,14,11
,,,,,,,,,
"URBANA (066)",24084,1551,57,8981,9037,1393,1412,620,1033
"Agric., ganadería, caza y silvicultura (067)",11366,892,29,5109,3941,488,452,203,252
"Pesca (068)",58,1,,28,20,5,3,1,
"Explotación de minas y canteras (069)",77,7,,30,29,4,,3,4
"Industrias manufactureras (070)",4148,155,7,1232,1896,285,283,123,167
"Suministro de electricidad, gas y agua (071)",40,2,,8,12,5,6,2,5
"Construcción (072)",1107,55,2,444,443,53,46,33,31
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2617,197,7,863,901,196,214,87,152
"Venta, mant.y rep. veh.autom.y motoc. (074)",232,11,,47,88,21,36,12,17
"Comercio al por mayor (075)",204,13,,46,87,16,20,5,17
"Comercio al por menor (076)",2181,173,7,770,726,159,158,70,118
"Hoteles y restaurantes (077)",756,72,1,251,304,30,44,21,33
"Trans., almac. y comunicaciones (078)",1281,31,6,369,609,95,88,34,49
"Intermediación financiera (079)",37,,,1,6,3,17,2,8
"Activid.inmobil., empres. y de alquiler (080)",570,11,,113,214,62,55,33,82
"Admin.pub. y defensa; p. segur.soc.afil (081)",206,10,,23,61,21,39,12,40
"Enseñanza (082)",274,1,,6,31,32,70,13,121
"Servicios sociales y de salud (083)",119,1,1,13,24,11,30,4,35
"Otras activ. serv.comun.soc y personales (084)",312,16,1,78,135,26,23,13,20
"Hogares privados con servicio doméstico (085)",338,50,1,152,106,14,6,5,4
"Actividad economica no especificada (087)",778,50,2,261,305,63,36,31,30
"Hombres (088)",16538,726,40,6188,6590,945,909,448,692
"Agric., ganadería, caza y silvicultura (089)",8753,483,22,3898,3210,391,367,169,213
"Pesca (090)",53,1,,23,20,5,3,1,
"Explotación de minas y canteras (091)",72,7,,28,29,4,,2,2
"Industrias manufactureras (092)",2550,66,3,704,1241,173,175,81,107
"Suministro de electricidad, gas y agua (093)",37,2,,8,11,4,6,1,5
"Construcción (094)",1007,47,2,399,410,48,43,31,27
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1245,48,3,387,472,96,107,52,80
"Venta, mant.y rep. veh.autom.y motoc. (096)",212,9,,41,81,21,35,11,14
"Comercio al por mayor (097)",126,2,,29,57,10,11,5,12
"Comercio al por menor (098)",907,37,3,317,334,65,61,36,54
"Hoteles y restaurantes (099)",191,4,,58,82,7,12,11,17
"Trans., almac. y comunicaciones (100)",1203,29,6,357,578,79,79,31,44
"Intermediación financiera (101)",16,,,1,3,,7,1,4
"Activid.inmobil., empres. y de alquiler (102)",441,6,,97,175,47,30,22,64
"Admin.pub. y defensa; p. segur.soc.afil (103)",153,7,,18,47,16,27,9,29
"Enseñanza (104)",103,,,6,13,9,21,5,49
"Servicios sociales y de salud (105)",59,,1,9,20,6,5,3,15
"Otras activ. serv.comun.soc y personales (106)",189,6,1,44,87,20,8,7,16
"Hogares privados con servicio doméstico (107)",17,5,1,6,3,1,,1,
"Actividad economica no especificada (109)",449,15,1,145,189,39,19,21,20
"Mujeres (110)",7546,825,17,2793,2447,448,503,172,341
"Agric., ganadería, caza y silvicultura (111)",2613,409,7,1211,731,97,85,34,39
"Pesca (112)",5,,,5,,,,,
"Explotación de minas y canteras (113)",5,,,2,,,,1,2
"Industrias manufactureras (114)",1598,89,4,528,655,112,108,42,60
"Suministro de electricidad, gas y agua (115)",3,,,,1,1,,1,
"Construcción (116)",100,8,,45,33,5,3,2,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1372,149,4,476,429,100,107,35,72
"Venta, mant.y rep. veh.autom.y motoc. (118)",20,2,,6,7,,1,1,3
"Comercio al por mayor (119)",78,11,,17,30,6,9,,5
"Comercio al por menor (120)",1274,136,4,453,392,94,97,34,64
"Hoteles y restaurantes (121)",565,68,1,193,222,23,32,10,16
"Trans., almac. y comunicaciones (122)",78,2,,12,31,16,9,3,5
"Intermediación financiera (123)",21,,,,3,3,10,1,4
"Activid.inmobil., empres. y de alquiler (124)",129,5,,16,39,15,25,11,18
"Admin.pub. y defensa; p. segur.soc.afil (125)",53,3,,5,14,5,12,3,11
"Enseñanza (126)",171,1,,,18,23,49,8,72
"Servicios sociales y de salud (127)",60,1,,4,4,5,25,1,20
"Otras activ. serv.comun.soc y personales (128)",123,10,,34,48,6,15,6,4
"Hogares privados con servicio doméstico (129)",321,45,,146,103,13,6,4,4
"Actividad economica no especificada (131)",329,35,1,116,116,24,17,10,10
,,,,,,,,,
"RURAL (132)",6600,824,16,3123,1864,221,258,95,199
"Agric., ganadería, caza y silvicultura (133)",5002,677,10,2544,1347,123,131,58,112
"Pesca (134)",51,5,,17,20,3,3,2,1
"Explotación de minas y canteras (135)",10,,,4,5,1,,,
"Industrias manufactureras (136)",326,17,2,120,135,22,19,2,9
"Suministro de electricidad, gas y agua (137)",5,1,,1,2,,1,,
"Construcción (138)",264,33,3,124,79,10,7,5,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",248,21,,77,82,13,32,10,13
"Venta, mant.y rep. veh.autom.y motoc. (140)",38,2,,7,15,3,8,,3
"Comercio al por mayor (141)",16,,,4,3,1,5,,3
"Comercio al por menor (142)",194,19,,66,64,9,19,10,7
"Hoteles y restaurantes (143)",44,5,,13,15,3,4,3,1
"Trans., almac. y comunicaciones (144)",162,7,,56,76,7,13,1,2
"Intermediación financiera (145)",3,,,,,,2,,1
"Activid.inmobil., empres. y de alquiler (146)",67,1,,12,16,10,8,3,17
"Admin.pub. y defensa; p. segur.soc.afil (147)",28,1,,4,11,3,3,,6
"Enseñanza (148)",61,,,1,6,9,18,3,24
"Servicios sociales y de salud (149)",20,,,1,4,1,9,1,4
"Otras activ. serv.comun.soc y personales (150)",38,2,,15,13,2,3,,3
"Hogares privados con servicio doméstico (151)",63,11,,31,17,4,,,
"Actividad economica no especificada (153)",208,43,1,103,36,10,5,7,3
"Hombres (154)",5348,557,9,2637,1575,156,201,72,141
"Agric., ganadería, caza y silvicultura (155)",4287,488,5,2226,1195,98,124,50,101
"Pesca (156)",51,5,,17,20,3,3,2,1
"Explotación de minas y canteras (157)",10,,,4,5,1,,,
"Industrias manufactureras (158)",222,6,1,86,94,15,14,2,4
"Suministro de electricidad, gas y agua (159)",4,,,1,2,,1,,
"Construcción (160)",234,25,2,112,70,10,7,5,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",128,6,,39,46,7,18,5,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",36,2,,7,13,3,8,,3
"Comercio al por mayor (163)",9,,,3,2,,2,,2
"Comercio al por menor (164)",83,4,,29,31,4,8,5,2
"Hoteles y restaurantes (165)",7,,,2,2,,1,2,
"Trans., almac. y comunicaciones (166)",160,7,,55,76,6,13,1,2
"Intermediación financiera (167)",2,,,,,,1,,1
"Activid.inmobil., empres. y de alquiler (168)",40,1,,10,13,5,4,,7
"Admin.pub. y defensa; p. segur.soc.afil (169)",17,1,,2,6,2,3,,3
"Enseñanza (170)",20,,,1,3,2,5,1,8
"Servicios sociales y de salud (171)",7,,,1,2,,3,1,
"Otras activ. serv.comun.soc y personales (172)",26,2,,8,11,1,2,,2
"Hogares privados con servicio doméstico (173)",5,,,4,1,,,,
"Actividad economica no especificada (175)",128,16,1,69,29,6,2,3,2
"Mujeres (176)",1252,267,7,486,289,65,57,23,58
"Agric., ganadería, caza y silvicultura (177)",715,189,5,318,152,25,7,8,11
"Industrias manufactureras (180)",104,11,1,34,41,7,5,,5
"Suministro de electricidad, gas y agua (181)",1,1,,,,,,,
"Construcción (182)",30,8,1,12,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",120,15,,38,36,6,14,5,6
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,2,,,,
"Comercio al por mayor (185)",7,,,1,1,1,3,,1
"Comercio al por menor (186)",111,15,,37,33,5,11,5,5
"Hoteles y restaurantes (187)",37,5,,11,13,3,3,1,1
"Trans., almac. y comunicaciones (188)",2,,,1,,1,,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",27,,,2,3,5,4,3,10
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,,,2,5,1,,,3
"Enseñanza (192)",41,,,,3,7,13,2,16
"Servicios sociales y de salud (193)",13,,,,2,1,6,,4
"Otras activ. serv.comun.soc y personales (194)",12,,,7,2,1,1,,1
"Hogares privados con servicio doméstico (195)",58,11,,27,16,4,,,
"Actividad economica no especificada (197)",80,27,,34,7,4,3,4,1
