"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Otras activ. serv.comun.soc y personales (040)",1965,49,5,415,770,123,176,158,269
"Hogares privados con servicio doméstico (041)",118,7,,41,49,4,5,4,8
"Organiz. y organos extraterritoriales (042)",4,,,,2,,1,,1
"Actividad economica no especificada (043)",2988,46,2,458,1108,169,278,236,691
"Mujeres (044)",32073,3430,65,8170,7669,1294,4060,1363,6022
"Agric., ganadería, caza y silvicultura (045)",3898,1384,16,2009,390,16,25,14,44
"Pesca (046)",1,,,,,,,,1
"Explotación de minas y canteras (047)",323,10,,34,52,15,50,27,135
"Industrias manufactureras (048)",1357,160,3,383,435,66,143,55,112
"Suministro de electricidad, gas y agua (049)",27,2,,2,4,1,5,1,12
"Construcción (050)",316,21,1,73,51,11,20,21,118
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",6911,655,16,1881,2544,324,641,289,561
"Venta, mant.y rep. veh.autom.y motoc. (052)",148,4,,19,50,13,24,13,25
"Comercio al por mayor (053)",295,9,,47,85,20,52,21,61
"Comercio al por menor (054)",6468,642,16,1815,2409,291,565,255,475
"Hoteles y restaurantes (055)",2451,200,4,769,922,121,171,126,138
"Trans., almac. y comunicaciones (056)",602,8,,27,205,54,111,73,124
"Intermediación financiera (057)",233,,,2,20,14,39,36,122
"Activid.inmobil., empres. y de alquiler (058)",1343,8,,58,193,93,247,100,644
"Admin.pub. y defensa; p. segur.soc.afil (059)",848,8,,40,135,55,195,80,335
"Enseñanza (060)",4468,,,5,320,173,1571,172,2227
"Servicios sociales y de salud (061)",1408,5,1,53,129,64,302,69,785
"Otras activ. serv.comun.soc y personales (062)",1417,260,4,406,363,55,115,73,141
"Hogares privados con servicio doméstico (063)",3638,422,16,1814,1155,74,72,41,44
"Organiz. y organos extraterritoriales (064)",2,,,,,,,1,1
"Actividad economica no especificada (065)",2830,287,4,614,751,158,353,185,478
,,,,,,,,,
"URBANA (066)",66155,2002,90,12332,21833,3248,8365,3876,14409
"Agric., ganadería, caza y silvicultura (067)",3471,310,13,1718,934,67,92,91,246
"Pesca (068)",8,,,2,2,,,,4
"Explotación de minas y canteras (069)",2032,6,1,93,567,128,333,172,732
"Industrias manufactureras (070)",4516,102,7,1048,2086,251,446,220,356
"Suministro de electricidad, gas y agua (071)",185,1,,14,54,12,35,13,56
"Construcción (072)",6376,136,12,1853,2680,199,347,196,953
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",12696,565,19,2690,5205,735,1482,754,1246
"Venta, mant.y rep. veh.autom.y motoc. (074)",2066,14,2,222,803,162,455,127,281
"Comercio al por mayor (075)",646,15,1,93,202,46,97,70,122
"Comercio al por menor (076)",9984,536,16,2375,4200,527,930,557,843
"Hoteles y restaurantes (077)",3451,155,7,841,1431,233,256,256,272
"Trans., almac. y comunicaciones (078)",6226,53,3,1055,3392,323,491,419,490
"Intermediación financiera (079)",456,,,1,43,24,66,75,247
"Activid.inmobil., empres. y de alquiler (080)",4021,9,2,153,659,255,587,324,2032
"Admin.pub. y defensa; p. segur.soc.afil (081)",2567,12,,104,529,120,566,225,1011
"Enseñanza (082)",7284,1,,13,424,252,2352,327,3915
"Servicios sociales y de salud (083)",2060,6,1,47,167,98,366,123,1252
"Otras activ. serv.comun.soc y personales (084)",2936,228,9,626,1004,163,277,228,401
"Hogares privados con servicio doméstico (085)",2902,282,12,1371,1002,73,71,42,49
"Organiz. y organos extraterritoriales (086)",6,,,,2,,1,1,2
"Actividad economica no especificada (087)",4962,136,4,703,1652,315,597,410,1145
"Hombres (088)",41102,554,46,7519,15255,2053,4551,2556,8568
"Agric., ganadería, caza y silvicultura (089)",2925,180,9,1498,821,58,74,78,207
"Pesca (090)",7,,,2,2,,,,3
"Explotación de minas y canteras (091)",1838,3,1,92,557,119,296,149,621
"Industrias manufactureras (092)",3540,45,6,842,1726,191,317,167,246
"Suministro de electricidad, gas y agua (093)",164,1,,14,51,11,30,12,45
"Construcción (094)",6137,127,11,1818,2644,191,330,176,840
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",6551,77,5,1169,2847,421,864,470,698
"Venta, mant.y rep. veh.autom.y motoc. (096)",1928,10,2,204,758,149,433,115,257
"Comercio al por mayor (097)",371,7,1,52,123,27,51,49,61
"Comercio al por menor (098)",4252,60,2,913,1966,245,380,306,380
"Hoteles y restaurantes (099)",1300,6,3,210,600,117,91,138,135
"Trans., almac. y comunicaciones (100)",5656,50,3,1029,3201,272,382,347,372
"Intermediación financiera (101)",226,,,,25,10,27,39,125
"Activid.inmobil., empres. y de alquiler (102)",2742,3,2,103,486,169,351,228,1400
"Admin.pub. y defensa; p. segur.soc.afil (103)",1785,8,,83,409,69,388,148,680
"Enseñanza (104)",3038,1,,10,153,100,873,158,1743
"Servicios sociales y de salud (105)",775,2,,11,58,44,94,58,508
"Otras activ. serv.comun.soc y personales (106)",1693,30,5,306,657,112,165,156,262
"Hogares privados con servicio doméstico (107)",97,5,,30,42,3,5,4,8
"Organiz. y organos extraterritoriales (108)",4,,,,2,,1,,1
"Actividad economica no especificada (109)",2624,16,1,302,974,166,263,228,674
"Mujeres (110)",25053,1448,44,4813,6578,1195,3814,1320,5841
"Agric., ganadería, caza y silvicultura (111)",546,130,4,220,113,9,18,13,39
"Pesca (112)",1,,,,,,,,1
"Explotación de minas y canteras (113)",194,3,,1,10,9,37,23,111
"Industrias manufactureras (114)",976,57,1,206,360,60,129,53,110
"Suministro de electricidad, gas y agua (115)",21,,,,3,1,5,1,11
"Construcción (116)",239,9,1,35,36,8,17,20,113
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",6145,488,14,1521,2358,314,618,284,548
"Venta, mant.y rep. veh.autom.y motoc. (118)",138,4,,18,45,13,22,12,24
"Comercio al por mayor (119)",275,8,,41,79,19,46,21,61
"Comercio al por menor (120)",5732,476,14,1462,2234,282,550,251,463
"Hoteles y restaurantes (121)",2151,149,4,631,831,116,165,118,137
"Trans., almac. y comunicaciones (122)",570,3,,26,191,51,109,72,118
"Intermediación financiera (123)",230,,,1,18,14,39,36,122
"Activid.inmobil., empres. y de alquiler (124)",1279,6,,50,173,86,236,96,632
"Admin.pub. y defensa; p. segur.soc.afil (125)",782,4,,21,120,51,178,77,331
"Enseñanza (126)",4246,,,3,271,152,1479,169,2172
"Servicios sociales y de salud (127)",1285,4,1,36,109,54,272,65,744
"Otras activ. serv.comun.soc y personales (128)",1243,198,4,320,347,51,112,72,139
"Hogares privados con servicio doméstico (129)",2805,277,12,1341,960,70,66,38,41
"Organiz. y organos extraterritoriales (130)",2,,,,,,,1,1
"Actividad economica no especificada (131)",2338,120,3,401,678,149,334,182,471
,,,,,,,,,
"RURAL (132)",40041,5058,59,22598,9293,587,1360,312,774
"Agric., ganadería, caza y silvicultura (133)",24195,3864,30,16263,3853,53,61,22,49
"Pesca (134)",8,,,1,6,,,,1
"Explotación de minas y canteras (135)",2205,32,2,343,720,192,533,145,238
"Industrias manufactureras (136)",2448,239,8,1243,821,37,69,11,20
"Suministro de electricidad, gas y agua (137)",81,5,,25,37,3,6,,5
"Construcción (138)",3781,176,7,2002,1323,59,147,19,48
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1768,201,3,732,614,49,109,25,35
"Venta, mant.y rep. veh.autom.y motoc. (140)",314,4,,52,137,23,72,11,15
"Comercio al por mayor (141)",79,4,,31,29,5,9,1,
"Comercio al por menor (142)",1375,193,3,649,448,21,28,13,20
"Hoteles y restaurantes (143)",489,58,1,181,185,25,18,12,9
"Trans., almac. y comunicaciones (144)",1445,20,1,487,838,30,29,19,21
"Intermediación financiera (145)",11,,,1,4,,1,2,3
"Activid.inmobil., empres. y de alquiler (146)",326,7,,52,108,31,48,14,66
"Admin.pub. y defensa; p. segur.soc.afil (147)",436,29,1,188,120,16,41,10,31
"Enseñanza (148)",477,1,,9,95,36,192,5,139
"Servicios sociales y de salud (149)",215,1,,23,31,24,52,11,73
"Otras activ. serv.comun.soc y personales (150)",446,81,,195,129,15,14,3,9
"Hogares privados con servicio doméstico (151)",854,147,4,484,202,5,6,3,3
"Actividad economica no especificada (153)",856,197,2,369,207,12,34,11,24
"Hombres (154)",33021,3076,38,19241,8202,488,1114,269,593
"Agric., ganadería, caza y silvicultura (155)",20843,2610,18,14474,3576,46,54,21,44
"Pesca (156)",8,,,1,6,,,,1
"Explotación de minas y canteras (157)",2076,25,2,310,678,186,520,141,214
"Industrias manufactureras (158)",2067,136,6,1066,746,31,55,9,18
"Suministro de electricidad, gas y agua (159)",75,3,,23,36,3,6,,4
"Construcción (160)",3704,164,7,1964,1308,56,144,18,43
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",1002,34,1,372,428,39,86,20,22
"Venta, mant.y rep. veh.autom.y motoc. (162)",304,4,,51,132,23,70,10,14
"Comercio al por mayor (163)",59,3,,25,23,4,3,1,
"Comercio al por menor (164)",639,27,1,296,273,12,13,9,8
"Hoteles y restaurantes (165)",189,7,1,43,94,20,12,4,8
"Trans., almac. y comunicaciones (166)",1413,15,1,486,824,27,27,18,15
"Intermediación financiera (167)",8,,,,2,,1,2,3
"Activid.inmobil., empres. y de alquiler (168)",262,5,,44,88,24,37,10,54
"Admin.pub. y defensa; p. segur.soc.afil (169)",370,25,1,169,105,12,24,7,27
"Enseñanza (170)",255,1,,7,46,15,100,2,84
"Servicios sociales y de salud (171)",92,,,6,11,14,22,7,32
"Otras activ. serv.comun.soc y personales (172)",272,19,,109,113,11,11,2,7
"Hogares privados con servicio doméstico (173)",21,2,,11,7,1,,,
"Actividad economica no especificada (175)",364,30,1,156,134,3,15,8,17
"Mujeres (176)",7020,1982,21,3357,1091,99,246,43,181
"Agric., ganadería, caza y silvicultura (177)",3352,1254,12,1789,277,7,7,1,5
"Explotación de minas y canteras (179)",129,7,,33,42,6,13,4,24
"Industrias manufactureras (180)",381,103,2,177,75,6,14,2,2
"Suministro de electricidad, gas y agua (181)",6,2,,2,1,,,,1
"Construcción (182)",77,12,,38,15,3,3,1,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",766,167,2,360,186,10,23,5,13
"Venta, mant.y rep. veh.autom.y motoc. (184)",10,,,1,5,,2,1,1
"Comercio al por mayor (185)",20,1,,6,6,1,6,,
"Comercio al por menor (186)",736,166,2,353,175,9,15,4,12
"Hoteles y restaurantes (187)",300,51,,138,91,5,6,8,1
"Trans., almac. y comunicaciones (188)",32,5,,1,14,3,2,1,6
"Intermediación financiera (189)",3,,,1,2,,,,
"Activid.inmobil., empres. y de alquiler (190)",64,2,,8,20,7,11,4,12
"Admin.pub. y defensa; p. segur.soc.afil (191)",66,4,,19,15,4,17,3,4
"Enseñanza (192)",222,,,2,49,21,92,3,55
"Servicios sociales y de salud (193)",123,1,,17,20,10,30,4,41
"Otras activ. serv.comun.soc y personales (194)",174,62,,86,16,4,3,1,2
"Hogares privados con servicio doméstico (195)",833,145,4,473,195,4,6,3,3
"Actividad economica no especificada (197)",492,167,1,213,73,9,19,3,7
