"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",615,289,,270,49,1,2,2,2
"Explotación de minas y canteras (047)",94,2,,18,13,5,21,1,34
"Industrias manufactureras (048)",77,18,,28,11,6,5,3,6
"Suministro de electricidad, gas y agua (049)",2,,,1,1,,,,
"Construcción (050)",8,,,4,1,,,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",543,79,,206,171,21,41,5,20
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,2,,,,,
"Comercio al por mayor (053)",35,8,,5,13,,5,2,2
"Comercio al por menor (054)",506,71,,199,158,21,36,3,18
"Hoteles y restaurantes (055)",327,52,4,129,83,17,23,8,11
"Trans., almac. y comunicaciones (056)",24,,,7,8,1,5,1,2
"Intermediación financiera (057)",4,,,,1,,2,,1
"Activid.inmobil., empres. y de alquiler (058)",82,3,,2,26,6,23,6,16
"Admin.pub. y defensa; p. segur.soc.afil (059)",103,,,6,19,5,48,7,18
"Enseñanza (060)",569,,,,31,50,284,32,172
"Servicios sociales y de salud (061)",73,1,,1,2,4,26,3,36
"Otras activ. serv.comun.soc y personales (062)",111,37,,47,11,2,10,2,2
"Hogares privados con servicio doméstico (063)",390,98,2,177,91,10,7,3,2
"Actividad economica no especificada (065)",374,132,2,142,66,6,10,4,12
,,,,,,,,,
"URBANA (066)",7062,433,10,1990,2031,463,1099,199,837
"Agric., ganadería, caza y silvicultura (067)",934,154,,494,186,29,46,6,19
"Pesca (068)",1,,,,,,1,,
"Explotación de minas y canteras (069)",2240,52,2,549,827,173,292,56,289
"Industrias manufactureras (070)",223,18,,85,69,12,27,4,8
"Suministro de electricidad, gas y agua (071)",16,1,,7,3,1,1,,3
"Construcción (072)",373,23,,150,126,19,21,8,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",816,51,1,262,290,61,81,20,50
"Venta, mant.y rep. veh.autom.y motoc. (074)",37,1,,6,6,8,10,2,4
"Comercio al por mayor (075)",66,4,,16,28,,8,3,7
"Comercio al por menor (076)",713,46,1,240,256,53,63,15,39
"Hoteles y restaurantes (077)",252,24,4,95,73,16,20,9,11
"Trans., almac. y comunicaciones (078)",232,6,1,53,110,19,22,7,14
"Intermediación financiera (079)",3,,,,2,,,,1
"Activid.inmobil., empres. y de alquiler (080)",155,6,,8,55,18,30,11,27
"Admin.pub. y defensa; p. segur.soc.afil (081)",309,2,,25,59,19,97,19,88
"Enseñanza (082)",744,,,1,20,54,394,43,232
"Servicios sociales y de salud (083)",90,,,2,6,6,31,3,42
"Otras activ. serv.comun.soc y personales (084)",148,33,,42,37,10,15,4,7
"Hogares privados con servicio doméstico (085)",232,28,2,115,66,13,4,2,2
"Actividad economica no especificada (087)",294,35,,102,102,13,17,7,18
"Hombres (088)",5299,262,4,1520,1643,370,748,143,609
"Agric., ganadería, caza y silvicultura (089)",879,139,,469,176,28,44,5,18
"Pesca (090)",1,,,,,,1,,
"Explotación de minas y canteras (091)",2197,51,2,546,819,170,279,56,274
"Industrias manufactureras (092)",179,12,,68,61,8,23,3,4
"Suministro de electricidad, gas y agua (093)",16,1,,7,3,1,1,,3
"Construcción (094)",365,23,,146,125,19,21,8,23
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",416,9,1,119,147,42,49,16,33
"Venta, mant.y rep. veh.autom.y motoc. (096)",35,1,,4,6,8,10,2,4
"Comercio al por mayor (097)",38,,,12,16,,4,1,5
"Comercio al por menor (098)",343,8,1,103,125,34,35,13,24
"Hoteles y restaurantes (099)",38,2,,8,13,3,3,3,6
"Trans., almac. y comunicaciones (100)",214,6,1,48,104,18,18,7,12
"Intermediación financiera (101)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (102)",103,4,,7,38,15,14,6,19
"Admin.pub. y defensa; p. segur.soc.afil (103)",225,2,,21,46,16,57,12,71
"Enseñanza (104)",381,,,1,12,27,206,20,115
"Servicios sociales y de salud (105)",36,,,1,4,2,13,1,15
"Otras activ. serv.comun.soc y personales (106)",66,3,,13,28,8,6,2,6
"Hogares privados con servicio doméstico (107)",25,1,,14,5,4,1,,
"Actividad economica no especificada (109)",156,9,,52,61,9,12,4,9
"Mujeres (110)",1763,171,6,470,388,93,351,56,228
"Agric., ganadería, caza y silvicultura (111)",55,15,,25,10,1,2,1,1
"Explotación de minas y canteras (113)",43,1,,3,8,3,13,,15
"Industrias manufactureras (114)",44,6,,17,8,4,4,1,4
"Construcción (116)",8,,,4,1,,,,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",400,42,,143,143,19,32,4,17
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,2,,,,,
"Comercio al por mayor (119)",28,4,,4,12,,4,2,2
"Comercio al por menor (120)",370,38,,137,131,19,28,2,15
"Hoteles y restaurantes (121)",214,22,4,87,60,13,17,6,5
"Trans., almac. y comunicaciones (122)",18,,,5,6,1,4,,2
"Intermediación financiera (123)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (124)",52,2,,1,17,3,16,5,8
"Admin.pub. y defensa; p. segur.soc.afil (125)",84,,,4,13,3,40,7,17
"Enseñanza (126)",363,,,,8,27,188,23,117
"Servicios sociales y de salud (127)",54,,,1,2,4,18,2,27
"Otras activ. serv.comun.soc y personales (128)",82,30,,29,9,2,9,2,1
"Hogares privados con servicio doméstico (129)",207,27,2,101,61,9,3,2,2
"Actividad economica no especificada (131)",138,26,,50,41,4,5,3,9
,,,,,,,,,
"RURAL (132)",15490,2573,18,7764,2981,416,1016,185,537
"Agric., ganadería, caza y silvicultura (133)",9005,2052,13,5689,1093,24,79,22,33
"Pesca (134)",7,2,,3,2,,,,
"Explotación de minas y canteras (135)",3043,68,2,948,1134,203,360,68,260
"Industrias manufactureras (136)",315,46,1,152,66,13,19,11,7
"Suministro de electricidad, gas y agua (137)",40,1,,9,22,2,6,,
"Construcción (138)",582,84,,290,135,17,39,5,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",416,61,,171,97,20,50,7,10
"Venta, mant.y rep. veh.autom.y motoc. (140)",49,,,6,13,6,21,,3
"Comercio al por mayor (141)",23,5,,6,8,1,2,,1
"Comercio al por menor (142)",344,56,,159,76,13,27,7,6
"Hoteles y restaurantes (143)",216,32,,61,61,22,22,7,11
"Trans., almac. y comunicaciones (144)",276,6,,65,118,21,39,19,8
"Intermediación financiera (145)",3,,,,,,2,,1
"Activid.inmobil., empres. y de alquiler (146)",175,2,,18,45,24,48,8,30
"Admin.pub. y defensa; p. segur.soc.afil (147)",142,7,,38,36,11,36,6,8
"Enseñanza (148)",423,,,1,28,32,233,15,114
"Servicios sociales y de salud (149)",44,1,,,2,2,15,3,21
"Otras activ. serv.comun.soc y personales (150)",76,7,,32,19,5,5,4,4
"Hogares privados con servicio doméstico (151)",197,73,,82,34,1,5,2,
"Actividad economica no especificada (153)",530,131,2,205,89,19,58,8,18
"Hombres (154)",13857,2033,16,7196,2785,375,860,164,428
"Agric., ganadería, caza y silvicultura (155)",8445,1778,13,5444,1054,24,79,21,32
"Pesca (156)",7,2,,3,2,,,,
"Explotación de minas y canteras (157)",2992,67,2,933,1129,201,352,67,241
"Industrias manufactureras (158)",282,34,1,141,63,11,18,9,5
"Suministro de electricidad, gas y agua (159)",38,1,,8,21,2,6,,
"Construcción (160)",582,84,,290,135,17,39,5,12
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",273,24,,108,69,18,41,6,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",49,,,6,13,6,21,,3
"Comercio al por mayor (163)",16,1,,5,7,1,1,,1
"Comercio al por menor (164)",208,23,,97,49,11,19,6,3
"Hoteles y restaurantes (165)",103,2,,19,38,18,16,5,5
"Trans., almac. y comunicaciones (166)",270,6,,63,116,21,38,18,8
"Activid.inmobil., empres. y de alquiler (168)",145,1,,17,36,21,41,7,22
"Admin.pub. y defensa; p. segur.soc.afil (169)",123,7,,36,30,9,28,6,7
"Enseñanza (170)",217,,,1,5,9,137,6,59
"Servicios sociales y de salud (171)",25,,,,2,2,7,2,12
"Otras activ. serv.comun.soc y personales (172)",47,,,14,17,5,4,4,3
"Hogares privados con servicio doméstico (173)",14,2,,6,4,,1,1,
"Actividad economica no especificada (175)",294,25,,113,64,17,53,7,15
"Mujeres (176)",1633,540,2,568,196,41,156,21,109
"Agric., ganadería, caza y silvicultura (177)",560,274,,245,39,,,1,1
"Explotación de minas y canteras (179)",51,1,,15,5,2,8,1,19
"Industrias manufactureras (180)",33,12,,11,3,2,1,2,2
"Suministro de electricidad, gas y agua (181)",2,,,1,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",143,37,,63,28,2,9,1,3
"Comercio al por mayor (185)",7,4,,1,1,,1,,
"Comercio al por menor (186)",136,33,,62,27,2,8,1,3
"Hoteles y restaurantes (187)",113,30,,42,23,4,6,2,6
"Trans., almac. y comunicaciones (188)",6,,,2,2,,1,1,
"Intermediación financiera (189)",3,,,,,,2,,1
"Activid.inmobil., empres. y de alquiler (190)",30,1,,1,9,3,7,1,8
"Admin.pub. y defensa; p. segur.soc.afil (191)",19,,,2,6,2,8,,1
"Enseñanza (192)",206,,,,23,23,96,9,55
"Servicios sociales y de salud (193)",19,1,,,,,8,1,9
"Otras activ. serv.comun.soc y personales (194)",29,7,,18,2,,1,,1
"Hogares privados con servicio doméstico (195)",183,71,,76,30,1,4,1,
"Actividad economica no especificada (197)",236,106,2,92,25,2,5,1,3
