"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",38,38,37,,1,,,,,,,2
"De 15 a 19 años (022)",40,37,26,3,7,1,,,,,3,20
"De 20 a 24 años (023)",35,27,11,5,8,3,,,,,8,30
"De 25 a 29 años (024)",35,28,3,13,8,2,1,1,,,7,46
"De 30 a 34 años (025)",28,27,2,2,5,4,10,4,,,1,93
"De 35 a 39 años (026)",19,19,1,,2,6,6,3,1,,,76
"Primaria (030)",35057,34302,7060,2479,3332,3630,7064,5109,3091,2537,755,139323
"De 12 a 14 años (031)",5036,4960,4892,59,9,,,,,,76,77
"De 15 a 19 años (032)",2379,2244,1338,616,233,48,9,,,,135,1262
"De 20 a 24 años (033)",2049,1944,217,555,658,359,145,10,,,105,3608
"De 25 a 29 años (034)",2559,2474,88,322,692,690,601,71,10,,85,6874
"De 30 a 34 años (035)",2706,2648,62,159,427,634,972,322,60,12,58,9826
"De 35 a 39 años (036)",3034,2984,63,144,331,469,1129,610,188,50,50,13208
"De 40 a 44 años (037)",3205,3172,72,124,242,384,1128,769,336,117,33,15815
"De 45 a 49 años (038)",2994,2963,44,107,198,293,833,793,452,243,31,16745
"De 50 y más años (039)",11095,10913,284,393,542,753,2247,2534,2045,2115,182,71908
"Secundaria (040)",57482,55414,20920,9234,8370,6438,7075,2371,716,290,2068,100565
"De 12 a 14 años (041)",7543,7458,7389,51,18,,,,,,85,87
"De 15 a 19 años (042)",14165,13626,10996,2217,337,56,20,,,,539,3139
"De 20 a 24 años (043)",8629,7853,1689,3551,1957,517,124,15,,,776,9631
"De 25 a 29 años (044)",6629,6300,355,1751,2353,1230,559,42,10,,329,12844
"De 30 a 34 años (045)",5448,5324,138,677,1513,1548,1250,176,21,1,124,15045
"De 35 a 39 años (046)",4646,4568,108,368,888,1180,1562,400,52,10,78,15543
"De 40 a 44 años (047)",3755,3715,72,242,551,823,1390,496,117,24,40,14359
"De 45 a 49 años (048)",2697,2661,61,153,347,515,923,474,149,39,36,11199
"De 50 y más años (049)",3970,3909,112,224,406,569,1247,768,367,216,61,18718
"Sup. no Univ. incompleta (050)",6876,6328,2338,1665,1114,576,458,125,35,17,548,8862
"De 15 a 19 años (052)",1250,1214,1098,99,10,5,2,,,,36,142
"De 20 a 24 años (053)",2080,1771,969,653,126,16,6,1,,,309,984
"De 25 a 29 años (054)",1223,1092,161,506,318,77,29,1,,,131,1501
"De 30 a 34 años (055)",787,747,44,211,286,132,66,7,,1,40,1510
"De 35 a 39 años (056)",556,541,36,85,163,147,96,14,,,15,1358
"De 40 a 44 años (057)",420,406,12,48,115,95,106,26,4,,14,1221
"De 45 a 49 años (058)",243,242,8,25,56,57,65,23,6,2,1,807
"De 50 y más años (059)",317,315,10,38,40,47,88,53,25,14,2,1339
"Sup. no Univ. completa (060)",7476,6821,1171,1867,1714,1062,827,130,42,8,655,13337
"De 20 a 24 años (063)",1109,864,518,300,36,8,1,1,,,245,408
"De 25 a 29 años (064)",1476,1241,312,615,233,68,11,2,,,235,1347
"De 30 a 34 años (065)",1404,1312,149,451,503,153,52,2,2,,92,2160
"De 35 a 39 años (066)",1100,1063,74,207,395,217,153,14,2,1,37,2417
"De 40 a 44 años (067)",873,852,48,125,242,253,166,16,1,1,21,2189
"De 45 a 49 años (068)",598,587,25,75,137,155,163,23,8,1,11,1749
"De 50 y más años (069)",916,902,45,94,168,208,281,72,29,5,14,3067
"Sup. Univ. incompleta (070)",4186,3761,1886,767,525,300,220,50,9,4,425,4105
"De 15 a 19 años (072)",972,949,901,45,1,2,,,,,23,53
"De 20 a 24 años (073)",1242,1016,743,234,34,3,2,,,,226,321
"De 25 a 29 años (074)",614,498,120,229,113,28,8,,,,116,572
"De 30 a 34 años (075)",404,372,47,116,134,49,25,1,,,32,644
"De 35 a 39 años (076)",328,316,29,58,105,72,47,5,,,12,714
"De 40 a 44 años (077)",258,251,22,38,74,61,47,7,2,,7,631
"De 45 a 49 años (078)",177,171,12,30,35,35,36,19,4,,6,514
"De 50 y más años (079)",191,188,12,17,29,50,55,18,3,4,3,656
"Sup. Univ. completa (080)",5373,4808,895,1366,1227,742,444,93,29,12,565,8931
"De 20 a 24 años (083)",512,345,197,126,17,4,1,,,,167,176
"De 25 a 29 años (084)",1004,792,271,376,120,22,2,1,,,212,696
"De 30 a 34 años (085)",984,890,169,337,271,83,25,4,1,,94,1265
"De 35 a 39 años (086)",910,860,118,216,283,175,58,8,2,,50,1618
"De 40 a 44 años (087)",728,718,55,125,246,184,90,18,,,10,1669
"De 45 a 49 años (088)",475,459,25,78,142,118,80,15,1,,16,1163
"De 50 y más años (089)",760,744,60,108,148,156,188,47,25,12,16,2344
,,,,,,,,,,,,
"URBANA (100)",105074,100446,30500,15773,14789,11528,14493,7076,3580,2707,4628,250150
"De 12 a 14 años (101)",10780,10659,10548,86,25,,,,,,121,136
"De 15 a 19 años (102)",16329,15720,12867,2370,389,73,21,,,,609,3451
"De 20 a 24 años (103)",13806,12105,4071,4908,2320,620,173,13,,,1701,12207
"De 25 a 29 años (104)",12000,10931,1239,3599,3473,1744,803,63,10,,1069,19637
"De 30 a 34 años (105)",10522,10105,574,1863,2985,2359,1943,330,41,10,417,25793
"De 35 a 39 años (106)",9544,9324,378,1007,2061,2129,2754,820,147,28,220,30243
"De 40 a 44 años (107)",8435,8318,251,663,1405,1720,2712,1141,357,69,117,31626
"De 45 a 49 años (108)",6559,6467,151,436,859,1129,1991,1199,500,202,92,28535
"De 50 y más años (109)",17099,16817,421,841,1272,1754,4096,3510,2525,2398,282,98522
"Sin nivel (110)",2349,2221,271,115,152,159,398,397,314,415,128,12793
"De 12 a 14 años (111)",75,75,72,2,1,,,,,,,4
"De 15 a 19 años (112)",95,93,79,10,4,,,,,,2,18
"De 20 a 24 años (113)",86,71,30,15,16,8,2,,,,15,79
"De 25 a 29 años (114)",94,70,19,14,14,14,8,1,,,24,124
"De 30 a 34 años (115)",116,102,16,9,24,18,27,4,2,2,14,292
"De 35 a 39 años (116)",126,117,4,9,11,22,44,20,6,1,9,483
"De 40 a 44 años (117)",128,122,10,5,17,15,35,28,11,1,6,524
"De 45 a 49 años (118)",151,145,9,6,13,11,34,36,20,16,6,808
"De 50 y más años (119)",1478,1426,32,45,52,71,248,308,275,395,52,10461
"Educacion Inicial (120)",171,155,73,23,27,13,12,7,,,16,212
"De 12 a 14 años (121)",36,36,35,,1,,,,,,,2
"De 15 a 19 años (122)",35,32,23,3,5,1,,,,,3,16
"De 20 a 24 años (123)",31,26,11,5,8,2,,,,,5,27
"De 25 a 29 años (124)",31,24,3,13,6,2,,,,,7,31
"De 30 a 34 años (125)",22,21,1,2,5,2,7,4,,,1,74
"De 35 a 39 años (126)",16,16,,,2,6,5,3,,,,62
"Primaria (130)",27060,26538,5146,1743,2493,2830,5679,4142,2515,1990,522,111034
"De 12 a 14 años (131)",3844,3798,3751,41,6,,,,,,46,53
"De 15 a 19 años (132)",1493,1405,892,363,120,27,3,,,,88,696
"De 20 a 24 años (133)",1292,1227,132,378,447,195,72,3,,,65,2169
"De 25 a 29 años (134)",1739,1678,53,251,515,483,342,30,4,,61,4403
"De 30 a 34 años (135)",1927,1888,35,117,350,500,673,182,25,6,39,6646
"De 35 a 39 años (136)",2234,2199,33,99,259,377,896,416,100,19,35,9379
"De 40 a 44 años (137)",2523,2498,49,93,197,324,950,596,238,51,25,12067
"De 45 a 49 años (138)",2345,2325,21,75,146,252,717,636,331,147,20,12864
"De 50 y más años (139)",9663,9520,180,326,453,672,2026,2279,1817,1767,143,62757
"Secundaria (140)",52032,50218,18842,8325,7618,5889,6496,2144,643,261,1814,91583
"De 12 a 14 años (141)",6825,6750,6690,43,17,,,,,,75,77
"De 15 a 19 años (142)",12509,12052,9896,1853,249,38,16,,,,457,2529
"De 20 a 24 años (143)",7561,6872,1512,3232,1645,385,90,8,,,689,8103
"De 25 a 29 años (144)",5900,5606,317,1623,2168,1056,408,28,6,,294,11061
"De 30 a 34 años (145)",4958,4848,125,637,1438,1428,1079,127,13,1,110,13359
"De 35 a 39 años (146)",4332,4266,98,342,851,1124,1465,342,37,7,66,14324
"De 40 a 44 años (147)",3541,3504,59,232,524,797,1322,452,102,16,37,13415
"De 45 a 49 años (148)",2591,2559,53,149,337,504,899,450,131,36,32,10696
"De 50 y más años (149)",3815,3761,92,214,389,557,1217,737,354,201,54,18019
"Sup. no Univ. incompleta (150)",6700,6175,2291,1622,1087,561,444,120,33,17,525,8611
"De 15 a 19 años (152)",1233,1197,1084,96,10,5,2,,,,36,139
"De 20 a 24 años (153)",2022,1722,951,630,120,15,5,1,,,300,942
"De 25 a 29 años (154)",1184,1061,154,499,311,71,25,1,,,123,1443
"De 30 a 34 años (155)",765,727,41,207,282,129,61,6,,1,38,1463
"De 35 a 39 años (156)",535,522,31,81,160,144,93,13,,,13,1320
"De 40 a 44 años (157)",411,399,12,47,111,94,105,26,4,,12,1204
"De 45 a 49 años (158)",239,238,8,25,55,56,65,21,6,2,1,789
"De 50 y más años (159)",311,309,10,37,38,47,88,52,23,14,2,1311
"Sup. no Univ. completa (160)",7348,6700,1140,1836,1690,1052,809,126,39,8,648,13094
"De 20 a 24 años (163)",1081,842,507,291,34,8,1,1,,,239,395
"De 25 a 29 años (164)",1459,1224,308,604,232,68,10,2,,,235,1329
"De 30 a 34 años (165)",1371,1280,145,444,490,152,47,2,,,91,2085
"De 35 a 39 años (166)",1086,1049,70,206,393,214,150,13,2,1,37,2384
"De 40 a 44 años (167)",861,840,45,124,241,250,163,15,1,1,21,2157
"De 45 a 49 años (168)",590,579,23,73,135,155,162,22,8,1,11,1732
"De 50 y más años (169)",900,886,42,94,165,205,276,71,28,5,14,3012
"Sup. Univ. incompleta (170)",4128,3709,1859,755,519,299,218,48,7,4,419,4040
"De 15 a 19 años (172)",964,941,893,45,1,2,,,,,23,53
"De 20 a 24 años (173)",1224,1002,732,231,34,3,2,,,,222,318
"De 25 a 29 años (174)",603,488,116,225,111,28,8,,,,115,564
"De 30 a 34 años (175)",396,365,45,114,131,49,25,1,,,31,636
"De 35 a 39 años (176)",324,312,29,56,105,71,46,5,,,12,705
"De 40 a 44 años (177)",255,248,22,37,74,61,47,6,1,,7,615
"De 45 a 49 años (178)",174,168,12,30,34,35,35,19,3,,6,499
"De 50 y más años (179)",188,185,10,17,29,50,55,17,3,4,3,650
"Sup. Univ. completa (180)",5286,4730,878,1354,1203,725,437,92,29,12,556,8783
"De 20 a 24 años (183)",509,343,196,126,16,4,1,,,,166,174
"De 25 a 29 años (184)",990,780,269,370,116,22,2,1,,,210,682
"De 30 a 34 años (185)",967,874,166,333,265,81,24,4,1,,93,1238
"De 35 a 39 años (186)",891,843,113,214,280,171,55,8,2,,48,1586
"De 40 a 44 años (187)",716,707,54,125,241,179,90,18,,,9,1644
"De 45 a 49 años (188)",469,453,25,78,139,116,79,15,1,,16,1147
"De 50 y más años (189)",744,730,55,108,146,152,186,46,25,12,14,2312
,,,,,,,,,,,,
"RURAL (200)",15192,14583,4266,1850,1783,1524,2201,1385,826,748,609,44159
"De 12 a 14 años (201)",1940,1900,1869,27,4,,,,,,40,35
"De 15 a 19 años (202)",2633,2501,1599,638,212,42,10,,,,132,1228
"De 20 a 24 años (203)",1995,1837,313,544,540,314,112,14,,,158,3126
"De 25 a 29 años (204)",1714,1637,97,235,396,401,427,68,13,,77,4600
"De 30 a 34 años (205)",1436,1394,57,104,190,280,503,202,50,8,42,5345
"De 35 a 39 años (206)",1243,1212,58,85,124,165,360,269,112,39,31,5517
"De 40 a 44 años (207)",1031,1013,49,50,89,106,271,239,129,80,18,5251
"De 45 a 49 años (208)",880,865,41,43,72,68,162,205,163,111,15,5060
"De 50 y más años (209)",2320,2224,183,124,156,148,356,388,359,510,96,13997
"Sin nivel (210)",1272,1198,145,107,107,129,191,178,169,172,74,6126
"De 12 a 14 años (211)",28,28,27,1,,,,,,,,1
"De 15 a 19 años (212)",61,58,28,18,9,3,,,,,3,45
"De 20 a 24 años (213)",59,51,10,13,8,16,4,,,,8,96
"De 25 a 29 años (214)",80,73,7,8,18,14,11,12,3,,7,233
"De 30 a 34 años (215)",81,77,4,5,12,18,19,12,5,2,4,303
"De 35 a 39 años (216)",68,68,3,5,7,6,19,15,8,5,,343
"De 40 a 44 años (217)",99,95,9,6,7,11,21,20,15,6,4,469
"De 45 a 49 años (218)",104,104,8,5,3,13,19,21,23,12,,610
"De 50 y más años (219)",692,644,49,46,43,48,98,98,115,147,48,4026
"Educacion Inicial (220)",24,21,7,,4,3,5,1,1,,3,55
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",5,5,3,,2,,,,,,,4
"De 20 a 24 años (223)",4,1,,,,1,,,,,3,3
"De 25 a 29 años (224)",4,4,,,2,,1,1,,,,15
"De 30 a 34 años (225)",6,6,1,,,2,3,,,,,19
"De 35 a 39 años (226)",3,3,1,,,,1,,1,,,14
"Primaria (230)",7997,7764,1914,736,839,800,1385,967,576,547,233,28289
"De 12 a 14 años (231)",1192,1162,1141,18,3,,,,,,30,24
"De 15 a 19 años (232)",886,839,446,253,113,21,6,,,,47,566
"De 20 a 24 años (233)",757,717,85,177,211,164,73,7,,,40,1439
"De 25 a 29 años (234)",820,796,35,71,177,207,259,41,6,,24,2471
"De 30 a 34 años (235)",779,760,27,42,77,134,299,140,35,6,19,3180
"De 35 a 39 años (236)",800,785,30,45,72,92,233,194,88,31,15,3829
"De 40 a 44 años (237)",682,674,23,31,45,60,178,173,98,66,8,3748
"De 45 a 49 años (238)",649,638,23,32,52,41,116,157,121,96,11,3881
"De 50 y más años (239)",1432,1393,104,67,89,81,221,255,228,348,39,9151
"Secundaria (240)",5450,5196,2078,909,752,549,579,227,73,29,254,8982
"De 12 a 14 años (241)",718,708,699,8,1,,,,,,10,10
"De 15 a 19 años (242)",1656,1574,1100,364,88,18,4,,,,82,610
"De 20 a 24 años (243)",1068,981,177,319,312,132,34,7,,,87,1528
"De 25 a 29 años (244)",729,694,38,128,185,174,151,14,4,,35,1783
"De 30 a 34 años (245)",490,476,13,40,75,120,171,49,8,,14,1686
"De 35 a 39 años (246)",314,302,10,26,37,56,97,58,15,3,12,1219
"De 40 a 44 años (247)",214,211,13,10,27,26,68,44,15,8,3,944
"De 45 a 49 años (248)",106,102,8,4,10,11,24,24,18,3,4,503
"De 50 y más años (249)",155,148,20,10,17,12,30,31,13,15,7,699
"Sup. no Univ. incompleta (250)",176,153,47,43,27,15,14,5,2,,23,251
"De 15 a 19 años (252)",17,17,14,3,,,,,,,,3
"De 20 a 24 años (253)",58,49,18,23,6,1,1,,,,9,42
"De 25 a 29 años (254)",39,31,7,7,7,6,4,,,,8,58
"De 30 a 34 años (255)",22,20,3,4,4,3,5,1,,,2,47
"De 35 a 39 años (256)",21,19,5,4,3,3,3,1,,,2,38
"De 40 a 44 años (257)",9,7,,1,4,1,1,,,,2,17
"De 45 a 49 años (258)",4,4,,,1,1,,2,,,,18
"De 50 y más años (259)",6,6,,1,2,,,1,2,,,28
"Sup. no Univ. completa (260)",128,121,31,31,24,10,18,4,3,,7,243
"De 20 a 24 años (263)",28,22,11,9,2,,,,,,6,13
"De 25 a 29 años (264)",17,17,4,11,1,,1,,,,,18
"De 30 a 34 años (265)",33,32,4,7,13,1,5,,2,,1,75
"De 35 a 39 años (266)",14,14,4,1,2,3,3,1,,,,33
"De 40 a 44 años (267)",12,12,3,1,1,3,3,1,,,,32
"De 45 a 49 años (268)",8,8,2,2,2,,1,1,,,,17
"De 50 y más años (269)",16,16,3,,3,3,5,1,1,,,55
"Sup. Univ. incompleta (270)",58,52,27,12,6,1,2,2,2,,6,65
"De 15 a 19 años (272)",8,8,8,,,,,,,,,
"De 20 a 24 años (273)",18,14,11,3,,,,,,,4,3
"De 25 a 29 años (274)",11,10,4,4,2,,,,,,1,8
"De 30 a 34 años (275)",8,7,2,2,3,,,,,,1,8
"De 35 a 39 años (276)",4,4,,2,,1,1,,,,,9
"De 40 a 44 años (277)",3,3,,1,,,,1,1,,,16
"De 45 a 49 años (278)",3,3,,,1,,1,,1,,,15
"De 50 y más años (279)",3,3,2,,,,,1,,,,6
"Sup. Univ. completa (280)",87,78,17,12,24,17,7,1,,,9,148
"De 20 a 24 años (283)",3,2,1,,1,,,,,,1,2
"De 25 a 29 años (284)",14,12,2,6,4,,,,,,2,14
"De 30 a 34 años (285)",17,16,3,4,6,2,1,,,,1,27
"De 35 a 39 años (286)",19,17,5,2,3,4,3,,,,2,32
"De 40 a 44 años (287)",12,11,1,,5,5,,,,,1,25
"De 45 a 49 años (288)",6,6,,,3,2,1,,,,,16
"De 50 y más años (289)",16,14,5,,2,4,2,1,,,2,32
