"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",33,,10,12,9,2
,,,,,,
"URBANA (036)",3363,7,1029,1272,961,94
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",27,,,5,20,2
"Profes., científicos e intelectuales (038)",422,,108,209,103,2
"Técnicos de nivel medio y trab. asimilados (039)",173,,55,67,48,3
"Jefes y empleados de oficina (040)",238,,88,99,51,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",215,2,61,86,61,5
"Agricult. trabaj. calif.agrop. y pesqueros (042)",175,,23,55,72,25
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",418,,77,146,172,23
"Obreros construc., conf., papel, fab., instr. (044)",434,,92,158,169,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1006,5,408,359,216,18
"Otra (046)",191,,97,62,32,
"Ocupación no especificada (047)",64,,20,26,17,1
"Hombres (048)",2552,5,720,975,773,79
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",24,,,5,17,2
"Profes., científicos e intelectuales (050)",278,,61,142,73,2
"Técnicos de nivel medio y trab. asimilados (051)",129,,38,48,40,3
"Jefes y empleados de oficina (052)",143,,39,64,40,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",91,1,30,38,17,5
"Agricult. trabaj. calif.agrop. y pesqueros (054)",116,,12,38,50,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",404,,70,144,168,22
"Obreros construc., conf., papel, fab., instr. (056)",415,,88,148,164,15
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",719,4,272,269,161,13
"Otra (058)",189,,96,61,32,
"Ocupación no especificada (059)",44,,14,18,11,1
"Mujeres (060)",811,2,309,297,188,15
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,,,3,
"Profes., científicos e intelectuales (062)",144,,47,67,30,
"Técnicos de nivel medio y trab. asimilados (063)",44,,17,19,8,
"Jefes y empleados de oficina (064)",95,,49,35,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",124,1,31,48,44,
"Agricult. trabaj. calif.agrop. y pesqueros (066)",59,,11,17,22,9
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",14,,7,2,4,1
"Obreros construc., conf., papel, fab., instr. (068)",19,,4,10,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",287,1,136,90,55,5
"Otra (070)",2,,1,1,,
"Ocupación no especificada (071)",20,,6,8,6,
,,,,,,
"RURAL (072)",2208,25,650,753,599,181
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,,2,
"Profes., científicos e intelectuales (074)",40,,5,27,8,
"Técnicos de nivel medio y trab. asimilados (075)",47,,24,13,9,1
"Jefes y empleados de oficina (076)",64,,26,30,8,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",92,,22,41,24,5
"Agricult. trabaj. calif.agrop. y pesqueros (078)",603,,80,166,238,119
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",50,,16,24,9,1
"Obreros construc., conf., papel, fab., instr. (080)",175,2,53,67,47,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1100,23,412,372,247,46
"Otra (082)",9,,1,4,4,
"Ocupación no especificada (083)",26,,11,9,3,3
"Hombres (084)",1501,11,443,515,404,128
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,,2,
"Profes., científicos e intelectuales (086)",19,,3,12,4,
"Técnicos de nivel medio y trab. asimilados (087)",32,,13,11,7,1
"Jefes y empleados de oficina (088)",27,,11,11,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",40,,9,18,10,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",436,,53,113,178,92
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",40,,12,20,7,1
"Obreros construc., conf., papel, fab., instr. (092)",151,,45,60,42,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",732,11,289,261,145,26
"Otra (094)",9,,1,4,4,
"Ocupación no especificada (095)",13,,7,5,,1
"Mujeres (096)",707,14,207,238,195,53
"Profes., científicos e intelectuales (098)",21,,2,15,4,
"Técnicos de nivel medio y trab. asimilados (099)",15,,11,2,2,
"Jefes y empleados de oficina (100)",37,,15,19,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",52,,13,23,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (102)",167,,27,53,60,27
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",10,,4,4,2,
"Obreros construc., conf., papel, fab., instr. (104)",24,2,8,7,5,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",368,12,123,111,102,20
"Ocupación no especificada (107)",13,,4,4,3,2
