"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia HUARAL (000)",67997,109,4647,2726,2323,10837,7463,4282,7835,23598,286,1330,2561
"Agric., ganadería, caza y silvicultura (001)",20674,4,76,153,61,1,7039,20,102,13218,,,
"Pesca (002)",700,,8,12,12,,424,4,29,211,,,
"Explotación de minas y canteras (003)",261,1,14,13,11,4,,117,29,72,,,
"Industrias manufactureras (004)",4274,1,74,172,137,44,,2736,695,415,,,
"Suministro de electricidad, gas y agua (005)",258,,17,39,32,,,76,52,42,,,
"Construcción (006)",3017,1,35,79,8,,,194,1957,743,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",12536,4,109,438,181,8096,,1035,171,2502,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",1198,1,16,45,21,212,,774,81,48,,,
"Comercio al por mayor (009)",951,2,25,91,65,591,,4,28,145,,,
"Comercio al por menor (010)",10387,1,68,302,95,7293,,257,62,2309,,,
"Hoteles y restaurantes (011)",3033,,37,79,85,1683,,,,1149,,,
"Trans., almac. y comunicaciones (012)",6194,6,39,135,174,18,,20,4637,1165,,,
"Intermediación financiera (013)",234,3,16,45,157,,,,,13,,,
"Activid.inmobil., empres. y alquileres (014)",2756,5,460,541,536,545,,40,80,549,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",1647,29,206,207,499,52,,4,46,318,286,,
"Enseñanza (016)",3241,48,3034,19,103,,,,,37,,,
"Servicios sociales y de salud (017)",924,,339,391,85,29,,7,12,61,,,
"Otras activ. serv.comun.soc y personales (018)",2417,7,175,377,167,352,,29,22,1288,,,
"Hogares privados con servicio doméstico (019)",1826,,1,2,,13,,,1,1809,,,
"Organiz. y organos extraterritoriales (020)",5,,,1,4,,,,,,,,
"Actividad economica no especificada (021)",1439,,7,23,71,,,,2,6,,1330,
"Desocupado (022)",2561,,,,,,,,,,,,2561
"Hombres (023)",44817,79,2081,1685,1084,4787,6336,3640,7518,14927,268,710,1702
"Agric., ganadería, caza y silvicultura (024)",15575,4,61,114,40,,5916,18,102,9320,,,
"Pesca (025)",686,,7,10,10,,420,4,29,206,,,
"Explotación de minas y canteras (026)",251,1,12,10,10,3,,116,29,70,,,
"Industrias manufactureras (027)",3196,1,53,118,86,26,,2135,478,299,,,
"Suministro de electricidad, gas y agua (028)",239,,15,37,19,,,76,52,40,,,
"Construcción (029)",2972,1,33,73,5,,,192,1938,730,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",6326,3,60,290,72,3536,,1006,168,1191,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",1112,1,14,43,4,168,,759,79,44,,,
"Comercio al por mayor (032)",595,1,11,55,37,337,,4,27,123,,,
"Comercio al por menor (033)",4619,1,35,192,31,3031,,243,62,1024,,,
"Hoteles y restaurantes (034)",992,,27,51,37,560,,,,317,,,
"Trans., almac. y comunicaciones (035)",5826,5,23,90,99,1,,20,4562,1026,,,
"Intermediación financiera (036)",125,3,11,21,80,,,,,10,,,
"Activid.inmobil., empres. y alquileres (037)",2027,4,326,370,224,541,,37,80,445,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",1084,22,105,84,238,42,,4,44,277,268,,
"Enseñanza (039)",1196,29,1088,13,38,,,,,28,,,
"Servicios sociales y de salud (040)",293,,114,111,23,3,,6,12,24,,,
"Otras activ. serv.comun.soc y personales (041)",1497,6,140,280,75,74,,26,21,875,,,
"Hogares privados con servicio doméstico (042)",66,,1,,,1,,,1,63,,,
"Organiz. y organos extraterritoriales (043)",4,,,1,3,,,,,,,,
"Actividad economica no especificada (044)",760,,5,12,25,,,,2,6,,710,
"Desocupado (045)",1702,,,,,,,,,,,,1702
"Mujeres (046)",23180,30,2566,1041,1239,6050,1127,642,317,8671,18,620,859
"Agric., ganadería, caza y silvicultura (047)",5099,,15,39,21,1,1123,2,,3898,,,
"Pesca (048)",14,,1,2,2,,4,,,5,,,
"Explotación de minas y canteras (049)",10,,2,3,1,1,,1,,2,,,
"Industrias manufactureras (050)",1078,,21,54,51,18,,601,217,116,,,
"Suministro de electricidad, gas y agua (051)",19,,2,2,13,,,,,2,,,
"Construcción (052)",45,,2,6,3,,,2,19,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",6210,1,49,148,109,4560,,29,3,1311,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",86,,2,2,17,44,,15,2,4,,,
"Comercio al por mayor (055)",356,1,14,36,28,254,,,1,22,,,
"Comercio al por menor (056)",5768,,33,110,64,4262,,14,,1285,,,
"Hoteles y restaurantes (057)",2041,,10,28,48,1123,,,,832,,,
"Trans., almac. y comunicaciones (058)",368,1,16,45,75,17,,,75,139,,,
"Intermediación financiera (059)",109,,5,24,77,,,,,3,,,
"Activid.inmobil., empres. y alquileres (060)",729,1,134,171,312,4,,3,,104,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",563,7,101,123,261,10,,,2,41,18,,
"Enseñanza (062)",2045,19,1946,6,65,,,,,9,,,
"Servicios sociales y de salud (063)",631,,225,280,62,26,,1,,37,,,
"Otras activ. serv.comun.soc y personales (064)",920,1,35,97,92,278,,3,1,413,,,
"Hogares privados con servicio doméstico (065)",1760,,,2,,12,,,,1746,,,
"Organiz. y organos extraterritoriales (066)",1,,,,1,,,,,,,,
"Actividad economica no especificada (067)",679,,2,11,46,,,,,,,620,
"Desocupado (068)",859,,,,,,,,,,,,859
,,,,,,,,,,,,,
"URBANA (069)",56221,99,4346,2541,2183,10130,5134,3913,7119,16989,265,1214,2288
"Agric., ganadería, caza y silvicultura (070)",12662,2,59,123,54,1,4727,19,80,7597,,,
"Pesca (071)",672,,8,12,11,,407,4,29,201,,,
"Explotación de minas y canteras (072)",245,1,11,13,11,4,,109,28,68,,,
"Industrias manufactureras (073)",3828,1,73,152,130,40,,2470,573,389,,,
"Suministro de electricidad, gas y agua (074)",240,,16,36,28,,,73,45,42,,,
"Construcción (075)",2788,1,34,77,8,,,181,1822,665,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",11757,4,95,406,174,7623,,966,162,2327,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",1120,1,13,41,21,194,,725,81,44,,,
"Comercio al por mayor (078)",864,2,20,83,63,549,,4,26,117,,,
"Comercio al por menor (079)",9773,1,62,282,90,6880,,237,55,2166,,,
"Hoteles y restaurantes (080)",2803,,37,75,80,1545,,,,1066,,,
"Trans., almac. y comunicaciones (081)",5667,6,34,127,162,15,,19,4231,1073,,,
"Intermediación financiera (082)",221,3,15,41,150,,,,,12,,,
"Activid.inmobil., empres. y alquileres (083)",2576,4,432,520,510,483,,35,74,518,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",1423,25,194,194,464,48,,4,41,188,265,,
"Enseñanza (085)",3038,46,2844,19,95,,,,,34,,,
"Servicios sociales y de salud (086)",863,,317,361,82,26,,7,11,59,,,
"Otras activ. serv.comun.soc y personales (087)",2250,6,170,361,163,332,,26,20,1172,,,
"Hogares privados con servicio doméstico (088)",1590,,1,1,,13,,,1,1574,,,
"Organiz. y organos extraterritoriales (089)",5,,,1,4,,,,,,,,
"Actividad economica no especificada (090)",1305,,6,22,57,,,,2,4,,1214,
"Desocupado (091)",2288,,,,,,,,,,,,2288
"Hombres (092)",36253,70,1949,1583,1023,4468,4266,3315,6825,10345,247,632,1530
"Agric., ganadería, caza y silvicultura (093)",9438,2,47,91,36,,3863,17,80,5302,,,
"Pesca (094)",658,,7,10,9,,403,4,29,196,,,
"Explotación de minas y canteras (095)",236,1,10,10,10,3,,108,28,66,,,
"Industrias manufactureras (096)",2833,1,53,108,81,24,,1911,373,282,,,
"Suministro de electricidad, gas y agua (097)",223,,15,34,16,,,73,45,40,,,
"Construcción (098)",2744,1,32,72,5,,,179,1803,652,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",5949,3,54,272,70,3340,,939,159,1112,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",1041,1,11,39,4,156,,711,79,40,,,
"Comercio al por mayor (101)",535,1,10,52,37,311,,4,25,95,,,
"Comercio al por menor (102)",4373,1,33,181,29,2873,,224,55,977,,,
"Hoteles y restaurantes (103)",912,,27,50,36,509,,,,290,,,
"Trans., almac. y comunicaciones (104)",5325,5,19,85,92,,,19,4160,945,,,
"Intermediación financiera (105)",118,3,10,20,76,,,,,9,,,
"Activid.inmobil., empres. y alquileres (106)",1887,3,309,357,215,480,,32,74,417,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",891,18,97,76,222,38,,4,41,148,247,,
"Enseñanza (108)",1117,28,1016,13,35,,,,,25,,,
"Servicios sociales y de salud (109)",282,,112,104,22,3,,6,11,24,,,
"Otras activ. serv.comun.soc y personales (110)",1379,5,136,269,74,70,,23,19,783,,,
"Hogares privados con servicio doméstico (111)",53,,1,,,1,,,1,50,,,
"Organiz. y organos extraterritoriales (112)",4,,,1,3,,,,,,,,
"Actividad economica no especificada (113)",674,,4,11,21,,,,2,4,,632,
"Desocupado (114)",1530,,,,,,,,,,,,1530
"Mujeres (115)",19968,29,2397,958,1160,5662,868,598,294,6644,18,582,758
"Agric., ganadería, caza y silvicultura (116)",3224,,12,32,18,1,864,2,,2295,,,
"Pesca (117)",14,,1,2,2,,4,,,5,,,
"Explotación de minas y canteras (118)",9,,1,3,1,1,,1,,2,,,
"Industrias manufactureras (119)",995,,20,44,49,16,,559,200,107,,,
"Suministro de electricidad, gas y agua (120)",17,,1,2,12,,,,,2,,,
"Construcción (121)",44,,2,5,3,,,2,19,13,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",5808,1,41,134,104,4283,,27,3,1215,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",79,,2,2,17,38,,14,2,4,,,
"Comercio al por mayor (124)",329,1,10,31,26,238,,,1,22,,,
"Comercio al por menor (125)",5400,,29,101,61,4007,,13,,1189,,,
"Hoteles y restaurantes (126)",1891,,10,25,44,1036,,,,776,,,
"Trans., almac. y comunicaciones (127)",342,1,15,42,70,15,,,71,128,,,
"Intermediación financiera (128)",103,,5,21,74,,,,,3,,,
"Activid.inmobil., empres. y alquileres (129)",689,1,123,163,295,3,,3,,101,,,
