"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trans., almac. y comunicaciones (103)",14316,2859,2326,8755,260,116,,
"Intermediación financiera (104)",401,371,6,19,2,3,,
"Activid.inmobil., empres. y alquileres (105)",5034,3587,253,1026,144,24,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",4753,4315,438,,,,,
"Enseñanza (107)",4189,3844,27,283,14,21,,
"Servicios sociales y de salud (108)",1177,965,29,169,12,2,,
"Otras activ. serv.comun.soc y personales (109)",2554,1253,273,955,39,34,,
"Hogares privados con servicio doméstico (110)",393,,,,,,393,
"Organiz. y organos extraterritoriales (111)",3,3,,,,,,
"Actividad economica no especificada (112)",4743,1731,1277,1385,131,219,,
"Desocupado (113)",5974,,,,,,,5974
"Mujeres (114)",53325,19347,1671,20150,816,2921,5583,2837
"Agric., ganadería, caza y silvicultura (115)",1447,46,233,719,18,431,,
"Pesca (116)",65,4,34,17,,10,,
"Explotación de minas y canteras (117)",35,26,6,2,1,,,
"Industrias manufactureras (118)",2475,235,277,1809,88,66,,
"Suministro de electricidad, gas y agua (119)",63,53,6,4,,,,
"Construcción (120)",255,60,132,51,11,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",15513,2893,38,10496,323,1763,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",306,163,16,86,18,23,,
"Comercio al por mayor (123)",576,245,3,232,31,65,,
"Comercio al por menor (124)",14631,2485,19,10178,274,1675,,
"Hoteles y restaurantes (125)",6857,1641,222,4534,171,289,,
"Trans., almac. y comunicaciones (126)",890,571,67,194,41,17,,
"Intermediación financiera (127)",325,273,,48,4,,,
"Activid.inmobil., empres. y alquileres (128)",2036,1702,54,228,37,15,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",1747,1565,182,,,,,
"Enseñanza (130)",6114,5756,1,315,12,30,,
"Servicios sociales y de salud (131)",2051,1924,26,82,11,8,,
"Otras activ. serv.comun.soc y personales (132)",1858,910,93,805,11,39,,
"Hogares privados con servicio doméstico (133)",5583,,,,,,5583,
"Organiz. y organos extraterritoriales (134)",2,2,,,,,,
"Actividad economica no especificada (135)",3172,1686,300,846,88,252,,
,,,,,,,,
"RURAL (136)",34187,1716,3653,18530,304,8238,211,1535
"Agric., ganadería, caza y silvicultura (137)",26345,30,2135,16205,250,7725,,
"Pesca (138)",810,2,371,169,,268,,
"Explotación de minas y canteras (139)",59,7,45,6,1,,,
"Industrias manufactureras (140)",799,15,428,332,11,13,,
"Suministro de electricidad, gas y agua (141)",4,1,3,,,,,
"Construcción (142)",297,8,238,46,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",1345,81,42,1058,24,140,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",52,2,20,28,1,1,,
"Comercio al por mayor (145)",80,13,4,48,5,10,,
"Comercio al por menor (146)",1213,66,18,982,18,129,,
"Hoteles y restaurantes (147)",296,62,37,183,1,13,,
"Trans., almac. y comunicaciones (148)",469,66,133,260,8,2,,
"Intermediación financiera (149)",2,1,,1,,,,
"Activid.inmobil., empres. y alquileres (150)",111,86,18,6,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",260,218,42,,,,,
"Enseñanza (152)",969,944,5,19,,1,,
"Servicios sociales y de salud (153)",126,109,8,9,,,,
"Otras activ. serv.comun.soc y personales (154)",137,45,61,28,,3,,
"Hogares privados con servicio doméstico (155)",211,,,,,,211,
"Actividad economica no especificada (157)",412,41,87,208,5,71,,
"Desocupado (158)",1535,,,,,,,1535
"Hombres (159)",25566,1170,3240,15936,272,3576,50,1322
"Agric., ganadería, caza y silvicultura (160)",19890,26,1866,14513,227,3258,,
"Pesca (161)",737,2,342,158,,235,,
"Explotación de minas y canteras (162)",59,7,45,6,1,,,
"Industrias manufactureras (163)",686,13,414,240,10,9,,
"Suministro de electricidad, gas y agua (164)",4,1,3,,,,,
"Construcción (165)",290,7,232,46,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",751,62,42,581,20,46,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",50,2,20,27,1,,,
"Comercio al por mayor (168)",54,10,4,33,5,2,,
"Comercio al por menor (169)",647,50,18,521,14,44,,
"Hoteles y restaurantes (170)",60,30,7,20,1,2,,
"Trans., almac. y comunicaciones (171)",458,62,130,257,7,2,,
"Intermediación financiera (172)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (173)",99,77,17,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",229,197,32,,,,,
"Enseñanza (175)",574,555,5,13,,1,,
"Servicios sociales y de salud (176)",83,69,6,8,,,,
"Otras activ. serv.comun.soc y personales (177)",104,38,46,19,,1,,
"Hogares privados con servicio doméstico (178)",50,,,,,,50,
"Actividad economica no especificada (180)",169,23,53,70,3,20,,
"Desocupado (181)",1322,,,,,,,1322
"Mujeres (182)",8621,546,413,2594,32,4662,161,213
"Agric., ganadería, caza y silvicultura (183)",6455,4,269,1692,23,4467,,
"Pesca (184)",73,,29,11,,33,,
"Industrias manufactureras (186)",113,2,14,92,1,4,,
"Construcción (188)",7,1,6,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",594,19,,477,4,94,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",2,,,1,,1,,
"Comercio al por mayor (191)",26,3,,15,,8,,
"Comercio al por menor (192)",566,16,,461,4,85,,
"Hoteles y restaurantes (193)",236,32,30,163,,11,,
"Trans., almac. y comunicaciones (194)",11,4,3,3,1,,,
"Intermediación financiera (195)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",12,9,1,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",31,21,10,,,,,
"Enseñanza (198)",395,389,,6,,,,
"Servicios sociales y de salud (199)",43,40,2,1,,,,
"Otras activ. serv.comun.soc y personales (200)",33,7,15,9,,2,,
"Hogares privados con servicio doméstico (201)",161,,,,,,161,
"Actividad economica no especificada (203)",243,18,34,138,2,51,,
