"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Superior no univ. incompleto (035)",4741,,,,745,1691,1007,1129,169
"Superior no univ. completo (036)",8175,,,,,2448,2454,2801,472
"Superior univ. incompleto (037)",2901,,,,607,1164,442,580,108
"Superior univ. completo (038)",4956,,,,,1124,1327,2084,421
"Hombres (040)",40813,1708,3767,4649,4165,6714,6083,10413,3314
"Sin nivel (041)",3572,1708,312,65,92,146,242,531,476
"Educación inicial (042)",1083,,1026,28,6,15,8,,
"Primaria (043)",12399,,2429,2792,525,946,1138,2976,1593
"Secundaria (044)",13434,,,1764,2931,2587,2191,3417,544
"Superior no univ. incompleto (045)",2388,,,,349,816,522,600,101
"Superior no univ. completo (046)",3796,,,,,1111,1088,1344,253
"Superior univ. incompleto (047)",1546,,,,262,571,240,393,80
"Superior univ. completo (048)",2595,,,,,522,654,1152,267
"Mujeres (050)",42145,1690,3730,4665,4213,7041,6724,10770,3312
"Sin nivel (051)",5416,1690,281,100,73,236,514,1465,1057
"Educación inicial (052)",1130,,1048,32,7,25,18,,
"Primaria (053)",13149,,2401,2721,525,1054,1550,3506,1392
"Secundaria (054)",12002,,,1812,2867,2319,1916,2694,394
"Superior no univ. incompleto (055)",2353,,,,396,875,485,529,68
"Superior no univ. completo (056)",4379,,,,,1337,1366,1457,219
"Superior univ. incompleto (057)",1355,,,,345,593,202,187,28
"Superior univ. completo (058)",2361,,,,,602,673,932,154
,,,,,,,,,
"RURAL (060)",6237,267,627,721,621,1174,867,1498,462
"Sin nivel (061)",1071,267,68,26,22,77,111,307,193
"Educación inicial (062)",163,,153,1,3,5,1,,
"Primaria (063)",2754,,406,488,147,370,330,767,246
"Secundaria (064)",1681,,,206,390,470,278,327,10
"Superior no univ. incompleto (065)",200,,,,46,104,34,16,
"Superior no univ. completo (066)",256,,,,,103,88,59,6
"Superior univ. incompleto (067)",66,,,,13,30,12,9,2
"Superior univ. completo (068)",46,,,,,15,13,13,5
"Hombres (070)",3225,137,333,359,321,603,435,785,252
"Sin nivel (071)",424,137,35,15,8,25,39,97,68
"Educación inicial (072)",94,,88,1,3,1,1,,
"Primaria (073)",1431,,210,254,77,172,158,397,163
"Secundaria (074)",962,,,89,208,264,165,228,8
"Superior no univ. incompleto (075)",114,,,,20,63,17,14,
"Superior no univ. completo (076)",125,,,,,48,39,32,6
"Superior univ. incompleto (077)",36,,,,5,18,6,5,2
"Superior univ. completo (078)",39,,,,,12,10,12,5
"Mujeres (080)",3012,130,294,362,300,571,432,713,210
"Sin nivel (081)",647,130,33,11,14,52,72,210,125
"Educación inicial (082)",69,,65,,,4,,,
"Primaria (083)",1323,,196,234,70,198,172,370,83
"Secundaria (084)",719,,,117,182,206,113,99,2
"Superior no univ. incompleto (085)",86,,,,26,41,17,2,
"Superior no univ. completo (086)",131,,,,,55,49,27,
"Superior univ. incompleto (087)",30,,,,8,12,6,4,
"Superior univ. completo (088)",7,,,,,3,3,1,
