"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",172,,,1,5,,,,152,14,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",43,,5,4,14,17,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",100,12,3,1,39,,,1,1,30,13,,
"Enseñanza (154)",378,3,367,1,2,,,,,5,,,
"Servicios sociales y de salud (155)",101,,36,37,7,2,,1,2,16,,,
"Otras activ. serv.comun.soc y personales (156)",46,,,13,3,4,,,3,23,,,
"Hogares privados con servicio doméstico (157)",85,,,,,,,,,85,,,
"Actividad economica no especificada (159)",399,,,2,2,,,,,1,,394,
"Desocupado (160)",764,,,,,,,,,,,,764
"Hombres (161)",16807,14,234,51,48,232,8271,135,282,6771,12,141,616
"Agric., ganadería, caza y silvicultura (162)",14820,,5,1,,,8264,3,3,6544,,,
"Pesca (163)",7,,,,,,7,,,,,,
"Explotación de minas y canteras (164)",20,,,1,,,,11,,8,,,
"Industrias manufactureras (165)",100,,,2,,,,93,4,1,,,
"Suministro de electricidad, gas y agua (166)",4,,,,,,,2,,2,,,
"Construcción (167)",222,,2,2,,,,7,115,96,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",269,,1,5,,192,,18,4,49,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",17,,,1,,5,,8,3,,,,
"Comercio al por mayor (170)",18,,,,,18,,,,,,,
"Comercio al por menor (171)",234,,1,4,,169,,10,1,49,,,
"Hoteles y restaurantes (172)",28,,,,,21,,,,7,,,
"Trans., almac. y comunicaciones (173)",169,,,,5,,,,150,14,,,
"Activid.inmobil., empres. y alquileres (175)",37,,3,2,12,17,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",78,11,3,1,22,,,1,1,27,12,,
"Enseñanza (177)",215,3,205,,2,,,,,5,,,
"Servicios sociales y de salud (178)",46,,15,25,3,,,,2,1,,,
"Otras activ. serv.comun.soc y personales (179)",26,,,10,3,2,,,3,8,,,
"Hogares privados con servicio doméstico (180)",6,,,,,,,,,6,,,
"Actividad economica no especificada (182)",144,,,2,1,,,,,,,141,
"Desocupado (183)",616,,,,,,,,,,,,616
"Mujeres (184)",5881,1,187,25,25,369,1273,76,3,3520,1,253,148
"Agric., ganadería, caza y silvicultura (185)",4545,,1,2,,,1273,,,3269,,,
"Explotación de minas y canteras (187)",1,,,1,,,,,,,,,
"Industrias manufactureras (188)",76,,,1,,,,75,,,,,
"Construcción (190)",4,,1,,,,,,1,2,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",353,,,2,,274,,,,77,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,,,,,,
"Comercio al por mayor (193)",11,,,,,11,,,,,,,
"Comercio al por menor (194)",341,,,1,,263,,,,77,,,
"Hoteles y restaurantes (195)",150,,,,,91,,,,59,,,
"Trans., almac. y comunicaciones (196)",3,,,1,,,,,2,,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",6,,2,2,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,1,,,17,,,,,3,1,,
"Enseñanza (200)",163,,162,1,,,,,,,,,
"Servicios sociales y de salud (201)",55,,21,12,4,2,,1,,15,,,
"Otras activ. serv.comun.soc y personales (202)",20,,,3,,2,,,,15,,,
"Hogares privados con servicio doméstico (203)",79,,,,,,,,,79,,,
"Actividad economica no especificada (205)",255,,,,1,,,,,1,,253,
"Desocupado (206)",148,,,,,,,,,,,,148
